canonical_job_key,protocol,row_name,cohesion,R,frequency_Hz,minimum_load_hold_s,config_hash,material_row_hash,physical_producer_sha,event_index,hazard_threshold_action,accepted_length_m,cumulative_extension_m,cumulative_time_s,cumulative_cycles,waiting_time_s_this_event,pre_event_max_pB,max_pB_post_commit,pre_event_K_rebond_Pa_sqrt_m,max_K_rebond_post_commit_Pa_sqrt_m,max_phase_resolved_K_rebond_Pa_sqrt_m,action_weighted_K_rebond_Pa_sqrt_m,cleavage_action,mpz_mobile_count,mpz_retained_count,mpz_emitted_total,r_eff,A_CB,A_BC,A_PC,A_CP,F_CB,F_BC,F_PC,F_CP,cycle_mean_p_P,cycle_mean_p_C,contact_time_sinusoid_s,contact_time_dwell_s
94bd7b36e800ce97cf0a22da247ac047c749eaf9dcb2e36903d2c9c9601334f0,7.1_R_panel,COMPETING_REVERSIBLE,finite,-0.95,1000.0,0.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,6b9631dc4d0c27367fd444f93a0d4894cdf66fa5,10,0.5765070855437306,4.9999999999999996e-06,5.4999999999999995e-05,0.2258930579286002,225.89305792860029,0.02789917602555353,0.7134145275038651,0.6871194446796612,900000.0,280.7683757156756,900000.0,900000.0,1.646328186972738e-08,0.03797344326355418,7.528599122923951e-44,0.2997975246571627,1e-06,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED
94bd7b36e800ce97cf0a22da247ac047c749eaf9dcb2e36903d2c9c9601334f0,7.1_R_panel,COMPETING_REVERSIBLE,finite,-0.95,1000.0,0.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,6b9631dc4d0c27367fd444f93a0d4894cdf66fa5,11,0.1995607066672124,4.9999999999999996e-06,5.9999999999999995e-05,0.23432978707940233,234.3297870794024,0.008436729150802125,0.2769834782712476,0.9657665882406198,900000.0,394.6276486556024,900000.0,900000.0,1.282761392123108e-73,0.012239736609997677,7.611601035475167e-45,0.31203726126716064,1e-06,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED
b46374586803da44d05c02df29f145a8013b2d3bef80f50df38a3591676f6429,7.1_R_panel,COMPETING_REVERSIBLE,finite,-0.5,1000.0,0.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,6b9631dc4d0c27367fd444f93a0d4894cdf66fa5,0,0.4332087756327596,4.9999999999999996e-06,4.9999999999999996e-06,0.0008686752697981247,0.8686752697981247,0.0008686752697981247,0.0,0.0,0.0,0.0,0.0,0.0,7.463454020256922e-07,1.0325328427622475,4.148243572919317e-42,1.0325328427622475,1e-06,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED
b46374586803da44d05c02df29f145a8013b2d3bef80f50df38a3591676f6429,7.1_R_panel,COMPETING_REVERSIBLE,finite,-0.5,1000.0,0.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,6b9631dc4d0c27367fd444f93a0d4894cdf66fa5,1,0.004735693787404665,4.9999999999999996e-06,9.999999999999999e-06,0.006391406475719995,6.391406475719995,0.00552273120592187,0.3794638495957343,0.8743290851437384,900000.0,357.25031149341027,900000.0,900000.0000000008,1.3661487022948985e-73,3.4601393298909464,5.895266863337461e-41,4.492672172653199,1e-06,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED
b46374586803da44d05c02df29f145a8013b2d3bef80f50df38a3591676f6429,7.1_R_panel,COMPETING_REVERSIBLE,finite,-0.5,1000.0,0.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,6b9631dc4d0c27367fd444f93a0d4894cdf66fa5,2,0.4743474603364672,4.9999999999999996e-06,1.4999999999999999e-05,0.006447596735160793,6.447596735160793,5.619025944079807e-05,0.7970288385393124,0.5971941494492053,589263.0064366335,20.044991066127643,577278.4135210164,441752.6190551212,1.9017456756588327e-06,0.10858654661678983,3.843775488871519e-44,4.6012587192699845,1e-06,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED
b46374586803da44d05c02df29f145a8013b2d3bef80f50df38a3591676f6429,7.1_R_panel,COMPETING_REVERSIBLE,finite,-0.5,1000.0,0.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,6b9631dc4d0c27367fd444f93a0d4894cdf66fa5,3,1.063242955769338,4.9999999999999996e-06,1.9999999999999998e-05,0.012484154382940872,12.484154382940874,0.006036557647780079,0.5284197712449608,0.5284120821494451,900000.0,215.91750852093355,900000.0,900000.0,9.81622408478664e-07,3.6414551516283193,6.621083858008593e-41,8.242713870898303,1e-06,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED
b46374586803da44d05c02df29f145a8013b2d3bef80f50df38a3591676f6429,7.1_R_panel,COMPETING_REVERSIBLE,finite,-0.5,1000.0,0.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,6b9631dc4d0c27367fd444f93a0d4894cdf66fa5,4,3.9401919556857865,4.9999999999999996e-06,2.4999999999999998e-05,0.02607304761428927,26.073047614289273,0.013588893231348398,0.5389050404034901,0.6556278468287214,900000.0,267.89987933542426,900000.0,900000.0,1.3763741347601897e-33,5.637745245610355,1.8215541824319544e-40,13.88045911650864,1e-06,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED
b46374586803da44d05c02df29f145a8013b2d3bef80f50df38a3591676f6429,7.1_R_panel,COMPETING_REVERSIBLE,finite,-0.5,1000.0,0.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,6b9631dc4d0c27367fd444f93a0d4894cdf66fa5,5,4.685684778076526,4.9999999999999996e-06,2.9999999999999997e-05,0.0765193919529084,76.51939195290839,0.05044634433861912,0.14972567816521373,0.8459682097514537,900000.0,345.6755003713821,900000.0,900000.0000000001,7.331317383889993e-57,10.329308622566133,7.881854544675492e-40,24.209767739074767,1e-06,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED
b46374586803da44d05c02df29f145a8013b2d3bef80f50df38a3591676f6429,7.1_R_panel,COMPETING_REVERSIBLE,finite,-0.5,1000.0,0.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,6b9631dc4d0c27367fd444f93a0d4894cdf66fa5,6,0.8521657919641812,4.9999999999999996e-06,3.5e-05,0.13654771709279168,136.54771709279174,0.06002832513988328,0.8644104149677365,0.6319122875562401,900000.0,258.20931500479503,900000.0,899999.9999999999,7.684940641636299e-25,11.099176567136933,9.425734784869706e-40,35.30894430621173,1e-06,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED
b46374586803da44d05c02df29f145a8013b2d3bef80f50df38a3591676f6429,7.1_R_panel,COMPETING_REVERSIBLE,finite,-0.5,1000.0,0.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,6b9631dc4d0c27367fd444f93a0d4894cdf66fa5,7,1.7287324266244588,4.9999999999999996e-06,3.9999999999999996e-05,0.14742547525350452,147.4254752535046,0.010877758160712847,0.869636386852199,0.6660206403917355,900000.0,272.1465130756909,900000.0,900000.0000000001,1.3052245200322492e-42,5.026149626493595,1.391585676048684e-40,40.33509393270534,1e-06,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED
b46374586803da44d05c02df29f145a8013b2d3bef80f50df38a3591676f6429,7.1_R_panel,COMPETING_REVERSIBLE,finite,-0.5,1000.0,0.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,6b9631dc4d0c27367fd444f93a0d4894cdf66fa5,8,0.2231995271257637,4.9999999999999996e-06,4.4999999999999996e-05,0.16953516636726046,169.5351663672606,0.022109691113755936,0.45346163047643867,0.453452697469272,900000.0,185.28789276212814,900000.0,900000.0,9.753711762831928e-07,7.15579164524911,3.213155891478516e-40,47.49088557795447,1e-06,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED
b46374586803da44d05c02df29f145a8013b2d3bef80f50df38a3591676f6429,7.1_R_panel,COMPETING_REVERSIBLE,finite,-0.5,1000.0,0.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,6b9631dc4d0c27367fd444f93a0d4894cdf66fa5,9,1.8975835192495756,4.9999999999999996e-06,4.9999999999999996e-05,0.1723720205022146,172.37202050221472,0.002836854134954131,0.8029021088590196,0.6775957741362509,900000.0,276.87632891227815,900000.0,900000.0,6.6721907904234615e-37,2.3123409509692623,2.389549500666888e-41,49.80322652892372,1e-06,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED
b46374586803da44d05c02df29f145a8013b2d3bef80f50df38a3591676f6429,7.1_R_panel,COMPETING_REVERSIBLE,finite,-0.5,1000.0,0.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,6b9631dc4d0c27367fd444f93a0d4894cdf66fa5,10,0.5765070855437306,4.9999999999999996e-06,5.4999999999999995e-05,0.1966452939608744,196.6452939608746,0.024273273458659816,0.2675247658659015,0.2675247514929918,900000.0,109.31482417661536,900000.0,899999.9999999999,2.5594116357283593e-09,7.476279632021639,3.5710015002073384e-40,57.27950616094532,1e-06,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED
b46374586803da44d05c02df29f145a8013b2d3bef80f50df38a3591676f6429,7.1_R_panel,COMPETING_REVERSIBLE,finite,-0.5,1000.0,0.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,6b9631dc4d0c27367fd444f93a0d4894cdf66fa5,11,0.1995607066672124,4.9999999999999996e-06,5.9999999999999995e-05,0.20401061682759447,204.01061682759467,0.007365322866720064,0.45775894091373537,0.820861889212324,900000.0,335.4170937847125,900000.0,900000.0,1.0748173719392937e-73,4.072765223893997,8.552634033818343e-41,61.35227138483932,1e-06,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED
b70aa81a209cadd92b90fc2a81e32780f995bbc706b03d714647d51a583f19ef,7.1_R_panel,COMPETING_REVERSIBLE,finite,-0.1,1000.0,0.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,6b9631dc4d0c27367fd444f93a0d4894cdf66fa5,0,0.4332087756327596,4.9999999999999996e-06,4.9999999999999996e-06,0.0007329955001635642,0.7329955001635642,0.0007329955001635642,0.0,0.0,0.0,0.0,0.0,0.0,6.436727858798185e-07,90.11372014538325,1.8304279543508213e-38,90.11372014538325,1e-06,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED
b70aa81a209cadd92b90fc2a81e32780f995bbc706b03d714647d51a583f19ef,7.1_R_panel,COMPETING_REVERSIBLE,finite,-0.1,1000.0,0.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,6b9631dc4d0c27367fd444f93a0d4894cdf66fa5,1,0.004735693787404665,4.9999999999999996e-06,9.999999999999999e-06,0.005333047041985307,5.333047041985306,0.004600051541821743,0.03678592531074759,0.4042980500181901,331073.3277967283,165.19592766541876,900000.0,816738.0218632712,1.2517613972480239e-73,251.17875900159007,2.8618325531683534e-37,341.2924791469729,1e-06,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED
b70aa81a209cadd92b90fc2a81e32780f995bbc706b03d714647d51a583f19ef,7.1_R_panel,COMPETING_REVERSIBLE,finite,-0.1,1000.0,0.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,6b9631dc4d0c27367fd444f93a0d4894cdf66fa5,2,0.4743474603364672,4.9999999999999996e-06,1.4999999999999999e-05,0.005379273144931384,5.379273144931383,4.6226102946076916e-05,0.3472959223422981,0.2538456097610788,141.90489433023956,0.0047089331828925485,139.01879360322158,105.06793186253277,7.945865338022137e-06,34.82028398586593,1.2756303047655238e-39,376.1127631328388,1e-06,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED,NOT_ARCHIVED
