Kmax_Pa_sqrt_m,R,frequency_Hz,minimum_load_hold_s,mean_p_P,mean_p_C,mean_p_B,max_p_B,min_p_B,A_CB,A_BC,A_PC,A_CP,F_CB,F_BC,F_PC,F_CP,contact_time_s,contact_time_sinusoid_s,contact_time_dwell_s,predicted_static_shield_equivalent_K_b_Pa_sqrt_m,any_barrier_floored,any_cooperative_saturated,convergence_residual,row_name,chemistry_factor,K_rebond_max_Pa_sqrt_m,axis
18000000.0,-0.1,10000.0,0.0,0.333333333333347,0.5775902967868207,0.08907636987983217,0.09080481467550326,0.08736528108666229,0.00595507828094737,0.0386143492561573,0.0,0.0,0.0034395335888409728,0.003439533781484062,0.0,0.0,1.8750000000000002e-05,1.8750000000000002e-05,0.0,80168.73289184895,False,False,2.7243832193813004e-10,COMPETING_PERSISTENT,0.1,900000.0,kinetic_chemistry_and_conditions
18000000.0,-0.1,100.0,0.0005,0.3333333333333619,0.34807088425684896,0.318595782409789,0.6651487348099716,0.08118956765971337,7.629072690095626,3.861434925615725,0.0,0.0,1.0472410885579466,1.0472410885579468,0.0,0.0,0.0023749999999999995,0.0018749999999999997,0.0004999999999999998,286736.2041688101,False,False,2.2591401799415137e-16,COMPETING_PERSISTENT,1.0,900000.0,kinetic_chemistry_and_conditions
18000000.0,-0.1,1000.0,0.0005,0.33333333333355264,0.13487696406267008,0.5317897026037759,0.6323332985930548,0.4835520787143045,2.2695022372429854,0.3861434925615732,0.0,0.0,0.21400529310840166,0.21400529310840158,0.0,0.0,0.0006875000000000001,0.00018750000000000006,0.0005,478610.7323433983,False,False,1.5565409952966684e-15,COMPETING_PERSISTENT,1.0,900000.0,kinetic_chemistry_and_conditions
18000000.0,-0.1,10000.0,0.0005,0.33333333333329107,0.027533498173457165,0.6391331684932522,0.6611257353973479,0.6371145020176902,1.7335451919577214,0.0386143492561573,0.0,0.0,0.025062432821266092,0.0250624328212661,0.0,0.0,0.00051875,1.8750000000000002e-05,0.0005,575219.8516439269,False,False,3.330770716278224e-16,COMPETING_PERSISTENT,1.0,900000.0,kinetic_chemistry_and_conditions
18000000.0,-0.1,100000.0,0.0005,0.33333333333357373,0.0031203322923865325,0.6635463343740383,0.6660768464177209,0.6635209021269062,1.6799494874291951,0.0038614349256157294,0.0,0.0,0.0025670744226352765,0.0025670744226352757,0.0,0.0,0.000501875,1.875e-06,0.0005,597191.7009366344,False,False,1.7763575838626456e-15,COMPETING_PERSISTENT,1.0,900000.0,kinetic_chemistry_and_conditions
18000000.0,-0.1,100.0,0.0005,0.33333333333333137,0.44406846047405735,0.22259820619261114,0.5625683176395806,0.045338370019916134,2.288721807028688,3.861434925615725,0.0,0.0,0.7482160848479301,0.7482160848479302,0.0,0.0,0.0023749999999999995,0.0018749999999999997,0.0004999999999999998,200338.38557335004,False,False,5.551115123125783e-17,COMPETING_PERSISTENT,0.3,900000.0,kinetic_chemistry_and_conditions
18000000.0,-0.1,1000.0,0.0005,0.33333333333349957,0.2632543297714346,0.403412336895065,0.4842065964922328,0.36517882829947185,0.6808506711728958,0.3861434925615732,0.0,0.0,0.16278769546173094,0.16278769546173066,0.0,0.0,0.0006875000000000001,0.00018750000000000006,0.0005,363071.1032055585,False,False,9.918492907659913e-16,COMPETING_PERSISTENT,0.3,900000.0,kinetic_chemistry_and_conditions
18000000.0,-0.1,10000.0,0.0005,0.33333333333329124,0.056537559885126015,0.6101291067815836,0.6312756256061098,0.6081882913338048,0.5200635575873165,0.0386143492561573,0.0,0.0,0.023927729838483007,0.02392772983848304,0.0,0.0,0.00051875,1.8750000000000002e-05,0.0005,549116.1961034252,False,False,3.337167946540778e-16,COMPETING_PERSISTENT,0.3,900000.0,kinetic_chemistry_and_conditions
18000000.0,-0.1,100.0,0.0005,0.33333333333328097,0.5544400432396971,0.11222662342702207,0.3104067266157793,0.02042827620904601,0.7629072690095619,3.861434925615725,0.0,0.0,0.38579761761305026,0.38579761761305015,0.0,0.0,0.0023749999999999995,0.0018749999999999997,0.0004999999999999998,101003.96108431986,False,False,2.482534153247273e-16,COMPETING_PERSISTENT,0.1,900000.0,kinetic_chemistry_and_conditions
18000000.0,-0.1,1000.0,0.0005,0.3333333333334423,0.431338295705485,0.23532837096107218,0.28284521108642663,0.21290280876224119,0.2269502237242983,0.3861434925615732,0.0,0.0,0.09500303587051963,0.09500303587051924,0.0,0.0,0.0006875000000000001,0.00018750000000000006,0.0005,211795.53386496496,False,False,6.004449063730082e-16,COMPETING_PERSISTENT,0.1,900000.0,kinetic_chemistry_and_conditions
18000000.0,-0.1,10000.0,0.0005,0.3333333333333177,0.13010689057173846,0.5365597760949439,0.555169534571894,0.5348518135128157,0.17335451919577197,0.0386143492561573,0.0,0.0,0.021042753029325463,0.021042753029325515,0.0,0.0,0.00051875,1.8750000000000002e-05,0.0005,482903.7984854495,False,False,1.1188630228279524e-16,COMPETING_PERSISTENT,0.1,900000.0,kinetic_chemistry_and_conditions
18000000.0,-0.1,100.0,0.002,0.3333333333333777,0.3587841321676745,0.30788253449894804,0.665961990421923,0.09648169061645706,12.651055917540369,3.861434925615725,0.0,0.0,1.1380751166000946,1.1380751166000942,0.0,0.0,0.003875,0.0018749999999999997,0.002,277094.28104905324,False,False,3.3306692503406624e-16,COMPETING_PERSISTENT,1.0,900000.0,kinetic_chemistry_and_conditions
18000000.0,-0.1,1000.0,0.002,0.3333333333335675,0.14297864379727293,0.523688022869158,0.6664561616097803,0.49633763743003956,7.291485464687729,0.3861434925615732,0.0,0.0,0.2227194271698687,0.2227194271698687,0.0,0.0,0.0021875,0.00018750000000000006,0.002,471319.22058224224,False,False,1.7763569305969106e-15,COMPETING_PERSISTENT,1.0,900000.0,kinetic_chemistry_and_conditions
18000000.0,-0.1,10000.0,0.002,0.3333333333332866,0.023967737819623046,0.642698928847091,0.6666363175468742,0.6421098403239597,6.755528419402465,0.0386143492561573,0.0,0.0,0.025265189028424843,0.025265189028424857,0.0,0.0,0.00201875,1.8750000000000002e-05,0.002,578429.0359623819,False,False,3.330669080079324e-16,COMPETING_PERSISTENT,1.0,900000.0,kinetic_chemistry_and_conditions
18000000.0,-0.1,100000.0,0.002,0.3333333333335687,0.0025583773803399814,0.6641082892860894,0.6666634968438672,0.6641018218651024,6.701932714873938,0.0038614349256157294,0.0,0.0,0.0025693286614600803,0.002569328661460081,0.0,0.0,0.002001875,1.875e-06,0.002,597697.4603574804,False,False,1.7763568394184763e-15,COMPETING_PERSISTENT,1.0,900000.0,kinetic_chemistry_and_conditions
18000000.0,-0.1,100.0,0.002,0.3333333333333473,0.4144520775032365,0.25221458916341605,0.5883097065255456,0.08256906804137269,3.795316775262111,3.861434925615725,0.0,0.0,0.9896785106741266,0.9896785106741265,0.0,0.0,0.003875,0.0018749999999999997,0.002,226993.13024707444,False,False,1.1102230246251565e-16,COMPETING_PERSISTENT,0.3,900000.0,kinetic_chemistry_and_conditions
18000000.0,-0.1,1000.0,0.002,0.3333333333335412,0.18469107157847578,0.4819755950879817,0.6379463338164258,0.45257620910897656,2.187445639406319,0.3861434925615732,0.0,0.0,0.20839388872389344,0.20839388872389336,0.0,0.0,0.0021875,0.00018750000000000006,0.002,433778.03557918355,False,False,1.5557094528466337e-15,COMPETING_PERSISTENT,0.3,900000.0,kinetic_chemistry_and_conditions
18000000.0,-0.1,10000.0,0.002,0.3333333333332854,0.028069015531632057,0.6385976511350834,0.6628212345532078,0.6380015977419964,2.0266585258207397,0.0386143492561573,0.0,0.0,0.025112147851786316,0.025112147851786316,0.0,0.0,0.00201875,1.8750000000000002e-05,0.002,574737.8860215751,False,False,3.330739659206466e-16,COMPETING_PERSISTENT,0.3,900000.0,kinetic_chemistry_and_conditions
18000000.0,-0.1,100.0,0.002,0.33333333333329807,0.5236979116084223,0.1429687550582796,0.34967799426672036,0.047444696523110806,1.2651055917540357,3.861434925615725,0.0,0.0,0.5786198930252011,0.5786198930252012,0.0,0.0,0.003875,0.0018749999999999997,0.002,128671.87955245165,False,False,2.0014830212433605e-16,COMPETING_PERSISTENT,0.1,900000.0,kinetic_chemistry_and_conditions
18000000.0,-0.1,1000.0,0.002,0.33333333333352155,0.2854945190110021,0.3811721476554751,0.5082804739388537,0.3572669346136296,0.729148546468772,0.3861434925615732,0.0,0.0,0.16532952436316417,0.1653295243631638,0.0,0.0,0.0021875,0.00018750000000000006,0.002,343054.9328899276,False,False,1.0623534945633305e-15,COMPETING_PERSISTENT,0.1,900000.0,kinetic_chemistry_and_conditions
18000000.0,-0.1,10000.0,0.002,0.33333333333330395,0.0487516352661737,0.6179150314005225,0.6414140041474335,0.6173368173753687,0.6755528419402457,0.0386143492561573,0.0,0.0,0.024299944110721432,0.02429994411072144,0.0,0.0,0.00201875,1.8750000000000002e-05,0.002,556123.5282604703,False,False,2.2247786310271853e-16,COMPETING_PERSISTENT,0.1,900000.0,kinetic_chemistry_and_conditions
18000000.0,0.1,100.0,0.0,0.33333333333333337,0.6666666666666667,0.0,0.0,0.0,0.0,4.752535293065512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,COMPETING_PERSISTENT,1.0,900000.0,kinetic_chemistry_and_conditions
18000000.0,0.1,1000.0,0.0,0.33333333333333426,0.666666666666666,7.334586860186296e-84,9.18088679023039e-84,5.708008968923024e-84,0.0,0.47525352930655185,0.0,0.0,0.0,3.4728778213073406e-84,0.0,0.0,0.0,0.0,0.0,6.601128174167667e-78,False,False,3.472877821307368e-84,COMPETING_PERSISTENT,1.0,900000.0,kinetic_chemistry_and_conditions
18000000.0,0.1,10000.0,0.0,0.3333333333333315,0.666666664860487,1.8061817332470565e-09,1.8487548825065951e-09,1.7629473217655803e-09,0.0,0.04752535293065515,0.0,0.0,0.0,8.580756074101592e-11,0.0,0.0,0.0,0.0,0.0,0.001625563559922351,False,False,1.2135023207816237e-10,COMPETING_PERSISTENT,1.0,900000.0,kinetic_chemistry_and_conditions
18000000.0,0.1,100.0,0.0,0.33333333333333337,0.6666666666666667,0.0,0.0,0.0,0.0,4.752535293065512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,COMPETING_PERSISTENT,0.3,900000.0,kinetic_chemistry_and_conditions
18000000.0,0.1,1000.0,0.0,0.33333333333333426,0.666666666666666,7.334586860186296e-84,9.18088679023039e-84,5.708008968923024e-84,0.0,0.47525352930655185,0.0,0.0,0.0,3.4728778213073406e-84,0.0,0.0,0.0,0.0,0.0,6.601128174167667e-78,False,False,3.472877821307368e-84,COMPETING_PERSISTENT,0.3,900000.0,kinetic_chemistry_and_conditions
18000000.0,0.1,10000.0,0.0,0.3333333333333315,0.666666664860487,1.8061817332470565e-09,1.8487548825065951e-09,1.7629473217655803e-09,0.0,0.04752535293065515,0.0,0.0,0.0,8.580756074101592e-11,0.0,0.0,0.0,0.0,0.0,0.001625563559922351,False,False,1.2135023207816237e-10,COMPETING_PERSISTENT,0.3,900000.0,kinetic_chemistry_and_conditions
18000000.0,0.1,100.0,0.0,0.33333333333333337,0.6666666666666667,0.0,0.0,0.0,0.0,4.752535293065512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,COMPETING_PERSISTENT,0.1,900000.0,kinetic_chemistry_and_conditions
18000000.0,0.1,1000.0,0.0,0.33333333333333426,0.666666666666666,7.334586860186296e-84,9.18088679023039e-84,5.708008968923024e-84,0.0,0.47525352930655185,0.0,0.0,0.0,3.4728778213073406e-84,0.0,0.0,0.0,0.0,0.0,6.601128174167667e-78,False,False,3.472877821307368e-84,COMPETING_PERSISTENT,0.1,900000.0,kinetic_chemistry_and_conditions
18000000.0,0.1,10000.0,0.0,0.3333333333333315,0.666666664860487,1.8061817332470565e-09,1.8487548825065951e-09,1.7629473217655803e-09,0.0,0.04752535293065515,0.0,0.0,0.0,8.580756074101592e-11,0.0,0.0,0.0,0.0,0.0,0.001625563559922351,False,False,1.2135023207816237e-10,COMPETING_PERSISTENT,0.1,900000.0,kinetic_chemistry_and_conditions
18000000.0,0.1,100.0,0.0005,0.33333333333333337,0.6666666666666666,0.0,0.0,0.0,0.0,4.990162057718788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,COMPETING_PERSISTENT,1.0,900000.0,kinetic_chemistry_and_conditions
18000000.0,0.1,1000.0,0.0005,0.333333333333334,0.6666666666666661,3.564723324511895e-125,4.818230534591441e-125,2.3620419020640676e-125,0.0,0.7128802939598273,0.0,0.0,0.0,2.456188632527358e-125,0.0,0.0,0.0,0.0,0.0,3.2082509920607055e-119,False,False,2.4561886325273724e-125,COMPETING_PERSISTENT,1.0,900000.0,kinetic_chemistry_and_conditions
18000000.0,0.1,10000.0,0.0005,0.3333333333333329,0.666666666666667,9.289958263371336e-51,9.702469303234399e-51,7.295285392530671e-51,0.0,0.28515211758393066,0.0,0.0,0.0,2.4071839107037343e-51,0.0,0.0,0.0,0.0,0.0,8.360962437034202e-45,False,False,2.4071839107037268e-51,COMPETING_PERSISTENT,1.0,900000.0,kinetic_chemistry_and_conditions
18000000.0,0.1,100.0,0.0005,0.33333333333333337,0.6666666666666666,0.0,0.0,0.0,0.0,4.990162057718788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,COMPETING_PERSISTENT,0.3,900000.0,kinetic_chemistry_and_conditions
18000000.0,0.1,1000.0,0.0005,0.333333333333334,0.6666666666666661,3.564723324511895e-125,4.818230534591441e-125,2.3620419020640676e-125,0.0,0.7128802939598273,0.0,0.0,0.0,2.456188632527358e-125,0.0,0.0,0.0,0.0,0.0,3.2082509920607055e-119,False,False,2.4561886325273724e-125,COMPETING_PERSISTENT,0.3,900000.0,kinetic_chemistry_and_conditions
18000000.0,0.1,10000.0,0.0005,0.3333333333333329,0.666666666666667,9.289958263371336e-51,9.702469303234399e-51,7.295285392530671e-51,0.0,0.28515211758393066,0.0,0.0,0.0,2.4071839107037343e-51,0.0,0.0,0.0,0.0,0.0,8.360962437034202e-45,False,False,2.4071839107037268e-51,COMPETING_PERSISTENT,0.3,900000.0,kinetic_chemistry_and_conditions
18000000.0,0.1,100.0,0.0005,0.33333333333333337,0.6666666666666666,0.0,0.0,0.0,0.0,4.990162057718788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,COMPETING_PERSISTENT,0.1,900000.0,kinetic_chemistry_and_conditions
18000000.0,0.1,1000.0,0.0005,0.333333333333334,0.6666666666666661,3.564723324511895e-125,4.818230534591441e-125,2.3620419020640676e-125,0.0,0.7128802939598273,0.0,0.0,0.0,2.456188632527358e-125,0.0,0.0,0.0,0.0,0.0,3.2082509920607055e-119,False,False,2.4561886325273724e-125,COMPETING_PERSISTENT,0.1,900000.0,kinetic_chemistry_and_conditions
18000000.0,0.1,10000.0,0.0005,0.3333333333333329,0.666666666666667,9.289958263371336e-51,9.702469303234399e-51,7.295285392530671e-51,0.0,0.28515211758393066,0.0,0.0,0.0,2.4071839107037343e-51,0.0,0.0,0.0,0.0,0.0,8.360962437034202e-45,False,False,2.4071839107037268e-51,COMPETING_PERSISTENT,0.1,900000.0,kinetic_chemistry_and_conditions
18000000.0,0.1,100.0,0.002,0.3333333333333334,0.6666666666666666,0.0,0.0,0.0,0.0,5.703042351678614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,COMPETING_PERSISTENT,1.0,900000.0,kinetic_chemistry_and_conditions
18000000.0,0.1,1000.0,0.002,0.33333333333333376,0.6666666666666662,4.741391309747087e-249,6.964603645350927e-249,1.6737725841343733e-249,0.0,1.425760587919654,0.0,0.0,0.0,5.290831061216534e-249,0.0,0.0,0.0,0.0,0.0,4.2672521787723777e-243,False,False,0.0,COMPETING_PERSISTENT,1.0,900000.0,kinetic_chemistry_and_conditions
18000000.0,0.1,10000.0,0.002,0.3333333333333332,0.6666666666666669,1.3389303475503738e-174,1.4024620157354646e-174,5.169530935409623e-175,0.0,0.9980324115437573,0.0,0.0,0.0,8.85508922194503e-175,0.0,0.0,0.0,0.0,0.0,1.2050373127953365e-168,False,False,0.0,COMPETING_PERSISTENT,1.0,900000.0,kinetic_chemistry_and_conditions
18000000.0,0.1,100.0,0.002,0.3333333333333334,0.6666666666666666,0.0,0.0,0.0,0.0,5.703042351678614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,COMPETING_PERSISTENT,0.3,900000.0,kinetic_chemistry_and_conditions
18000000.0,0.1,1000.0,0.002,0.33333333333333376,0.6666666666666662,4.741391309747087e-249,6.964603645350927e-249,1.6737725841343733e-249,0.0,1.425760587919654,0.0,0.0,0.0,5.290831061216534e-249,0.0,0.0,0.0,0.0,0.0,4.2672521787723777e-243,False,False,0.0,COMPETING_PERSISTENT,0.3,900000.0,kinetic_chemistry_and_conditions
18000000.0,0.1,10000.0,0.002,0.3333333333333332,0.6666666666666669,1.3389303475503738e-174,1.4024620157354646e-174,5.169530935409623e-175,0.0,0.9980324115437573,0.0,0.0,0.0,8.85508922194503e-175,0.0,0.0,0.0,0.0,0.0,1.2050373127953365e-168,False,False,0.0,COMPETING_PERSISTENT,0.3,900000.0,kinetic_chemistry_and_conditions
18000000.0,0.1,100.0,0.002,0.3333333333333334,0.6666666666666666,0.0,0.0,0.0,0.0,5.703042351678614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,COMPETING_PERSISTENT,0.1,900000.0,kinetic_chemistry_and_conditions
18000000.0,0.1,1000.0,0.002,0.33333333333333376,0.6666666666666662,4.741391309747087e-249,6.964603645350927e-249,1.6737725841343733e-249,0.0,1.425760587919654,0.0,0.0,0.0,5.290831061216534e-249,0.0,0.0,0.0,0.0,0.0,4.2672521787723777e-243,False,False,0.0,COMPETING_PERSISTENT,0.1,900000.0,kinetic_chemistry_and_conditions
18000000.0,0.1,10000.0,0.002,0.3333333333333332,0.6666666666666669,1.3389303475503738e-174,1.4024620157354646e-174,5.169530935409623e-175,0.0,0.9980324115437573,0.0,0.0,0.0,8.85508922194503e-175,0.0,0.0,0.0,0.0,0.0,1.2050373127953365e-168,False,False,0.0,COMPETING_PERSISTENT,0.1,900000.0,kinetic_chemistry_and_conditions
21000000.0,-0.95,100.0,0.0,0.333333333333348,0.22304629341648882,0.4436203732501631,0.6666666666666518,0.06193110294541995,38.445721794281816,2.3762676465327544,0.0,0.0,0.6047355637212318,0.6047355637212317,0.0,0.0,0.005,0.005,0.0,399258.3359251468,False,False,1.1102230246251565e-16,COMPETING_PERSISTENT,1.0,900000.0,kinetic_chemistry_and_conditions
21000000.0,-0.95,1000.0,0.0,0.3333333333334498,0.05876664318061227,0.6079000234859374,0.6635980818794962,0.5232450510494395,3.844572179428179,0.2376267646532755,0.0,0.0,0.14035303083005657,0.14035303083005654,0.0,0.0,0.0005,0.0005,0.0,547110.0211373437,False,False,7.832041159795668e-16,COMPETING_PERSISTENT,1.0,900000.0,kinetic_chemistry_and_conditions
21000000.0,-0.95,10000.0,0.0,0.33333333333332066,0.039064428007330954,0.6276022386593488,0.6348668229273902,0.6199585201133458,0.38445721794281823,0.02376267646532756,0.0,0.0,0.014908302814043954,0.014908302814043992,0.0,0.0,5e-05,5e-05,0.0,564842.0147934139,False,False,1.1123893155135927e-16,COMPETING_PERSISTENT,1.0,900000.0,kinetic_chemistry_and_conditions
21000000.0,-0.95,100.0,0.0,0.333333333333313,0.2461631400834936,0.420503526583193,0.6666607437386447,0.06193055272522379,11.533716538284542,2.3762676465327544,0.0,0.0,0.604730191013421,0.6047301910134211,0.0,0.0,0.005,0.005,0.0,378453.1739248737,False,False,7.850462293418876e-17,COMPETING_PERSISTENT,0.3,900000.0,kinetic_chemistry_and_conditions
21000000.0,-0.95,1000.0,0.0,0.33333333333343457,0.11955732854949962,0.5471093381170652,0.6074311263781885,0.4789575790071226,1.1533716538284537,0.2376267646532755,0.0,0.0,0.128473547371066,0.12847354737106584,0.0,0.0,0.0005,0.0005,0.0,492398.40430535865,False,False,6.804363002006077e-16,COMPETING_PERSISTENT,0.3,900000.0,kinetic_chemistry_and_conditions
21000000.0,-0.95,10000.0,0.0,0.3333333333333317,0.11394694078950142,0.5527197258771667,0.5592448582684192,0.546112353319084,0.11533716538284546,0.02376267646532756,0.0,0.0,0.013132504949335252,0.01313250494933527,0.0,0.0,5e-05,5e-05,0.0,497447.75328945,False,False,0.0,COMPETING_PERSISTENT,0.3,900000.0,kinetic_chemistry_and_conditions
21000000.0,-0.95,100.0,0.0,0.33333333333335047,0.29620204491742386,0.3704646217492256,0.6537022470649159,0.06072675173794585,3.8445721794281758,2.3762676465327544,0.0,0.0,0.59297549532697,0.59297549532697,0.0,0.0,0.005,0.005,0.0,333418.1595743031,False,False,1.1443916996305594e-16,COMPETING_PERSISTENT,0.1,900000.0,kinetic_chemistry_and_conditions
21000000.0,-0.95,1000.0,0.0,0.33333333333335946,0.2554701424622172,0.4111965242044231,0.45940822774936624,0.36224197770496414,0.38445721794281756,0.2376267646532755,0.0,0.0,0.09716625004440198,0.09716625004440158,0.0,0.0,0.0005,0.0005,0.0,370076.8717839808,False,False,1.2412670766236366e-16,COMPETING_PERSISTENT,0.1,900000.0,kinetic_chemistry_and_conditions
21000000.0,-0.95,10000.0,0.0,0.33333333333331955,0.2546648956914207,0.41200177097525964,0.41689286356903954,0.40710314889708804,0.03844572179428175,0.02376267646532756,0.0,0.0,0.009789714671951617,0.009789714671877642,0.0,0.0,5e-05,5e-05,0.0,370801.5938777337,False,False,1.0468592204162898e-13,COMPETING_PERSISTENT,0.1,900000.0,kinetic_chemistry_and_conditions
21000000.0,-0.95,100.0,0.0005,0.3333333333333333,0.16331102274799056,0.503355643918676,0.6666666666666666,0.20191687424913843,43.152495826259994,2.3762676465327544,0.0,0.0,0.9240364801830154,0.9240364801830155,0.0,0.0,0.0055,0.005,0.0004999999999999996,453020.07952680846,False,False,0.0,COMPETING_PERSISTENT,1.0,900000.0,kinetic_chemistry_and_conditions
21000000.0,-0.95,1000.0,0.0005,0.3333333333334567,0.04529768241910273,0.6213689842474399,0.6659790548240171,0.5905518269011862,8.551346211406356,0.2376267646532755,0.0,0.0,0.14911116806761904,0.14911116806761898,0.0,0.0,0.001,0.0005,0.0005,559232.0858226959,False,False,8.881788432164979e-16,COMPETING_PERSISTENT,1.0,900000.0,kinetic_chemistry_and_conditions
21000000.0,-0.95,10000.0,0.0005,0.3333333333333198,0.012138451445790085,0.6545282152208901,0.6665469580406205,0.6534155817848398,5.091231249920995,0.02376267646532756,0.0,0.0,0.015682363511646518,0.015682363511646525,0.0,0.0,0.00055,5e-05,0.0005,589075.393698801,False,False,1.1102230990714092e-16,COMPETING_PERSISTENT,1.0,900000.0,kinetic_chemistry_and_conditions
21000000.0,-0.95,100.0,0.0005,0.3333333333333392,0.19829022867267154,0.4683764379939892,0.6666617901961136,0.16877477475943253,12.945748747877996,2.3762676465327544,0.0,0.0,0.848437530246816,0.848437530246816,0.0,0.0,0.0055,0.005,0.0004999999999999996,421538.7941945903,False,False,0.0,COMPETING_PERSISTENT,0.3,900000.0,kinetic_chemistry_and_conditions
21000000.0,-0.95,1000.0,0.0005,0.3333333333334532,0.07433550008845174,0.5923311665780944,0.6418674841171641,0.5648836865714881,2.565403863421907,0.2376267646532755,0.0,0.0,0.1431717472731422,0.14317174727314205,0.0,0.0,0.001,0.0005,0.0005,533098.0499202849,False,False,8.888557877610145e-16,COMPETING_PERSISTENT,0.3,900000.0,kinetic_chemistry_and_conditions
21000000.0,-0.95,10000.0,0.0005,0.3333333333333269,0.017592909804038635,0.6490737568626348,0.6620882024686843,0.6478753323393461,1.5273693749762987,0.02376267646532756,0.0,0.0,0.015563482819809913,0.015563482819809914,0.0,0.0,0.00055,5e-05,0.0005,584166.3811763714,False,False,1.1102230246251565e-16,COMPETING_PERSISTENT,0.3,900000.0,kinetic_chemistry_and_conditions
21000000.0,-0.95,100.0,0.0005,0.33333333333334064,0.2710042022020359,0.39566246446462333,0.6548480067743453,0.11427805308287659,4.315249582625993,2.3762676465327544,0.0,0.0,0.7159200223626657,0.7159200223626658,0.0,0.0,0.0055,0.005,0.0004999999999999996,356096.218018161,False,False,7.850462293418876e-17,COMPETING_PERSISTENT,0.1,900000.0,kinetic_chemistry_and_conditions
21000000.0,-0.95,1000.0,0.0005,0.33333333333339066,0.15723860415064347,0.5094280625159655,0.5540668744225724,0.4863855712820628,0.8551346211406348,0.2376267646532755,0.0,0.0,0.12343245038575751,0.12343245038575724,0.0,0.0,0.001,0.0005,0.0005,458485.25626436895,False,False,3.4021815010030383e-16,COMPETING_PERSISTENT,0.1,900000.0,kinetic_chemistry_and_conditions
21000000.0,-0.95,10000.0,0.0005,0.33333333333331333,0.036010421844852765,0.6306562448218337,0.6434405163655306,0.6294797790676087,0.509123124992099,0.02376267646532756,0.0,0.0,0.015123367004928398,0.015123367004928397,0.0,0.0,0.00055,5e-05,0.0005,567590.6203396503,False,False,1.1107649934270853e-16,COMPETING_PERSISTENT,0.1,900000.0,kinetic_chemistry_and_conditions
21000000.0,-0.95,100.0,0.002,0.3333333333333333,0.20026353664983518,0.4664031300168316,0.6666666666666667,0.20319301558189762,57.27281792219452,2.3762676465327544,0.0,0.0,0.926947298141797,0.926947298141797,0.0,0.0,0.007,0.005,0.002,419762.8170151484,False,False,0.0,COMPETING_PERSISTENT,1.0,900000.0,kinetic_chemistry_and_conditions
21000000.0,-0.95,1000.0,0.002,0.3333333333334517,0.060612256649467955,0.6060544100170795,0.6666666661596753,0.59056342712991,22.671668307340887,0.2376267646532755,0.0,0.0,0.14918966224288932,0.14918966224288932,0.0,0.0,0.0025,0.0005,0.002,545448.9690153715,False,False,8.881784197001252e-16,COMPETING_PERSISTENT,1.0,900000.0,kinetic_chemistry_and_conditions
21000000.0,-0.95,10000.0,0.002,0.3333333333333136,0.012852666175699422,0.6538140004909873,0.6666666665789601,0.6534951679319794,19.211553345855524,0.02376267646532756,0.0,0.0,0.015684728622927982,0.01568472862292799,0.0,0.0,0.00205,5e-05,0.002,588432.6004418886,False,False,2.220446049250313e-16,COMPETING_PERSISTENT,1.0,900000.0,kinetic_chemistry_and_conditions
21000000.0,-0.95,100.0,0.002,0.3333333333333531,0.2152650256228648,0.45140164104378216,0.6666621224206741,0.2026951932503293,17.181845376658355,2.3762676465327544,0.0,0.0,0.925808629766381,0.9258086297663811,0.0,0.0,0.007,0.005,0.002,406261.476939404,False,False,1.1102314949223176e-16,COMPETING_PERSISTENT,0.3,900000.0,kinetic_chemistry_and_conditions
21000000.0,-0.95,1000.0,0.002,0.3333333333334492,0.07931150531066737,0.5873551613558825,0.6663294232471936,0.5709704713190141,6.801500492202266,0.2376267646532755,0.0,0.0,0.14668003993934153,0.14668003993934156,0.0,0.0,0.0025,0.0005,0.002,528619.6452202942,False,False,8.881784610591549e-16,COMPETING_PERSISTENT,0.3,900000.0,kinetic_chemistry_and_conditions
21000000.0,-0.95,10000.0,0.002,0.33333333333333204,0.014496561338970516,0.6521701053276977,0.6666143232426894,0.6518136962639088,5.763466003756658,0.02376267646532756,0.0,0.0,0.015664013105474293,0.015664013105474297,0.0,0.0,0.00205,5e-05,0.002,586953.094794928,False,False,1.3552527156068805e-20,COMPETING_PERSISTENT,0.3,900000.0,kinetic_chemistry_and_conditions
