canonical_job_key,seed,protocol,row_name,cohesion,R,frequency_Hz,minimum_load_hold_s,Kmax_Pa_sqrt_m,config_hash,material_row_hash,physical_producer_sha,event_index,hazard_threshold_action,accepted_length_m,cumulative_extension_m,cumulative_time_s,cumulative_cycles,waiting_time_s_this_event,pre_event_max_pB,max_pB_post_commit,pre_event_K_rebond_Pa_sqrt_m,max_K_rebond_post_commit_Pa_sqrt_m,cleavage_action
883c8d97226c95eebb1e585df00af5ccaef5742a64a85a0a8769f61fca6f68cf,1001723,D1_confirm,COMPETING_REVERSIBLE,finite,-0.95,1000.0,0.0,18000000.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,91b66e99ff17aa0010e0c954a279a3b9748277f8,9,0.9581153258086249,4.9999999999999996e-06,4.9999999999999996e-05,0.2669408995990066,266.9408995990059,0.03743880103375119,0.43002185699007195,0.4300214044092634,900000.0,175.71386469961365,3.7461772619601916e-08
883c8d97226c95eebb1e585df00af5ccaef5742a64a85a0a8769f61fca6f68cf,1001723,D1_confirm,COMPETING_REVERSIBLE,finite,-0.95,1000.0,0.0,18000000.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,91b66e99ff17aa0010e0c954a279a3b9748277f8,10,2.587286354203504,4.9999999999999996e-06,5.4999999999999995e-05,0.2810154084460268,281.01540844602613,0.014074508847020217,0.32852924641079523,0.32852672272483224,900000.0,134.2414439033921,7.084518134058995e-07
883c8d97226c95eebb1e585df00af5ccaef5742a64a85a0a8769f61fca6f68cf,1001723,D1_confirm,COMPETING_REVERSIBLE,finite,-0.95,1000.0,0.0,18000000.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,91b66e99ff17aa0010e0c954a279a3b9748277f8,11,0.2929193591907163,4.9999999999999996e-06,5.9999999999999995e-05,0.3190642367347813,319.06423673478054,0.0380488282887545,0.28415102797910685,0.2841509577638922,900000.0,116.10876794673952,7.750074024736583e-10
883c8d97226c95eebb1e585df00af5ccaef5742a64a85a0a8769f61fca6f68cf,1001723,D1_confirm,COMPETING_REVERSIBLE,finite,-0.95,1000.0,0.0,18000000.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,91b66e99ff17aa0010e0c954a279a3b9748277f8,12,0.2774029640201854,4.9999999999999996e-06,6.5e-05,0.32336431474191324,323.36431474191244,0.004300078007131947,0.7284729884185313,0.887558847278224,900000.0,362.6711940498371,2.6629558283981274e-70
883c8d97226c95eebb1e585df00af5ccaef5742a64a85a0a8769f61fca6f68cf,1001723,D1_confirm,COMPETING_REVERSIBLE,finite,-0.95,1000.0,0.0,18000000.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,91b66e99ff17aa0010e0c954a279a3b9748277f8,13,2.2041313774208273,4.9999999999999996e-06,7e-05,0.32739948636864696,327.3994863686462,0.0040351716267337245,0.7683993193997505,0.7160413440229707,900000.0,292.5863107155368,1.0873001489121236e-17
883c8d97226c95eebb1e585df00af5ccaef5742a64a85a0a8769f61fca6f68cf,1001723,D1_confirm,COMPETING_REVERSIBLE,finite,-0.95,1000.0,0.0,18000000.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,91b66e99ff17aa0010e0c954a279a3b9748277f8,14,1.7878119161029609,4.9999999999999996e-06,7.5e-05,0.3597874024480648,359.78740244806414,0.03238791607941782,0.2061218694504573,0.9719075281559937,900000.0,397.1371426544115,6.641791329588321e-74
883c8d97226c95eebb1e585df00af5ccaef5742a64a85a0a8769f61fca6f68cf,1001723,D1_confirm,COMPETING_REVERSIBLE,finite,-0.95,1000.0,0.0,18000000.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,91b66e99ff17aa0010e0c954a279a3b9748277f8,15,0.9166250473943093,4.9999999999999996e-06,7.999999999999999e-05,0.3860911287917913,386.0911287917905,0.02630372634372652,0.4569472533847242,0.4569465453659373,900000.0,186.71589693774627,7.847738414229292e-08
883c8d97226c95eebb1e585df00af5ccaef5742a64a85a0a8769f61fca6f68cf,1001723,D1_confirm,COMPETING_REVERSIBLE,finite,-0.95,1000.0,0.0,18000000.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,91b66e99ff17aa0010e0c954a279a3b9748277f8,16,0.5073353699656011,4.9999999999999996e-06,8.499999999999999e-05,0.39955507061997775,399.55507061997696,0.013463941828186443,0.7676834761209523,0.9710398683500185,900000.0,396.7825630486754,5.2407648747981e-74
883c8d97226c95eebb1e585df00af5ccaef5742a64a85a0a8769f61fca6f68cf,1001723,D1_confirm,COMPETING_REVERSIBLE,finite,-0.95,1000.0,0.0,18000000.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,91b66e99ff17aa0010e0c954a279a3b9748277f8,17,1.8666446995607096,4.9999999999999996e-06,8.999999999999999e-05,0.40701621563829277,407.016215638292,0.0074611450183150185,0.28074527043879643,0.2807000596572917,900000.0,114.6986921069319,7.271351084665759e-07
883c8d97226c95eebb1e585df00af5ccaef5742a64a85a0a8769f61fca6f68cf,1001723,D1_confirm,COMPETING_REVERSIBLE,finite,-0.95,1000.0,0.0,18000000.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,91b66e99ff17aa0010e0c954a279a3b9748277f8,18,0.3372555969384229,4.9999999999999996e-06,9.499999999999999e-05,0.43447854903877997,434.4785490387793,0.027462333400487204,0.9439518502289211,0.7384719950149009,900000.0,301.7518247971919,5.533227004705125e-28
883c8d97226c95eebb1e585df00af5ccaef5742a64a85a0a8769f61fca6f68cf,1001723,D1_confirm,COMPETING_REVERSIBLE,finite,-0.95,1000.0,0.0,18000000.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,91b66e99ff17aa0010e0c954a279a3b9748277f8,19,1.0021894246029164,4.9999999999999996e-06,9.999999999999999e-05,0.43939448831588346,439.3944883158828,0.004915939277103487,0.9747642930551265,0.773221859402026,900000.0,315.95119174052155,7.43187015636325e-40
883c8d97226c95eebb1e585df00af5ccaef5742a64a85a0a8769f61fca6f68cf,1001723,D1_confirm,COMPETING_REVERSIBLE,finite,-0.95,1000.0,0.0,18000000.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,91b66e99ff17aa0010e0c954a279a3b9748277f8,20,2.0043569699947668,4.9999999999999996e-06,0.00010499999999999999,0.45409525669048373,454.09525669048304,0.01470076837460027,0.8831360827141048,0.8887714584467273,900000.0,363.1666901747173,2.0977294484746838e-69
883c8d97226c95eebb1e585df00af5ccaef5742a64a85a0a8769f61fca6f68cf,1001723,D1_confirm,COMPETING_REVERSIBLE,finite,-0.95,1000.0,0.0,18000000.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,91b66e99ff17aa0010e0c954a279a3b9748277f8,21,2.0735222167944274,4.9999999999999996e-06,0.00010999999999999999,0.48354343796333676,483.5434379633361,0.029448181272853036,0.2002255524838524,0.9667193770876384,900000.0,395.01701064082806,4.549608484926687e-74
883c8d97226c95eebb1e585df00af5ccaef5742a64a85a0a8769f61fca6f68cf,1001723,D1_confirm,COMPETING_REVERSIBLE,finite,-0.95,1000.0,0.0,18000000.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,91b66e99ff17aa0010e0c954a279a3b9748277f8,22,0.8072731441170279,4.9999999999999996e-06,0.00011499999999999999,0.5140563467489702,514.0563467489694,0.030512908785633397,0.2490127163776722,0.9297605556553726,900000.0,379.9155536528532,1.7656016717463332e-18
883c8d97226c95eebb1e585df00af5ccaef5742a64a85a0a8769f61fca6f68cf,1001723,D1_confirm,COMPETING_REVERSIBLE,finite,-0.95,1000.0,0.0,18000000.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,91b66e99ff17aa0010e0c954a279a3b9748277f8,23,0.03745571996447783,4.9999999999999996e-06,0.00011999999999999999,0.5258888197388945,525.8888197388936,0.011832472989924292,0.9487942968478776,0.9147313767324966,900000.0,373.7743773081599,4.9050375802871906e-74
883c8d97226c95eebb1e585df00af5ccaef5742a64a85a0a8769f61fca6f68cf,1001723,D1_confirm,COMPETING_REVERSIBLE,finite,-0.95,1000.0,0.0,18000000.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,91b66e99ff17aa0010e0c954a279a3b9748277f8,24,0.8392007316362823,4.9999999999999996e-06,0.000125,0.5264183644546118,526.4183644546109,0.0005295447157173117,0.2969195259255059,0.7506217744244207,900000.0,306.7165593082526,2.455070645104739e-20
883c8d97226c95eebb1e585df00af5ccaef5742a64a85a0a8769f61fca6f68cf,1001723,D1_confirm,COMPETING_REVERSIBLE,finite,-0.95,1000.0,0.0,18000000.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,91b66e99ff17aa0010e0c954a279a3b9748277f8,25,0.2902638775486829,4.9999999999999996e-06,0.00013000000000000002,0.538720668416603,538.7206684166022,0.012302303961991279,0.27481101322201934,0.2747331237766448,900000.0,112.26049634930747,6.283353362282089e-07
883c8d97226c95eebb1e585df00af5ccaef5742a64a85a0a8769f61fca6f68cf,1001723,D1_confirm,COMPETING_REVERSIBLE,finite,-0.95,1000.0,0.0,18000000.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,91b66e99ff17aa0010e0c954a279a3b9748277f8,26,0.2666598573882375,4.9999999999999996e-06,0.00013500000000000003,0.5429863544365156,542.9863544365146,0.004265686019912507,0.6520978292095202,0.9785686101925717,900000.0,399.8592544022148,2.441170628336871e-73
883c8d97226c95eebb1e585df00af5ccaef5742a64a85a0a8769f61fca6f68cf,1001723,D1_confirm,COMPETING_REVERSIBLE,finite,-0.95,1000.0,0.0,18000000.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,91b66e99ff17aa0010e0c954a279a3b9748277f8,27,2.5465279245404924,4.9999999999999996e-06,0.00014000000000000004,0.5468706340305526,546.8706340305516,0.0038842795940370323,0.9582966983072877,0.9093963138715436,900000.0,371.5943739459991,1.1976828835031469e-73
883c8d97226c95eebb1e585df00af5ccaef5742a64a85a0a8769f61fca6f68cf,1001723,D1_confirm,COMPETING_REVERSIBLE,finite,-0.95,1000.0,0.0,18000000.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,91b66e99ff17aa0010e0c954a279a3b9748277f8,28,1.1246389407196369,4.9999999999999996e-06,0.00014500000000000006,0.5842971317702557,584.2971317702544,0.03742649773970308,0.22647343922321955,0.9770082295726025,900000.0,399.2215693052063,7.297902518799218e-53
883c8d97226c95eebb1e585df00af5ccaef5742a64a85a0a8769f61fca6f68cf,1001723,D1_confirm,COMPETING_REVERSIBLE,finite,-0.95,1000.0,0.0,18000000.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,91b66e99ff17aa0010e0c954a279a3b9748277f8,29,0.09758012573376486,4.9999999999999996e-06,0.00015000000000000007,0.6008157444064403,600.815744406439,0.016518612636184593,0.19477245781364372,0.8465458565039736,900000.0,345.91259833342946,7.702742524228482e-63
d9715bd5e151776a1530b940cce8dd895b727a45e4738804dd610e9571506260,1001723,D1_confirm,COMPETING_REVERSIBLE,finite,-0.95,1000.0,0.0,21000000.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,91b66e99ff17aa0010e0c954a279a3b9748277f8,0,5.574146126938762,4.9999999999999996e-06,4.9999999999999996e-06,0.004222941349117455,4.222941349117455,0.004222941349117455,0.0,0.0,0.0,0.0,3.8916239876042515e-68
d9715bd5e151776a1530b940cce8dd895b727a45e4738804dd610e9571506260,1001723,D1_confirm,COMPETING_REVERSIBLE,finite,-0.95,1000.0,0.0,21000000.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,91b66e99ff17aa0010e0c954a279a3b9748277f8,1,0.8482871693609024,4.9999999999999996e-06,9.999999999999999e-06,0.07143637052628056,71.43637052628051,0.06721342917716311,0.5332266969082579,0.5332266479025006,900000.0,217.87607126032893,1.4935187249819299e-09
d9715bd5e151776a1530b940cce8dd895b727a45e4738804dd610e9571506260,1001723,D1_confirm,COMPETING_REVERSIBLE,finite,-0.95,1000.0,0.0,21000000.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,91b66e99ff17aa0010e0c954a279a3b9748277f8,2,1.9759719948773753,4.9999999999999996e-06,1.4999999999999999e-05,0.08165450388381099,81.6545038838109,0.010218133357530426,0.2674867845817341,0.26746889868007334,900000.0,109.29228384359752,8.302624023907982e-07
d9715bd5e151776a1530b940cce8dd895b727a45e4738804dd610e9571506260,1001723,D1_confirm,COMPETING_REVERSIBLE,finite,-0.95,1000.0,0.0,21000000.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,91b66e99ff17aa0010e0c954a279a3b9748277f8,3,3.410074510168954,4.9999999999999996e-06,1.9999999999999998e-05,0.105478510587314,105.47851058731392,0.023824006703503015,0.4690011373522109,0.46900067424849573,900000.0,191.64153049866482,4.526740045610817e-08
d9715bd5e151776a1530b940cce8dd895b727a45e4738804dd610e9571506260,1001723,D1_confirm,COMPETING_REVERSIBLE,finite,-0.95,1000.0,0.0,21000000.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,91b66e99ff17aa0010e0c954a279a3b9748277f8,4,0.35940039563036524,4.9999999999999996e-06,2.4999999999999998e-05,0.14659202182449,146.5920218244899,0.04111351123717599,0.323623329936185,0.323622961682858,900000.0,132.2377606431871,3.021852265545745e-08
d9715bd5e151776a1530b940cce8dd895b727a45e4738804dd610e9571506260,1001723,D1_confirm,COMPETING_REVERSIBLE,finite,-0.95,1000.0,0.0,21000000.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,91b66e99ff17aa0010e0c954a279a3b9748277f8,5,0.6369055091541016,4.9999999999999996e-06,2.9999999999999997e-05,0.15091378921602971,150.9137892160296,0.0043217673915397214,0.7023443905988551,0.9710136878026172,900000.0,396.77209030192006,1.4421285509133817e-73
d9715bd5e151776a1530b940cce8dd895b727a45e4738804dd610e9571506260,1001723,D1_confirm,COMPETING_REVERSIBLE,finite,-0.95,1000.0,0.0,21000000.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,91b66e99ff17aa0010e0c954a279a3b9748277f8,6,1.1543662337503555,4.9999999999999996e-06,3.5e-05,0.1585951414942505,158.5951414942504,0.007681352278220782,0.432708842916091,0.9447614798582294,900000.0,386.0445922860569,8.22945012640738e-74
d9715bd5e151776a1530b940cce8dd895b727a45e4738804dd610e9571506260,1001723,D1_confirm,COMPETING_REVERSIBLE,finite,-0.95,1000.0,0.0,21000000.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,91b66e99ff17aa0010e0c954a279a3b9748277f8,7,1.3139016786272313,4.9999999999999996e-06,3.9999999999999996e-05,0.17251655923721998,172.5165592372199,0.013921417742969483,0.8837641513157907,0.946586428519195,900000.0,386.7910615045597,4.499428381455719e-74
d9715bd5e151776a1530b940cce8dd895b727a45e4738804dd610e9571506260,1001723,D1_confirm,COMPETING_REVERSIBLE,finite,-0.95,1000.0,0.0,21000000.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,91b66e99ff17aa0010e0c954a279a3b9748277f8,8,2.544175157011345,4.9999999999999996e-06,4.4999999999999996e-05,0.188337574332034,188.33757433203394,0.01582101509481401,0.9398437912069315,0.9714766821196245,900000.0,396.96166075381825,2.8372335223174604e-74
d9715bd5e151776a1530b940cce8dd895b727a45e4738804dd610e9571506260,1001723,D1_confirm,COMPETING_REVERSIBLE,finite,-0.95,1000.0,0.0,21000000.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,91b66e99ff17aa0010e0c954a279a3b9748277f8,9,0.9581153258086249,4.9999999999999996e-06,4.9999999999999996e-05,0.2189957608034631,218.99576080346307,0.030658186471429122,0.7170418832542356,0.9785660438770878,900000.0,399.85830096926287,2.3800783045323073e-74
d9715bd5e151776a1530b940cce8dd895b727a45e4738804dd610e9571506260,1001723,D1_confirm,COMPETING_REVERSIBLE,finite,-0.95,1000.0,0.0,21000000.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,91b66e99ff17aa0010e0c954a279a3b9748277f8,10,2.587286354203504,4.9999999999999996e-06,5.4999999999999995e-05,0.23054352210416612,230.54352210416604,0.011547761300703008,0.18784390941012485,0.9818582750544265,900000.0,401.2037316819443,1.0583345126139338e-73
d9715bd5e151776a1530b940cce8dd895b727a45e4738804dd610e9571506260,1001723,D1_confirm,COMPETING_REVERSIBLE,finite,-0.95,1000.0,0.0,21000000.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,91b66e99ff17aa0010e0c954a279a3b9748277f8,11,0.2929193591907163,4.9999999999999996e-06,5.9999999999999995e-05,0.2617261652620454,261.7261652620451,0.031182643157879275,0.5624831553481751,0.5624825491559565,900000.0,229.83978735258822,3.773024806756224e-08
d9715bd5e151776a1530b940cce8dd895b727a45e4738804dd610e9571506260,1001723,D1_confirm,COMPETING_REVERSIBLE,finite,-0.95,1000.0,0.0,21000000.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,91b66e99ff17aa0010e0c954a279a3b9748277f8,12,0.2774029640201854,4.9999999999999996e-06,6.5e-05,0.2652463380763751,265.2463380763748,0.003520172814329703,0.7772745821318414,0.9810789809986429,900000.0,400.88525116938223,2.109427222327686e-73
d9715bd5e151776a1530b940cce8dd895b727a45e4738804dd610e9571506260,1001723,D1_confirm,COMPETING_REVERSIBLE,finite,-0.95,1000.0,0.0,21000000.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,91b66e99ff17aa0010e0c954a279a3b9748277f8,13,2.2041313774208273,4.9999999999999996e-06,7e-05,0.2685715458565637,268.57154585656343,0.003325207780188577,0.3583645694456836,0.3583634067068935,900000.0,146.43330942675246,1.0595074620511482e-06
d9715bd5e151776a1530b940cce8dd895b727a45e4738804dd610e9571506260,1001723,D1_confirm,COMPETING_REVERSIBLE,finite,-0.95,1000.0,0.0,21000000.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,91b66e99ff17aa0010e0c954a279a3b9748277f8,14,1.7878119161029609,4.9999999999999996e-06,7.5e-05,0.29514040409166775,295.14040409166745,0.026568858235104076,0.9625340337606132,0.9583809583544275,900000.0,391.61051723064037,1.2656485227917346e-74
d9715bd5e151776a1530b940cce8dd895b727a45e4738804dd610e9571506260,1001723,D1_confirm,COMPETING_REVERSIBLE,finite,-0.95,1000.0,0.0,21000000.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,91b66e99ff17aa0010e0c954a279a3b9748277f8,15,0.9166250473943093,4.9999999999999996e-06,7.999999999999999e-05,0.3166775231253921,316.6775231253918,0.02153711903372435,0.29844596105777044,0.9709610167434145,900000.0,396.7505502251618,4.16378365132678e-74
d9715bd5e151776a1530b940cce8dd895b727a45e4738804dd610e9571506260,1001723,D1_confirm,COMPETING_REVERSIBLE,finite,-0.95,1000.0,0.0,21000000.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,91b66e99ff17aa0010e0c954a279a3b9748277f8,16,0.5073353699656011,4.9999999999999996e-06,8.499999999999999e-05,0.32773222433507315,327.73222433507283,0.01105470120968105,0.9794882550043036,0.8316793878744291,900000.0,339.8381374221991,1.257737126440855e-42
d9715bd5e151776a1530b940cce8dd895b727a45e4738804dd610e9571506260,1001723,D1_confirm,COMPETING_REVERSIBLE,finite,-0.95,1000.0,0.0,21000000.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,91b66e99ff17aa0010e0c954a279a3b9748277f8,17,1.8666446995607096,4.9999999999999996e-06,8.999999999999999e-05,0.3338264330192538,333.8264330192535,0.006094208684180646,0.6046089002546065,0.6046062158634692,900000.0,247.05224221861397,7.895485474460304e-07
d9715bd5e151776a1530b940cce8dd895b727a45e4738804dd610e9571506260,1001723,D1_confirm,COMPETING_REVERSIBLE,finite,-0.95,1000.0,0.0,21000000.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,91b66e99ff17aa0010e0c954a279a3b9748277f8,18,0.3372555969384229,4.9999999999999996e-06,9.499999999999999e-05,0.35632606867491545,356.32606867491535,0.022499635655661654,0.6650685764886632,0.9691822407118931,900000.0,396.0237092999992,2.838568050028897e-74
d9715bd5e151776a1530b940cce8dd895b727a45e4738804dd610e9571506260,1001723,D1_confirm,COMPETING_REVERSIBLE,finite,-0.95,1000.0,0.0,21000000.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,91b66e99ff17aa0010e0c954a279a3b9748277f8,19,1.0021894246029164,4.9999999999999996e-06,9.999999999999999e-05,0.3603933603816407,360.3933603816406,0.004067291706725262,0.979584788641347,0.7906795995291968,900000.0,323.08493736090395,2.4549249238929387e-21
d9715bd5e151776a1530b940cce8dd895b727a45e4738804dd610e9571506260,1001723,D1_confirm,COMPETING_REVERSIBLE,finite,-0.95,1000.0,0.0,21000000.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,91b66e99ff17aa0010e0c954a279a3b9748277f8,20,2.0043569699947668,4.9999999999999996e-06,0.00010499999999999999,0.3724554939632909,372.45549396329085,0.012062133581650203,0.6303271679246426,0.630322509580562,900000.0,257.56033078571056,6.46501654939659e-07
d9715bd5e151776a1530b940cce8dd895b727a45e4738804dd610e9571506260,1001723,D1_confirm,COMPETING_REVERSIBLE,finite,-0.95,1000.0,0.0,21000000.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,91b66e99ff17aa0010e0c954a279a3b9748277f8,21,2.0735222167944274,4.9999999999999996e-06,0.00010999999999999999,0.39661483913069523,396.6148391306951,0.02415934516740431,0.37997026380613247,0.3799698431377727,900000.0,155.26203958834276,5.003534891833788e-08
d9715bd5e151776a1530b940cce8dd895b727a45e4738804dd610e9571506260,1001723,D1_confirm,COMPETING_REVERSIBLE,finite,-0.95,1000.0,0.0,21000000.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,91b66e99ff17aa0010e0c954a279a3b9748277f8,22,0.8072731441170279,4.9999999999999996e-06,0.00011499999999999999,0.42160873023123463,421.60873023123474,0.0249938911005394,0.39512014032439075,0.39511964866108057,900000.0,161.45252501721723,5.436155546381048e-08
d9715bd5e151776a1530b940cce8dd895b727a45e4738804dd610e9571506260,1001723,D1_confirm,COMPETING_REVERSIBLE,finite,-0.95,1000.0,0.0,21000000.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,91b66e99ff17aa0010e0c954a279a3b9748277f8,23,0.03745571996447783,4.9999999999999996e-06,0.00011999999999999999,0.4313320426829402,431.3320426829403,0.009723312451705546,0.9550190506213748,0.7460357306276756,900000.0,304.8427004648812,3.4757056170313777e-10
