claim_label,case,G_marginal_J_per_m2,J_kin_used_J_per_m2,J_local_signed_J_per_m2,accepted,accepted_state_id,action_type,apparent_compliance_after_m2_per_N,apparent_compliance_before_m2_per_N,applied_displacement_m,candidate_ids,completion_times_s,consumption_result,correlation_time_difference_s,directional_K_Pa_sqrt_m,equilibrium_status,geometry_status,hazard_derived_cost_per_arm_J_per_m,lambda_directional_per_s,local_J_invalid_reason,local_J_valid,net_energy_margin_J_per_m,participating_front_ids,pending_event_ids,physical_time_s,positive_directional_J_J_per_m2,postrollback_state_hash,posttrial_potential_energy_J_per_m,pretrial_potential_energy_J_per_m,pretrial_state_hash,proposed_arm_lengths_m,provider_identity,reaction_force_after_N_per_m,reaction_force_before_N_per_m,realized_arm_lengths_m,relative_energy_residual,released_energy_J_per_m,reservation_result,signed_directional_J_J_per_m2,step,topology_fingerprint_after,topology_fingerprint_before,total_dissipative_cost_J_per_m,trial_copy_bytes,trial_copy_wall_time_s,trial_id,veto_reason
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,[null],[33092.08786238301],[33092.08786238301],False,6e7af9f9ac4c8a6fc8c6898d98aad37e0b23d8dbe4c718e4e3a1c8dfbfbc6056,one_arm,4.639031404421477e-12,4.6367631782941155e-12,5.740000044288546e-05,"[""cleave:cleavage:(100):77278fedde405b16bcd0""]",[2410.8000185807773],preserved,0.0,[121334073.90696356],converged,realized,[4.409142091426627e-06],[1000000.0],[null],[true],0.17371082940553784,"[""b00000000""]","[""cleave:cleavage:(100):77278fedde405b16bcd0#event:0000000000000020""]",2410.800018601173,[33092.08786238301],,355.1129280675924,355.28664330614004,6e7af9f9ac4c8a6fc8c6898d98aad37e0b23d8dbe4c718e4e3a1c8dfbfbc6056,[5e-06],v11_exact_crack_network_live_fem_v1,12373272.65949899,12379325.455220502,[5e-06],0.0004889314942691396,0.17371523854762927,released,[33092.08786238301],439,4fe81e337cd899b3f18c68e30cbead22b1556f2fd88e88c74ee521d15f78f748,4a717d76f3e84d0f8817d5ea830f82fcfd69bec64bde7e5df5813f56971d7106,4.409142091426627e-06,0,1.8750084564089775e-05,action:1:ce500346c869f159b8e9452d,
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,[null],[33092.08786238301],[33092.08786238301],True,6e7af9f9ac4c8a6fc8c6898d98aad37e0b23d8dbe4c718e4e3a1c8dfbfbc6056,one_arm,4.639031404421477e-12,4.6367631782941155e-12,5.740000044288546e-05,"[""cleave:cleavage:(100):77278fedde405b16bcd0""]",[2410.800018512653],consumed,0.0,[121334073.90696356],converged,realized,[4.409142091426627e-06],[1000000.0],[null],[true],0.17371082940553784,"[""b00000000""]","[""cleave:cleavage:(100):77278fedde405b16bcd0#event:0000000000000019""]",2410.800018601173,[33092.08786238301],,355.1129280675924,355.28664330614004,6e7af9f9ac4c8a6fc8c6898d98aad37e0b23d8dbe4c718e4e3a1c8dfbfbc6056,[5e-06],v11_exact_crack_network_live_fem_v1,12373272.65949899,12379325.455220502,[5e-06],0.0004889314942691396,0.17371523854762927,accepted,[33092.08786238301],439,4fe81e337cd899b3f18c68e30cbead22b1556f2fd88e88c74ee521d15f78f748,4a717d76f3e84d0f8817d5ea830f82fcfd69bec64bde7e5df5813f56971d7106,4.409142091426627e-06,0,1.8791062757372856e-05,action:1:d56685ea7a67d5d8a76e9344,
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,[null],[33483.12373363023],[33483.12373363023],True,904b65cbb63a7c4b143d33ec8028ece027f93877f3f71c75c44f44089d990672,one_arm,4.641418903602585e-12,4.6392459062688445e-12,5.740000044538546e-05,"[""cleave:cleavage:(100):77278fedde405b16bcd0""]",[2410.8000185807773],consumed,0.0,[122048846.49944483],converged,realized,[4.383775670367285e-06],[1000000.0],[null],[true],0.1662430037661028,"[""b00000000""]","[""cleave:cleavage:(100):77278fedde405b16bcd0#event:0000000000000020""]",2410.800018706173,[33483.12373363023],,354.93026158153043,355.0965089690722,904b65cbb63a7c4b143d33ec8028ece027f93877f3f71c75c44f44089d990672,[5e-06],v11_exact_crack_network_live_fem_v1,12366907.97308397,12372700.564939428,[5e-06],0.00046816287844886144,0.16624738754177315,accepted,[33483.12373363023],440,d8a280ac78bebee4ca6d31d391c12011d75d960c992d6299fb7e7a8c9cb9aeee,1068bf7b9ee0cb4aa8eec6f9972fe6b026a05b9a9a33a4215bab4599121ae7e0,4.383775670367285e-06,0,1.912517473101616e-05,action:1:ce500346c869f159b8e9452d,
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,[null],[29260.408272651915],[29260.408272651915],True,89d9134b27c056fb272113a635a9a4151d9dd1117b6a193de009db5c130d68d3,one_arm,4.644449542824946e-12,4.642588669516524e-12,5.7400000455385464e-05,"[""cleave:cleavage:(010):694b159e5c3c21b95300""]",[2410.800019034697],consumed,0.0,[114093495.5592818],converged,realized,[4.7188241253622216e-06],[1000000.0],[null],[true],0.14216795996674567,"[""b00000000""]","[""cleave:cleavage:(010):694b159e5c3c21b95300#event:0000000000000020""]",2410.800019126172,[29260.408272651915],,354.69865932424824,354.8408320030391,89d9134b27c056fb272113a635a9a4151d9dd1117b6a193de009db5c130d68d3,[5e-06],v11_exact_crack_network_live_fem_v1,12358838.205931379,12363791.957766326,[5e-06],0.0004006527635622499,0.14217267879087103,accepted,[29260.408272651915],444,1e14dc87b3d30d14669897583a4c89ecdb38ef86d8b2e055031fc13a3692eff7,d10bf689cebe16b8fed2de3e4c78e0739666ac92a71d574acbcf28ab794f8fa6,4.7188241253622216e-06,0,1.9208993762731552e-05,action:1:90def3f9c56067591a4a6de2,
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,[null],[33612.20998081399],[33612.20998081399],True,11d904dce776f158f90014bb8e7bd6e308ec3a3b790eaff1f71331f6b8d00940,one_arm,4.646535577698371e-12,4.644640377368609e-12,5.7400000462885467e-05,"[""cleave:cleavage:(100):77278fedde405b16bcd0""]",[2410.8000194284036],consumed,0.0,[122283885.3826499],converged,realized,[4.469790219266375e-06],[1000000.0],[null],[true],0.14466189191403392,"[""b00000000""]","[""cleave:cleavage:(100):77278fedde405b16bcd0#event:0000000000000021""]",2410.8000194411716,[33612.20998081399],,354.53941953580045,354.6840858975047,11d904dce776f158f90014bb8e7bd6e308ec3a3b790eaff1f71331f6b8d00940,[5e-06],v11_exact_crack_network_live_fem_v1,12353289.779676702,12358330.419416685,[5e-06],0.0004078612423446531,0.14466636170425318,accepted,[33612.20998081399],447,03713d51c0f4ae1bda72d6df6ae6e649c45dd1d629ffe4d15d748529867492ea,098f299ff59b88260d43e3a5a1badf7345fa81b02fe9fc4011ec549e43838a2f,4.469790219266375e-06,0,1.991703175008297e-05,action:1:543069d379a6ce0384fac03e,
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,[null],[33632.15717775125],[33632.15717775125],True,41b226d96706550f626f775db6e89e1c25fb993a1094800bed8e5d5ab9dd0633,one_arm,4.648495374811472e-12,4.646643090302124e-12,5.740000049538548e-05,"[""cleave:cleavage:(100):77278fedde405b16bcd0""]",[2410.8000207635096],consumed,0.0,[122320164.74308568],converged,realized,[4.468415218545107e-06],[1000000.0],[null],[true],0.14126547548023335,"[""b00000000""]","[""cleave:cleavage:(100):77278fedde405b16bcd0#event:0000000000000022""]",2410.800020806169,[33632.15717775125],,354.3899467689453,354.5312167128408,41b226d96706550f626f775db6e89e1c25fb993a1094800bed8e5d5ab9dd0633,[5e-06],v11_exact_crack_network_live_fem_v1,12348081.662383808,12353003.960038029,[5e-06],0.0003984570859232799,0.1412699438954519,accepted,[33632.15717775125],460,3c941cac82f10ba904f9ca4a4cbffffe95604c7df05e0bf5ace3685033105f41,ada0b9ea35531521ccd168fae88edb57521312c061c2e71883cc6b80249391e0,4.468415218545107e-06,0,1.916615292429924e-05,action:1:998a0c725b51d5c11960a921,
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,[null],[30511.35923965458],[30511.35923965458],True,bc99260d7e6c15322f77cb20774cf464b4355d5d99e9401cfa415b2b4c18fc6e,one_arm,4.650823982397461e-12,4.6486789000667695e-12,5.740000050038548e-05,"[""cleave:cleavage:(010):694b159e5c3c21b95300""]",[2410.8000210113473],consumed,0.0,[116506853.37764862],converged,realized,[4.719773159445017e-06],[1000000.0],[null],[true],0.16344279065182785,"[""b00000000""]","[""cleave:cleavage:(010):694b159e5c3c21b95300#event:0000000000000021""]",2410.8000210161686,[30511.35923965458],,354.2125083548995,354.3759558653245,bc99260d7e6c15322f77cb20774cf464b4355d5d99e9401cfa415b2b4c18fc6e,[5e-06],v11_exact_crack_network_live_fem_v1,12341899.138224589,12347594.173381396,[5e-06],0.00046121298001928194,0.16344751042498729,accepted,[30511.35923965458],462,5ac28edc37394f44a472363aed9a3b60b6a6cfb8b03f510e825f12a536112d94,0097ce0385986bdda21e16d53bc301032f9ea39f4ebd8c838fd4ef9079ff9e68,4.719773159445017e-06,0,1.912517473101616e-05,action:1:a61472f1790ba812a05279d7,
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,[null],[34637.13212920124],[34637.13212920124],True,f1ef265421d9a2b5b992aa30e52b9912e0558793be902ac9ba7a0f803446c857,one_arm,4.6529178275015185e-12,4.650875831917509e-12,5.740000051288548e-05,"[""cleave:cleavage:(100):77278fedde405b16bcd0""]",[2410.800021443255],consumed,0.0,[124134259.66991666],converged,realized,[4.402430053793042e-06],[1000000.0],[null],[true],0.15544478910865372,"[""b00000000""]","[""cleave:cleavage:(100):77278fedde405b16bcd0#event:0000000000000023""]",2410.8000215411676,[34637.13212920124],,354.05311043806296,354.20855962960167,f1ef265421d9a2b5b992aa30e52b9912e0558793be902ac9ba7a0f803446c857,[5e-06],v11_exact_crack_network_live_fem_v1,12336345.201201975,12341761.549290823,[5e-06],0.0004388510240159171,0.1554491915387075,accepted,[34637.13212920124],467,718d5bf5d0f3c287c31cec053bafaa3693b8f101aea28d1f34c41d7c3afc5261,2056ed4afb2327d3a6527b196745562d220dff7d4cb830fa6f9c51e0e3155b0d,4.402430053793042e-06,0,1.9583851099014282e-05,action:1:6c85ff1de9c02a217496a12f,
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,[null],[34429.214507299024],[34429.214507299024],True,93f97ce537f0fa9fed05b4b60a8a162be3a0221946d42489a8927e51e83391cc,one_arm,4.655218550274315e-12,4.653090240041323e-12,5.7400000517885484e-05,"[""cleave:cleavage:(100):77278fedde405b16bcd0""]",[2410.8000216774963],consumed,0.0,[123761126.16576482],converged,realized,[4.41556818130651e-06],[1000000.0],[null],[true],0.16185843339968997,"[""b00000000""]","[""cleave:cleavage:(100):77278fedde405b16bcd0#event:0000000000000024""]",2410.800021751167,[34429.214507299024],,353.8781288001082,354.03999164907606,93f97ce537f0fa9fed05b4b60a8a162be3a0221946d42489a8927e51e83391cc,[5e-06],v11_exact_crack_network_live_fem_v1,12330248.278999299,12335888.09946994,[5e-06],0.00045717556552233744,0.1618628489678713,accepted,[34429.214507299024],469,f123ea054f5c5bbbac6be51590b7b9d33c559c1c8aae1781e8886676b16450c3,63f33d1886ceef2ad9d609954bb41af6f5b0e2fd089976c3a83de6082709fda3,4.41556818130651e-06,0,2.0083971321582794e-05,action:1:7bd4dfbd0abf8939908a51a3,
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,[null],[34297.10189415324],[34297.10189415324],True,6256894d3ff7e34de87c0befc9016996de922a095729c37150c4eecd7c3873e4,one_arm,4.657281370793812e-12,4.655271406527532e-12,5.740000052538549e-05,"[""cleave:cleavage:(100):77278fedde405b16bcd0""]",[2410.8000219891424],consumed,0.0,[123523448.35018481],converged,realized,[4.424052025062217e-06],[1000000.0],[null],[true],0.15271864786857947,"[""b00000000""]","[""cleave:cleavage:(100):77278fedde405b16bcd0#event:0000000000000025""]",2410.8000220661665,[34297.10189415324],,353.7213878654575,353.8741109373781,6256894d3ff7e34de87c0befc9016996de922a095729c37150c4eecd7c3873e4,[5e-06],v11_exact_crack_network_live_fem_v1,12324786.920830151,12330108.282172402,[5e-06],0.000431562081396807,0.15272307192060453,accepted,[34297.10189415324],472,6823679dc5f0bdd5dcda675202a262952b7ab46ce8945d070d00c57ae858f81d,1080235451996274be03f2853e7004bc7a9b5a13367b800d7893b45ce22fbe00,4.424052025062217e-06,0,1.9124941900372505e-05,action:1:eb58697d7cf1e5d6296faa75,
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,[null],[34623.455770116714],[34623.455770116714],True,879e9b10c154b310a038c489590115fcf7e5e1545f5ff30fdd34a891c9f5796b,one_arm,4.659671954352354e-12,4.657864769296674e-12,5.740000053038549e-05,"[""cleave:cleavage:(100):77278fedde405b16bcd0""]",[2410.8000221860816],consumed,0.0,[124109750.24575308],converged,realized,[4.403959369945799e-06],[1000000.0],[null],[true],0.13716403782344921,"[""b00000000""]","[""cleave:cleavage:(100):77278fedde405b16bcd0#event:0000000000000026""]",2410.800022276166,[34623.455770116714],,353.539915810038,353.6770842518208,879e9b10c154b310a038c489590115fcf7e5e1545f5ff30fdd34a891c9f5796b,[5e-06],v11_exact_crack_network_live_fem_v1,12318463.851681912,12323243.239853172,[5e-06],0.00038782280201616725,0.13716844178281917,accepted,[34623.455770116714],474,7e34cbfa912887e465d394f95d5020bea83a13dea5295137e8e0fed4ff8965f8,46b7812846784f3fe27d1e47b284d8fd0d663fc21634348a2551d2328de98760,4.403959369945799e-06,0,1.9582919776439667e-05,action:1:95ab8c4793ddefaa55c01f12,
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,[null],[31875.799774641448],[31875.799774641448],True,0fb1cb285f2409acf3c9ef3513d6f9ef1885186a7c11a6148370913068764083,one_arm,4.662016409307595e-12,4.659856599274936e-12,5.740000054538549e-05,"[""cleave:cleavage:(010):694b159e5c3c21b95300""]",[2410.8000228493647],consumed,0.0,[119083403.98478682],converged,realized,[4.6011005648765154e-06],[1000000.0],[null],[true],0.16377620401993076,"[""b00000000""]","[""cleave:cleavage:(010):694b159e5c3c21b95300#event:0000000000000022""]",2410.800022906165,[31875.799774641448],,353.36212631430806,353.52590711942855,0fb1cb285f2409acf3c9ef3513d6f9ef1885186a7c11a6148370913068764083,[5e-06],v11_exact_crack_network_live_fem_v1,12312269.092572877,12317975.740780696,[5e-06],0.00046326506974948145,0.16378080512049564,accepted,[31875.799774641448],480,525c74ffd3390a2d46f0276f3377bb75e8b866ecf5b0853a8da7ea1a85f1723e,6b4102ae9da8de73959c1f61390f20e1f66d03d569319dbb98a4c488c7d1bcc5,4.6011005648765154e-06,0,1.937500201165676e-05,action:1:e88153ceb2b05cd15f508b05,
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,[null],[32470.82584465161],[32470.82584465161],True,b7a9feb6b1d66656c5b2b37c32fd026d1cf349fd5a1ebaede84a81cf5c293162,one_arm,4.664499289392469e-12,4.662251408737359e-12,5.74000005678855e-05,"[""cleave:cleavage:(010):694b159e5c3c21b95300""]",[2410.800023758155],consumed,0.0,[120189730.81575005],converged,realized,[4.554748814356983e-06],[1000000.0],[null],[true],0.17027649838732214,"[""b00000000""]","[""cleave:cleavage:(010):694b159e5c3c21b95300#event:0000000000000023""]",2410.800023851163,[32470.82584465161],,353.17403442271575,353.3443154758519,b7a9feb6b1d66656c5b2b37c32fd026d1cf349fd5a1ebaede84a81cf5c293162,[5e-06],v11_exact_crack_network_live_fem_v1,12305715.363365745,12311648.501046985,[5e-06],0.0004818996398965957,0.1702810531361365,accepted,[32470.82584465161],489,ebc5a159cb0d9d0d084712144552246e381cf89927935859b1e8e511f3e595df,27c99ef97555887a46d5e679bd2e97ebf8b28e70d2c5308e51fac6716d02ca19,4.554748814356983e-06,0,2.041715197265148e-05,action:1:47323655805c5a82a270d3a3,
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,[null],[34608.280573435135],[34608.280573435135],False,b7a9feb6b1d66656c5b2b37c32fd026d1cf349fd5a1ebaede84a81cf5c293162,one_arm,4.664491087832062e-12,4.662251408737359e-12,5.74000005678855e-05,"[""cleave:cleavage:(100):77278fedde405b16bcd0""]",[2410.8000237923916],preserved,0.0,[124082549.08627497],converged,realized,[4.405709170040822e-06],[1000000.0],[null],[true],0.1696556626029987,"[""b00000000""]","[""cleave:cleavage:(100):77278fedde405b16bcd0#event:0000000000000027""]",2410.800023851163,[34608.280573435135],,353.1746554075397,353.3443154758519,b7a9feb6b1d66656c5b2b37c32fd026d1cf349fd5a1ebaede84a81cf5c293162,[5e-06],v11_exact_crack_network_live_fem_v1,12305737.000467414,12311648.501046985,[5e-06],0.0004801426120992549,0.16966006831216873,released,[34608.280573435135],489,a0e09f0fabb28930233511debebfe1658c7117cdcd871b04787c2196287873aa,27c99ef97555887a46d5e679bd2e97ebf8b28e70d2c5308e51fac6716d02ca19,4.405709170040822e-06,0,2.070819027721882e-05,action:1:a74c62627ce3c47b3da60267,
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,"[null,null]","[32470.82584465161,34608.280573435135]","[32470.82584465161,34608.280573435135]",False,b7a9feb6b1d66656c5b2b37c32fd026d1cf349fd5a1ebaede84a81cf5c293162,two_arm,,4.662251408737359e-12,5.74000005678855e-05,"[""cleave:cleavage:(010):694b159e5c3c21b95300"",""cleave:cleavage:(100):77278fedde405b16bcd0""]","[2410.800023758155,2410.8000237923916]",preserved,3.4236563806189224e-08,"[120189730.81575005,124082549.08627497]",trial_vetoed,rolled_back,"[0.0,0.0]","[1000000.0,1000000.0]","[null,null]","[true,true]",0.0,[],"[""cleave:cleavage:(010):694b159e5c3c21b95300#event:0000000000000023"",""cleave:cleavage:(100):77278fedde405b16bcd0#event:0000000000000027""]",2410.800023851163,"[32470.82584465161,34608.280573435135]",b7a9feb6b1d66656c5b2b37c32fd026d1cf349fd5a1ebaede84a81cf5c293162,353.3443154758519,353.3443154758519,b7a9feb6b1d66656c5b2b37c32fd026d1cf349fd5a1ebaede84a81cf5c293162,"[5e-06,5e-06]",v11_exact_crack_network_live_fem_v1,,12311648.501046985,"[0.0,0.0]",0.0,0.0,released,"[32470.82584465161,34608.280573435135]",489,,27c99ef97555887a46d5e679bd2e97ebf8b28e70d2c5308e51fac6716d02ca19,0.0,0,0.0,action:2:60c8d453d77425d2a9481964,branching_disabled_matched_control
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,[null],[33472.31752731172],[33472.31752731172],True,a1730b45be97a23b1d56bfd3d021cb35ca794728c800a39329e5789e750306b5,one_arm,4.66707728460164e-12,4.664670984561858e-12,5.74000005703855e-05,"[""cleave:cleavage:(100):77278fedde405b16bcd0""]",[2410.8000237923916],consumed,0.0,[122029150.13752882],converged,realized,[4.481090815356154e-06],[1000000.0],[null],[true],0.1820819427448836,"[""b00000000""]","[""cleave:cleavage:(100):77278fedde405b16bcd0#event:0000000000000027""]",2410.800023956163,[33472.31752731172],,352.97894855425346,353.16103497808916,a1730b45be97a23b1d56bfd3d021cb35ca794728c800a39329e5789e750306b5,[5e-06],v11_exact_crack_network_live_fem_v1,12298917.94587775,12305262.420512805,[5e-06],0.0005155776677236784,0.18208642383569895,accepted,[33472.31752731172],490,2fc90e41da5bbd3fc6e8e0ab8a15bfe89264fa25c6a3b31a9720c7b1fa57cf5d,727800b5d563e71b1eb0a5593e8554e5d9f89451a77a8a7a3fb340ce09854a0b,4.481090815356154e-06,0,2.054218202829361e-05,action:1:a74c62627ce3c47b3da60267,
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,[null],[34503.14485009063],[34503.14485009063],True,c7813fd948cdddbe692df11e5fdcf4da779112d54a2a278d0ec09efa83540f16,one_arm,4.668776866775351e-12,4.667205838768804e-12,5.7400000577885504e-05,"[""cleave:cleavage:(100):77278fedde405b16bcd0""]",[2410.8000241941018],consumed,0.0,[123893931.92473292],converged,realized,[4.4123697728999136e-06],[1000000.0],[null],[true],0.11876856726604833,"[""b00000000""]","[""cleave:cleavage:(100):77278fedde405b16bcd0#event:0000000000000028""]",2410.8000242711623,[34503.14485009063],,352.85045316557336,352.9692261452092,c7813fd948cdddbe692df11e5fdcf4da779112d54a2a278d0ec09efa83540f16,[5e-06],v11_exact_crack_network_live_fem_v1,12294440.753072605,12298579.18437715,[5e-06],0.0003364841988156433,0.11877297963582123,accepted,[34503.14485009063],493,88f1c32944f4e701af32c2ff56b5b8bee74bd4733f98fdb55606ede12ff0a938,5ddb5f99bf54d5e8375efb7503cf446b58acac9b4b207e6a1a8ef2158a464d16,4.4123697728999136e-06,0,1.974985934793949e-05,action:1:a7272266e85f49e7f5f9274f,
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,[null],[30415.032370900302],[30415.032370900302],False,c7813fd948cdddbe692df11e5fdcf4da779112d54a2a278d0ec09efa83540f16,one_arm,4.669176054048247e-12,4.667205838768804e-12,5.7400000577885504e-05,"[""cleave:cleavage:(010):694b159e5c3c21b95300""]",[2410.800024220491],preserved,0.0,[116322797.13691363],converged,realized,[4.730805941313621e-06],[1000000.0],[null],[true],0.14893490104184026,"[""b00000000""]","[""cleave:cleavage:(010):694b159e5c3c21b95300#event:0000000000000024""]",2410.8000242711623,[30415.032370900302],,352.8202865133614,352.9692261452092,c7813fd948cdddbe692df11e5fdcf4da779112d54a2a278d0ec09efa83540f16,[5e-06],v11_exact_crack_network_live_fem_v1,12293389.650218656,12298579.18437715,[5e-06],0.00042194868563575407,0.14893963184778158,released,[30415.032370900302],493,270bcc1fcc214a3d1c33a170a384663dbcc847007a899f84dc7eb0dd7363af5e,5ddb5f99bf54d5e8375efb7503cf446b58acac9b4b207e6a1a8ef2158a464d16,4.730805941313621e-06,0,2.491706982254982e-05,action:1:bae9a1cd934cd49b3a94de74,
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,"[null,null]","[30415.032370900302,34503.14485009063]","[30415.032370900302,34503.14485009063]",False,c7813fd948cdddbe692df11e5fdcf4da779112d54a2a278d0ec09efa83540f16,two_arm,,4.667205838768804e-12,5.7400000577885504e-05,"[""cleave:cleavage:(010):694b159e5c3c21b95300"",""cleave:cleavage:(100):77278fedde405b16bcd0""]","[2410.800024220491,2410.8000241941018]",preserved,2.63894435192924e-08,"[116322797.13691363,123893931.92473292]",trial_vetoed,rolled_back,"[0.0,0.0]","[1000000.0,1000000.0]","[null,null]","[true,true]",0.0,[],"[""cleave:cleavage:(010):694b159e5c3c21b95300#event:0000000000000024"",""cleave:cleavage:(100):77278fedde405b16bcd0#event:0000000000000028""]",2410.8000242711623,"[30415.032370900302,34503.14485009063]",c7813fd948cdddbe692df11e5fdcf4da779112d54a2a278d0ec09efa83540f16,352.9692261452092,352.9692261452092,c7813fd948cdddbe692df11e5fdcf4da779112d54a2a278d0ec09efa83540f16,"[5e-06,5e-06]",v11_exact_crack_network_live_fem_v1,,12298579.18437715,"[0.0,0.0]",0.0,0.0,released,"[30415.032370900302,34503.14485009063]",493,,5ddb5f99bf54d5e8375efb7503cf446b58acac9b4b207e6a1a8ef2158a464d16,0.0,0,0.0,action:2:ce04507f29dfe60d189e6fda,branching_disabled_matched_control
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,[null],[31032.559861735255],[31032.559861735255],True,4b78bc406f33ffca026e099f28ed84a6d8c7b0f97b37ad58d77823dd2803b131,one_arm,4.672096865938933e-12,4.669892433073409e-12,5.7400000580385504e-05,"[""cleave:cleavage:(010):694b159e5c3c21b95300""]",[2410.800024220491],consumed,0.0,[117497735.38427639],converged,realized,[4.674078537919785e-06],[1000000.0],[null],[true],0.1664407881983024,"[""b00000000""]","[""cleave:cleavage:(010):694b159e5c3c21b95300#event:0000000000000024""]",2410.800024376162,[31032.559861735255],,352.5997171257408,352.76616258801766,4b78bc406f33ffca026e099f28ed84a6d8c7b0f97b37ad58d77823dd2803b131,[5e-06],v11_exact_crack_network_live_fem_v1,12285704.305244546,12291503.798645034,[5e-06],0.00047181619398310135,0.16644546227684032,accepted,[31032.559861735255],494,d20307af7ab45a761f34b279525f769b8948afb759a6d7f8af2a040eda4b509e,49075cb395a57f7cf93ca8427569deadfdaa5e2806afdb116e328b04afa23d14,4.674078537919785e-06,0,1.987488940358162e-05,action:1:bae9a1cd934cd49b3a94de74,
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,[null],[30867.9357064795],[30867.9357064795],True,84f49ea989e3736a9c60e12937e372bc22ae11c3748c4324efde3d344f24573d,one_arm,4.674036514958117e-12,4.672195743561032e-12,5.7400000582885505e-05,"[""cleave:cleavage:(010):694b159e5c3c21b95300""]",[2410.800024447575],consumed,0.0,[117185664.98404309],converged,realized,[4.688857534455642e-06],[1000000.0],[null],[true],0.1388563867740753,"[""b00000000""]","[""cleave:cleavage:(010):694b159e5c3c21b95300#event:0000000000000025""]",2410.800024481162,[30867.9357064795],,352.4533940172675,352.5922550928991,84f49ea989e3736a9c60e12937e372bc22ae11c3748c4324efde3d344f24573d,[5e-06],v11_exact_crack_network_live_fem_v1,12280605.938612325,12285444.30356778,[5e-06],0.0003938157596158491,0.13886107563160976,accepted,[30867.9357064795],495,d176023008041dbd9a444351dfdff5aaad27e30bb7c3c4e5ea739e17b98a1a13,15c00466ee93ce787f40381b3e81f73ba688bfd75354515a7d80d82196b779ce,4.688857534455642e-06,0,1.9042054191231728e-05,action:1:0eb27c408fa6e5150479a650,
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,[null],[30667.353206793883],[30667.353206793883],True,90d170ea4fd28bfa4bf56a62f5def968a9dcb4dafbacf1e42effe9de4045d997,one_arm,4.676423642714715e-12,4.674182746934823e-12,5.7400000585385506e-05,"[""cleave:cleavage:(010):694b159e5c3c21b95300""]",[2410.8000245617336],consumed,0.0,[116804303.181594],converged,realized,[4.707199002729696e-06],[1000000.0],[null],[true],0.1688821761110487,"[""b00000000""]","[""cleave:cleavage:(010):694b159e5c3c21b95300#event:0000000000000026""]",2410.8000245861617,[30667.353206793883],,352.27348064744746,352.4423675307575,90d170ea4fd28bfa4bf56a62f5def968a9dcb4dafbacf1e42effe9de4045d997,[5e-06],v11_exact_crack_network_live_fem_v1,12274337.179611081,12280221.739945142,[5e-06],0.0004791767155982188,0.16888688331005142,accepted,[30667.353206793883],496,481f03a029865af5b98b1606ce8acf69a8f693d3a0e019fa991d73fcad0462de,32a67770454e8b76e8349681738042bddd1ed8086a310c1478d5b42d23f3243e,4.707199002729696e-06,0,2.4916836991906166e-05,action:1:e5e9b24779ce396a25bd3284,
