backend,theta_deg,extension_um,physical_path_extension_um,tip_radius_um,reference_opening_m,drive_factor_system_0,drive_factor_system_1,tau_signed_system_0_Pa,tau_signed_system_1_Pa,opening_stress_Pa,sigma_nn_probe_Pa,sigma1_probe_Pa,tau_over_opening_system_0,tau_over_opening_system_1,reliable,field_snapshot_hash,topology_fingerprint,source_commit,actual_extension_um,reaction_N_per_m,compliance_m2_per_N,elastic_energy_J_per_m,native_J_J_per_m2,native_KJ_MPa_sqrt_m,KJ_native_over_U,F_over_U_N_per_m2,damage_wake_fingerprint,diagnostic_label,state_history,stochastic_clock_advanced,crack_path_rotation,crystal_orientation_rotated_relative_to_fixed_horizontal_path
PF,15.0,720.0,720.0,1.0,1e-05,0.7276079465954342,1.6182136917946368,156808639.53419623,-348745349.2959397,431025087.80428493,397030482.8476765,431025087.80428493,0.3638039732977171,-0.8091068458973184,True,a563ad2d6ab550549beee41207b7752498543aed2c3ecd8187241bbcf94727eb,ea21546cb9667dffc217a98016774db3e0e8ea4d8a4aca1303e5ad728c6332c0,9e884fb0b0845da621d2612bdf1042e481b8df49,720.0,1798708.8025116448,5.559543593735908e-12,8.99354401255807,2776.0066920757977,35.14236212961994,3514236.2129619936,179870880251.16446,ea21546cb9667dffc217a98016774db3e0e8ea4d8a4aca1303e5ad728c6332c0,DETERMINISTIC FROZEN-STATE DIAGNOSTIC — NOT PRODUCTION PHYSICS,ZERO_HISTORY,False,False,True
PF,15.0,720.0,720.0,2.0,1e-05,0.7276079465954342,1.6182136917946368,156808639.53419623,-348745349.2959397,431025087.80428493,397030482.8476765,431025087.80428493,0.3638039732977171,-0.8091068458973184,True,a563ad2d6ab550549beee41207b7752498543aed2c3ecd8187241bbcf94727eb,ea21546cb9667dffc217a98016774db3e0e8ea4d8a4aca1303e5ad728c6332c0,9e884fb0b0845da621d2612bdf1042e481b8df49,720.0,1798708.8025116448,5.559543593735908e-12,8.99354401255807,2776.0066920757977,35.14236212961994,3514236.2129619936,179870880251.16446,ea21546cb9667dffc217a98016774db3e0e8ea4d8a4aca1303e5ad728c6332c0,DETERMINISTIC FROZEN-STATE DIAGNOSTIC — NOT PRODUCTION PHYSICS,ZERO_HISTORY,False,False,True
PF,15.0,720.0,720.0,4.0,1e-05,0.7276079465954342,1.6182136917946368,156808639.53419623,-348745349.2959397,431025087.80428493,397030482.8476765,431025087.80428493,0.3638039732977171,-0.8091068458973184,True,a563ad2d6ab550549beee41207b7752498543aed2c3ecd8187241bbcf94727eb,ea21546cb9667dffc217a98016774db3e0e8ea4d8a4aca1303e5ad728c6332c0,9e884fb0b0845da621d2612bdf1042e481b8df49,720.0,1798708.8025116448,5.559543593735908e-12,8.99354401255807,2776.0066920757977,35.14236212961994,3514236.2129619936,179870880251.16446,ea21546cb9667dffc217a98016774db3e0e8ea4d8a4aca1303e5ad728c6332c0,DETERMINISTIC FROZEN-STATE DIAGNOSTIC — NOT PRODUCTION PHYSICS,ZERO_HISTORY,False,False,True
PF,15.0,720.0,720.0,8.0,1e-05,0.7276079465954342,1.6182136917946368,156808639.53419623,-348745349.2959397,431025087.80428493,397030482.8476765,431025087.80428493,0.3638039732977171,-0.8091068458973184,True,a563ad2d6ab550549beee41207b7752498543aed2c3ecd8187241bbcf94727eb,ea21546cb9667dffc217a98016774db3e0e8ea4d8a4aca1303e5ad728c6332c0,9e884fb0b0845da621d2612bdf1042e481b8df49,720.0,1798708.8025116448,5.559543593735908e-12,8.99354401255807,2776.0066920757977,35.14236212961994,3514236.2129619936,179870880251.16446,ea21546cb9667dffc217a98016774db3e0e8ea4d8a4aca1303e5ad728c6332c0,DETERMINISTIC FROZEN-STATE DIAGNOSTIC — NOT PRODUCTION PHYSICS,ZERO_HISTORY,False,False,True
PF,15.0,720.0,720.0,12.0,1e-05,0.7276079465954342,1.6182136917946368,156808639.53419623,-348745349.2959397,431025087.80428493,397030482.8476765,431025087.80428493,0.3638039732977171,-0.8091068458973184,True,a563ad2d6ab550549beee41207b7752498543aed2c3ecd8187241bbcf94727eb,ea21546cb9667dffc217a98016774db3e0e8ea4d8a4aca1303e5ad728c6332c0,9e884fb0b0845da621d2612bdf1042e481b8df49,720.0,1798708.8025116448,5.559543593735908e-12,8.99354401255807,2776.0066920757977,35.14236212961994,3514236.2129619936,179870880251.16446,ea21546cb9667dffc217a98016774db3e0e8ea4d8a4aca1303e5ad728c6332c0,DETERMINISTIC FROZEN-STATE DIAGNOSTIC — NOT PRODUCTION PHYSICS,ZERO_HISTORY,False,False,True
PF,15.0,720.0,720.0,25.0,1e-05,0.149921533873336,0.728296643996213,87223925.19329114,-423720931.56491345,1163594354.1904244,805118652.9279985,1163594354.1904244,0.074960766936668,-0.3641483219981065,True,a563ad2d6ab550549beee41207b7752498543aed2c3ecd8187241bbcf94727eb,ea21546cb9667dffc217a98016774db3e0e8ea4d8a4aca1303e5ad728c6332c0,9e884fb0b0845da621d2612bdf1042e481b8df49,720.0,1798708.8025116448,5.559543593735908e-12,8.99354401255807,2776.0066920757977,35.14236212961994,3514236.2129619936,179870880251.16446,ea21546cb9667dffc217a98016774db3e0e8ea4d8a4aca1303e5ad728c6332c0,DETERMINISTIC FROZEN-STATE DIAGNOSTIC — NOT PRODUCTION PHYSICS,ZERO_HISTORY,False,False,True
PF,15.0,720.0,720.0,50.0,1e-05,0.7197801757772024,0.5932889235466846,550158214.6472565,-453475638.7198276,1528683987.588872,1491175432.782653,1528683987.588872,0.3598900878886012,-0.2966444617733423,True,a563ad2d6ab550549beee41207b7752498543aed2c3ecd8187241bbcf94727eb,ea21546cb9667dffc217a98016774db3e0e8ea4d8a4aca1303e5ad728c6332c0,9e884fb0b0845da621d2612bdf1042e481b8df49,720.0,1798708.8025116448,5.559543593735908e-12,8.99354401255807,2776.0066920757977,35.14236212961994,3514236.2129619936,179870880251.16446,ea21546cb9667dffc217a98016774db3e0e8ea4d8a4aca1303e5ad728c6332c0,DETERMINISTIC FROZEN-STATE DIAGNOSTIC — NOT PRODUCTION PHYSICS,ZERO_HISTORY,False,False,True
PF,15.0,725.0000000000001,725.0,1.0,1e-05,0.7276079465954342,1.6182136917946368,156808639.53419623,-348745349.2959397,431025087.80428493,397030482.8476765,431025087.80428493,0.3638039732977171,-0.8091068458973184,True,a563ad2d6ab550549beee41207b7752498543aed2c3ecd8187241bbcf94727eb,ea21546cb9667dffc217a98016774db3e0e8ea4d8a4aca1303e5ad728c6332c0,9e884fb0b0845da621d2612bdf1042e481b8df49,725.0000000000001,1798708.8025116448,5.559543593735908e-12,8.99354401255807,2765.074261729203,35.073095288826124,3507309.528882612,179870880251.16446,ea21546cb9667dffc217a98016774db3e0e8ea4d8a4aca1303e5ad728c6332c0,DETERMINISTIC FROZEN-STATE DIAGNOSTIC — NOT PRODUCTION PHYSICS,ZERO_HISTORY,False,False,True
PF,15.0,725.0000000000001,725.0,2.0,1e-05,0.7276079465954342,1.6182136917946368,156808639.53419623,-348745349.2959397,431025087.80428493,397030482.8476765,431025087.80428493,0.3638039732977171,-0.8091068458973184,True,a563ad2d6ab550549beee41207b7752498543aed2c3ecd8187241bbcf94727eb,ea21546cb9667dffc217a98016774db3e0e8ea4d8a4aca1303e5ad728c6332c0,9e884fb0b0845da621d2612bdf1042e481b8df49,725.0000000000001,1798708.8025116448,5.559543593735908e-12,8.99354401255807,2765.074261729203,35.073095288826124,3507309.528882612,179870880251.16446,ea21546cb9667dffc217a98016774db3e0e8ea4d8a4aca1303e5ad728c6332c0,DETERMINISTIC FROZEN-STATE DIAGNOSTIC — NOT PRODUCTION PHYSICS,ZERO_HISTORY,False,False,True
PF,15.0,725.0000000000001,725.0,4.0,1e-05,0.7276079465954342,1.6182136917946368,156808639.53419623,-348745349.2959397,431025087.80428493,397030482.8476765,431025087.80428493,0.3638039732977171,-0.8091068458973184,True,a563ad2d6ab550549beee41207b7752498543aed2c3ecd8187241bbcf94727eb,ea21546cb9667dffc217a98016774db3e0e8ea4d8a4aca1303e5ad728c6332c0,9e884fb0b0845da621d2612bdf1042e481b8df49,725.0000000000001,1798708.8025116448,5.559543593735908e-12,8.99354401255807,2765.074261729203,35.073095288826124,3507309.528882612,179870880251.16446,ea21546cb9667dffc217a98016774db3e0e8ea4d8a4aca1303e5ad728c6332c0,DETERMINISTIC FROZEN-STATE DIAGNOSTIC — NOT PRODUCTION PHYSICS,ZERO_HISTORY,False,False,True
PF,15.0,725.0000000000001,725.0,8.0,1e-05,0.7276079465954342,1.6182136917946368,156808639.53419623,-348745349.2959397,431025087.80428493,397030482.8476765,431025087.80428493,0.3638039732977171,-0.8091068458973184,True,a563ad2d6ab550549beee41207b7752498543aed2c3ecd8187241bbcf94727eb,ea21546cb9667dffc217a98016774db3e0e8ea4d8a4aca1303e5ad728c6332c0,9e884fb0b0845da621d2612bdf1042e481b8df49,725.0000000000001,1798708.8025116448,5.559543593735908e-12,8.99354401255807,2765.074261729203,35.073095288826124,3507309.528882612,179870880251.16446,ea21546cb9667dffc217a98016774db3e0e8ea4d8a4aca1303e5ad728c6332c0,DETERMINISTIC FROZEN-STATE DIAGNOSTIC — NOT PRODUCTION PHYSICS,ZERO_HISTORY,False,False,True
PF,15.0,725.0000000000001,725.0,12.0,1e-05,0.7276079465954342,1.6182136917946368,156808639.53419623,-348745349.2959397,431025087.80428493,397030482.8476765,431025087.80428493,0.3638039732977171,-0.8091068458973184,True,a563ad2d6ab550549beee41207b7752498543aed2c3ecd8187241bbcf94727eb,ea21546cb9667dffc217a98016774db3e0e8ea4d8a4aca1303e5ad728c6332c0,9e884fb0b0845da621d2612bdf1042e481b8df49,725.0000000000001,1798708.8025116448,5.559543593735908e-12,8.99354401255807,2765.074261729203,35.073095288826124,3507309.528882612,179870880251.16446,ea21546cb9667dffc217a98016774db3e0e8ea4d8a4aca1303e5ad728c6332c0,DETERMINISTIC FROZEN-STATE DIAGNOSTIC — NOT PRODUCTION PHYSICS,ZERO_HISTORY,False,False,True
PF,15.0,725.0000000000001,725.0,25.0,1e-05,0.149921533873336,0.728296643996213,87223925.19329114,-423720931.56491345,1163594354.1904244,805118652.9279985,1163594354.1904244,0.074960766936668,-0.3641483219981065,True,a563ad2d6ab550549beee41207b7752498543aed2c3ecd8187241bbcf94727eb,ea21546cb9667dffc217a98016774db3e0e8ea4d8a4aca1303e5ad728c6332c0,9e884fb0b0845da621d2612bdf1042e481b8df49,725.0000000000001,1798708.8025116448,5.559543593735908e-12,8.99354401255807,2765.074261729203,35.073095288826124,3507309.528882612,179870880251.16446,ea21546cb9667dffc217a98016774db3e0e8ea4d8a4aca1303e5ad728c6332c0,DETERMINISTIC FROZEN-STATE DIAGNOSTIC — NOT PRODUCTION PHYSICS,ZERO_HISTORY,False,False,True
PF,15.0,725.0000000000001,725.0,50.0,1e-05,0.7197801757772024,0.5932889235466846,550158214.6472565,-453475638.7198276,1528683987.588872,1506329001.6936004,1528683987.588872,0.3598900878886012,-0.2966444617733423,True,a563ad2d6ab550549beee41207b7752498543aed2c3ecd8187241bbcf94727eb,ea21546cb9667dffc217a98016774db3e0e8ea4d8a4aca1303e5ad728c6332c0,9e884fb0b0845da621d2612bdf1042e481b8df49,725.0000000000001,1798708.8025116448,5.559543593735908e-12,8.99354401255807,2765.074261729203,35.073095288826124,3507309.528882612,179870880251.16446,ea21546cb9667dffc217a98016774db3e0e8ea4d8a4aca1303e5ad728c6332c0,DETERMINISTIC FROZEN-STATE DIAGNOSTIC — NOT PRODUCTION PHYSICS,ZERO_HISTORY,False,False,True
PF,15.0,730.0000000000001,730.0,1.0,1e-05,0.7276079465954342,1.6182136917946368,156808639.53419623,-348745349.2959397,431025087.80428493,397030482.8476765,431025087.80428493,0.3638039732977171,-0.8091068458973184,True,a563ad2d6ab550549beee41207b7752498543aed2c3ecd8187241bbcf94727eb,ea21546cb9667dffc217a98016774db3e0e8ea4d8a4aca1303e5ad728c6332c0,9e884fb0b0845da621d2612bdf1042e481b8df49,730.0000000000001,1798708.8025116448,5.559543593735908e-12,8.99354401255807,2754.2490002783316,35.00437240350707,3500437.2403507065,179870880251.16446,ea21546cb9667dffc217a98016774db3e0e8ea4d8a4aca1303e5ad728c6332c0,DETERMINISTIC FROZEN-STATE DIAGNOSTIC — NOT PRODUCTION PHYSICS,ZERO_HISTORY,False,False,True
PF,15.0,730.0000000000001,730.0,2.0,1e-05,0.7276079465954342,1.6182136917946368,156808639.53419623,-348745349.2959397,431025087.80428493,397030482.8476765,431025087.80428493,0.3638039732977171,-0.8091068458973184,True,a563ad2d6ab550549beee41207b7752498543aed2c3ecd8187241bbcf94727eb,ea21546cb9667dffc217a98016774db3e0e8ea4d8a4aca1303e5ad728c6332c0,9e884fb0b0845da621d2612bdf1042e481b8df49,730.0000000000001,1798708.8025116448,5.559543593735908e-12,8.99354401255807,2754.2490002783316,35.00437240350707,3500437.2403507065,179870880251.16446,ea21546cb9667dffc217a98016774db3e0e8ea4d8a4aca1303e5ad728c6332c0,DETERMINISTIC FROZEN-STATE DIAGNOSTIC — NOT PRODUCTION PHYSICS,ZERO_HISTORY,False,False,True
PF,15.0,730.0000000000001,730.0,4.0,1e-05,0.7276079465954342,1.6182136917946368,156808639.53419623,-348745349.2959397,431025087.80428493,397030482.8476765,431025087.80428493,0.3638039732977171,-0.8091068458973184,True,a563ad2d6ab550549beee41207b7752498543aed2c3ecd8187241bbcf94727eb,ea21546cb9667dffc217a98016774db3e0e8ea4d8a4aca1303e5ad728c6332c0,9e884fb0b0845da621d2612bdf1042e481b8df49,730.0000000000001,1798708.8025116448,5.559543593735908e-12,8.99354401255807,2754.2490002783316,35.00437240350707,3500437.2403507065,179870880251.16446,ea21546cb9667dffc217a98016774db3e0e8ea4d8a4aca1303e5ad728c6332c0,DETERMINISTIC FROZEN-STATE DIAGNOSTIC — NOT PRODUCTION PHYSICS,ZERO_HISTORY,False,False,True
PF,15.0,730.0000000000001,730.0,8.0,1e-05,0.7276079465954342,1.6182136917946368,156808639.53419623,-348745349.2959397,431025087.80428493,397030482.8476765,431025087.80428493,0.3638039732977171,-0.8091068458973184,True,a563ad2d6ab550549beee41207b7752498543aed2c3ecd8187241bbcf94727eb,ea21546cb9667dffc217a98016774db3e0e8ea4d8a4aca1303e5ad728c6332c0,9e884fb0b0845da621d2612bdf1042e481b8df49,730.0000000000001,1798708.8025116448,5.559543593735908e-12,8.99354401255807,2754.2490002783316,35.00437240350707,3500437.2403507065,179870880251.16446,ea21546cb9667dffc217a98016774db3e0e8ea4d8a4aca1303e5ad728c6332c0,DETERMINISTIC FROZEN-STATE DIAGNOSTIC — NOT PRODUCTION PHYSICS,ZERO_HISTORY,False,False,True
PF,15.0,730.0000000000001,730.0,12.0,1e-05,0.7276079465954342,1.6182136917946368,156808639.53419623,-348745349.2959397,431025087.80428493,397030482.8476765,431025087.80428493,0.3638039732977171,-0.8091068458973184,True,a563ad2d6ab550549beee41207b7752498543aed2c3ecd8187241bbcf94727eb,ea21546cb9667dffc217a98016774db3e0e8ea4d8a4aca1303e5ad728c6332c0,9e884fb0b0845da621d2612bdf1042e481b8df49,730.0000000000001,1798708.8025116448,5.559543593735908e-12,8.99354401255807,2754.2490002783316,35.00437240350707,3500437.2403507065,179870880251.16446,ea21546cb9667dffc217a98016774db3e0e8ea4d8a4aca1303e5ad728c6332c0,DETERMINISTIC FROZEN-STATE DIAGNOSTIC — NOT PRODUCTION PHYSICS,ZERO_HISTORY,False,False,True
PF,15.0,730.0000000000001,730.0,25.0,1e-05,0.1262940491213192,0.6135178166564137,87223925.19329114,-423720931.56491345,1381283216.432518,743964998.0106539,1381283216.432518,0.0631470245606596,-0.3067589083282068,True,a563ad2d6ab550549beee41207b7752498543aed2c3ecd8187241bbcf94727eb,ea21546cb9667dffc217a98016774db3e0e8ea4d8a4aca1303e5ad728c6332c0,9e884fb0b0845da621d2612bdf1042e481b8df49,730.0000000000001,1798708.8025116448,5.559543593735908e-12,8.99354401255807,2754.2490002783316,35.00437240350707,3500437.2403507065,179870880251.16446,ea21546cb9667dffc217a98016774db3e0e8ea4d8a4aca1303e5ad728c6332c0,DETERMINISTIC FROZEN-STATE DIAGNOSTIC — NOT PRODUCTION PHYSICS,ZERO_HISTORY,False,False,True
PF,15.0,730.0000000000001,730.0,50.0,1e-05,0.5674814672903203,0.4677545731206437,550158214.6472565,-453475638.7198276,1938946895.5672472,1914348683.809696,1938946895.5672472,0.2837407336451601,-0.2338772865603218,True,a563ad2d6ab550549beee41207b7752498543aed2c3ecd8187241bbcf94727eb,ea21546cb9667dffc217a98016774db3e0e8ea4d8a4aca1303e5ad728c6332c0,9e884fb0b0845da621d2612bdf1042e481b8df49,730.0000000000001,1798708.8025116448,5.559543593735908e-12,8.99354401255807,2754.2490002783316,35.00437240350707,3500437.2403507065,179870880251.16446,ea21546cb9667dffc217a98016774db3e0e8ea4d8a4aca1303e5ad728c6332c0,DETERMINISTIC FROZEN-STATE DIAGNOSTIC — NOT PRODUCTION PHYSICS,ZERO_HISTORY,False,False,True
PF,15.0,735.0000000000001,735.0,1.0,1e-05,0.3183961340474403,0.5415370100481439,121591569.36774562,-206806326.7145684,763775412.8611922,735213353.7201605,763775412.8611922,0.1591980670237201,-0.2707685050240719,True,a76fb6249630fbe6e76c0076a02e37a676d46119ad55d6c689440be8a6aed2a4,bac0512abf2658f9ff872482a34faa3690211c09d4328db3830ebfeb4d6bdd48,9e884fb0b0845da621d2612bdf1042e481b8df49,735.0000000000001,1773140.493423793,5.639711030844937e-12,8.865702467118794,2782.358630830722,35.18254477519052,3518254.477519052,177314049342.37927,bac0512abf2658f9ff872482a34faa3690211c09d4328db3830ebfeb4d6bdd48,DETERMINISTIC FROZEN-STATE DIAGNOSTIC — NOT PRODUCTION PHYSICS,ZERO_HISTORY,False,False,True
PF,15.0,735.0000000000001,735.0,2.0,1e-05,0.3183961340474403,0.5415370100481439,121591569.36774562,-206806326.7145684,763775412.8611922,735213353.7201605,763775412.8611922,0.1591980670237201,-0.2707685050240719,True,a76fb6249630fbe6e76c0076a02e37a676d46119ad55d6c689440be8a6aed2a4,bac0512abf2658f9ff872482a34faa3690211c09d4328db3830ebfeb4d6bdd48,9e884fb0b0845da621d2612bdf1042e481b8df49,735.0000000000001,1773140.493423793,5.639711030844937e-12,8.865702467118794,2782.358630830722,35.18254477519052,3518254.477519052,177314049342.37927,bac0512abf2658f9ff872482a34faa3690211c09d4328db3830ebfeb4d6bdd48,DETERMINISTIC FROZEN-STATE DIAGNOSTIC — NOT PRODUCTION PHYSICS,ZERO_HISTORY,False,False,True
PF,15.0,735.0000000000001,735.0,4.0,1e-05,0.3183961340474403,0.5415370100481439,121591569.36774562,-206806326.7145684,763775412.8611922,735213353.7201605,763775412.8611922,0.1591980670237201,-0.2707685050240719,True,a76fb6249630fbe6e76c0076a02e37a676d46119ad55d6c689440be8a6aed2a4,bac0512abf2658f9ff872482a34faa3690211c09d4328db3830ebfeb4d6bdd48,9e884fb0b0845da621d2612bdf1042e481b8df49,735.0000000000001,1773140.493423793,5.639711030844937e-12,8.865702467118794,2782.358630830722,35.18254477519052,3518254.477519052,177314049342.37927,bac0512abf2658f9ff872482a34faa3690211c09d4328db3830ebfeb4d6bdd48,DETERMINISTIC FROZEN-STATE DIAGNOSTIC — NOT PRODUCTION PHYSICS,ZERO_HISTORY,False,False,True
PF,15.0,735.0000000000001,735.0,8.0,1e-05,0.3183961340474403,0.5415370100481439,121591569.36774562,-206806326.7145684,763775412.8611922,735213353.7201605,763775412.8611922,0.1591980670237201,-0.2707685050240719,True,a76fb6249630fbe6e76c0076a02e37a676d46119ad55d6c689440be8a6aed2a4,bac0512abf2658f9ff872482a34faa3690211c09d4328db3830ebfeb4d6bdd48,9e884fb0b0845da621d2612bdf1042e481b8df49,735.0000000000001,1773140.493423793,5.639711030844937e-12,8.865702467118794,2782.358630830722,35.18254477519052,3518254.477519052,177314049342.37927,bac0512abf2658f9ff872482a34faa3690211c09d4328db3830ebfeb4d6bdd48,DETERMINISTIC FROZEN-STATE DIAGNOSTIC — NOT PRODUCTION PHYSICS,ZERO_HISTORY,False,False,True
PF,15.0,735.0000000000001,735.0,12.0,1e-05,0.6998770563393814,0.5283460757437216,121591569.36774562,-91791019.4898813,347465510.59614664,-30485393.050709847,347465510.59614664,0.3499385281696907,-0.2641730378718608,True,a76fb6249630fbe6e76c0076a02e37a676d46119ad55d6c689440be8a6aed2a4,bac0512abf2658f9ff872482a34faa3690211c09d4328db3830ebfeb4d6bdd48,9e884fb0b0845da621d2612bdf1042e481b8df49,735.0000000000001,1773140.493423793,5.639711030844937e-12,8.865702467118794,2782.358630830722,35.18254477519052,3518254.477519052,177314049342.37927,bac0512abf2658f9ff872482a34faa3690211c09d4328db3830ebfeb4d6bdd48,DETERMINISTIC FROZEN-STATE DIAGNOSTIC — NOT PRODUCTION PHYSICS,ZERO_HISTORY,False,False,True
PF,15.0,735.0000000000001,735.0,25.0,1e-05,0.4924600753046459,0.6243912809198529,163109034.89442912,-206806326.7145684,662425415.0695424,144775421.65580752,662425415.0695424,0.2462300376523229,-0.3121956404599264,True,a76fb6249630fbe6e76c0076a02e37a676d46119ad55d6c689440be8a6aed2a4,bac0512abf2658f9ff872482a34faa3690211c09d4328db3830ebfeb4d6bdd48,9e884fb0b0845da621d2612bdf1042e481b8df49,735.0000000000001,1773140.493423793,5.639711030844937e-12,8.865702467118794,2782.358630830722,35.18254477519052,3518254.477519052,177314049342.37927,bac0512abf2658f9ff872482a34faa3690211c09d4328db3830ebfeb4d6bdd48,DETERMINISTIC FROZEN-STATE DIAGNOSTIC — NOT PRODUCTION PHYSICS,ZERO_HISTORY,False,False,True
PF,15.0,735.0000000000001,735.0,50.0,1e-05,0.5063315283559836,0.4355593579662519,309318842.81672055,-266083996.43127352,1221803602.9518175,1148468582.2616096,1221803602.9518175,0.2531657641779918,-0.2177796789831259,True,a76fb6249630fbe6e76c0076a02e37a676d46119ad55d6c689440be8a6aed2a4,bac0512abf2658f9ff872482a34faa3690211c09d4328db3830ebfeb4d6bdd48,9e884fb0b0845da621d2612bdf1042e481b8df49,735.0000000000001,1773140.493423793,5.639711030844937e-12,8.865702467118794,2782.358630830722,35.18254477519052,3518254.477519052,177314049342.37927,bac0512abf2658f9ff872482a34faa3690211c09d4328db3830ebfeb4d6bdd48,DETERMINISTIC FROZEN-STATE DIAGNOSTIC — NOT PRODUCTION PHYSICS,ZERO_HISTORY,False,False,True
PF,15.0,740.0000000000001,740.0,1.0,1e-05,0.5271765398998033,0.5415370100481439,201322239.70635352,-206806326.7145684,763775412.8611922,735213353.7201605,763775412.8611922,0.2635882699499016,-0.2707685050240719,True,a76fb6249630fbe6e76c0076a02e37a676d46119ad55d6c689440be8a6aed2a4,bac0512abf2658f9ff872482a34faa3690211c09d4328db3830ebfeb4d6bdd48,9e884fb0b0845da621d2612bdf1042e481b8df49,740.0000000000001,1773140.493423793,5.639711030844937e-12,8.865702467118794,2773.300619903042,35.12522943406074,3512522.943406074,177314049342.37927,bac0512abf2658f9ff872482a34faa3690211c09d4328db3830ebfeb4d6bdd48,DETERMINISTIC FROZEN-STATE DIAGNOSTIC — NOT PRODUCTION PHYSICS,ZERO_HISTORY,False,False,True
PF,15.0,740.0000000000001,740.0,2.0,1e-05,0.5271765398998033,0.5415370100481439,201322239.70635352,-206806326.7145684,763775412.8611922,735213353.7201605,763775412.8611922,0.2635882699499016,-0.2707685050240719,True,a76fb6249630fbe6e76c0076a02e37a676d46119ad55d6c689440be8a6aed2a4,bac0512abf2658f9ff872482a34faa3690211c09d4328db3830ebfeb4d6bdd48,9e884fb0b0845da621d2612bdf1042e481b8df49,740.0000000000001,1773140.493423793,5.639711030844937e-12,8.865702467118794,2773.300619903042,35.12522943406074,3512522.943406074,177314049342.37927,bac0512abf2658f9ff872482a34faa3690211c09d4328db3830ebfeb4d6bdd48,DETERMINISTIC FROZEN-STATE DIAGNOSTIC — NOT PRODUCTION PHYSICS,ZERO_HISTORY,False,False,True
PF,15.0,740.0000000000001,740.0,4.0,1e-05,0.5271765398998033,0.5415370100481439,201322239.70635352,-206806326.7145684,763775412.8611922,735213353.7201605,763775412.8611922,0.2635882699499016,-0.2707685050240719,True,a76fb6249630fbe6e76c0076a02e37a676d46119ad55d6c689440be8a6aed2a4,bac0512abf2658f9ff872482a34faa3690211c09d4328db3830ebfeb4d6bdd48,9e884fb0b0845da621d2612bdf1042e481b8df49,740.0000000000001,1773140.493423793,5.639711030844937e-12,8.865702467118794,2773.300619903042,35.12522943406074,3512522.943406074,177314049342.37927,bac0512abf2658f9ff872482a34faa3690211c09d4328db3830ebfeb4d6bdd48,DETERMINISTIC FROZEN-STATE DIAGNOSTIC — NOT PRODUCTION PHYSICS,ZERO_HISTORY,False,False,True
PF,15.0,740.0000000000001,740.0,8.0,1e-05,0.5271765398998033,0.5415370100481439,201322239.70635352,-206806326.7145684,763775412.8611922,735213353.7201605,763775412.8611922,0.2635882699499016,-0.2707685050240719,True,a76fb6249630fbe6e76c0076a02e37a676d46119ad55d6c689440be8a6aed2a4,bac0512abf2658f9ff872482a34faa3690211c09d4328db3830ebfeb4d6bdd48,9e884fb0b0845da621d2612bdf1042e481b8df49,740.0000000000001,1773140.493423793,5.639711030844937e-12,8.865702467118794,2773.300619903042,35.12522943406074,3512522.943406074,177314049342.37927,bac0512abf2658f9ff872482a34faa3690211c09d4328db3830ebfeb4d6bdd48,DETERMINISTIC FROZEN-STATE DIAGNOSTIC — NOT PRODUCTION PHYSICS,ZERO_HISTORY,False,False,True
PF,15.0,740.0000000000001,740.0,12.0,1e-05,0.6070238721186667,0.2767669392002562,201322239.70635352,-91791019.4898813,663309134.7913157,108141902.73854458,663309134.7913157,0.3035119360593333,-0.1383834696001281,True,a76fb6249630fbe6e76c0076a02e37a676d46119ad55d6c689440be8a6aed2a4,bac0512abf2658f9ff872482a34faa3690211c09d4328db3830ebfeb4d6bdd48,9e884fb0b0845da621d2612bdf1042e481b8df49,740.0000000000001,1773140.493423793,5.639711030844937e-12,8.865702467118794,2773.300619903042,35.12522943406074,3512522.943406074,177314049342.37927,bac0512abf2658f9ff872482a34faa3690211c09d4328db3830ebfeb4d6bdd48,DETERMINISTIC FROZEN-STATE DIAGNOSTIC — NOT PRODUCTION PHYSICS,ZERO_HISTORY,False,False,True
PF,15.0,740.0000000000001,740.0,25.0,1e-05,0.9027232453959438,0.9273137368851622,201322239.70635352,-206806326.7145684,446033135.2563132,334701168.8764644,446033135.2563132,0.4513616226979719,-0.4636568684425811,True,a76fb6249630fbe6e76c0076a02e37a676d46119ad55d6c689440be8a6aed2a4,bac0512abf2658f9ff872482a34faa3690211c09d4328db3830ebfeb4d6bdd48,9e884fb0b0845da621d2612bdf1042e481b8df49,740.0000000000001,1773140.493423793,5.639711030844937e-12,8.865702467118794,2773.300619903042,35.12522943406074,3512522.943406074,177314049342.37927,bac0512abf2658f9ff872482a34faa3690211c09d4328db3830ebfeb4d6bdd48,DETERMINISTIC FROZEN-STATE DIAGNOSTIC — NOT PRODUCTION PHYSICS,ZERO_HISTORY,False,False,True
