case_id,material_class,temperature_K,theta_deg,seed,reinitiation_event_transaction_index,reinitiation_physical_avalanche_index,initial_U_m,initial_KJ_MPa_sqrt_m,initial_C_MPa_sqrt_m_per_m,reinitiation_U_m,reinitiation_KJ_MPa_sqrt_m,reinitiation_C_MPa_sqrt_m_per_m,delta_K_reinit_MPa_sqrt_m,required_opening_local_state_contribution_MPa_sqrt_m,structural_wake_transfer_contribution_MPa_sqrt_m,identity_residual_MPa_sqrt_m,frozen_geometry_linearity_basis,complete_evolved_state_swap_available,initial_tip_radius_um,initial_front_width_um,initial_mobile_count,initial_retained_count,initial_multiplicity,initial_backstress_Pa,initial_signed_shielding_MPa_sqrt_m,initial_maximum_emission_rate_system_index,initial_maximum_emission_rate_system_name,initial_tensor_probe_reliable,reinitiation_tip_radius_um,reinitiation_front_width_um,reinitiation_mobile_count,reinitiation_retained_count,reinitiation_multiplicity,reinitiation_backstress_Pa,reinitiation_signed_shielding_MPa_sqrt_m,reinitiation_maximum_emission_rate_system_index,reinitiation_maximum_emission_rate_system_name,reinitiation_tensor_probe_reliable
canonical_strain_rate__dbtt__T1050K__theta45__rate1x__seed1009675,DBTT,1050.0,45.0,1009675,5,1,1.2741484957674787e-05,21.63989445740684,1698380.8817646587,1.5361303877544754e-05,28.75014617228232,1871595.4323584118,7.110251714875481,4.676345745613634,2.4339059692618474,-4.440892098500626e-16,PF_sharp_wake_map_load_scaling_passed,False,1.0079298779407522,3.99292470633412,0.0,29.89192527606274,5271.695880550695,207364697.36825883,-0.0015610397742197,0,(110),True,1.7007567642364048,0.4627957392755015,0.0,2663.8443964249295,1031.0042774920107,1874787220.547575,0.135503058541214,0,(110),True
canonical_strain_rate__dbtt__T1050K__theta45__rate1x__seed1009675,DBTT,1050.0,45.0,1009675,12,2,1.2741484957674787e-05,21.63989445740684,1698380.8817646587,1.653686859160986e-05,32.70720114763587,1977835.221127063,11.067306690229032,6.976325215861908,4.090981474367124,0.0,PF_sharp_wake_map_load_scaling_passed,False,1.0079298779407522,3.99292470633412,0.0,29.89192527606274,5271.695880550695,207364697.36825883,-0.0015610397742197,0,(110),True,2.250815126542551,0.346562095855398,0.0,4734.054329672496,1021.7621124998532,2471975237.765108,0.2100965037203759,0,(110),True
canonical_strain_rate__dbtt__T1050K__theta45__rate1x__seed1009675,DBTT,1050.0,45.0,1009675,13,3,1.2741484957674787e-05,21.63989445740684,1698380.8817646587,1.713906978889083e-05,34.18916973887813,1994808.9458763276,12.549275281471289,8.120557782417693,4.428717499053592,3.552713678800501e-15,PF_sharp_wake_map_load_scaling_passed,False,1.0079298779407522,3.99292470633412,0.0,29.89192527606274,5271.695880550695,207364697.36825883,-0.0015610397742197,0,(110),True,2.4830066821665064,0.318307526214177,0.0,5692.56082965707,1035.2701781258836,2674154909.8540606,0.2579167032574661,0,(110),True
canonical_strain_rate__dbtt__T1050K__theta45__rate1x__seed1009675,DBTT,1050.0,45.0,1009675,14,4,1.2741484957674787e-05,21.63989445740684,1698380.8817646587,1.7555654837628967e-05,33.963349548895714,1934610.2360191275,12.323455091488874,8.744918206687885,3.5785368848009877,1.7763568394002505e-15,PF_sharp_wake_map_load_scaling_passed,False,1.0079298779407522,3.99292470633412,0.0,29.89192527606274,5271.695880550695,207364697.36825883,-0.0015610397742197,0,(110),True,2.345610466690759,0.3341460405756081,0.0,5067.203758173164,1026.6469434410888,2637799719.273665,0.2064254866654156,0,(110),True
canonical_strain_rate__dbtt__T1100K__theta45__rate1x__seed1010684,DBTT,1100.0,45.0,1010684,2,1,1.274728859762256e-05,21.649751248538777,1698380.8817646583,1.3486032494533486e-05,23.95921914221465,1776595.0921389542,2.3094678936758726,1.2835586463166968,1.0259092473591742,1.5543122344752192e-15,PF_sharp_wake_map_load_scaling_passed,False,1.0079370835595471,3.991400692932939,0.0,30.057070059687323,5269.7214603150305,207458888.58145,-0.0015839438923108,0,(110),True,1.2387306142960868,0.7912627159960424,0.0,910.1688200402954,1283.8860546154128,1089867857.3112583,-0.0470500411006212,0,(110),True
canonical_strain_rate__dbtt__T1100K__theta45__rate1x__seed1010684,DBTT,1100.0,45.0,1010684,4,2,1.274728859762256e-05,21.649751248538777,1698380.8817646583,1.528096050023864e-05,33.13495949833336,2168381.9873636803,11.485208249794582,4.898554217794803,6.586654031999777,8.881784197001252e-16,PF_sharp_wake_map_load_scaling_passed,False,1.0079370835595471,3.991400692932939,0.0,30.057070059687323,5269.7214603150305,207458888.58145,-0.0015839438923108,0,(110),True,2.147338627436449,0.3618331023219756,0.0,4333.807707922975,1017.7421013338897,2355566693.750076,-0.2161552856527975,0,(110),True
canonical_strain_rate__dbtt__T1100K__theta45__rate1x__seed1010684,DBTT,1100.0,45.0,1010684,11,3,1.274728859762256e-05,21.649751248538777,1698380.8817646583,1.9023901459127984e-05,34.35746391024653,1806015.6579375702,12.707712661707752,10.997870196455052,1.709842465252696,4.440892098500626e-15,PF_sharp_wake_map_load_scaling_passed,False,1.0079370835595471,3.991400692932939,0.0,30.057070059687323,5269.7214603150305,207458888.58145,-0.0015839438923108,0,(110),True,2.560895663490762,0.3102719415206844,0.0,5909.373871086041,1040.790444328091,3182122793.931218,0.2457870888915206,0,(110),True
canonical_strain_rate__dbtt__T1100K__theta45__rate1x__seed1010684,DBTT,1100.0,45.0,1010684,12,4,1.274728859762256e-05,21.649751248538777,1698380.8817646583,1.993594258805619e-05,35.42296226489163,1776839.0989505488,13.773211016352853,12.491076991001526,1.2821340253513271,2.220446049250313e-16,PF_sharp_wake_map_load_scaling_passed,False,1.0079370835595471,3.991400692932939,0.0,30.057070059687323,5269.7214603150305,207458888.58145,-0.0015839438923108,0,(110),True,2.7103144902934035,0.2964215107145359,0.0,6485.741731519377,1052.3454109981078,3317275905.6776137,0.2644178323322844,0,(110),True
canonical_strain_rate__dbtt__T1150K__theta45__rate1x__seed1011693,DBTT,1150.0,45.0,1011693,3,1,1.2623551202100948e-05,21.43959802162551,1698380.8817646576,1.348342271216324e-05,23.983706376145324,1778755.0600568133,2.544108354519814,1.4949450664929502,1.0491632880268642,-4.440892098500626e-16,PF_sharp_wake_map_load_scaling_passed,False,1.0077687121219236,4.027474674421618,0.0,29.47279725793768,5316.460569836322,205246653.61324424,-0.0015526301791008,0,(110),True,1.259695049443131,0.7588443505824661,0.0,1004.0783613828576,1252.123123976482,1135643436.861893,-0.0520835112385589,0,(110),True
canonical_strain_rate__dbtt__T1150K__theta45__rate1x__seed1011693,DBTT,1150.0,45.0,1011693,5,2,1.2623551202100948e-05,21.43959802162551,1698380.8817646576,1.495626077121388e-05,31.29116162582812,2092178.1255682444,9.85156360420261,4.421136634346338,5.430426969856271,1.7763568394002505e-15,PF_sharp_wake_map_load_scaling_passed,False,1.0077687121219236,4.027474674421618,0.0,29.47279725793768,5316.460569836322,205246653.61324424,-0.0015526301791008,0,(110),True,2.0575089538556064,0.3768668422380372,0.0,4012.258660317226,1015.683905794428,2268434500.0190244,-0.1889727019572966,0,(110),True
canonical_strain_rate__dbtt__T1150K__theta45__rate1x__seed1011693,DBTT,1150.0,45.0,1011693,9,3,1.2623551202100948e-05,21.43959802162551,1698380.8817646576,1.5362043534600048e-05,32.52515286105568,2117241.289402613,11.08555483943017,5.224526029727568,5.861028809702599,2.6645352591003757e-15,PF_sharp_wake_map_load_scaling_passed,False,1.0077687121219236,4.027474674421618,0.0,29.47279725793768,5316.460569836322,205246653.61324424,-0.0015526301791008,0,(110),True,2.3613050754557254,0.3322163948758637,0.0,5216.762559442342,1027.5478855465208,2582370972.639412,-0.2465689729504242,0,(110),True
canonical_strain_rate__dbtt__T1150K__theta45__rate1x__seed1011693,DBTT,1150.0,45.0,1011693,12,4,1.2623551202100948e-05,21.43959802162551,1698380.8817646576,1.614114243889667e-05,31.57806445464417,1956371.091710823,10.13846643301866,6.4279617572796095,3.710504675739051,-4.440892098500626e-16,PF_sharp_wake_map_load_scaling_passed,False,1.0077687121219236,4.027474674421618,0.0,29.47279725793768,5316.460569836322,205246653.61324424,-0.0015526301791008,0,(110),True,2.2131594251637905,0.3518929696602618,0.0,4649.394132389164,1020.1221981718292,2430153552.136919,0.1846954552574733,0,(110),True
canonical_strain_rate__dbtt__T1150K__theta45__rate1x__seed1011693,DBTT,1150.0,45.0,1011693,13,5,1.2623551202100948e-05,21.43959802162551,1698380.8817646576,1.713069624743223e-05,33.46881562667396,1953733.528588524,12.029217605048448,8.23030468480316,3.7989129202452885,-8.881784197001252e-16,PF_sharp_wake_map_load_scaling_passed,False,1.0077687121219236,4.027474674421618,0.0,29.47279725793768,5316.460569836322,205246653.61324424,-0.0015526301791008,0,(110),True,2.4374045645836517,0.3233121098344455,0.0,5441.269109852861,1032.234808410139,2648819259.8485937,0.2366100599052658,0,(110),True
canonical_strain_rate__dbtt__T1150K__theta45__rate1x__seed1011693,DBTT,1150.0,45.0,1011693,16,6,1.2623551202100948e-05,21.43959802162551,1698380.8817646576,1.7527527705258753e-05,32.06271014453169,1829277.390610655,10.623112122906182,8.649776639449394,1.9733354834567889,-8.881784197001252e-16,PF_sharp_wake_map_load_scaling_passed,False,1.0077687121219236,4.027474674421618,0.0,29.47279725793768,5316.460569836322,205246653.61324424,-0.0015526301791008,0,(110),True,2.1538013923538633,0.3608196380149799,0.0,4362.963320973122,1017.9459717268576,2735383532.983325,0.1714271096953626,0,(110),True
canonical_strain_rate__dbtt__T1200K__theta45__rate1x__seed1012702,DBTT,1200.0,45.0,1012702,2,1,1.2526521268864192e-05,21.27480423805731,1698380.881764658,1.3650233433751048e-05,24.8152195707148,1817933.7145515499,3.5404153326574885,1.9756627437248684,1.5647525889326221,-1.9984014443252818e-15,PF_sharp_wake_map_load_scaling_passed,False,1.0074957357503247,4.088097598874893,0.0,29.057555807081993,5395.023993133722,201608437.71992207,-0.0015318683270905,0,(110),True,1.3682139675586953,0.6378275112769514,0.0,1390.0156454725236,1143.1051346269262,1350393435.5641649,0.0723868776563362,0,(110),True
canonical_strain_rate__dbtt__T1200K__theta45__rate1x__seed1012702,DBTT,1200.0,45.0,1012702,5,2,1.2526521268864192e-05,21.27480423805731,1698380.881764658,1.4068890352296422e-05,30.770045354000068,2187098.241829539,9.495241115942758,2.9964214372765223,6.498819678666238,-2.6645352591003757e-15,PF_sharp_wake_map_load_scaling_passed,False,1.0074957357503247,4.088097598874893,0.0,29.057555807081993,5395.023993133722,201608437.71992207,-0.0015318683270905,0,(110),True,2.017977006737812,0.3841041456651333,0.0,3899.238309729666,1015.2993690231024,2265333781.527748,-0.1846442954666321,0,(110),True
canonical_strain_rate__dbtt__T1200K__theta45__rate1x__seed1012702,DBTT,1200.0,45.0,1012702,8,3,1.2526521268864192e-05,21.27480423805731,1698380.881764658,1.72858682624663e-05,29.6253179529996,1713846.102676056,8.350513714942288,8.11998611994295,0.23052759499933853,-1.2490009027033011e-15,PF_sharp_wake_map_load_scaling_passed,False,1.0074957357503247,4.088097598874893,0.0,29.057555807081993,5395.023993133722,201608437.71992207,-0.0015318683270905,0,(110),True,1.942905126792736,0.3990786318649742,0.0,3728.642991727324,1015.638083228428,2133506877.0166447,-0.1530421929126011,0,(110),True
canonical_strain_rate__dbtt__T1250K__theta45__rate1x__seed1013711,DBTT,1250.0,45.0,1013711,1,1,1.2466625457482802e-05,21.173078337109384,1698380.881764659,1.354691141097408e-05,24.62722340584406,1817921.639754287,3.4541450687346753,1.8993061111114398,1.5548389576232347,8.881784197001252e-16,PF_sharp_wake_map_load_scaling_passed,False,1.007454961456003,4.097389868938425,0.0,28.76207194211803,5407.068076678079,201059348.2489965,-0.0015103724679212,0,(110),True,1.3623343140124728,0.6429605249093271,0.0,1361.8341443567451,1147.3526253692985,1339568769.995675,0.0702129420813081,0,(110),True
canonical_strain_rate__dbtt__T1250K__theta45__rate1x__seed1013711,DBTT,1250.0,45.0,1013711,4,2,1.2466625457482802e-05,21.173078337109384,1698380.881764659,1.4447445169796351e-05,31.541227522231395,2183169.906619275,10.368149185122011,3.8443261579885477,6.523823027133462,1.7763568394002505e-15,PF_sharp_wake_map_load_scaling_passed,False,1.007454961456003,4.097389868938425,0.0,28.76207194211803,5407.068076678079,201059348.2489965,-0.0015103724679212,0,(110),True,2.062482224026218,0.3759850377099917,0.0,3999.14063718364,1015.756675035189,2281647566.9833474,0.2032510580909664,0,(110),True
canonical_strain_rate__dbtt__T1250K__theta45__rate1x__seed1013711,DBTT,1250.0,45.0,1013711,11,3,1.2466625457482802e-05,21.173078337109384,1698380.881764659,1.620229452126845e-05,30.73541733893536,1896979.3012088228,9.562339001825976,6.71553790435037,2.846801097475604,1.3322676295501878e-15,PF_sharp_wake_map_load_scaling_passed,False,1.007454961456003,4.097389868938425,0.0,28.76207194211803,5407.068076678079,201059348.2489965,-0.0015103724679212,0,(110),True,2.1444150550460312,0.3622943789307866,0.0,4329.100835695199,1017.6521435541848,2364028856.826942,-0.1797913920818461,0,(110),True
canonical_strain_rate__dbtt__T1300K__theta45__rate1x__seed1014720,DBTT,1300.0,45.0,1014720,3,1,1.2123103261693805e-05,20.58964680731953,1698380.8817646583,1.4118268095123691e-05,26.42169085624612,1871454.1102510942,5.832044048926591,3.561204618608645,2.2708394303179453,4.440892098500626e-16,PF_sharp_wake_map_load_scaling_passed,False,1.0071169532525095,4.176941393595976,0.0,27.076303406451864,5510.197897104054,196448459.38448825,-0.0014137504490248,0,(110),True,1.5598107491482462,0.5176489286473627,0.0,2165.928631537857,1057.6357848081263,1678005715.3969145,0.11150185179494,0,(110),True
canonical_strain_rate__dbtt__T1300K__theta45__rate1x__seed1014720,DBTT,1300.0,45.0,1014720,11,2,1.2123103261693805e-05,20.58964680731953,1698380.8817646583,1.488312635065598e-05,31.258739933156857,2100280.491926289,10.669093125837328,5.242196549267894,5.426896576569435,-8.881784197001252e-16,PF_sharp_wake_map_load_scaling_passed,False,1.0071169532525095,4.176941393595976,0.0,27.076303406451864,5510.197897104054,196448459.38448825,-0.0014137504490248,0,(110),True,2.002041099338884,0.3871418459942375,0.0,3906.598649461597,1015.247698246866,2744382199.202159,0.1231386035956363,0,(110),True
canonical_strain_rate__peak__T0800K__theta45__rate1x__seed5639,Peak,800.0,45.0,5639,153,1,1.2783771708137992e-05,21.71171346594549,1698380.8817646578,2.4938520921547903e-05,25.955152451316177,1040765.5102307957,4.2434389853706875,16.646818726760664,-12.403379741389978,1.7763568394002505e-15,PF_sharp_wake_map_load_scaling_passed,False,1.0073030308588216,3.986247513934388,30.141744909919552,0.0211359352870471,141566.71712972125,207796620.0164204,4.467142271905162e-08,0,(110),True,1.2135670824892026,0.8010352341324114,708.8124076473442,0.2775663161187759,34273.00356528218,1221790303.3302968,6.40382436966056e-07,0,(110),True
canonical_strain_rate__peak__T0900K__theta45__rate1x__seed6648,Peak,900.0,45.0,6648,10,1,1.2661933742329446e-05,21.504786194143165,1698380.8817646583,1.7413210930848272e-05,28.707119927308003,1648582.7939091965,7.2023337331648385,7.951176081515153,-0.7488423483503133,-1.3322676295501878e-15,PF_sharp_wake_map_load_scaling_passed,False,1.0071847251250456,4.012832434576102,29.34328407783617,0.3578716596409957,142494.11053686184,206140260.73195723,7.720818197278611e-07,0,(110),True,1.4211032446379273,0.5703400888667429,1412.1648241078774,10.950940299675398,28575.661254658786,1629682148.0614047,5.2865914178173024e-05,0,(110),True
canonical_strain_rate__peak__T1050K__theta45__rate1x__seed9675,Peak,1050.0,45.0,9675,13,1,1.2127045442687867e-05,20.596342132152294,1698380.8817646578,1.6774738514577833e-05,29.01075796140856,1729431.307450617,8.414415829256267,7.965709481777903,0.4487063474783628,1.1102230246251565e-15,PF_sharp_wake_map_load_scaling_passed,False,1.0063344315957257,4.1584258407599775,20.627954992436603,7.489674142045205,147539.41331163468,197507524.9604656,1.4094235236525604e-05,1,(1-10),True,1.039925381717225,1.8105743668771643,110.59486735841452,2.7978720129365837,66382.75995318417,486385887.22329754,-5.41689095930936e-06,0,(110),True
canonical_strain_rate__peak__T1150K__theta45__rate1x__seed11693,Peak,1150.0,45.0,11693,12,1,1.192426482725146e-05,20.25194341170263,1698380.8817646578,1.4854198710699552e-05,24.93419331147949,1678595.648078901,4.68224989977686,4.9471589791988,-0.2649090794219393,-1.1102230246251565e-15,PF_sharp_wake_map_load_scaling_passed,False,1.0058725037255032,4.21586005751258,17.613867905993974,10.328181507372287,149508.49917145356,194249520.1068341,-5.296751259488522e-06,0,(110),True,1.5390254478252858,0.5011963007323282,1372.6377833131044,899.3123052465778,27195.084764506588,1819690947.0916784,0.000232810348739,0,(110),True
canonical_strain_rate__peak__T1250K__theta45__rate1x__seed13711,Peak,1250.0,45.0,13711,6,1,1.1815507116047222e-05,20.06723139424888,1698380.8817646585,2.004344029525426e-05,26.54176008671678,1324211.7967643084,6.474528692467903,12.43484529344838,-5.960316600980475,-1.7763568394002505e-15,PF_sharp_wake_map_load_scaling_passed,False,1.0060791910605869,4.26345060755227,13.573544232390551,12.619910747893316,151227.28715767377,191609310.9491394,-0.0001105963608804,1,(1-10),True,1.803988181508812,0.4060990277607185,1773.9868323121946,1739.6283365631118,25828.691005834175,2161344580.793556,0.0183310571829797,0,(110),True
canonical_strain_rate__peak__T1300K__theta45__rate1x__seed14720,Peak,1300.0,45.0,14720,11,1,1.1673593059021114e-05,19.826207272942067,1698380.8817646578,1.6172180021515392e-05,25.59352876598195,1582565.1663494,5.7673214930398835,7.379810558346512,-1.6124890653066302,1.5543122344752192e-15,PF_sharp_wake_map_load_scaling_passed,False,1.005629688877794,4.2894497173945085,11.090906272589429,14.875246783886816,152081.51373697518,190188969.90509552,-0.0002581747487877,0,(110),True,1.688494123479682,0.4392234961033874,1204.580549577758,1792.1133819611682,26147.000606644546,2043935996.932296,-0.0331573210317135,0,(110),True
canonical_strain_rate__weakt__T0950K__theta45__rate1x__seed2007657,weak-T,950.0,45.0,2007657,24,1,9.030019788305909e-06,15.3364129704153,1698380.881764658,1.015686280724283e-05,17.422684003586266,1715360.7697804286,2.0862710331709664,1.923375474248888,0.16289555892207763,7.771561172376096e-16,PF_sharp_wake_map_load_scaling_passed,False,1.0024376436688365,5.255815358873847,6.35162063691288,16.469043432332317,812875.6533365678,146183575.13926804,-0.0010248610619907,0,(110),True,1.1241920282883795,0.7980809621745419,20.110884920740236,783.736785606205,138424.86282619237,1106704421.3398066,0.0327505003997146,0,(110),True
canonical_strain_rate__weakt__T1000K__theta45__rate1x__seed2008666,weak-T,1000.0,45.0,2008666,7,1,9.339530994978596e-06,15.862080886520104,1698380.8817646583,1.1394077128451849e-05,17.439179921471673,1530547.8210187606,1.5770990349515692,3.316991490782239,-1.7398924558306699,0.0,PF_sharp_wake_map_load_scaling_passed,False,1.0021195799405969,5.1148101806707515,0.3952460243875058,16.434109582453065,790816.4926262342,151723455.3178549,-0.0008872370186662,0,(110),True,1.2437007776765152,0.5769079474948227,84.51820469955732,1650.850067812191,110700.37119594518,1526179892.6510687,0.0835473734431338,0,(110),True
canonical_strain_rate__weakt__T1000K__theta45__rate1x__seed2008666,weak-T,1000.0,45.0,2008666,8,2,9.339530994978596e-06,15.862080886520104,1698380.8817646583,1.1854485778151654e-05,17.991649442103462,1517708.1299690683,2.129568555583358,4.044159221585024,-1.9145906660016656,-2.220446049250313e-16,PF_sharp_wake_map_load_scaling_passed,False,1.0021195799405969,5.1148101806707515,0.3952460243875058,16.434109582453065,790816.4926262342,151723455.3178549,-0.0008872370186662,0,(110),True,1.2047274908514036,0.6184145540844536,0.2394560498298507,1472.847990858293,114946.3464965809,1464555548.3563032,0.0762174693770519,0,(110),True
canonical_strain_rate__weakt__T1100K__theta45__rate1x__seed2010684,weak-T,1100.0,45.0,2010684,27,1,8.98087845414247e-06,15.252952267967714,1698380.881764659,1.0677255413084936e-05,16.87480227883042,1580443.8150042202,1.6218500108627047,2.781061334005123,-1.1592113231424201,1.9984014443252818e-15,PF_sharp_wake_map_load_scaling_passed,False,1.001803483548044,5.253475473151619,1.178266555415337,15.791879924320638,811999.7507523955,146273527.5106728,-0.0009263145218769,0,(110),True,1.2283887304920071,0.5849383411975946,24.943923626071115,1663.782931839762,110859.40977877242,1495987573.7196465,0.0880837635537798,0,(110),True
canonical_theta0_shared__ceramiclike__T0600K__theta0__rate1x__seed3004630,ceramic-like,600.0,0.0,3004630,8,1,9.481217798894616e-06,16.10271904548941,1698380.881764658,1.0315470949338536e-05,15.670014614842769,1519078.9341370384,-0.43270443064663944,1.3420879939213528,-1.7747924245679938,1.5543122344752192e-15,PF_sharp_wake_map_load_scaling_passed,False,1.0000121300929643,9.754134705991746,0.282214245145552,1.261989652013855e-20,700808.2562820988,27152194.942163095,-1.3812342713599007e-24,0,(110),True,1.0000071577484515,9.852707219207124,0.1561545401334035,8.292770947803473e-21,707886.9055181255,20821374.934563607,-7.463367351097646e-25,0,(110),True
canonical_theta0_shared__ceramiclike__T1050K__theta0__rate1x__seed3009675,ceramic-like,1050.0,0.0,3009675,114,1,9.238140834684332e-06,15.68988177667727,1698380.881764658,1.1791720015216844e-05,14.488226738938785,1228677.9808409784,-1.201655037738485,3.737238285871465,-4.93889332360995,0.0,PF_sharp_wake_map_load_scaling_passed,False,1.443476099539105,0.2314151376586764,10654.774278391356,5.893449471442408e-06,23999.74096746013,5191783949.5847645,-6.515941754978643e-10,0,(110),True,1.1815440345049366,0.3615498333003719,4364.504972888559,1.558516916205115e-06,30691.864355046608,3321749904.2398233,2.246132753405047e-11,0,(110),True
canonical_theta0_shared__ceramiclike__T1100K__theta0__rate1x__seed3010684,ceramic-like,1100.0,0.0,3010684,8,1,8.710791079623953e-06,14.794241034679452,1698380.8817646585,1.0883163430519528e-05,14.469726805941622,1329551.5498154091,-0.3245142287378293,3.2888983473722733,-3.6134125761101012,-1.3322676295501878e-15,PF_sharp_wake_map_load_scaling_passed,False,1.4005447228029595,0.2434943581184681,9781.10757402391,1.5079384499674103e-05,24501.409958516244,4934089342.727726,-1.6704279329460135e-09,0,(110),True,1.2404328972192042,0.3142184966484523,5974.185361726862,8.386615295643858e-06,28003.3645853558,3822435601.0163183,-9.285878271444307e-10,0,(110),True
canonical_theta0_shared__ceramiclike__T1300K__theta0__rate1x__seed3014720,ceramic-like,1300.0,0.0,3014720,12,1,7.69821887959935e-06,13.074507768751278,1698380.8817646578,9.555435656430643e-06,12.699746358238295,1329059.9000257603,-0.37476141051298306,2.811306905402206,-3.1860683159151897,4.440892098500626e-16,PF_sharp_wake_map_load_scaling_passed,False,1.332288549888782,0.2673192680650391,8026.082411578147,0.0013959816859948,25587.84736691759,4494063497.135275,-1.5619624594992182e-07,0,(110),True,1.196508409514355,0.3475283213968518,4748.945650512418,0.0002514693583976,29875.22265545312,3455644663.7180185,-2.8129304344377303e-08,0,(110),True
canonical_theta0_shared__dbtt__T0300K__theta0__rate1x__seed1003621,DBTT,300.0,0.0,1003621,10,1,1.3752245763737945e-05,23.35655128646154,1698380.8817646585,1.7605329144030616e-05,23.4074457560292,1329565.9265743345,0.050894469567662526,5.833465761810606,-5.782571292242944,8.881784197001252e-16,PF_sharp_wake_map_load_scaling_passed,False,1.0000000000000002,9.9999999999996,3.662309824890186e-13,1.764858253435444e-13,13098.721493975076,33.92569621280032,-1.9465675255278598e-17,0,(110),True,1.0,9.999999999999952,4.618170011256409e-14,2.0330124412332493e-14,13098.721493975534,11.547730680664316,-1.8723864898038805e-18,0,(110),True
canonical_theta0_shared__dbtt__T0600K__theta0__rate1x__seed1004630,DBTT,600.0,0.0,1004630,13,1,1.3712509964190322e-05,23.289064764188225,1698380.8817646585,1.7633800004812764e-05,23.325893114500133,1322794.469038655,0.03682835031190734,5.923452407039523,-5.886624056727614,-1.7763568394002505e-15,PF_sharp_wake_map_load_scaling_passed,False,1.0000000000028535,9.99999999062974,0.0,8.759055328509473e-09,13098.721481739132,5202.440332395002,-1.186618476376988e-12,0,(110),True,1.0000000000000728,9.99999999975802,0.0,2.2578725410752643e-10,13098.721493659586,834.315395929106,-2.528986177559624e-14,0,(110),True
canonical_theta0_shared__dbtt__T0950K__theta0__rate1x__seed1007657,DBTT,950.0,0.0,1007657,8,1,1.2803378851727412e-05,21.745013863763777,1698380.881764658,1.6988023166068934e-05,22.32405299450018,1314105.400979743,0.5790391307364047,6.303091797559093,-5.724052666822687,-8.881784197001252e-16,PF_sharp_wake_map_load_scaling_passed,False,1.0327087060767872,2.0967382975775455,0.0,102.4884418039511,2836.292224044609,560414644.7111351,-0.0139008456429719,0,(110),True,1.0005788804992195,8.49759087136246,0.0,2.1444203052552053,11137.200997900023,74531380.81391165,-0.0002533806403358,1,(1-10),True
canonical_theta0_shared__dbtt__T1000K__theta0__rate1x__seed1008666,DBTT,1000.0,0.0,1008666,11,1,3.308336835384481e-05,56.18816031654793,1698380.881764658,3.522847595920279e-05,46.90583067841581,1331474.876538408,-9.282329638132119,3.2496833151367897,-12.532012953268913,5.329070518200751e-15,PF_sharp_wake_map_load_scaling_passed,False,7.569372476331099,0.1512958204746748,1.0060375643665324e-08,24800.36347999708,1500.0844729098358,7942331936.540933,-3.6577771094603664,0,(110),True,4.861053159604429,0.1973336370325982,0.0,14603.954741111433,1256.4939421286756,6088319293.14522,-1.8607889648049616,0,(110),True
canonical_theta0_shared__dbtt__T1150K__theta0__rate1x__seed1011693,DBTT,1150.0,0.0,1011693,12,1,3.2179051447870945e-05,54.65228577238534,1698380.8817646578,3.841541213184869e-05,51.037146843919714,1328559.138419521,-3.615138928465626,9.438544867317711,-13.05368379578334,1.7763568394002505e-15,PF_sharp_wake_map_load_scaling_passed,False,7.587122399680737,0.1510918856821656,0.0,24896.890628526897,1501.575383778211,7953054830.193607,-3.6736003357926896,0,(110),True,5.4236844832864435,0.1843625447573285,0.0,16970.65940512747,1309.7729571016423,6516802117.095264,-2.1506606672614743,0,(110),True
canonical_theta0_shared__dbtt__T1200K__theta0__rate1x__seed1012702,DBTT,1200.0,0.0,1012702,8,1,3.183129938684515e-05,54.06167032034489,1698380.8817646583,3.278682775671853e-05,50.693836069284785,1546164.711189445,-3.3678342510601027,1.5501276807076472,-4.917961931767749,-8.881784197001252e-16,PF_sharp_wake_map_load_scaling_passed,False,7.38071663557931,0.1535156569344146,0.0,24854.509521124164,1484.157925638291,7827459676.404524,-3.66935549761112,0,(110),True,5.213249199834134,0.1889089377734528,0.0,16681.49914909452,1290.0005619544622,6359965441.691247,-1.951581021274192,0,(110),True
canonical_theta0_shared__dbtt__T1250K__theta0__rate1x__seed1013711,DBTT,1250.0,0.0,1013711,147,1,3.175534846185952e-05,53.932676721396966,1698380.8817646585,3.4534309884096104e-05,49.24751374163282,1426045.978822716,-4.685162979764144,4.341330856086033,-9.026493835850177,0.0,PF_sharp_wake_map_load_scaling_passed,False,7.4072097985426675,0.1531980169687704,0.0,24519.835088789005,1486.403425645719,7843692912.020645,-3.602034896481478,0,(110),True,4.6322562139494625,0.2034512895612119,0.0,14358.023662713153,1234.473944070775,5900675274.1727295,-0.0052571843747021,1,(1-10),True
canonical_theta0_shared__dbtt__T1300K__theta0__rate1x__seed1014720,DBTT,1300.0,0.0,1014720,168,1,2.97220031606398e-05,50.479281935779376,1698380.881764658,4.2182973634869455e-05,55.863007670939545,1324302.2683626516,5.383725735160169,18.83278274334394,-13.449057008183777,5.329070518200751e-15,PF_sharp_wake_map_load_scaling_passed,False,7.1161857326982,0.1567995668015818,0.0,23191.636351388217,1461.5747830188172,7663487309.153119,-3.4262277201211546,0,(110),True,5.387452973675236,0.1851219511746872,6.402842701183251e-09,16691.869545887217,1306.382396333029,6489483391.957979,-0.0025972818215816,0,(110),True
