Kmax,R,action_source,candidate_id,committed_length_m,cycles_total,energy_admitted_length_m,energy_gate_reason,event_K_Pa_sqrt_m,geometry_advanced,hazard_event_index,partial_block_hazard_action,physical_hazard_action,producer_head,projected_extension_m,proposed_length_m,result_path,seed,threshold_action
18.0,0.1,checked_event_transaction,P40_TRANSFER_CALIBRATED_GEN2,1.1689671196989736e-05,158.83501448025223,1.168967119698974e-05,stochastic_proposal_reached,15240701.102310559,True,9,2.4143237090827214,2.544175157009294,3771f079442b30963b0e8585eb20803b4e593365,7.220435785625827e-05,1.168967119698974e-05,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P40_TRANSFER_CALIBRATED_GEN2/K_18_R_0.1_seed_1001723__attempt0,1001723,2.544175157011345
18.0,0.1,checked_event_transaction,P40_TRANSFER_CALIBRATED_GEN2,4.402233508425711e-06,168.91646885044324,4.4022335084256865e-06,stochastic_proposal_reached,17164669.206414774,True,10,0.8649841040334988,0.9581153258086251,3771f079442b30963b0e8585eb20803b4e593365,7.649242466557327e-05,4.4022335084256865e-06,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P40_TRANSFER_CALIBRATED_GEN2/K_18_R_0.1_seed_1001723__attempt0,1001723,0.9581153258086249
18.0,0.1,checked_event_transaction,P40_TRANSFER_CALIBRATED_GEN2,1.1887753360749658e-05,196.95130101240412,1.1887753360749616e-05,stochastic_proposal_reached,17844360.771266166,True,11,2.4954145193335844,2.587286354203503,3771f079442b30963b0e8585eb20803b4e593365,8.788683388385164e-05,1.1887753360749616e-05,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P40_TRANSFER_CALIBRATED_GEN2/K_18_R_0.1_seed_1001723__attempt0,1001723,2.587286354203504
18.0,0.1,checked_event_transaction,P40_TRANSFER_CALIBRATED_GEN2,2.2973400956249175e-06,199.93344758764184,2.2973400956248734e-06,stochastic_proposal_reached,17982657.278232686,True,12,0.19302263439776207,0.29291935919071627,3771f079442b30963b0e8585eb20803b4e593365,9.016717437083791e-05,2.2973400956248734e-06,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P40_TRANSFER_CALIBRATED_GEN2/K_18_R_0.1_seed_1001723__attempt0,1001723,0.2929193591907163
18.0,0.1,checked_event_transaction,P40_TRANSFER_CALIBRATED_GEN2,2.2973400956248675e-06,201.97946556834574,2.2973400956248734e-06,stochastic_proposal_reached,17570134.048910357,True,13,0.15039678095749826,0.2774029640201852,3771f079442b30963b0e8585eb20803b4e593365,9.199007218224772e-05,2.2973400956248734e-06,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P40_TRANSFER_CALIBRATED_GEN2/K_18_R_0.1_seed_1001723__attempt0,1001723,0.2774029640201854
18.0,0.1,checked_event_transaction,P40_TRANSFER_CALIBRATED_GEN2,1.0127278778747464e-05,223.06372535063065,1.0127278778747496e-05,stochastic_proposal_reached,16634903.859650616,True,14,2.1015973740350624,2.204131377419239,3771f079442b30963b0e8585eb20803b4e593365,0.00010197582568618861,1.0127278778747496e-05,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P40_TRANSFER_CALIBRATED_GEN2/K_18_R_0.1_seed_1001723__attempt0,1001723,2.2041313774208273
21.0,0.1,checked_event_transaction,P40_TRANSFER_CALIBRATED_GEN2,2.297340095624918e-06,1.1999413916562691,2.2973400956248734e-06,stochastic_proposal_reached,14587602.947114881,True,0,0.11882996181992551,0.37267484564008085,3771f079442b30963b0e8585eb20803b4e593365,2.280340486986274e-06,2.2973400956248734e-06,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P40_TRANSFER_CALIBRATED_GEN2/K_21_R_0.1_seed_1001723__attempt0,1001723,0.3726748456400828
21.0,0.1,checked_event_transaction,P40_TRANSFER_CALIBRATED_GEN2,1.8378720764998984e-05,24.15731611633998,1.8378720764998988e-05,stochastic_proposal_reached,20498489.723728754,True,1,5.333772534258475,5.574146126938759,3771f079442b30963b0e8585eb20803b4e593365,2.024363073442083e-05,1.8378720764998988e-05,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P40_TRANSFER_CALIBRATED_GEN2/K_21_R_0.1_seed_1001723__attempt0,1001723,5.574146126938762
21.0,0.1,checked_event_transaction,P40_TRANSFER_CALIBRATED_GEN2,3.897608253553905e-06,29.231655252593836,3.897608253553857e-06,stochastic_proposal_reached,20025447.40748391,True,2,0.6870227680159552,0.8482871693239886,3771f079442b30963b0e8585eb20803b4e593365,2.405313789352202e-05,3.897608253553857e-06,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P40_TRANSFER_CALIBRATED_GEN2/K_21_R_0.1_seed_1001723__attempt0,1001723,0.8482871693609024
21.0,0.1,checked_event_transaction,P40_TRANSFER_CALIBRATED_GEN2,9.07895938332734e-06,41.42549171865535,9.078959383327322e-06,stochastic_proposal_reached,14587602.947114881,True,3,1.8174997639288124,1.975971994877375,3771f079442b30963b0e8585eb20803b4e593365,3.289664524501804e-05,9.078959383327322e-06,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P40_TRANSFER_CALIBRATED_GEN2/K_21_R_0.1_seed_1001723__attempt0,1001723,1.9759719948773753
21.0,0.1,checked_event_transaction,P40_TRANSFER_CALIBRATED_GEN2,1.5668201802559004e-05,59.367946182590465,1.5668201802558977e-05,stochastic_proposal_reached,20498489.723728754,True,4,3.2185048379604537,3.410074510168954,3771f079442b30963b0e8585eb20803b4e593365,4.601788265281377e-05,1.5668201802558977e-05,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P40_TRANSFER_CALIBRATED_GEN2/K_21_R_0.1_seed_1001723__attempt0,1001723,3.410074510168954
21.0,0.1,checked_event_transaction,P40_TRANSFER_CALIBRATED_GEN2,2.2973400956248828e-06,61.50614355476365,2.2973400956248734e-06,stochastic_proposal_reached,17780817.952695653,True,5,0.21013753063337148,0.3594003956303604,3771f079442b30963b0e8585eb20803b4e593365,4.8247475897612944e-05,2.2973400956248734e-06,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P40_TRANSFER_CALIBRATED_GEN2/K_21_R_0.1_seed_1001723__attempt0,1001723,0.35940039563036524
21.0,0.1,checked_event_transaction,P40_TRANSFER_CALIBRATED_GEN2,2.9263771266082127e-06,65.55066839189874,2.9263771266081848e-06,stochastic_proposal_reached,20498489.723728754,True,6,0.48396580887371415,0.636905509154101,3771f079442b30963b0e8585eb20803b4e593365,5.0996467235510574e-05,2.9263771266081848e-06,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P40_TRANSFER_CALIBRATED_GEN2/K_21_R_0.1_seed_1001723__attempt0,1001723,0.6369055091541016
21.0,0.1,checked_event_transaction,P40_TRANSFER_CALIBRATED_GEN2,5.303943667660361e-06,74.58462108221839,5.303943667660334e-06,stochastic_proposal_reached,20818420.89981053,True,7,1.0278857958882615,1.1543662337497553,3771f079442b30963b0e8585eb20803b4e593365,5.6196982682936544e-05,5.303943667660334e-06,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P40_TRANSFER_CALIBRATED_GEN2/K_21_R_0.1_seed_1001723__attempt0,1001723,1.1543662337503555
21.0,0.1,checked_event_transaction,P40_TRANSFER_CALIBRATED_GEN2,6.03695801603829e-06,83.55111585483394,6.03695801603833e-06,stochastic_proposal_reached,20818420.89981053,True,8,1.1658599878729268,1.3139016786133009,3771f079442b30963b0e8585eb20803b4e593365,6.213358461676995e-05,6.03695801603833e-06,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P40_TRANSFER_CALIBRATED_GEN2/K_21_R_0.1_seed_1001723__attempt0,1001723,1.3139016786272313
21.0,0.1,checked_event_transaction,P40_TRANSFER_CALIBRATED_GEN2,1.1689671196989736e-05,94.35221365459881,1.168967119698974e-05,stochastic_proposal_reached,14587602.947114877,True,9,2.304285689372655,2.544175157011345,3771f079442b30963b0e8585eb20803b4e593365,7.220435785625827e-05,1.168967119698974e-05,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P40_TRANSFER_CALIBRATED_GEN2/K_21_R_0.1_seed_1001723__attempt0,1001723,2.544175157011345
21.0,0.1,checked_event_transaction,P40_TRANSFER_CALIBRATED_GEN2,4.402233508425711e-06,101.3212127824119,4.4022335084256865e-06,stochastic_proposal_reached,20818420.89981053,True,10,0.8189384118925022,0.9581153258041969,3771f079442b30963b0e8585eb20803b4e593365,7.649242466557327e-05,4.4022335084256865e-06,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P40_TRANSFER_CALIBRATED_GEN2/K_21_R_0.1_seed_1001723__attempt0,1001723,0.9581153258086249
21.0,0.1,checked_event_transaction,P40_TRANSFER_CALIBRATED_GEN2,1.1887753360749658e-05,120.2975051796472,1.1887753360749616e-05,stochastic_proposal_reached,20818420.89981053,True,11,2.450470370904196,2.5872863541957245,3771f079442b30963b0e8585eb20803b4e593365,8.788683388385164e-05,1.1887753360749616e-05,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P40_TRANSFER_CALIBRATED_GEN2/K_21_R_0.1_seed_1001723__attempt0,1001723,2.587286354203504
21.0,0.1,checked_event_transaction,P40_TRANSFER_CALIBRATED_GEN2,2.2973400956249175e-06,122.2519573605375,2.2973400956248734e-06,stochastic_proposal_reached,20498489.723728754,True,12,0.13309172341778938,0.2929193591907161,3771f079442b30963b0e8585eb20803b4e593365,9.016717437083791e-05,2.2973400956248734e-06,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P40_TRANSFER_CALIBRATED_GEN2/K_21_R_0.1_seed_1001723__attempt0,1001723,0.2929193591907163
21.0,0.1,checked_event_transaction,P40_TRANSFER_CALIBRATED_GEN2,2.2973400956248675e-06,123.30414347270249,2.2973400956248734e-06,stochastic_proposal_reached,20498489.723728754,True,13,0.043145435403779596,0.2774029640201852,3771f079442b30963b0e8585eb20803b4e593365,9.199007218224772e-05,2.2973400956248734e-06,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P40_TRANSFER_CALIBRATED_GEN2/K_21_R_0.1_seed_1001723__attempt0,1001723,0.2774029640201854
21.0,0.1,checked_event_transaction,P40_TRANSFER_CALIBRATED_GEN2,1.0127278778747464e-05,136.34166680445685,1.0127278778747496e-05,stochastic_proposal_reached,20818420.89981053,True,14,2.0363930127011547,2.204131377420828,3771f079442b30963b0e8585eb20803b4e593365,0.00010197582568618861,1.0127278778747496e-05,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P40_TRANSFER_CALIBRATED_GEN2/K_21_R_0.1_seed_1001723__attempt0,1001723,2.2041313774208273
15.0,-0.95,checked_event_transaction,P40_TRANSFER_CALIBRATED_GEN2,2.297340095624918e-06,1.9879403820722377,2.2973400956248734e-06,stochastic_proposal_reached,14968686.752364576,True,0,0.03612845692611071,0.07509316036236142,c3f3292d63df4ccd8ef7da2c9a0ce3cd14de085c,2.280340486986274e-06,2.2973400956248734e-06,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P40_TRANSFER_CALIBRATED_GEN2/K_15_R_-0.95_seed_1720__attempt0,1720,0.07509316036236147
15.0,-0.95,checked_event_transaction,P40_TRANSFER_CALIBRATED_GEN2,2.2973400956248993e-06,13.005648019375156,2.2973400956248734e-06,stochastic_proposal_reached,14968686.752364576,True,1,0.39430958430981433,0.4332087756327596,c3f3292d63df4ccd8ef7da2c9a0ce3cd14de085c,4.525751767915621e-06,2.2973400956248734e-06,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P40_TRANSFER_CALIBRATED_GEN2/K_15_R_-0.95_seed_1720__attempt0,1720,0.4332087756327596
15.0,-0.95,checked_event_transaction,P40_TRANSFER_CALIBRATED_GEN2,2.2973400956248823e-06,13.02703456602497,2.2973400956248734e-06,stochastic_proposal_reached,14718984.725897245,True,2,0.004735693787404665,0.004735693787404665,c3f3292d63df4ccd8ef7da2c9a0ce3cd14de085c,6.813524415480595e-06,2.2973400956248734e-06,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P40_TRANSFER_CALIBRATED_GEN2/K_15_R_-0.95_seed_1720__attempt0,1720,0.004735693787404665
15.0,-0.95,checked_event_transaction,P40_TRANSFER_CALIBRATED_GEN2,2.2973400956248535e-06,26.146864070243158,2.2973400956248734e-06,stochastic_proposal_reached,11370657.184380045,True,3,0.4394283177306151,0.4743474603364514,c3f3292d63df4ccd8ef7da2c9a0ce3cd14de085c,9.072674407600238e-06,2.2973400956248734e-06,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P40_TRANSFER_CALIBRATED_GEN2/K_15_R_-0.95_seed_1720__attempt0,1720,0.4743474603364672
15.0,-0.95,checked_event_transaction,P40_TRANSFER_CALIBRATED_GEN2,4.88526134735925e-06,57.12484273291675,4.885261347359207e-06,stochastic_proposal_reached,14718984.725897243,True,4,1.0291664214290297,1.0632429557693375,c3f3292d63df4ccd8ef7da2c9a0ce3cd14de085c,1.3901491504277573e-05,4.885261347359207e-06,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P40_TRANSFER_CALIBRATED_GEN2/K_15_R_-0.95_seed_1720__attempt0,1720,1.063242955769338
15.0,-0.95,checked_event_transaction,P40_TRANSFER_CALIBRATED_GEN2,1.8103921928511132e-05,168.0608841344225,1.8103921928511085e-05,stochastic_proposal_reached,13491763.84491556,True,5,3.9049196402693176,3.94019195564847,c3f3292d63df4ccd8ef7da2c9a0ce3cd14de085c,3.09080229287268e-05,1.8103921928511085e-05,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P40_TRANSFER_CALIBRATED_GEN2/K_15_R_-0.95_seed_1720__attempt0,1720,3.9401919556857865
15.0,-0.95,checked_event_transaction,P40_TRANSFER_CALIBRATED_GEN2,1.837872076499903e-05,311.0631432953448,1.8378720764998988e-05,stochastic_proposal_reached,14968686.752364576,True,6,4.653302933694363,4.68568477807652,c3f3292d63df4ccd8ef7da2c9a0ce3cd14de085c,4.881011339240228e-05,1.8378720764998988e-05,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P40_TRANSFER_CALIBRATED_GEN2/K_15_R_-0.95_seed_1720__attempt0,1720,4.685684778076526
15.0,-0.95,checked_event_transaction,P40_TRANSFER_CALIBRATED_GEN2,3.915429283998443e-06,336.1032571418819,3.915429283998476e-06,stochastic_proposal_reached,14718984.725897245,True,7,0.8187285835360314,0.8521657919641796,c3f3292d63df4ccd8ef7da2c9a0ce3cd14de085c,5.212124456775041e-05,3.915429283998476e-06,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P40_TRANSFER_CALIBRATED_GEN2/K_15_R_-0.95_seed_1720__attempt0,1720,0.8521657919641812
15.0,-0.95,checked_event_transaction,P40_TRANSFER_CALIBRATED_GEN2,7.942972636582512e-06,393.06143018261434,7.942972636582507e-06,stochastic_proposal_reached,14223853.143865919,True,8,1.6986350635569272,1.7287324266244526,c3f3292d63df4ccd8ef7da2c9a0ce3cd14de085c,5.988467515265217e-05,7.942972636582507e-06,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P40_TRANSFER_CALIBRATED_GEN2/K_15_R_-0.95_seed_1720__attempt0,1720,1.7287324266244588
15.0,-0.95,checked_event_transaction,P40_TRANSFER_CALIBRATED_GEN2,2.297340095624919e-06,400.05059754766273,2.2973400956248734e-06,stochastic_proposal_reached,14968686.752364576,True,9,0.19123334555091234,0.22319952712575727,c3f3292d63df4ccd8ef7da2c9a0ce3cd14de085c,6.212243646061164e-05,2.2973400956248734e-06,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P40_TRANSFER_CALIBRATED_GEN2/K_15_R_-0.95_seed_1720__attempt0,1720,0.2231995271257637
15.0,-0.95,checked_event_transaction,P40_TRANSFER_CALIBRATED_GEN2,8.718789407138025e-06,458.0746044333844,8.718789407138008e-06,stochastic_proposal_reached,14718984.725897245,True,10,1.8653386296870111,1.8975835192495762,c3f3292d63df4ccd8ef7da2c9a0ce3cd14de085c,7.069628804572982e-05,8.718789407138008e-06,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P40_TRANSFER_CALIBRATED_GEN2/K_15_R_-0.95_seed_1720__attempt0,1720,1.8975835192495756
15.0,-0.95,checked_event_transaction,P40_TRANSFER_CALIBRATED_GEN2,2.6488656860629307e-06,474.0436600197479,2.6488656860629024e-06,stochastic_proposal_reached,14718984.725897243,True,11,0.5403693263774046,0.5765070855437292,c3f3292d63df4ccd8ef7da2c9a0ce3cd14de085c,7.307393604208878e-05,2.6488656860629024e-06,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P40_TRANSFER_CALIBRATED_GEN2/K_15_R_-0.95_seed_1720__attempt0,1720,0.5765070855437306
15.0,-0.95,checked_event_transaction,P40_TRANSFER_CALIBRATED_GEN2,2.2973400956248442e-06,480.0491516009512,2.2973400956248734e-06,stochastic_proposal_reached,14968686.752364576,True,12,0.16674037703346495,0.19956070666721157,c3f3292d63df4ccd8ef7da2c9a0ce3cd14de085c,7.532647743466322e-05,2.2973400956248734e-06,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P40_TRANSFER_CALIBRATED_GEN2/K_15_R_-0.95_seed_1720__attempt0,1720,0.1995607066672124
15.0,-0.95,checked_event_transaction,P40_TRANSFER_CALIBRATED_GEN2,4.148406410658663e-06,509.92657927217897,4.1484064106587105e-06,stochastic_proposal_reached,11370657.184380038,True,13,0.8727037930545639,0.902871633712192,c3f3292d63df4ccd8ef7da2c9a0ce3cd14de085c,7.924461386729176e-05,4.1484064106587105e-06,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P40_TRANSFER_CALIBRATED_GEN2/K_15_R_-0.95_seed_1720__attempt0,1720,0.902871633712193
15.0,-0.95,checked_event_transaction,P40_TRANSFER_CALIBRATED_GEN2,2.297340095624855e-06,519.9850771301817,2.2973400956248734e-06,stochastic_proposal_reached,14223853.14386592,True,14,0.3135244300709272,0.3468947700446214,c3f3292d63df4ccd8ef7da2c9a0ce3cd14de085c,8.14144330787554e-05,2.2973400956248734e-06,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P40_TRANSFER_CALIBRATED_GEN2/K_15_R_-0.95_seed_1720__attempt0,1720,0.3468947700446216
15.0,-0.95,checked_event_transaction,P40_TRANSFER_CALIBRATED_GEN2,4.14472061012194e-06,547.0157349802788,4.1447206101219155e-06,stochastic_proposal_reached,14718984.725897245,True,15,0.86925690140255,0.9020694450106118,c3f3292d63df4ccd8ef7da2c9a0ce3cd14de085c,8.474119329811595e-05,4.1447206101219155e-06,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P40_TRANSFER_CALIBRATED_GEN2/K_15_R_-0.95_seed_1720__attempt0,1720,0.9020694450106128
15.0,-0.95,checked_event_transaction,P40_TRANSFER_CALIBRATED_GEN2,1.2039352342600011e-05,628.0808749783869,1.2039352342600039e-05,stochastic_proposal_reached,13491763.844915567,True,16,2.5884415754307155,2.6202808120412473,c3f3292d63df4ccd8ef7da2c9a0ce3cd14de085c,9.605076614939932e-05,1.2039352342600039e-05,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P40_TRANSFER_CALIBRATED_GEN2/K_15_R_-0.95_seed_1720__attempt0,1720,2.6202808120417522
15.0,-0.95,checked_event_transaction,P40_TRANSFER_CALIBRATED_GEN2,6.770046886316689e-06,669.0744001285263,6.770046886316709e-06,stochastic_proposal_reached,14968686.752364576,True,17,1.4377954735670162,1.4734533426743832,c3f3292d63df4ccd8ef7da2c9a0ce3cd14de085c,0.00010266778366452745,6.7700468863167094e-06,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P40_TRANSFER_CALIBRATED_GEN2/K_15_R_-0.95_seed_1720__attempt0,1720,1.473453342674382
15.0,0.5,checked_event_transaction,P40_TRANSFER_CALIBRATED_GEN2,2.297340095624918e-06,0.9606190925448634,2.2973400956248734e-06,stochastic_proposal_reached,14927944.801512115,True,0,0.07509316036236138,0.07509316036236137,c3f3292d63df4ccd8ef7da2c9a0ce3cd14de085c,2.280340486986274e-06,2.2973400956248734e-06,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P40_TRANSFER_CALIBRATED_GEN2/K_15_R_0.5_seed_1720__attempt0,1720,0.07509316036236147
15.0,0.5,checked_event_transaction,P40_TRANSFER_CALIBRATED_GEN2,2.2973400956248993e-06,6.018404620546277,2.2973400956248734e-06,stochastic_proposal_reached,14800987.985606646,True,1,0.34932432028695265,0.43320877563275956,c3f3292d63df4ccd8ef7da2c9a0ce3cd14de085c,4.525751767915621e-06,2.2973400956248734e-06,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P40_TRANSFER_CALIBRATED_GEN2/K_15_R_0.5_seed_1720__attempt0,1720,0.4332087756327596
15.0,0.5,checked_event_transaction,P40_TRANSFER_CALIBRATED_GEN2,2.2973400956248823e-06,6.03958838211487,2.2973400956248734e-06,stochastic_proposal_reached,14927944.801512115,True,2,0.004735693787404663,0.004735693787404663,c3f3292d63df4ccd8ef7da2c9a0ce3cd14de085c,6.813524415480595e-06,2.2973400956248734e-06,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P40_TRANSFER_CALIBRATED_GEN2/K_15_R_0.5_seed_1720__attempt0,1720,0.004735693787404665
15.0,0.5,checked_event_transaction,P40_TRANSFER_CALIBRATED_GEN2,2.2973400956248535e-06,12.138769295527927,2.2973400956248734e-06,stochastic_proposal_reached,14368011.046134545,True,3,0.39902786488474745,0.474347460336467,c3f3292d63df4ccd8ef7da2c9a0ce3cd14de085c,9.072674407600238e-06,2.2973400956248734e-06,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P40_TRANSFER_CALIBRATED_GEN2/K_15_R_0.5_seed_1720__attempt0,1720,0.4743474603364672
15.0,0.5,checked_event_transaction,P40_TRANSFER_CALIBRATED_GEN2,4.88526134735925e-06,26.282605934457052,4.885261347359207e-06,stochastic_proposal_reached,13722546.806625258,True,4,0.989779081829202,1.0632429557693384,c3f3292d63df4ccd8ef7da2c9a0ce3cd14de085c,1.3901491504277573e-05,4.885261347359207e-06,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P40_TRANSFER_CALIBRATED_GEN2/K_15_R_0.5_seed_1720__attempt0,1720,1.063242955769338
15.0,0.5,checked_event_transaction,P40_TRANSFER_CALIBRATED_GEN2,1.8103921928511132e-05,77.43863834118207,1.8103921928511085e-05,stochastic_proposal_reached,13333388.373823509,True,5,3.8641534248298766,3.9401919556808473,c3f3292d63df4ccd8ef7da2c9a0ce3cd14de085c,3.09080229287268e-05,1.8103921928511085e-05,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P40_TRANSFER_CALIBRATED_GEN2/K_15_R_0.5_seed_1720__attempt0,1720,3.9401919556857865
15.0,0.5,checked_event_transaction,P40_TRANSFER_CALIBRATED_GEN2,1.837872076499903e-05,143.60680155370954,1.8378720764998988e-05,stochastic_proposal_reached,12908582.588321256,True,6,4.615891417678752,4.68568477807652,c3f3292d63df4ccd8ef7da2c9a0ce3cd14de085c,4.881011339240228e-05,1.8378720764998988e-05,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P40_TRANSFER_CALIBRATED_GEN2/K_15_R_0.5_seed_1720__attempt0,1720,4.685684778076526
