profile_id,target_name,window,m_mid,Kmax_MPa_sqrt_m,m_target
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.042287,3.985258
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.04494,3.985306
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.047594,3.985354
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.050249,3.985402
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.052904,3.98545
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.055559,3.985497
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.058215,3.985545
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.060872,3.985592
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.063528,3.985638
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.066186,3.985685
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.068844,3.985731
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.071502,3.985777
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.074161,3.985823
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.07682,3.985868
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.079479,3.985913
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.08214,3.985958
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.0848,3.986003
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.087461,3.986047
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.090123,3.986092
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.092785,3.986136
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.095447,3.98618
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.09811,3.986223
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.100774,3.986266
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.103438,3.98631
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.106102,3.986352
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.108767,3.986395
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.111432,3.986438
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.114098,3.98648
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.116764,3.986522
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.119431,3.986563
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.122098,3.986605
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.124766,3.986646
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.127434,3.986687
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.130102,3.986728
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.132771,3.986769
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.135441,3.986809
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.138111,3.986849
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.140782,3.986889
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.143452,3.986929
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.146124,3.986968
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.148796,3.987007
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.151468,3.987047
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.154141,3.987085
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.156814,3.987124
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.159488,3.987162
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.162162,3.987201
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.164837,3.987238
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.167512,3.987276
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.170188,3.987314
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.172864,3.987351
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.175541,3.987388
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.178218,3.987425
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.180895,3.987462
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.183573,3.987498
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.186252,3.987535
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.188931,3.987571
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.19161,3.987606
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.19429,3.987642
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.196971,3.987678
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.199651,3.987713
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.202333,3.987748
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.205015,3.987783
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.207697,3.987817
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.21038,3.987852
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.213063,3.987886
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.215747,3.98792
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.218431,3.987954
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.221115,3.987987
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.223801,3.988021
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.226486,3.988054
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.229172,3.988087
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.231859,3.98812
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.234546,3.988153
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.237233,3.988185
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.239921,3.988217
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.24261,3.988249
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.245299,3.988281
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.247988,3.988313
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.250678,3.988344
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.253368,3.988376
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.256059,3.988407
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.25875,3.988438
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.261442,3.988468
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.264134,3.988499
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.266827,3.988529
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.26952,3.988559
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.272214,3.988589
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.274908,3.988619
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.277603,3.988648
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.280298,3.988678
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.282993,3.988707
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.285689,3.988736
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.288386,3.988765
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.291083,3.988794
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.29378,3.988822
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.296478,3.98885
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.299177,3.988878
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.301876,3.988906
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.304575,3.988934
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.307275,3.988962
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.309975,3.988989
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.312676,3.989016
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.315377,3.989043
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.318079,3.98907
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.320781,3.989097
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.323484,3.989123
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.326187,3.98915
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.328891,3.989176
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.331595,3.989202
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.3343,3.989228
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.337005,3.989253
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.33971,3.989279
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.342416,3.989304
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.345123,3.989329
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.34783,3.989354
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.350537,3.989379
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.353245,3.989404
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.355954,3.989428
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.358663,3.989452
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.361372,3.989476
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.364082,3.9895
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.366792,3.989524
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.369503,3.989548
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.372214,3.989571
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.374926,3.989594
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.377638,3.989617
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.380351,3.98964
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.383064,3.989663
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.385778,3.989686
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.388492,3.989708
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.391207,3.98973
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.393922,3.989753
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.396638,3.989774
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.399354,3.989796
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.40207,3.989818
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.404787,3.989839
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.407505,3.989861
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.410223,3.989882
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.412941,3.989903
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.41566,3.989924
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.41838,3.989944
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.4211,3.989965
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.42382,3.989985
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.426541,3.990005
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.429262,3.990026
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.431984,3.990045
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.434706,3.990065
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.437429,3.990085
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.440153,3.990104
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.442876,3.990123
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.445601,3.990143
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.448325,3.990162
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.451051,3.99018
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.453776,3.990199
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.456502,3.990218
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.459229,3.990236
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.461956,3.990254
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.464684,3.990272
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.467412,3.99029
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.47014,3.990308
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.472869,3.990326
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.475599,3.990343
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.478329,3.99036
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.48106,3.990377
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.483791,3.990395
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.486522,3.990411
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.489254,3.990428
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.491986,3.990445
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.494719,3.990461
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.497453,3.990477
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.500187,3.990494
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.502921,3.99051
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.505656,3.990526
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.508391,3.990541
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.511127,3.990557
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.513863,3.990572
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.5166,3.990588
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.519337,3.990603
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.522075,3.990618
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.524813,3.990633
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.527552,3.990647
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.530291,3.990662
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.533031,3.990676
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.535771,3.990691
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.538511,3.990705
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.541253,3.990719
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.543994,3.990733
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.546736,3.990747
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.549479,3.99076
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.552222,3.990774
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.554965,3.990787
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.557709,3.9908
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.560454,3.990813
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.563199,3.990826
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.565944,3.990839
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.56869,3.990852
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.571437,3.990864
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.574184,3.990877
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.576931,3.990889
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.579679,3.990901
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.582427,3.990913
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.585176,3.990925
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.587926,3.990937
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.590675,3.990948
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.593426,3.99096
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.596177,3.990971
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.598928,3.990982
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.60168,3.990993
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.604432,3.991004
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.607185,3.991015
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.609938,3.991026
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.612692,3.991036
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.615446,3.991047
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.618201,3.991057
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.620956,3.991067
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.623711,3.991077
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.626467,3.991087
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.629224,3.991097
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.631981,3.991106
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.634739,3.991116
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.637497,3.991125
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.640256,3.991134
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.643015,3.991144
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.645774,3.991153
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.648534,3.991162
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.651295,3.99117
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.654056,3.991179
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.656817,3.991187
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.659579,3.991196
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.662342,3.991204
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.665105,3.991212
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.667868,3.99122
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.670632,3.991228
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.673396,3.991236
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.676161,3.991244
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.678927,3.991251
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.681693,3.991258
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.684459,3.991266
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.687226,3.991273
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.689993,3.99128
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.692761,3.991287
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.695529,3.991294
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.698298,3.9913
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.701068,3.991307
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.703837,3.991313
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.706608,3.991319
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.709378,3.991326
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.71215,3.991332
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.714921,3.991338
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.717694,3.991344
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.720466,3.991349
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.72324,3.991355
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.726013,3.99136
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.728787,3.991366
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.731562,3.991371
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.734337,3.991376
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.737113,3.991381
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.739889,3.991386
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.742666,3.991391
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.745443,3.991395
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.748221,3.9914
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.750999,3.991404
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.753777,3.991408
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.756556,3.991413
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.759336,3.991417
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.762116,3.991421
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.764897,3.991425
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.767678,3.991428
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.770459,3.991432
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.773241,3.991435
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.776024,3.991439
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.778807,3.991442
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.78159,3.991445
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.784374,3.991448
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.787159,3.991451
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.789944,3.991454
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.792729,3.991457
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.795515,3.991459
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.798302,3.991462
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.801089,3.991464
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.803876,3.991466
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.806664,3.991468
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.809452,3.99147
P40_STANDARD_WINDOW__DENSE,P40,STANDARD_WINDOW,4.0,15.812241,3.991472
