K_shield,Kmax,R,barrier_floor_active,candidate_id,maximum_recorded_renewal_fraction,mobile_count,post_geometry_checkpoint_K_shield_Pa_sqrt_m,post_geometry_checkpoint_mobile_count,post_geometry_checkpoint_radius_m,post_geometry_checkpoint_retained_count,post_geometry_checkpoint_sigma_back_Pa,retained_count,seed,sigma_back,stress_cap_active,terminal_radius_m,terminal_radius_scope
-1.3090845446403228e-11,18.0,0.1,False,P40_TRANSFER_CALIBRATED_GEN2,0.0004271900283625551,913.4938996729721,-1.3090898271379601e-251,3.013316992713037e-207,1e-06,5.274306920231056e-252,922098379.3484586,1.966547462967757e-12,1001723,922098379.3484586,False,1.161459457820466e-06,last recorded cleavage event state before geometry and MPZ translation; translated terminal checkpoint reported separately
-1.9161979303981822e-05,21.0,0.1,False,P40_TRANSFER_CALIBRATED_GEN2,0.0008024163852086132,1654.223738284096,-1.4229445864982797e-199,1.041645511692072e-155,1e-06,5.733022035283333e-200,1243466236.6486752,2.8785701431690996e-06,1001723,1243466236.6486752,False,1.2932202953419237e-06,last recorded cleavage event state before geometry and MPZ translation; translated terminal checkpoint reported separately
-4.278577071692151e-20,15.0,-0.95,False,P40_TRANSFER_CALIBRATED_GEN2,0.0002208912348364148,246.44301344611966,-4.9626694655915954e-191,1.3703068855611047e-146,1e-06,1.767635368279723e-191,472894211.3116258,7.653909860347251e-21,1720,472894211.3116258,False,1.042472401934852e-06,last recorded cleavage event state before geometry and MPZ translation; translated terminal checkpoint reported separately
-4.646338803977363e-18,15.0,0.5,False,P40_TRANSFER_CALIBRATED_GEN2,0.00021808643683688496,244.65086887178455,-4.1003073089314605e-190,8.557382127236406e-147,1e-06,1.4604736967440074e-190,471171484.1448854,8.311795676877386e-19,1720,471171484.1448854,False,1.0421635410863276e-06,last recorded cleavage event state before geometry and MPZ translation; translated terminal checkpoint reported separately
-1.5270683123008484e-11,18.0,-0.95,False,P40_TRANSFER_CALIBRATED_GEN2,0.00051444213638315,580.5359660480593,-1.336720903590334e-147,2.0759486226931687e-104,1e-06,4.761218045924528e-148,725836724.1258383,2.7317594348341065e-12,1720,725836724.1258383,False,1.1000505419210866e-06,last recorded cleavage event state before geometry and MPZ translation; translated terminal checkpoint reported separately
-1.541696710318574e-11,18.0,0.5,False,P40_TRANSFER_CALIBRATED_GEN2,0.0005178274275059715,577.8970872156154,-1.3788755617556238e-146,1.3427854473447744e-104,1e-06,4.9113672043400896e-147,724184038.666491,2.7579280494708167e-12,1720,724184038.666491,False,1.0995956872300539e-06,last recorded cleavage event state before geometry and MPZ translation; translated terminal checkpoint reported separately
-1.686868532430125e-05,21.0,-0.95,False,P40_TRANSFER_CALIBRATED_GEN2,0.0009214198060761461,1111.7566266127171,-1.0182483744387464e-113,2.3794258604394393e-72,1e-06,3.6268602657227274e-114,1004892602.7206159,3.0176237234819583e-06,1720,1004892602.7206159,False,1.1916020021068655e-06,last recorded cleavage event state before geometry and MPZ translation; translated terminal checkpoint reported separately
-1.935355070603479e-05,21.0,0.5,False,P40_TRANSFER_CALIBRATED_GEN2,0.0009262097736002399,1118.928381840169,-2.2083908339801427e-113,1.5426361090457743e-72,1e-06,7.865983288594214e-114,1008138908.5861816,3.4621389539521603e-06,1720,1008138908.5861816,False,1.1928379946710684e-06,last recorded cleavage event state before geometry and MPZ translation; translated terminal checkpoint reported separately
-6.486139954347267e-22,13.5,0.1,False,P25_TRANSFER_V1_RANK1,0.0001559535564814062,122.56552257356857,-5.5750282071010244e-216,6.649190527268641e-172,1e-06,1.9857492236259618e-216,333493547.7218476,1.160299972407255e-22,1720,333493547.7218476,False,1.0211231477365545e-06,last recorded cleavage event state before geometry and MPZ translation; translated terminal checkpoint reported separately
-1.575719597516629e-11,18.0,0.1,False,P25_TRANSFER_V1_RANK1,0.0004079259566343448,580.5628691128121,-2.29262801464973e-146,2.1057456431397996e-104,1e-06,8.166029158413575e-147,725853585.9328331,2.8187913008886067e-12,1720,725853585.9328331,False,1.100055178628801e-06,last recorded cleavage event state before geometry and MPZ translation; translated terminal checkpoint reported separately
-1.8625694465338282e-05,21.0,0.1,False,P25_TRANSFER_V1_RANK1,0.0006019699010253887,1117.6526808517315,-1.0505244027387694e-112,5.099498530545109e-72,1e-06,3.741822936179449e-113,1007567623.4621167,3.3319334359252946e-06,1720,1007567623.4621167,False,1.19261813820748e-06,last recorded cleavage event state before geometry and MPZ translation; translated terminal checkpoint reported separately
-4.786783920265565e-26,12.0,0.1,False,P25_TRANSFER_V1_RANK1,0.00010607390343303334,45.25764267396692,-8.066514990197763e-243,4.1997166563718366e-198,1e-06,2.8731829300550206e-243,202650931.13057137,8.563032700852796e-27,1720,202650931.13057137,False,1.007799778036233e-06,last recorded cleavage event state before geometry and MPZ translation; translated terminal checkpoint reported separately
-6.277684510923587e-24,12.75,0.1,False,P25_TRANSFER_V1_RANK1,0.000127618225490476,78.91828093490525,-3.2974497812628957e-229,8.392774807027463e-185,1e-06,1.174506764785567e-229,267602916.22207734,1.1230094505211463e-24,1720,267602916.22207734,False,1.0136008580677013e-06,last recorded cleavage event state before geometry and MPZ translation; translated terminal checkpoint reported separately
-3.8124021900866874e-18,15.0,0.1,False,P25_TRANSFER_V1_RANK1,0.0002305501482158667,239.89886715150527,-9.691361581443538e-191,2.3888530165637096e-147,1e-06,3.4519311868599175e-191,466572721.10452497,6.81997361386959e-19,1720,466572721.10452497,False,1.0413445728323105e-06,last recorded cleavage event state before geometry and MPZ translation; translated terminal checkpoint reported separately
-1.0039711758932754e-14,16.5,0.1,False,P25_TRANSFER_V1_RANK1,0.0003146642769136671,393.19345560569747,-1.6528750668200469e-167,7.864980399262622e-125,1e-06,5.887316185854853e-168,597328824.6938686,1.7959954443668425e-15,1720,597328824.6938686,False,1.067763619633732e-06,last recorded cleavage event state before geometry and MPZ translation; translated terminal checkpoint reported separately
-2.0860946418533164e-08,19.5,0.1,False,P25_TRANSFER_V1_RANK1,0.0005051085113889404,808.7268759848497,-6.913632205834951e-128,1.4280675754305548e-86,1e-06,2.4625416771885067e-128,856778354.292143,3.731796777652351e-09,1720,856778354.292143,False,1.139377346268234e-06,last recorded cleavage event state before geometry and MPZ translation; translated terminal checkpoint reported separately
-3.509368437702521,24.3,0.1,False,P25_TRANSFER_V1_RANK1,0.0008005855137707363,2093.0711087250315,-9.581189726526415e-89,3.418208752631653e-49,1e-06,3.41211930697376e-89,1389257137.723828,0.6277258867577467,1720,1389257137.723828,False,1.3608315688463965e-06,last recorded cleavage event state before geometry and MPZ translation; translated terminal checkpoint reported separately
-3.376589753820863e-18,15.0,0.1,False,P25_TRANSFER_V1_RANK1,0.00022870999428534469,451.6053311792016,0.0,3.393374950244976e-281,1e-06,0.0,644106438.3162737,5.072417981578655e-19,1001723,644106438.3162737,False,1.078793563971147e-06,last recorded cleavage event state before geometry and MPZ translation; translated terminal checkpoint reported separately
-1.2995675545587345e-11,18.0,0.1,False,P25_TRANSFER_V1_RANK1,0.00039493782430086475,911.7349617319577,-7.876330479268253e-252,1.8523895343941315e-207,1e-06,3.173363927538519e-252,921272585.7792516,1.952250744993099e-12,1001723,921272585.7792516,False,1.1611708632606812e-06,last recorded cleavage event state before geometry and MPZ translation; translated terminal checkpoint reported separately
-1.9960511739972743e-05,21.0,0.1,False,P25_TRANSFER_V1_RANK1,0.0005909237536105416,1663.657014319763,-3.2169163786429457e-199,1.7596094600801213e-155,1e-06,1.2960906001634568e-199,1245695387.968115,2.9985279806180092e-06,1001723,1245695387.968115,False,1.2942608172123297e-06,last recorded cleavage event state before geometry and MPZ translation; translated terminal checkpoint reported separately
-2.6340212015789247e-24,15.0,-0.95,False,P25_TRANSFER_V1_RANK1,0.0002296692750225105,376.79543957554347,-2.706444640384958e-195,9.89078108232723e-150,1e-06,7.234739413771312e-196,584730345.0366553,4.020471389091976e-25,1720,584730345.0366553,False,1.0649375464771445e-06,last recorded cleavage event state before geometry and MPZ translation; translated terminal checkpoint reported separately
-3.626116277127932e-18,15.0,0.5,False,P25_TRANSFER_V1_RANK1,0.00023087420294708917,238.56726162509062,-6.273337998062273e-191,1.6880021786527698e-147,1e-06,2.2344776736761073e-191,465275919.22024536,6.486728340422903e-19,1720,465275919.22024536,False,1.0411150820119537e-06,last recorded cleavage event state before geometry and MPZ translation; translated terminal checkpoint reported separately
-1.5274990128294583e-11,18.0,-0.95,False,P25_TRANSFER_V1_RANK1,0.00040662693222168184,580.5588133744976,-1.4863524713386626e-147,2.0821146346994498e-104,1e-06,5.294185338266297e-148,725851019.9585,2.7325299113212565e-12,1720,725851019.9585,False,1.1000544794677617e-06,last recorded cleavage event state before geometry and MPZ translation; translated terminal checkpoint reported separately
-1.5418873259424263e-11,18.0,0.5,False,P25_TRANSFER_V1_RANK1,0.0004084241419208751,577.8951225234981,-1.3513401365004766e-146,1.3426651636262424e-104,1e-06,4.8132897647910957e-147,724183028.3422413,2.7582690401288922e-12,1720,724183028.3422413,False,1.0995954147070507e-06,last recorded cleavage event state before geometry and MPZ translation; translated terminal checkpoint reported separately
-1.6936025717755784e-05,21.0,-0.95,False,P25_TRANSFER_V1_RANK1,0.0006004633919565006,1112.815634263882,-7.17040155543524e-113,8.979347727574137e-72,1e-06,2.5539981347394944e-113,1005379093.00076,3.029670184108275e-06,1720,1005379093.00076,False,1.1917845134307292e-06,last recorded cleavage event state before geometry and MPZ translation; translated terminal checkpoint reported separately
-1.936133939752679e-05,21.0,0.5,False,P25_TRANSFER_V1_RANK1,0.000602543861444449,1119.231654329601,-5.198648773677308e-113,2.521997255655163e-72,1e-06,1.85168692730988e-113,1008279206.9739951,3.463532265595416e-06,1720,1008279206.9739951,False,1.1928902611331646e-06,last recorded cleavage event state before geometry and MPZ translation; translated terminal checkpoint reported separately
-1.495140566265156e-21,13.5,0.1,False,P55_TRANSFER_V1_RANK1,9.657207489784363e-05,135.9552090785244,-2.658834753911311e-213,1.4232803310797574e-169,1e-06,9.470407775787712e-214,351238187.6588773,2.6746440380785244e-22,1720,351238187.6588773,False,1.0234307126149718e-06,last recorded cleavage event state before geometry and MPZ translation; translated terminal checkpoint reported separately
-1.575823480110511e-11,18.0,0.1,False,P55_TRANSFER_V1_RANK1,0.0006244357228958553,580.5627754143111,-2.27986398586528e-146,2.1057411583124137e-104,1e-06,8.120565423972273e-147,725853516.3295277,2.81897713557164e-12,1720,725853516.3295277,False,1.1000551608510395e-06,last recorded cleavage event state before geometry and MPZ translation; translated terminal checkpoint reported separately
-1.8569986834528022e-05,21.0,0.1,False,P55_TRANSFER_V1_RANK1,0.0013602154810621362,1116.3906218541977,-8.844152457694294e-114,6.828219502174635e-73,1e-06,3.1501650443991174e-114,1006987490.3878833,3.3219679498409557e-06,1720,1006987490.3878833,False,1.1924006326672963e-06,last recorded cleavage event state before geometry and MPZ translation; translated terminal checkpoint reported separately
