K_shield,Kmax,R,applied_full_DeltaK,attempt,barrier_floor_active,candidate_id,candidate_row_sha256,completion_time_unix,cycle_horizon,cycles,developed_cycles,developed_event_count,developed_extension_m,developed_path_rate,developed_qualified,developed_tortuosity,exit_code,final_extension_um,floor_eV,freeze_sha256,frequency_Hz,generation,independent_validation,initiation_cycles,job_key,late_early_ratio,launch_head,launch_time_unix,material_manifest_sha256,max_recorded_stress_Pa,maximum_recorded_renewal_fraction,mean_event_length_m,mean_wait_cycles,minimum_event_barrier_eV,mobile_count,n_bins,physical_rate,post_geometry_checkpoint_K_shield_Pa_sqrt_m,post_geometry_checkpoint_mobile_count,post_geometry_checkpoint_radius_m,post_geometry_checkpoint_retained_count,post_geometry_checkpoint_sigma_back_Pa,predicted_rate,prediction_residual_decade,qualified_physical_source_commit,renewal_ceiling_active,result_path,result_path_virgin_at_launch,resume,retained_count,seed,seed_mapping,sigma_back,stage,status,stress_cap_active,target,target_extension_um,target_reached,temperature_K,terminal_radius_m,terminal_radius_scope,threshold_distribution,total_events,unqualified_interval_rate,wall_seconds
-3.509368437702521,24.3,0.1,21.87,0,False,P25_TRANSFER_V1_RANK1,6aad4fbcce5e9e9a6dcbcb52c954627226332e3e55d7daf8d995d50cecf3d88a,1789075705.27333,1000000000000.0,118.47936314343174,91.35418272489278,12,7.175976073580065e-05,8.275409188763184e-07,True,1.0535058024188293,0,102.66778366452745,0.3952969287735193,aa3213f756e48aaff0d712238bc49d19f19106ad9c36ae1c69262be5cd5c8514,1000,1,True,0.09854684173443803,K_24.3_R_0.1_seed_1720,0.9237966944486407,7d415be264ed9bafd08ee29395c750ff991239ac,1789075354.664626,dc3143b080f22aa3e36a7b93516e2d26b45758e4b5461e4059fa9ee4f92cb898,8999434028.970594,0.0008005855137707363,5.979980061316721e-06,7.612848560407731,0.40202708514859287,2093.0711087250315,80,7.85511495974963e-07,-9.581189726526415e-89,3.418208752631653e-49,1e-06,3.41211930697376e-89,1389257137.723828,8.890897903044623e-07,-0.053793077805001616,f2d692263518b64a9bbef5619fea9fe359dee037,False,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P25_TRANSFER_V1_RANK1/K_24.3_R_0.1_seed_1720__attempt0,True,False,0.6277258867577467,1720,"SeedSequence([seed, engine_id]); NumPy exponential(1)",1389257137.723828,GRID,PHYSICAL_TARGET_REACHED,False,P25,100,True,300,1.3608315688463965e-06,last recorded cleavage event state before geometry and MPZ translation; translated terminal checkpoint reported separately,unit_exponential,18,7.85511495974963e-07,350.60536129097454
-3.376589753820863e-18,15.0,0.1,13.5,0,False,P25_TRANSFER_V1_RANK1,6aad4fbcce5e9e9a6dcbcb52c954627226332e3e55d7daf8d995d50cecf3d88a,1789077853.65486,1000000000000.0,357.2557117939193,276.43413697748696,13,8.173219495176778e-05,3.1801790597481063e-07,True,1.075598244160858,0,101.97582568618861,0.3952969287735193,aa3213f756e48aaff0d712238bc49d19f19106ad9c36ae1c69262be5cd5c8514,1000,1,True,5.015852726376585,K_15_R_0.1_seed_1001723,1.0885546644818958,3771f079442b30963b0e8585eb20803b4e593365,1789076930.4459572,dc3143b080f22aa3e36a7b93516e2d26b45758e4b5461e4059fa9ee4f92cb898,5952354858.759201,0.00022870999428534469,6.287091919366752e-06,21.264164382883614,0.4132211321494284,451.6053311792016,80,2.956660702090644e-07,0.0,3.393374950244976e-281,1e-06,0.0,644106438.3162737,2.840034532423014e-07,0.01747786826184503,f2d692263518b64a9bbef5619fea9fe359dee037,False,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P25_TRANSFER_V1_RANK1/K_15_R_0.1_seed_1001723__attempt0,True,False,5.072417981578655e-19,1001723,"SeedSequence([seed, engine_id]); NumPy exponential(1)",644106438.3162737,SEED2,PHYSICAL_TARGET_REACHED,False,P25,100,True,300,1.078793563971147e-06,last recorded cleavage event state before geometry and MPZ translation; translated terminal checkpoint reported separately,unit_exponential,15,2.956660702090644e-07,923.2051297500147
-1.2995675545587345e-11,18.0,0.1,16.2,0,False,P25_TRANSFER_V1_RANK1,6aad4fbcce5e9e9a6dcbcb52c954627226332e3e55d7daf8d995d50cecf3d88a,1789077391.999657,1000000000000.0,216.62881220889278,170.53738467298723,13,8.173219495176778e-05,5.154940399145178e-07,True,1.075598244160858,0,101.97582568618861,0.3952969287735193,aa3213f756e48aaff0d712238bc49d19f19106ad9c36ae1c69262be5cd5c8514,1000,1,True,2.9571631218205203,K_18_R_0.1_seed_1001723,1.0842638210859594,3771f079442b30963b0e8585eb20803b4e593365,1789076930.4490392,dc3143b080f22aa3e36a7b93516e2d26b45758e4b5461e4059fa9ee4f92cb898,7040829796.566287,0.00039493782430086475,6.287091919366752e-06,13.118260359460557,0.40836187367649324,911.7349617319577,80,4.792626268339507e-07,-7.876330479268253e-252,1.8523895343941315e-207,1e-06,3.173363927538519e-252,921272585.7792516,4.4757472125231577e-07,0.029708013925957847,f2d692263518b64a9bbef5619fea9fe359dee037,False,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P25_TRANSFER_V1_RANK1/K_18_R_0.1_seed_1001723__attempt0,True,False,1.952250744993099e-12,1001723,"SeedSequence([seed, engine_id]); NumPy exponential(1)",921272585.7792516,SEED2,PHYSICAL_TARGET_REACHED,False,P25,100,True,300,1.1611708632606812e-06,last recorded cleavage event state before geometry and MPZ translation; translated terminal checkpoint reported separately,unit_exponential,15,4.792626268339507e-07,461.54600633401424
-1.9960511739972743e-05,21.0,0.1,18.900000000000002,0,False,P25_TRANSFER_V1_RANK1,6aad4fbcce5e9e9a6dcbcb52c954627226332e3e55d7daf8d995d50cecf3d88a,1789077333.153522,1000000000000.0,156.37547270609093,125.44839937983073,13,8.173219495176778e-05,7.007742292140275e-07,True,1.075598244160858,0,101.97582568618861,0.3952969287735193,aa3213f756e48aaff0d712238bc49d19f19106ad9c36ae1c69262be5cd5c8514,1000,1,True,1.9621604247222812,K_21_R_0.1_seed_1001723,1.0687709926169155,3771f079442b30963b0e8585eb20803b4e593365,1789076930.449078,dc3143b080f22aa3e36a7b93516e2d26b45758e4b5461e4059fa9ee4f92cb898,8027150992.97306,0.0005909237536105416,6.287091919366752e-06,9.649876875371595,0.40475700740146814,1663.657014319763,80,6.515204287645018e-07,-3.2169163786429457e-199,1.7596094600801213e-155,1e-06,1.2960906001634568e-199,1245695387.968115,6.475630211751719e-07,0.0026459972147935525,f2d692263518b64a9bbef5619fea9fe359dee037,False,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P25_TRANSFER_V1_RANK1/K_21_R_0.1_seed_1001723__attempt0,True,False,2.9985279806180092e-06,1001723,"SeedSequence([seed, engine_id]); NumPy exponential(1)",1245695387.968115,SEED2,PHYSICAL_TARGET_REACHED,False,P25,100,True,300,1.2942608172123297e-06,last recorded cleavage event state before geometry and MPZ translation; translated terminal checkpoint reported separately,unit_exponential,15,6.515204287645018e-07,402.70208304200787
-2.6340212015789247e-24,15.0,-0.95,29.25,0,False,P25_TRANSFER_V1_RANK1,6aad4fbcce5e9e9a6dcbcb52c954627226332e3e55d7daf8d995d50cecf3d88a,1789080097.9794629,1000000000000.0,503.7607192423709,374.76747425425646,11,7.098180576293849e-05,1.955932391560674e-07,True,1.0326869460681016,0,101.88982869166529,0.3952969287735193,aa3213f756e48aaff0d712238bc49d19f19106ad9c36ae1c69262be5cd5c8514,1000,1,True,1.8226875750299227,K_15_R_-0.95_seed_1720,1.0053576794830192,c3f3292d63df4ccd8ef7da2c9a0ce3cd14de085c,1789079188.231265,dc3143b080f22aa3e36a7b93516e2d26b45758e4b5461e4059fa9ee4f92cb898,5966170834.032012,0.0002296692750225105,6.452891432994408e-06,34.069770386750584,0.4131840092008621,376.79543957554347,80,1.8940225777112593e-07,-2.706444640384958e-195,9.89078108232723e-150,1e-06,7.234739413771312e-196,584730345.0366553,1.877978633036216e-07,0.003694504996779042,f2d692263518b64a9bbef5619fea9fe359dee037,False,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P25_TRANSFER_V1_RANK1/K_15_R_-0.95_seed_1720__attempt0,True,False,4.020471389091976e-25,1720,"SeedSequence([seed, engine_id]); NumPy exponential(1)",584730345.0366553,R_TRANSFER,PHYSICAL_TARGET_REACHED,False,P25,100,True,300,1.0649375464771445e-06,last recorded cleavage event state before geometry and MPZ translation; translated terminal checkpoint reported separately,unit_exponential,17,1.8940225777112593e-07,909.7428514589556
-3.626116277127932e-18,15.0,0.5,7.5,0,False,P25_TRANSFER_V1_RANK1,6aad4fbcce5e9e9a6dcbcb52c954627226332e3e55d7daf8d995d50cecf3d88a,1789079970.6286452,1000000000000.0,233.19592879889802,173.30985163127184,12,7.175976073580065e-05,4.3620904180447523e-07,True,1.0535058024188293,0,102.66778366452745,0.3952969287735193,aa3213f756e48aaff0d712238bc49d19f19106ad9c36ae1c69262be5cd5c8514,1000,1,True,0.8469668839617508,K_15_R_0.5_seed_1720,0.9074481079934782,c3f3292d63df4ccd8ef7da2c9a0ce3cd14de085c,1789079188.2361941,dc3143b080f22aa3e36a7b93516e2d26b45758e4b5461e4059fa9ee4f92cb898,5965795957.1748295,0.00023087420294708917,5.979980061316721e-06,14.44248763593932,0.4131375956598537,238.56726162509062,80,4.1405471218378447e-07,-6.273337998062273e-191,1.6880021786527698e-147,1e-06,2.2344776736761073e-191,465275919.22024536,4.0725028753804023e-07,0.007196331917302043,f2d692263518b64a9bbef5619fea9fe359dee037,False,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P25_TRANSFER_V1_RANK1/K_15_R_0.5_seed_1720__attempt0,True,False,6.486728340422903e-19,1720,"SeedSequence([seed, engine_id]); NumPy exponential(1)",465275919.22024536,R_TRANSFER,PHYSICAL_TARGET_REACHED,False,P25,100,True,300,1.0411150820119537e-06,last recorded cleavage event state before geometry and MPZ translation; translated terminal checkpoint reported separately,unit_exponential,18,4.1405471218378447e-07,782.388044124993
-1.5274990128294583e-11,18.0,-0.95,35.1,0,False,P25_TRANSFER_V1_RANK1,6aad4fbcce5e9e9a6dcbcb52c954627226332e3e55d7daf8d995d50cecf3d88a,1789079626.269282,1000000000000.0,310.95809525054267,233.8644020197287,12,7.175976073580065e-05,3.2326135855843225e-07,True,1.0535058024188293,0,102.66778366452745,0.3952969287735193,aa3213f756e48aaff0d712238bc49d19f19106ad9c36ae1c69262be5cd5c8514,1000,1,True,0.9726578864738475,K_18_R_-0.95_seed_1720,0.9207225743742311,c3f3292d63df4ccd8ef7da2c9a0ce3cd14de085c,1789079188.2393441,dc3143b080f22aa3e36a7b93516e2d26b45758e4b5461e4059fa9ee4f92cb898,7065106914.5865345,0.00040662693222168184,5.979980061316721e-06,19.488700168310725,0.40810156350919663,580.5588133744976,80,3.0684345336896135e-07,-1.4863524713386626e-147,2.0821146346994498e-104,1e-06,5.294185338266297e-148,725851019.9585,2.942964360256238e-07,0.01813185910818397,f2d692263518b64a9bbef5619fea9fe359dee037,False,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P25_TRANSFER_V1_RANK1/K_18_R_-0.95_seed_1720__attempt0,True,False,2.7325299113212565e-12,1720,"SeedSequence([seed, engine_id]); NumPy exponential(1)",725851019.9585,R_TRANSFER,PHYSICAL_TARGET_REACHED,False,P25,100,True,300,1.1000544794677617e-06,last recorded cleavage event state before geometry and MPZ translation; translated terminal checkpoint reported separately,unit_exponential,18,3.0684345336896135e-07,438.0273827080382
-1.5418873259424263e-11,18.0,0.5,9.0,0,False,P25_TRANSFER_V1_RANK1,6aad4fbcce5e9e9a6dcbcb52c954627226332e3e55d7daf8d995d50cecf3d88a,1789079948.646635,1000000000000.0,140.834712497356,105.9115797066951,12,7.175976073580065e-05,7.137965888594325e-07,True,1.0535058024188293,0,102.66778366452745,0.3952969287735193,aa3213f756e48aaff0d712238bc49d19f19106ad9c36ae1c69262be5cd5c8514,1000,1,True,0.24170222619751944,K_18_R_0.5_seed_1720,0.9194101367322366,c3f3292d63df4ccd8ef7da2c9a0ce3cd14de085c,1789079626.3063989,dc3143b080f22aa3e36a7b93516e2d26b45758e4b5461e4059fa9ee4f92cb898,7058668035.349234,0.0004084241419208751,5.979980061316721e-06,8.825964975557925,0.4080621974880127,577.8951225234981,80,6.775440507499524e-07,-1.3513401365004766e-146,1.3426651636262424e-104,1e-06,4.8132897647910957e-147,724183028.3422413,6.455529613755807e-07,0.021005658538309734,f2d692263518b64a9bbef5619fea9fe359dee037,False,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P25_TRANSFER_V1_RANK1/K_18_R_0.5_seed_1720__attempt0,True,False,2.7582690401288922e-12,1720,"SeedSequence([seed, engine_id]); NumPy exponential(1)",724183028.3422413,R_TRANSFER,PHYSICAL_TARGET_REACHED,False,P25,100,True,300,1.0995954147070507e-06,last recorded cleavage event state before geometry and MPZ translation; translated terminal checkpoint reported separately,unit_exponential,18,6.775440507499524e-07,322.3375563339796
-1.6936025717755784e-05,21.0,-0.95,40.949999999999996,0,False,P25_TRANSFER_V1_RANK1,6aad4fbcce5e9e9a6dcbcb52c954627226332e3e55d7daf8d995d50cecf3d88a,1789080317.16835,1000000000000.0,226.48042676326978,172.65165246916598,12,7.175976073580065e-05,4.3787199968360693e-07,True,1.0535058024188293,0,102.66778366452745,0.3952969287735193,aa3213f756e48aaff0d712238bc49d19f19106ad9c36ae1c69262be5cd5c8514,1000,1,True,0.883035857628614,K_21_R_-0.95_seed_1720,0.9318539064952466,c3f3292d63df4ccd8ef7da2c9a0ce3cd14de085c,1789079948.6830878,dc3143b080f22aa3e36a7b93516e2d26b45758e4b5461e4059fa9ee4f92cb898,8063284935.516386,0.0006004633919565006,5.979980061316721e-06,14.387637705763831,0.4046133361254304,1112.815634263882,80,4.156332112061093e-07,-7.17040155543524e-113,8.979347727574137e-72,1e-06,2.5539981347394944e-113,1005379093.00076,4.243316784104632e-07,-0.008995212550656039,f2d692263518b64a9bbef5619fea9fe359dee037,False,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P25_TRANSFER_V1_RANK1/K_21_R_-0.95_seed_1720__attempt0,True,False,3.029670184108275e-06,1720,"SeedSequence([seed, engine_id]); NumPy exponential(1)",1005379093.00076,R_TRANSFER,PHYSICAL_TARGET_REACHED,False,P25,100,True,300,1.1917845134307292e-06,last recorded cleavage event state before geometry and MPZ translation; translated terminal checkpoint reported separately,unit_exponential,18,4.156332112061093e-07,368.48446991696255
-1.936133939752679e-05,21.0,0.5,10.5,0,False,P25_TRANSFER_V1_RANK1,6aad4fbcce5e9e9a6dcbcb52c954627226332e3e55d7daf8d995d50cecf3d88a,1789080237.6534379,1000000000000.0,102.13792858452061,78.04411125425403,12,7.175976073580065e-05,9.686742932988694e-07,True,1.0535058024188293,0,102.66778366452745,0.3952969287735193,aa3213f756e48aaff0d712238bc49d19f19106ad9c36ae1c69262be5cd5c8514,1000,1,True,0.1331717874463235,K_21_R_0.5_seed_1720,0.9283888072846864,c3f3292d63df4ccd8ef7da2c9a0ce3cd14de085c,1789079970.6561651,dc3143b080f22aa3e36a7b93516e2d26b45758e4b5461e4059fa9ee4f92cb898,8049687678.149472,0.000602543861444449,5.979980061316721e-06,6.503675937854503,0.4045823023245064,1119.231654329601,80,9.19476941726198e-07,-5.198648773677308e-113,2.521997255655163e-72,1e-06,1.85168692730988e-113,1008279206.9739951,9.389284667197645e-07,-0.009091663683955321,f2d692263518b64a9bbef5619fea9fe359dee037,False,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P25_TRANSFER_V1_RANK1/K_21_R_0.5_seed_1720__attempt0,True,False,3.463532265595416e-06,1720,"SeedSequence([seed, engine_id]); NumPy exponential(1)",1008279206.9739951,R_TRANSFER,PHYSICAL_TARGET_REACHED,False,P25,100,True,300,1.1928902611331646e-06,last recorded cleavage event state before geometry and MPZ translation; translated terminal checkpoint reported separately,unit_exponential,18,9.19476941726198e-07,266.9933741670102
-1.495140566265156e-21,13.5,0.1,12.15,0,False,P55_TRANSFER_V1_RANK1,6c43fd32c4c5e74d028b71441f07fad32d4cecd18cf6239e6897ab3290a093cd,1789072416.4183402,1000000000000.0,1067.6043859012882,799.0655744534073,12,7.175976073580065e-05,9.46096625011856e-08,True,1.0535058024188293,0,102.66778366452745,0.3788991906149326,aa3213f756e48aaff0d712238bc49d19f19106ad9c36ae1c69262be5cd5c8514,1000,1,True,3.036170973246475,K_13.5_R_0.1_seed_1720,0.9213041522899202,f2d692263518b64a9bbef5619fea9fe359dee037,1789071174.985378,eb7cf56c1f3e18021173f1e2237001d336b2fceb1d21f88308d6ab2fc87f580e,5382198906.62813,9.657207489784363e-05,5.979980061316721e-06,66.58879787111728,0.42083833646114477,135.9552090785244,80,8.980459555511096e-08,-2.658834753911311e-213,1.4232803310797574e-169,1e-06,9.470407775787712e-214,351238187.6588773,9.312570310810773e-08,-0.015771003421538667,f2d692263518b64a9bbef5619fea9fe359dee037,False,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P55_TRANSFER_V1_RANK1/K_13.5_R_0.1_seed_1720__attempt0,True,False,2.6746440380785244e-22,1720,"SeedSequence([seed, engine_id]); NumPy exponential(1)",351238187.6588773,PILOT,PHYSICAL_TARGET_REACHED,False,P55,100,True,300,1.0234307126149718e-06,last recorded cleavage event state before geometry and MPZ translation; translated terminal checkpoint reported separately,unit_exponential,18,8.980459555511096e-08,1241.3754806250217
-1.575823480110511e-11,18.0,0.1,16.2,0,False,P55_TRANSFER_V1_RANK1,6c43fd32c4c5e74d028b71441f07fad32d4cecd18cf6239e6897ab3290a093cd,1789071798.848722,1000000000000.0,222.71919953084202,170.96010404577993,12,7.175976073580065e-05,4.422044823692244e-07,True,1.0535058024188293,0,102.66778366452745,0.3788991906149326,aa3213f756e48aaff0d712238bc49d19f19106ad9c36ae1c69262be5cd5c8514,1000,1,True,0.8152197724484893,K_18_R_0.1_seed_1720,0.9756058755034822,f2d692263518b64a9bbef5619fea9fe359dee037,1789071389.00839,eb7cf56c1f3e18021173f1e2237001d336b2fceb1d21f88308d6ab2fc87f580e,7065215508.176002,0.0006244357228958553,5.979980061316721e-06,14.246675337148327,0.40426200447751576,580.5627754143111,80,4.1974565432286307e-07,-2.27986398586528e-146,2.1057411583124137e-104,1e-06,8.120565423972273e-147,725853516.3295277,4.4784562670648873e-07,-0.02814212907658922,f2d692263518b64a9bbef5619fea9fe359dee037,False,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P55_TRANSFER_V1_RANK1/K_18_R_0.1_seed_1720__attempt0,True,False,2.81897713557164e-12,1720,"SeedSequence([seed, engine_id]); NumPy exponential(1)",725853516.3295277,PILOT,PHYSICAL_TARGET_REACHED,False,P55,100,True,300,1.1000551608510395e-06,last recorded cleavage event state before geometry and MPZ translation; translated terminal checkpoint reported separately,unit_exponential,18,4.1974565432286307e-07,409.83950912498403
-1.8569986834528022e-05,21.0,0.1,18.900000000000002,0,False,P55_TRANSFER_V1_RANK1,6c43fd32c4c5e74d028b71441f07fad32d4cecd18cf6239e6897ab3290a093cd,1789071780.856441,1000000000000.0,116.4995073862147,92.2798504887673,12,7.175976073580065e-05,8.192397789434557e-07,True,1.0535058024188293,0,102.66778366452745,0.3788991906149326,aa3213f756e48aaff0d712238bc49d19f19106ad9c36ae1c69262be5cd5c8514,1000,1,True,0.05680502395396051,K_21_R_0.1_seed_1720,0.977924197864969,f2d692263518b64a9bbef5619fea9fe359dee037,1789071481.823084,eb7cf56c1f3e18021173f1e2237001d336b2fceb1d21f88308d6ab2fc87f580e,8058274346.327051,0.0013602154810621362,5.979980061316721e-06,7.689987540730608,0.3972293697658374,1116.3906218541977,80,7.776319570926869e-07,-8.844152457694294e-114,6.828219502174635e-73,1e-06,3.1501650443991174e-114,1006987490.3878833,1.0093784636640164e-06,-0.11327993449907507,f2d692263518b64a9bbef5619fea9fe359dee037,False,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P55_TRANSFER_V1_RANK1/K_21_R_0.1_seed_1720__attempt0,True,False,3.3219679498409557e-06,1720,"SeedSequence([seed, engine_id]); NumPy exponential(1)",1006987490.3878833,PILOT,PHYSICAL_TARGET_REACHED,False,P55,100,True,300,1.1924006326672963e-06,last recorded cleavage event state before geometry and MPZ translation; translated terminal checkpoint reported separately,unit_exponential,18,7.776319570926869e-07,299.0326735000126
