surface_id,fracture_context,temperature_K,rate_criterion_m_per_cycle,DeltaK_th_MPa_sqrtm,DeltaK_lo_MPa_sqrtm,DeltaK_hi_MPa_sqrtm,threshold_status,threshold_width_MPa_sqrtm,converged,lower_rate_m_per_cycle,upper_rate_m_per_cycle,lower_source,upper_source,n_DeltaK_evaluations,threshold_definition
EXP_01666,ctx_higher_barrier_case171,900.0,1e-12,,,0.025,below_search_range,,False,,0.0013296624616147296,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_01666,ctx_higher_barrier_case171,900.0,1e-10,,,0.025,below_search_range,,False,,0.0013296624616147296,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_01779,ctx_higher_barrier_case171,100.0,1e-12,,,,unresolved,,False,,,,,0,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_01779,ctx_higher_barrier_case171,100.0,1e-10,,,,unresolved,,False,,,,,0,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_01779,ctx_higher_barrier_case171,300.0,1e-12,0.5699604276466728,0.5506560232425476,0.5772423802853501,bracketed,0.026586357042802544,True,9.92698755412104e-13,1.0027680824335885e-12,measured,measured,15,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_01779,ctx_higher_barrier_case171,300.0,1e-10,5.3385032172816596,5.33360392127447,5.366265894655735,bracketed,0.03266197338126453,True,9.957110409694202e-11,1.1549462457177959e-10,measured,measured,15,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_01779,ctx_higher_barrier_case171,500.0,1e-12,0.7715013172885468,0.74,0.7770603732806433,bracketed,0.037060373280643266,True,6.940462598604755e-13,1.0027325570918885e-12,measured,measured,15,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_01779,ctx_higher_barrier_case171,500.0,1e-10,1.3203483153747868,1.31385106635161,1.3214948887318179,bracketed,0.0076438223802077765,True,9.474302507234612e-11,1.0025927481668491e-10,measured,measured,15,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_01779,ctx_higher_barrier_case171,700.0,1e-12,,,0.025,below_search_range,,False,,1.78129785556688e-08,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_01779,ctx_higher_barrier_case171,700.0,1e-10,,,0.025,below_search_range,,False,,1.78129785556688e-08,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_01779,ctx_higher_barrier_case171,900.0,1e-12,,,0.025,below_search_range,,False,,0.0013296624616147296,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_01779,ctx_higher_barrier_case171,900.0,1e-10,,,0.025,below_search_range,,False,,0.0013296624616147296,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_01826,ctx_higher_barrier_case171,100.0,1e-12,,20.0,,above_search_range,,False,1.0000000000000001e-19,,measured,,11,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_01826,ctx_higher_barrier_case171,100.0,1e-10,,20.0,,above_search_range,,False,1.0000000000000001e-19,,measured,,11,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_01826,ctx_higher_barrier_case171,300.0,1e-12,6.14176755799317,6.112841354776669,6.146872182090199,bracketed,0.03403082731353013,True,8.767022235040891e-13,1.0172097524619425e-12,measured,measured,15,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_01826,ctx_higher_barrier_case171,300.0,1e-10,7.278111979732811,7.163575634550271,7.2983242759414955,bracketed,0.13474864139122467,True,6.42724109967882e-11,1.0705829644079877e-10,measured,measured,15,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_01826,ctx_higher_barrier_case171,500.0,1e-12,0.7713585717581829,0.74,0.7768924373625681,bracketed,0.03689243736256809,True,6.950346678499824e-13,1.002758241896765e-12,measured,measured,15,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_01826,ctx_higher_barrier_case171,500.0,1e-10,1.320061970670177,1.3135831976781909,1.3212052835511159,bracketed,0.007622085872925011,True,9.476007320543878e-11,1.0026032256140345e-10,measured,measured,15,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_01826,ctx_higher_barrier_case171,700.0,1e-12,,,0.025,below_search_range,,False,,1.7812978555381655e-08,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_01826,ctx_higher_barrier_case171,700.0,1e-10,,,0.025,below_search_range,,False,,1.7812978555381655e-08,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_01826,ctx_higher_barrier_case171,900.0,1e-12,,,0.025,below_search_range,,False,,0.0013296624616147296,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_01826,ctx_higher_barrier_case171,900.0,1e-10,,,0.025,below_search_range,,False,,0.0013296624616147296,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_01846,ctx_higher_barrier_case171,100.0,1e-12,7.617817283763934,7.603083117235157,7.689020649649883,bracketed,0.08593753241472601,True,9.96816929807058e-13,1.0155261266635267e-12,measured,measured,17,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_01846,ctx_higher_barrier_case171,100.0,1e-10,13.252852064638407,13.193784404033398,13.263275769451056,bracketed,0.0694913654176581,True,8.252065175895919e-11,1.0275493163206427e-10,measured,measured,17,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_01846,ctx_higher_barrier_case171,300.0,1e-12,,,0.025,below_search_range,,False,,3.3977289392643977e-12,,measured,15,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_01846,ctx_higher_barrier_case171,300.0,1e-10,5.19532494696566,5.172320039138383,5.325686091320227,bracketed,0.15336605218184385,True,9.923865403124661e-11,1.6412272847488937e-10,measured,measured,15,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_01846,ctx_higher_barrier_case171,500.0,1e-12,,,0.025,below_search_range,,False,,1.1961384293431768e-11,,measured,15,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_01846,ctx_higher_barrier_case171,500.0,1e-10,1.1031452161673905,1.101716840670508,1.1106703447253126,bracketed,0.00895350405480455,True,9.937424767981061e-11,1.0336230607910346e-10,measured,measured,15,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_01846,ctx_higher_barrier_case171,700.0,1e-12,,,0.025,below_search_range,,False,,1.7855002337225218e-08,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_01846,ctx_higher_barrier_case171,700.0,1e-10,,,0.025,below_search_range,,False,,1.7855002337225218e-08,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_01846,ctx_higher_barrier_case171,900.0,1e-12,,,0.025,below_search_range,,False,,0.001329662541740347,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_01846,ctx_higher_barrier_case171,900.0,1e-10,,,0.025,below_search_range,,False,,0.001329662541740347,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_01854,ctx_higher_barrier_case171,100.0,1e-12,,20.0,,above_search_range,,False,4.835820332249108e-16,,measured,,11,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_01854,ctx_higher_barrier_case171,100.0,1e-10,,20.0,,above_search_range,,False,4.835820332249108e-16,,measured,,11,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_01854,ctx_higher_barrier_case171,300.0,1e-12,5.653417196472421,5.544317703693319,5.672670048139321,bracketed,0.12835234444600196,True,8.043536975692018e-13,1.0020525510997041e-12,measured,measured,14,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_01854,ctx_higher_barrier_case171,300.0,1e-10,7.290018860862378,7.260769678689992,7.455764226505894,bracketed,0.1949945478159023,True,9.626234049155733e-11,1.9544617159511259e-10,measured,measured,14,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_01854,ctx_higher_barrier_case171,500.0,1e-12,,,0.025,below_search_range,,False,,1.0555082436512783e-12,,measured,12,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_01854,ctx_higher_barrier_case171,500.0,1e-10,1.308231363427189,1.270055588573962,1.3195472502878676,bracketed,0.04949166171390562,True,7.723479637620383e-11,1.0795778132142856e-10,measured,measured,12,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_01854,ctx_higher_barrier_case171,700.0,1e-12,,,0.025,below_search_range,,False,,1.7762578539242737e-08,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_01854,ctx_higher_barrier_case171,700.0,1e-10,,,0.025,below_search_range,,False,,1.7762578539242737e-08,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_01854,ctx_higher_barrier_case171,900.0,1e-12,,,0.025,below_search_range,,False,,0.001329662485343787,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_01854,ctx_higher_barrier_case171,900.0,1e-10,,,0.025,below_search_range,,False,,0.001329662485343787,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_01870,ctx_higher_barrier_case171,100.0,1e-12,12.494878069294446,12.441033022699347,12.8,bracketed,0.3589669773006534,True,9.8901319642034e-13,6.6383045910826185e-12,measured,measured,17,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_01870,ctx_higher_barrier_case171,100.0,1e-10,13.391011032245205,13.35080498876806,13.448005869138894,bracketed,0.09720088037083485,True,8.476104692812901e-11,1.2641152621166515e-10,measured,measured,17,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_01870,ctx_higher_barrier_case171,300.0,1e-12,,,0.025,below_search_range,,False,,3.957179699625921e-12,,measured,15,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_01870,ctx_higher_barrier_case171,300.0,1e-10,5.092454109920129,5.076511486452338,5.182795642904278,bracketed,0.10628415645193989,True,9.72997529126142e-11,1.3640326357595213e-10,measured,measured,15,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_01870,ctx_higher_barrier_case171,500.0,1e-12,,,0.025,below_search_range,,False,,3.1134565022041596e-11,,measured,13,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_01870,ctx_higher_barrier_case171,500.0,1e-10,0.8337675762769923,0.8317826867283808,0.8450152837191237,bracketed,0.013232596990742862,True,9.97104349378931e-11,1.0208498507454743e-10,measured,measured,13,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_01870,ctx_higher_barrier_case171,700.0,1e-12,,,0.025,below_search_range,,False,,1.816249623091864e-08,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_01870,ctx_higher_barrier_case171,700.0,1e-10,,,0.025,below_search_range,,False,,1.816249623091864e-08,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_01870,ctx_higher_barrier_case171,900.0,1e-12,,,0.025,below_search_range,,False,,0.001324365403373519,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_01870,ctx_higher_barrier_case171,900.0,1e-10,,,0.025,below_search_range,,False,,0.001324365403373519,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_01909,ctx_higher_barrier_case171,100.0,1e-12,19.583799792910074,19.200000000000003,19.6515291681295,bracketed,0.45152916812949684,True,5.348917336020713e-13,1.0061545747463307e-12,measured,measured,12,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_01909,ctx_higher_barrier_case171,100.0,1e-10,,20.0,,above_search_range,,False,1.6207376684605067e-12,,measured,,12,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_01909,ctx_higher_barrier_case171,300.0,1e-12,6.142632254287646,6.113593264597953,6.147756781879945,bracketed,0.03416351728199185,True,8.761944187347516e-13,1.0171803075422307e-12,measured,measured,15,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_01909,ctx_higher_barrier_case171,300.0,1e-10,7.279167772014682,7.164493714795375,7.2994043703475,bracketed,0.1349106555521251,True,6.424149992520801e-11,1.0706554162006426e-10,measured,measured,15,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_01909,ctx_higher_barrier_case171,500.0,1e-12,0.7713585602583594,0.74,0.776892423833364,bracketed,0.036892423833363996,True,6.950347927287321e-13,1.002758237433896e-12,measured,measured,15,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_01909,ctx_higher_barrier_case171,500.0,1e-10,1.3200619702881604,1.3135831968910192,1.3212052832405972,bracketed,0.00762208634957795,True,9.476007285916237e-11,1.0026032253960397e-10,measured,measured,15,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_01909,ctx_higher_barrier_case171,700.0,1e-12,,,0.025,below_search_range,,False,,1.7812978555426286e-08,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_01909,ctx_higher_barrier_case171,700.0,1e-10,,,0.025,below_search_range,,False,,1.7812978555426286e-08,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_01909,ctx_higher_barrier_case171,900.0,1e-12,,,0.025,below_search_range,,False,,0.0013296624616147296,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_01909,ctx_higher_barrier_case171,900.0,1e-10,,,0.025,below_search_range,,False,,0.0013296624616147296,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_01979,ctx_higher_barrier_case171,100.0,1e-12,,,0.025,below_search_range,,False,,0.012859465903720646,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_01979,ctx_higher_barrier_case171,100.0,1e-10,,,0.025,below_search_range,,False,,0.012859465903720646,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_01979,ctx_higher_barrier_case171,300.0,1e-12,4.889144574333529,4.867396177780311,4.89298252666645,bracketed,0.0255863488861392,True,8.830378613631256e-13,1.0018013810319234e-12,measured,measured,15,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_01979,ctx_higher_barrier_case171,300.0,1e-10,5.876529960305122,5.764762420130878,5.904300640628381,bracketed,0.13953822049750286,True,6.099011615962769e-11,1.1307229235067626e-10,measured,measured,15,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_01979,ctx_higher_barrier_case171,500.0,1e-12,0.77168095665004,0.74,0.7772717137059294,bracketed,0.03727171370592941,True,6.924593580848422e-13,1.002738291634553e-12,measured,measured,15,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_01979,ctx_higher_barrier_case171,500.0,1e-10,1.3205794491252068,1.3140862796315396,1.3217253025652658,bracketed,0.007639022933726203,True,9.47493943272536e-11,1.0026039866404052e-10,measured,measured,15,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_01979,ctx_higher_barrier_case171,700.0,1e-12,,,0.025,below_search_range,,False,,1.781297855564128e-08,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_01979,ctx_higher_barrier_case171,700.0,1e-10,,,0.025,below_search_range,,False,,1.781297855564128e-08,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_01979,ctx_higher_barrier_case171,900.0,1e-12,,,0.025,below_search_range,,False,,0.0013596738847660632,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_01979,ctx_higher_barrier_case171,900.0,1e-10,,,0.025,below_search_range,,False,,0.0013596738847660632,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02004,ctx_higher_barrier_case171,100.0,1e-12,12.578955003522848,12.492023699906724,12.8,bracketed,0.3079763000932765,True,6.917472546359053e-13,2.552550936474227e-12,measured,measured,15,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02004,ctx_higher_barrier_case171,100.0,1e-10,13.84442275367511,13.779706873842002,13.95259632216706,bracketed,0.17288944832505848,True,8.255730484524835e-11,1.3776675382762252e-10,measured,measured,15,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02004,ctx_higher_barrier_case171,300.0,1e-12,4.132217,4.088,4.14002,bracketed,0.05201999999999973,True,9.354039835539819e-13,1.0113722297443704e-12,measured,measured,16,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02004,ctx_higher_barrier_case171,300.0,1e-10,5.492984957718642,5.41640392890479,5.506499256921086,bracketed,0.09009532801629572,True,7.232565181069348e-11,1.004239566167904e-10,measured,measured,16,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02004,ctx_higher_barrier_case171,500.0,1e-12,0.30861478558577904,0.3050538887137649,0.31929580540670016,bracketed,0.014241916692935286,True,9.926167792824978e-13,1.0224772483501993e-12,measured,measured,14,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02004,ctx_higher_barrier_case171,500.0,1e-10,1.2363175239958335,1.1953834662170055,1.2435411812509207,bracketed,0.048157715033915194,True,7.270718404417057e-11,1.0014721666605941e-10,measured,measured,14,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02004,ctx_higher_barrier_case171,700.0,1e-12,,,0.025,below_search_range,,False,,1.7747175090324572e-08,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02004,ctx_higher_barrier_case171,700.0,1e-10,,,0.025,below_search_range,,False,,1.7747175090324572e-08,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02004,ctx_higher_barrier_case171,900.0,1e-12,,,0.025,below_search_range,,False,,0.0013296624651893034,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02004,ctx_higher_barrier_case171,900.0,1e-10,,,0.025,below_search_range,,False,,0.0013296624651893034,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02066,ctx_higher_barrier_case171,100.0,1e-12,,20.0,,above_search_range,,False,1.623621972744391e-13,,measured,,11,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02066,ctx_higher_barrier_case171,100.0,1e-10,,20.0,,above_search_range,,False,1.623621972744391e-13,,measured,,11,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02066,ctx_higher_barrier_case171,300.0,1e-12,,,0.025,below_search_range,,False,,1.0287664120209314e-10,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02066,ctx_higher_barrier_case171,300.0,1e-10,,,0.025,below_search_range,,False,,1.0287664120209314e-10,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02066,ctx_higher_barrier_case171,500.0,1e-12,,,0.025,below_search_range,,False,,2.2828779025571677e-09,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02066,ctx_higher_barrier_case171,500.0,1e-10,,,0.025,below_search_range,,False,,2.2828779025571677e-09,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02066,ctx_higher_barrier_case171,700.0,1e-12,,,0.025,below_search_range,,False,,5.791585721443716e-08,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02066,ctx_higher_barrier_case171,700.0,1e-10,,,0.025,below_search_range,,False,,5.791585721443716e-08,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02066,ctx_higher_barrier_case171,900.0,1e-12,,,0.025,below_search_range,,False,,0.001324434779810558,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02066,ctx_higher_barrier_case171,900.0,1e-10,,,0.025,below_search_range,,False,,0.001324434779810558,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02071,ctx_higher_barrier_case171,100.0,1e-12,,20.0,,above_search_range,,False,1.0000000000000001e-19,,upper_bound,,11,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02071,ctx_higher_barrier_case171,100.0,1e-10,,20.0,,above_search_range,,False,1.0000000000000001e-19,,upper_bound,,11,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02071,ctx_higher_barrier_case171,300.0,1e-12,5.507404747472412,5.392364694702728,5.527705933255297,bracketed,0.1353412385525692,True,6.5545481807214e-13,1.0111918502613011e-12,measured,measured,15,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02071,ctx_higher_barrier_case171,300.0,1e-10,7.1091721486464,7.102473180298248,7.141102203253511,bracketed,0.038629022955262826,True,9.80703132378921e-11,1.0973255172589269e-10,measured,measured,15,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02071,ctx_higher_barrier_case171,500.0,1e-12,,,0.025,below_search_range,,False,,6.59486620058e-09,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02071,ctx_higher_barrier_case171,500.0,1e-10,,,0.025,below_search_range,,False,,6.59486620058e-09,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02071,ctx_higher_barrier_case171,700.0,1e-12,,,0.025,below_search_range,,False,,0.0004516235701172688,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02071,ctx_higher_barrier_case171,700.0,1e-10,,,0.025,below_search_range,,False,,0.0004516235701172688,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02071,ctx_higher_barrier_case171,900.0,1e-12,,,0.025,below_search_range,,False,,0.019833887104746067,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02071,ctx_higher_barrier_case171,900.0,1e-10,,,0.025,below_search_range,,False,,0.019833887104746067,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02116,ctx_higher_barrier_case171,100.0,1e-12,,20.0,,above_search_range,,False,1.0000000000000001e-19,,upper_bound,,11,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02116,ctx_higher_barrier_case171,100.0,1e-10,,20.0,,above_search_range,,False,1.0000000000000001e-19,,upper_bound,,11,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02116,ctx_higher_barrier_case171,300.0,1e-12,6.141767558001739,6.112841354784121,6.146872182098965,bracketed,0.034030827314844636,True,8.767022235044354e-13,1.0172097524713975e-12,measured,measured,15,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02116,ctx_higher_barrier_case171,300.0,1e-10,7.278111979733958,7.163575634551267,7.298324275942668,bracketed,0.13474864139140053,True,6.427241099693402e-11,1.0705829644115423e-10,measured,measured,15,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02116,ctx_higher_barrier_case171,500.0,1e-12,0.7713585717581838,0.74,0.7768924373625692,bracketed,0.0368924373625692,True,6.950346678499765e-13,1.002758241896768e-12,measured,measured,15,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02116,ctx_higher_barrier_case171,500.0,1e-10,1.3200619706701775,1.3135831976781913,1.3212052835511163,bracketed,0.007622085872925011,True,9.476007320543915e-11,1.0026032256140388e-10,measured,measured,15,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02116,ctx_higher_barrier_case171,700.0,1e-12,,,0.025,below_search_range,,False,,1.7812978555381655e-08,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02116,ctx_higher_barrier_case171,700.0,1e-10,,,0.025,below_search_range,,False,,1.7812978555381655e-08,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02116,ctx_higher_barrier_case171,900.0,1e-12,,,0.025,below_search_range,,False,,0.0013296624616147296,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02116,ctx_higher_barrier_case171,900.0,1e-10,,,0.025,below_search_range,,False,,0.0013296624616147296,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02165,ctx_higher_barrier_case171,100.0,1e-12,15.607407715248623,15.595579469390685,15.669580102403968,bracketed,0.07400063301328252,True,9.507765679488364e-13,1.303843172742715e-12,measured,measured,15,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02165,ctx_higher_barrier_case171,100.0,1e-10,16.749377176865575,16.73126880526583,16.844625002169348,bracketed,0.11335619690351706,True,9.337905413703745e-11,1.4337854052946297e-10,measured,measured,15,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02165,ctx_higher_barrier_case171,300.0,1e-12,5.75616631947893,5.7188512702124665,5.762751328173012,bracketed,0.043900057960545524,True,8.168962689339425e-13,1.0117788028553855e-12,measured,measured,16,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02165,ctx_higher_barrier_case171,300.0,1e-10,6.772676637153459,6.728715829107207,6.786724504832009,bracketed,0.058008675724801506,True,8.283715117211739e-11,1.0620170960504382e-10,measured,measured,16,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02165,ctx_higher_barrier_case171,500.0,1e-12,0.7713585717500236,0.74,0.776892437352969,bracketed,0.03689243735296899,True,6.950346679085566e-13,1.0027582418964192e-12,measured,measured,15,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02165,ctx_higher_barrier_case171,500.0,1e-10,1.3200619704439762,1.3135831973856915,1.3212052833366148,bracketed,0.007622085950923285,True,9.476007313607279e-11,1.0026032255371786e-10,measured,measured,15,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02165,ctx_higher_barrier_case171,700.0,1e-12,,,0.025,below_search_range,,False,,1.7812978557378144e-08,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02165,ctx_higher_barrier_case171,700.0,1e-10,,,0.025,below_search_range,,False,,1.7812978557378144e-08,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02165,ctx_higher_barrier_case171,900.0,1e-12,,,0.025,below_search_range,,False,,0.0013686129660658785,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02165,ctx_higher_barrier_case171,900.0,1e-10,,,0.025,below_search_range,,False,,0.0013686129660658785,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02210,ctx_higher_barrier_case171,100.0,1e-12,,,0.025,below_search_range,,False,,4.54871203432413e-08,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02210,ctx_higher_barrier_case171,100.0,1e-10,,,0.025,below_search_range,,False,,4.54871203432413e-08,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02210,ctx_higher_barrier_case171,300.0,1e-12,6.141767557991832,6.112841354775505,6.14687218208883,bracketed,0.03403082731332496,True,8.767022235085672e-13,1.0172097524671566e-12,measured,measured,15,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02210,ctx_higher_barrier_case171,300.0,1e-10,7.278111979730843,7.163575634548559,7.298324275939481,bracketed,0.1347486413909218,True,6.427241099685045e-11,1.0705829644069607e-10,measured,measured,15,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02210,ctx_higher_barrier_case171,500.0,1e-12,0.7713585717582006,0.74,0.7768924373625888,bracketed,0.03689243736258885,True,6.950346678497899e-13,1.002758241896769e-12,measured,measured,15,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02210,ctx_higher_barrier_case171,500.0,1e-10,1.3200619706701777,1.313583197678192,1.3212052835511163,bracketed,0.007622085872924345,True,9.476007320543925e-11,1.0026032256140388e-10,measured,measured,15,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
