temperature_K,context_id,surface_id,endurance_binary,score
300.0,ctx_slow_threshold_case101,EXP_02262,0,13.0
300.0,ctx_slow_threshold_case101,EXP_02297,1,94.0
300.0,ctx_slow_threshold_case101,EXP_02314,0,29.0
300.0,ctx_slow_threshold_case101,EXP_02325,1,53.0
300.0,ctx_slow_threshold_case101,EXP_02344,0,5.0
300.0,ctx_slow_threshold_case101,EXP_02346,0,17.0
300.0,ctx_slow_threshold_case101,EXP_02366,1,71.0
300.0,ctx_slow_threshold_case101,EXP_02390,1,71.0
300.0,ctx_slow_threshold_case101,EXP_02458,1,94.0
300.0,ctx_slow_threshold_case101,EXP_02503,1,58.0
300.0,ctx_slow_threshold_case101,EXP_02548,1,71.0
300.0,ctx_slow_threshold_case101,EXP_02620,1,45.0
300.0,ctx_slow_threshold_case101,EXP_02666,1,71.0
300.0,ctx_slow_threshold_case101,EXP_02690,0,38.0
300.0,ctx_slow_threshold_case101,EXP_02694,1,52.0
300.0,ctx_slow_threshold_case101,EXP_02702,1,71.0
300.0,ctx_slow_threshold_case101,EXP_02713,1,71.0
300.0,ctx_slow_threshold_case101,EXP_02728,0,44.0
300.0,ctx_slow_threshold_case101,EXP_02786,1,49.0
300.0,ctx_slow_threshold_case101,EXP_02829,1,89.5
300.0,ctx_slow_threshold_case101,EXP_02993,1,85.0
300.0,ctx_slow_threshold_case101,EXP_03024,0,22.0
300.0,ctx_slow_threshold_case101,EXP_03146,1,54.0
300.0,ctx_slow_threshold_case101,EXP_03155,0,16.0
300.0,ctx_slow_threshold_case101,EXP_03198,0,43.0
300.0,ctx_slow_threshold_case101,EXP_03210,1,87.0
300.0,ctx_slow_threshold_case101,EXP_03214,0,48.0
300.0,ctx_slow_threshold_case101,EXP_03268,1,71.0
300.0,ctx_slow_threshold_case101,EXP_03269,0,15.0
300.0,ctx_slow_threshold_case101,EXP_03464,1,88.0
300.0,ctx_slow_threshold_case101,EXP_03487,0,37.0
300.0,ctx_slow_threshold_case101,EXP_03492,0,19.0
300.0,ctx_slow_threshold_case101,EXP_03504,0,33.0
300.0,ctx_slow_threshold_case101,EXP_03568,0,21.0
300.0,ctx_slow_threshold_case101,EXP_03599,0,6.0
300.0,ctx_slow_threshold_case101,EXP_03606,0,3.0
300.0,ctx_slow_threshold_case101,EXP_03626,0,41.0
300.0,ctx_slow_threshold_case101,EXP_03634,1,71.0
300.0,ctx_slow_threshold_case101,EXP_03642,1,91.0
300.0,ctx_slow_threshold_case101,EXP_03754,1,71.0
300.0,ctx_slow_threshold_case101,EXP_03767,1,71.0
300.0,ctx_higher_barrier_case171,EXP_00012,0,4.0
300.0,ctx_higher_barrier_case171,EXP_00017,1,70.0
300.0,ctx_higher_barrier_case171,EXP_00059,0,26.0
300.0,ctx_higher_barrier_case171,EXP_00129,1,83.5
300.0,ctx_higher_barrier_case171,EXP_00269,0,2.0
300.0,ctx_higher_barrier_case171,EXP_00294,0,28.0
300.0,ctx_higher_barrier_case171,EXP_00347,0,9.0
300.0,ctx_higher_barrier_case171,EXP_00378,0,20.0
300.0,ctx_higher_barrier_case171,EXP_00383,1,70.0
300.0,ctx_higher_barrier_case171,EXP_00444,0,39.0
300.0,ctx_higher_barrier_case171,EXP_00454,0,7.0
300.0,ctx_higher_barrier_case171,EXP_00465,0,46.0
300.0,ctx_higher_barrier_case171,EXP_00483,0,22.0
300.0,ctx_higher_barrier_case171,EXP_00497,0,27.0
300.0,ctx_higher_barrier_case171,EXP_00511,1,86.0
300.0,ctx_higher_barrier_case171,EXP_00534,1,56.0
300.0,ctx_higher_barrier_case171,EXP_00542,1,70.0
300.0,ctx_higher_barrier_case171,EXP_00558,0,24.0
300.0,ctx_higher_barrier_case171,EXP_00559,0,30.0
300.0,ctx_higher_barrier_case171,EXP_00575,1,70.0
300.0,ctx_higher_barrier_case171,EXP_00634,1,70.0
300.0,ctx_higher_barrier_case171,EXP_00721,1,90.5
300.0,ctx_higher_barrier_case171,EXP_00726,1,51.0
300.0,ctx_higher_barrier_case171,EXP_00760,0,32.0
300.0,ctx_higher_barrier_case171,EXP_00772,1,70.0
300.0,ctx_higher_barrier_case171,EXP_00823,0,47.0
300.0,ctx_higher_barrier_case171,EXP_00884,0,34.0
300.0,ctx_higher_barrier_case171,EXP_00995,1,70.0
300.0,ctx_higher_barrier_case171,EXP_01078,0,35.0
300.0,ctx_higher_barrier_case171,EXP_01163,1,70.0
300.0,ctx_higher_barrier_case171,EXP_01271,0,31.0
300.0,ctx_higher_barrier_case171,EXP_01336,0,11.0
300.0,ctx_higher_barrier_case171,EXP_01355,0,12.0
300.0,ctx_higher_barrier_case171,EXP_01357,0,43.0
300.0,ctx_higher_barrier_case171,EXP_01402,1,70.0
300.0,ctx_higher_barrier_case171,EXP_01558,1,70.0
300.0,ctx_higher_barrier_case171,EXP_01559,1,90.5
300.0,ctx_higher_barrier_case171,EXP_01622,1,96.0
300.0,ctx_higher_barrier_case171,EXP_01625,1,70.0
300.0,ctx_higher_barrier_case171,EXP_01666,1,83.5
300.0,ctx_higher_barrier_case171,EXP_01779,0,15.0
300.0,ctx_higher_barrier_case171,EXP_01826,1,70.0
300.0,ctx_higher_barrier_case171,EXP_01846,0,10.0
300.0,ctx_higher_barrier_case171,EXP_01854,1,95.0
300.0,ctx_higher_barrier_case171,EXP_01870,0,8.0
300.0,ctx_higher_barrier_case171,EXP_01909,1,90.5
300.0,ctx_higher_barrier_case171,EXP_01979,0,25.0
300.0,ctx_higher_barrier_case171,EXP_02004,0,18.0
300.0,ctx_higher_barrier_case171,EXP_02066,0,1.0
300.0,ctx_higher_barrier_case171,EXP_02071,1,49.0
300.0,ctx_higher_barrier_case171,EXP_02116,1,70.0
300.0,ctx_higher_barrier_case171,EXP_02165,0,40.0
300.0,ctx_higher_barrier_case171,EXP_02210,1,70.0
300.0,ctx_higher_barrier_case171,EXP_02254,1,70.0
300.0,ctx_higher_barrier_case171,EXP_02262,0,13.0
300.0,ctx_higher_barrier_case171,EXP_02297,1,90.5
300.0,ctx_higher_barrier_case171,EXP_02314,0,29.0
300.0,ctx_higher_barrier_case171,EXP_02325,1,52.0
300.0,ctx_higher_barrier_case171,EXP_02344,0,5.0
300.0,ctx_higher_barrier_case171,EXP_02346,0,17.0
300.0,ctx_higher_barrier_case171,EXP_02366,1,70.0
300.0,ctx_higher_barrier_case171,EXP_02390,1,70.0
300.0,ctx_higher_barrier_case171,EXP_02458,1,90.5
300.0,ctx_higher_barrier_case171,EXP_02503,1,57.0
300.0,ctx_higher_barrier_case171,EXP_02548,1,70.0
300.0,ctx_higher_barrier_case171,EXP_02620,1,41.0
300.0,ctx_higher_barrier_case171,EXP_02666,1,70.0
300.0,ctx_higher_barrier_case171,EXP_02690,0,38.0
300.0,ctx_higher_barrier_case171,EXP_02694,1,55.0
300.0,ctx_higher_barrier_case171,EXP_02702,1,70.0
300.0,ctx_higher_barrier_case171,EXP_02713,1,70.0
300.0,ctx_higher_barrier_case171,EXP_02728,0,45.0
300.0,ctx_higher_barrier_case171,EXP_02786,1,48.0
300.0,ctx_higher_barrier_case171,EXP_02829,1,90.5
300.0,ctx_higher_barrier_case171,EXP_02993,1,90.5
300.0,ctx_higher_barrier_case171,EXP_03024,0,23.0
300.0,ctx_higher_barrier_case171,EXP_03146,1,54.0
300.0,ctx_higher_barrier_case171,EXP_03155,0,16.0
300.0,ctx_higher_barrier_case171,EXP_03198,0,44.0
300.0,ctx_higher_barrier_case171,EXP_03210,1,85.0
300.0,ctx_higher_barrier_case171,EXP_03214,0,50.0
300.0,ctx_higher_barrier_case171,EXP_03268,1,70.0
300.0,ctx_higher_barrier_case171,EXP_03269,0,14.0
300.0,ctx_higher_barrier_case171,EXP_03464,1,90.5
300.0,ctx_higher_barrier_case171,EXP_03487,0,37.0
300.0,ctx_higher_barrier_case171,EXP_03492,0,19.0
300.0,ctx_higher_barrier_case171,EXP_03504,0,33.0
300.0,ctx_higher_barrier_case171,EXP_03568,0,21.0
300.0,ctx_higher_barrier_case171,EXP_03599,0,6.0
300.0,ctx_higher_barrier_case171,EXP_03606,0,3.0
300.0,ctx_higher_barrier_case171,EXP_03626,0,42.0
300.0,ctx_higher_barrier_case171,EXP_03634,1,70.0
300.0,ctx_higher_barrier_case171,EXP_03642,1,53.0
300.0,ctx_higher_barrier_case171,EXP_03754,1,70.0
300.0,ctx_higher_barrier_case171,EXP_03767,1,70.0
300.0,ctx_plastic_shielded_case64_M1,EXP_00012,0,91.0
300.0,ctx_plastic_shielded_case64_M1,EXP_00017,1,4.0
300.0,ctx_plastic_shielded_case64_M1,EXP_00059,0,71.0
300.0,ctx_plastic_shielded_case64_M1,EXP_00129,1,23.0
300.0,ctx_plastic_shielded_case64_M1,EXP_00269,0,96.0
300.0,ctx_plastic_shielded_case64_M1,EXP_00294,0,69.0
300.0,ctx_plastic_shielded_case64_M1,EXP_00347,0,90.0
300.0,ctx_plastic_shielded_case64_M1,EXP_00378,0,78.0
300.0,ctx_plastic_shielded_case64_M1,EXP_00383,1,23.0
300.0,ctx_plastic_shielded_case64_M1,EXP_00444,0,58.0
300.0,ctx_plastic_shielded_case64_M1,EXP_00454,0,83.0
300.0,ctx_plastic_shielded_case64_M1,EXP_00465,0,50.0
300.0,ctx_plastic_shielded_case64_M1,EXP_00483,0,75.0
300.0,ctx_plastic_shielded_case64_M1,EXP_00497,0,72.0
300.0,ctx_plastic_shielded_case64_M1,EXP_00511,1,23.0
300.0,ctx_plastic_shielded_case64_M1,EXP_00534,1,38.5
300.0,ctx_plastic_shielded_case64_M1,EXP_00542,1,4.0
300.0,ctx_plastic_shielded_case64_M1,EXP_00558,0,73.0
300.0,ctx_plastic_shielded_case64_M1,EXP_00559,0,67.0
300.0,ctx_plastic_shielded_case64_M1,EXP_00575,1,23.0
300.0,ctx_plastic_shielded_case64_M1,EXP_00634,1,4.0
300.0,ctx_plastic_shielded_case64_M1,EXP_00721,1,23.0
300.0,ctx_plastic_shielded_case64_M1,EXP_00726,1,46.0
300.0,ctx_plastic_shielded_case64_M1,EXP_00760,0,65.0
300.0,ctx_plastic_shielded_case64_M1,EXP_00772,1,23.0
300.0,ctx_plastic_shielded_case64_M1,EXP_00823,0,51.0
300.0,ctx_plastic_shielded_case64_M1,EXP_00884,0,63.0
300.0,ctx_plastic_shielded_case64_M1,EXP_00995,1,23.0
300.0,ctx_plastic_shielded_case64_M1,EXP_01078,0,62.0
300.0,ctx_plastic_shielded_case64_M1,EXP_01163,1,8.5
300.0,ctx_plastic_shielded_case64_M1,EXP_01271,0,66.0
300.0,ctx_plastic_shielded_case64_M1,EXP_01336,0,88.0
300.0,ctx_plastic_shielded_case64_M1,EXP_01355,0,87.0
300.0,ctx_plastic_shielded_case64_M1,EXP_01357,0,55.0
300.0,ctx_plastic_shielded_case64_M1,EXP_01402,1,23.0
300.0,ctx_plastic_shielded_case64_M1,EXP_01558,1,4.0
300.0,ctx_plastic_shielded_case64_M1,EXP_01559,1,23.0
300.0,ctx_plastic_shielded_case64_M1,EXP_01622,1,43.0
300.0,ctx_plastic_shielded_case64_M1,EXP_01625,1,23.0
300.0,ctx_plastic_shielded_case64_M1,EXP_01666,1,23.0
300.0,ctx_plastic_shielded_case64_M1,EXP_01779,0,85.0
300.0,ctx_plastic_shielded_case64_M1,EXP_01826,1,23.0
300.0,ctx_plastic_shielded_case64_M1,EXP_01846,0,89.0
300.0,ctx_plastic_shielded_case64_M1,EXP_01854,1,44.0
300.0,ctx_plastic_shielded_case64_M1,EXP_01870,0,92.0
300.0,ctx_plastic_shielded_case64_M1,EXP_01909,1,23.0
300.0,ctx_plastic_shielded_case64_M1,EXP_01979,0,74.0
300.0,ctx_plastic_shielded_case64_M1,EXP_02004,0,80.0
300.0,ctx_plastic_shielded_case64_M1,EXP_02066,0,77.0
300.0,ctx_plastic_shielded_case64_M1,EXP_02071,1,48.0
300.0,ctx_plastic_shielded_case64_M1,EXP_02116,1,4.0
300.0,ctx_plastic_shielded_case64_M1,EXP_02165,0,57.0
300.0,ctx_plastic_shielded_case64_M1,EXP_02210,1,23.0
300.0,ctx_plastic_shielded_case64_M1,EXP_02254,1,23.0
300.0,ctx_plastic_shielded_case64_M1,EXP_02262,0,86.0
300.0,ctx_plastic_shielded_case64_M1,EXP_02297,1,23.0
300.0,ctx_plastic_shielded_case64_M1,EXP_02314,0,68.0
300.0,ctx_plastic_shielded_case64_M1,EXP_02325,1,45.0
300.0,ctx_plastic_shielded_case64_M1,EXP_02344,0,94.0
300.0,ctx_plastic_shielded_case64_M1,EXP_02346,0,81.0
300.0,ctx_plastic_shielded_case64_M1,EXP_02366,1,23.0
300.0,ctx_plastic_shielded_case64_M1,EXP_02390,1,4.0
300.0,ctx_plastic_shielded_case64_M1,EXP_02458,1,23.0
300.0,ctx_plastic_shielded_case64_M1,EXP_02503,1,38.5
300.0,ctx_plastic_shielded_case64_M1,EXP_02548,1,23.0
300.0,ctx_plastic_shielded_case64_M1,EXP_02620,1,53.0
300.0,ctx_plastic_shielded_case64_M1,EXP_02666,1,23.0
300.0,ctx_plastic_shielded_case64_M1,EXP_02690,0,59.0
300.0,ctx_plastic_shielded_case64_M1,EXP_02694,1,40.0
300.0,ctx_plastic_shielded_case64_M1,EXP_02702,1,23.0
300.0,ctx_plastic_shielded_case64_M1,EXP_02713,1,23.0
300.0,ctx_plastic_shielded_case64_M1,EXP_02728,0,52.0
300.0,ctx_plastic_shielded_case64_M1,EXP_02786,1,49.0
300.0,ctx_plastic_shielded_case64_M1,EXP_02829,1,23.0
300.0,ctx_plastic_shielded_case64_M1,EXP_02993,1,23.0
300.0,ctx_plastic_shielded_case64_M1,EXP_03024,0,76.0
300.0,ctx_plastic_shielded_case64_M1,EXP_03146,1,41.0
300.0,ctx_plastic_shielded_case64_M1,EXP_03155,0,82.0
300.0,ctx_plastic_shielded_case64_M1,EXP_03198,0,54.0
300.0,ctx_plastic_shielded_case64_M1,EXP_03210,1,37.0
300.0,ctx_plastic_shielded_case64_M1,EXP_03214,0,47.0
300.0,ctx_plastic_shielded_case64_M1,EXP_03268,1,23.0
300.0,ctx_plastic_shielded_case64_M1,EXP_03269,0,84.0
300.0,ctx_plastic_shielded_case64_M1,EXP_03464,1,23.0
300.0,ctx_plastic_shielded_case64_M1,EXP_03487,0,61.0
300.0,ctx_plastic_shielded_case64_M1,EXP_03492,0,79.0
300.0,ctx_plastic_shielded_case64_M1,EXP_03504,0,64.0
300.0,ctx_plastic_shielded_case64_M1,EXP_03568,0,70.0
300.0,ctx_plastic_shielded_case64_M1,EXP_03599,0,93.0
300.0,ctx_plastic_shielded_case64_M1,EXP_03606,0,95.0
300.0,ctx_plastic_shielded_case64_M1,EXP_03626,0,56.0
300.0,ctx_plastic_shielded_case64_M1,EXP_03634,1,8.5
300.0,ctx_plastic_shielded_case64_M1,EXP_03642,1,42.0
300.0,ctx_plastic_shielded_case64_M1,EXP_03754,1,23.0
300.0,ctx_plastic_shielded_case64_M1,EXP_03767,1,4.0
500.0,ctx_FCC_like_case29,EXP_00012,0,4.5
500.0,ctx_FCC_like_case29,EXP_00017,0,84.5
500.0,ctx_FCC_like_case29,EXP_00059,1,84.5
500.0,ctx_FCC_like_case29,EXP_00129,0,46.5
500.0,ctx_FCC_like_case29,EXP_00269,0,4.5
500.0,ctx_FCC_like_case29,EXP_00294,1,19.0
500.0,ctx_FCC_like_case29,EXP_00347,0,11.5
500.0,ctx_FCC_like_case29,EXP_00378,1,84.5
500.0,ctx_FCC_like_case29,EXP_00383,0,46.5
500.0,ctx_FCC_like_case29,EXP_00454,0,96.0
500.0,ctx_FCC_like_case29,EXP_00465,0,46.5
500.0,ctx_FCC_like_case29,EXP_00483,1,84.5
500.0,ctx_FCC_like_case29,EXP_00497,1,46.5
500.0,ctx_FCC_like_case29,EXP_00511,0,46.5
500.0,ctx_FCC_like_case29,EXP_00534,1,95.0
500.0,ctx_FCC_like_case29,EXP_00542,0,14.0
500.0,ctx_FCC_like_case29,EXP_00558,1,73.5
500.0,ctx_FCC_like_case29,EXP_00559,1,73.5
500.0,ctx_FCC_like_case29,EXP_00575,0,46.5
500.0,ctx_FCC_like_case29,EXP_00634,0,46.5
500.0,ctx_FCC_like_case29,EXP_00721,0,46.5
500.0,ctx_FCC_like_case29,EXP_00772,0,46.5
500.0,ctx_FCC_like_case29,EXP_00823,0,84.5
500.0,ctx_FCC_like_case29,EXP_00995,0,46.5
500.0,ctx_FCC_like_case29,EXP_01078,1,84.5
500.0,ctx_FCC_like_case29,EXP_01163,0,46.5
500.0,ctx_FCC_like_case29,EXP_01336,0,11.5
500.0,ctx_FCC_like_case29,EXP_01355,0,13.0
500.0,ctx_FCC_like_case29,EXP_01357,1,84.5
500.0,ctx_FCC_like_case29,EXP_01402,0,46.5
500.0,ctx_FCC_like_case29,EXP_01558,0,46.5
500.0,ctx_FCC_like_case29,EXP_01559,0,46.5
500.0,ctx_FCC_like_case29,EXP_01622,0,21.0
500.0,ctx_FCC_like_case29,EXP_01625,0,46.5
500.0,ctx_FCC_like_case29,EXP_01666,0,46.5
500.0,ctx_FCC_like_case29,EXP_01779,0,84.5
500.0,ctx_FCC_like_case29,EXP_01826,0,46.5
500.0,ctx_FCC_like_case29,EXP_01846,0,10.0
500.0,ctx_FCC_like_case29,EXP_01854,1,20.0
500.0,ctx_FCC_like_case29,EXP_01870,0,94.0
500.0,ctx_FCC_like_case29,EXP_01909,0,46.5
500.0,ctx_FCC_like_case29,EXP_02004,1,17.0
500.0,ctx_FCC_like_case29,EXP_02066,1,4.5
500.0,ctx_FCC_like_case29,EXP_02071,1,4.5
500.0,ctx_FCC_like_case29,EXP_02116,0,46.5
500.0,ctx_FCC_like_case29,EXP_02165,0,84.5
500.0,ctx_FCC_like_case29,EXP_02210,0,46.5
500.0,ctx_FCC_like_case29,EXP_02254,0,46.5
500.0,ctx_FCC_like_case29,EXP_02262,0,18.0
500.0,ctx_FCC_like_case29,EXP_02297,0,46.5
500.0,ctx_FCC_like_case29,EXP_02344,0,4.5
500.0,ctx_FCC_like_case29,EXP_02346,0,16.0
500.0,ctx_FCC_like_case29,EXP_02366,0,46.5
500.0,ctx_FCC_like_case29,EXP_02390,0,46.5
500.0,ctx_FCC_like_case29,EXP_02458,0,46.5
500.0,ctx_FCC_like_case29,EXP_02503,0,46.5
500.0,ctx_FCC_like_case29,EXP_02548,0,46.5
500.0,ctx_FCC_like_case29,EXP_02620,1,73.5
500.0,ctx_FCC_like_case29,EXP_02650,0,46.5
500.0,ctx_FCC_like_case29,EXP_02666,0,46.5
500.0,ctx_FCC_like_case29,EXP_02690,0,46.5
500.0,ctx_FCC_like_case29,EXP_02702,0,46.5
500.0,ctx_FCC_like_case29,EXP_02713,0,46.5
500.0,ctx_FCC_like_case29,EXP_02829,0,46.5
500.0,ctx_FCC_like_case29,EXP_03024,0,84.5
500.0,ctx_FCC_like_case29,EXP_03155,0,9.0
500.0,ctx_FCC_like_case29,EXP_03210,0,46.5
500.0,ctx_FCC_like_case29,EXP_03214,0,46.5
500.0,ctx_FCC_like_case29,EXP_03268,0,46.5
500.0,ctx_FCC_like_case29,EXP_03269,0,15.0
500.0,ctx_FCC_like_case29,EXP_03464,0,46.5
500.0,ctx_FCC_like_case29,EXP_03487,0,84.5
500.0,ctx_FCC_like_case29,EXP_03492,1,46.5
500.0,ctx_FCC_like_case29,EXP_03504,1,84.5
500.0,ctx_FCC_like_case29,EXP_03568,1,84.5
500.0,ctx_FCC_like_case29,EXP_03599,0,4.5
500.0,ctx_FCC_like_case29,EXP_03606,0,4.5
500.0,ctx_FCC_like_case29,EXP_03626,1,84.5
500.0,ctx_FCC_like_case29,EXP_03634,0,46.5
500.0,ctx_FCC_like_case29,EXP_03642,0,84.5
500.0,ctx_FCC_like_case29,EXP_03754,0,46.5
500.0,ctx_FCC_like_case29,EXP_03767,0,46.5
500.0,ctx_shifted_ductile_case64,EXP_00012,0,4.5
500.0,ctx_shifted_ductile_case64,EXP_00017,0,61.0
500.0,ctx_shifted_ductile_case64,EXP_00059,1,61.0
500.0,ctx_shifted_ductile_case64,EXP_00129,0,24.5
500.0,ctx_shifted_ductile_case64,EXP_00269,0,4.5
500.0,ctx_shifted_ductile_case64,EXP_00294,1,83.0
500.0,ctx_shifted_ductile_case64,EXP_00347,0,93.0
500.0,ctx_shifted_ductile_case64,EXP_00378,1,61.0
500.0,ctx_shifted_ductile_case64,EXP_00383,0,24.5
500.0,ctx_shifted_ductile_case64,EXP_00454,0,96.0
500.0,ctx_shifted_ductile_case64,EXP_00465,0,24.5
500.0,ctx_shifted_ductile_case64,EXP_00483,1,61.0
500.0,ctx_shifted_ductile_case64,EXP_00497,1,24.5
500.0,ctx_shifted_ductile_case64,EXP_00511,0,61.0
500.0,ctx_shifted_ductile_case64,EXP_00534,1,94.0
500.0,ctx_shifted_ductile_case64,EXP_00542,0,87.0
500.0,ctx_shifted_ductile_case64,EXP_00558,1,61.0
500.0,ctx_shifted_ductile_case64,EXP_00559,1,61.0
500.0,ctx_shifted_ductile_case64,EXP_00575,0,61.0
500.0,ctx_shifted_ductile_case64,EXP_00634,0,24.5
500.0,ctx_shifted_ductile_case64,EXP_00721,0,61.0
500.0,ctx_shifted_ductile_case64,EXP_00772,0,24.5
500.0,ctx_shifted_ductile_case64,EXP_00823,0,61.0
500.0,ctx_shifted_ductile_case64,EXP_00995,0,61.0
500.0,ctx_shifted_ductile_case64,EXP_01078,1,61.0
500.0,ctx_shifted_ductile_case64,EXP_01163,0,24.5
500.0,ctx_shifted_ductile_case64,EXP_01336,0,90.0
500.0,ctx_shifted_ductile_case64,EXP_01355,0,89.0
500.0,ctx_shifted_ductile_case64,EXP_01357,1,61.0
500.0,ctx_shifted_ductile_case64,EXP_01402,0,24.5
500.0,ctx_shifted_ductile_case64,EXP_01558,0,24.5
500.0,ctx_shifted_ductile_case64,EXP_01559,0,61.0
500.0,ctx_shifted_ductile_case64,EXP_01622,0,61.0
500.0,ctx_shifted_ductile_case64,EXP_01625,0,24.5
500.0,ctx_shifted_ductile_case64,EXP_01666,0,61.0
500.0,ctx_shifted_ductile_case64,EXP_01779,0,61.0
500.0,ctx_shifted_ductile_case64,EXP_01826,0,24.5
500.0,ctx_shifted_ductile_case64,EXP_01846,0,92.0
500.0,ctx_shifted_ductile_case64,EXP_01854,1,82.0
500.0,ctx_shifted_ductile_case64,EXP_01870,0,95.0
500.0,ctx_shifted_ductile_case64,EXP_01909,0,61.0
500.0,ctx_shifted_ductile_case64,EXP_02004,1,84.0
500.0,ctx_shifted_ductile_case64,EXP_02066,1,4.5
500.0,ctx_shifted_ductile_case64,EXP_02071,1,4.5
500.0,ctx_shifted_ductile_case64,EXP_02116,0,24.5
500.0,ctx_shifted_ductile_case64,EXP_02165,0,61.0
500.0,ctx_shifted_ductile_case64,EXP_02210,0,24.5
500.0,ctx_shifted_ductile_case64,EXP_02254,0,61.0
500.0,ctx_shifted_ductile_case64,EXP_02262,0,85.0
500.0,ctx_shifted_ductile_case64,EXP_02297,0,61.0
500.0,ctx_shifted_ductile_case64,EXP_02344,0,4.5
500.0,ctx_shifted_ductile_case64,EXP_02346,0,86.0
500.0,ctx_shifted_ductile_case64,EXP_02366,0,24.5
500.0,ctx_shifted_ductile_case64,EXP_02390,0,24.5
500.0,ctx_shifted_ductile_case64,EXP_02458,0,24.5
500.0,ctx_shifted_ductile_case64,EXP_02503,0,61.0
500.0,ctx_shifted_ductile_case64,EXP_02548,0,24.5
500.0,ctx_shifted_ductile_case64,EXP_02620,1,61.0
500.0,ctx_shifted_ductile_case64,EXP_02650,0,61.0
500.0,ctx_shifted_ductile_case64,EXP_02666,0,61.0
500.0,ctx_shifted_ductile_case64,EXP_02690,0,24.5
500.0,ctx_shifted_ductile_case64,EXP_02702,0,24.5
500.0,ctx_shifted_ductile_case64,EXP_02713,0,24.5
500.0,ctx_shifted_ductile_case64,EXP_02829,0,61.0
500.0,ctx_shifted_ductile_case64,EXP_03024,0,61.0
500.0,ctx_shifted_ductile_case64,EXP_03155,0,91.0
500.0,ctx_shifted_ductile_case64,EXP_03210,0,61.0
500.0,ctx_shifted_ductile_case64,EXP_03214,0,24.5
500.0,ctx_shifted_ductile_case64,EXP_03268,0,24.5
500.0,ctx_shifted_ductile_case64,EXP_03269,0,88.0
500.0,ctx_shifted_ductile_case64,EXP_03464,0,24.5
500.0,ctx_shifted_ductile_case64,EXP_03487,0,61.0
500.0,ctx_shifted_ductile_case64,EXP_03492,1,61.0
500.0,ctx_shifted_ductile_case64,EXP_03504,1,61.0
500.0,ctx_shifted_ductile_case64,EXP_03568,1,61.0
500.0,ctx_shifted_ductile_case64,EXP_03599,0,4.5
500.0,ctx_shifted_ductile_case64,EXP_03606,0,4.5
500.0,ctx_shifted_ductile_case64,EXP_03626,1,61.0
500.0,ctx_shifted_ductile_case64,EXP_03634,0,24.5
500.0,ctx_shifted_ductile_case64,EXP_03642,0,61.0
500.0,ctx_shifted_ductile_case64,EXP_03754,0,24.5
500.0,ctx_shifted_ductile_case64,EXP_03767,0,24.5
500.0,ctx_steep_cleavage_case35,EXP_00012,0,4.5
500.0,ctx_steep_cleavage_case35,EXP_00017,0,86.5
500.0,ctx_steep_cleavage_case35,EXP_00059,1,29.0
500.0,ctx_steep_cleavage_case35,EXP_00129,0,57.0
500.0,ctx_steep_cleavage_case35,EXP_00269,0,4.5
500.0,ctx_steep_cleavage_case35,EXP_00294,1,22.0
500.0,ctx_steep_cleavage_case35,EXP_00347,0,12.0
500.0,ctx_steep_cleavage_case35,EXP_00378,1,21.0
500.0,ctx_steep_cleavage_case35,EXP_00383,0,57.0
500.0,ctx_steep_cleavage_case35,EXP_00454,0,9.0
500.0,ctx_steep_cleavage_case35,EXP_00465,0,57.0
500.0,ctx_steep_cleavage_case35,EXP_00483,1,28.0
500.0,ctx_steep_cleavage_case35,EXP_00497,1,57.0
500.0,ctx_steep_cleavage_case35,EXP_00511,0,57.0
500.0,ctx_steep_cleavage_case35,EXP_00534,1,11.0
500.0,ctx_steep_cleavage_case35,EXP_00542,0,23.0
500.0,ctx_steep_cleavage_case35,EXP_00558,1,25.0
500.0,ctx_steep_cleavage_case35,EXP_00559,1,24.0
500.0,ctx_steep_cleavage_case35,EXP_00575,0,57.0
500.0,ctx_steep_cleavage_case35,EXP_00634,0,57.0
500.0,ctx_steep_cleavage_case35,EXP_00721,0,57.0
500.0,ctx_steep_cleavage_case35,EXP_00772,0,57.0
500.0,ctx_steep_cleavage_case35,EXP_00823,0,92.5
500.0,ctx_steep_cleavage_case35,EXP_00995,0,57.0
500.0,ctx_steep_cleavage_case35,EXP_01078,1,83.0
500.0,ctx_steep_cleavage_case35,EXP_01163,0,57.0
500.0,ctx_steep_cleavage_case35,EXP_01336,0,15.0
500.0,ctx_steep_cleavage_case35,EXP_01355,0,16.0
500.0,ctx_steep_cleavage_case35,EXP_01357,1,86.5
500.0,ctx_steep_cleavage_case35,EXP_01402,0,57.0
500.0,ctx_steep_cleavage_case35,EXP_01558,0,57.0
500.0,ctx_steep_cleavage_case35,EXP_01559,0,92.5
500.0,ctx_steep_cleavage_case35,EXP_01622,0,30.0
500.0,ctx_steep_cleavage_case35,EXP_01625,0,57.0
500.0,ctx_steep_cleavage_case35,EXP_01666,0,57.0
500.0,ctx_steep_cleavage_case35,EXP_01779,0,31.0
500.0,ctx_steep_cleavage_case35,EXP_01826,0,57.0
500.0,ctx_steep_cleavage_case35,EXP_01846,0,13.0
500.0,ctx_steep_cleavage_case35,EXP_01854,1,26.0
500.0,ctx_steep_cleavage_case35,EXP_01870,0,10.0
500.0,ctx_steep_cleavage_case35,EXP_01909,0,57.0
500.0,ctx_steep_cleavage_case35,EXP_02004,1,20.0
