surface_id,fracture_context,temperature_K,Kc_first_MPa_sqrtm,DeltaK_th_MPa_sqrtm
EXP_00269,ctx_slow_threshold_case101,100.0,16.1,14.638723303043434
EXP_00294,ctx_slow_threshold_case101,100.0,19.0,17.59171969654617
EXP_00294,ctx_slow_threshold_case101,300.0,6.8,6.490806991324171
EXP_00294,ctx_slow_threshold_case101,500.0,1.1,0.9117678229032534
EXP_00347,ctx_slow_threshold_case101,100.0,16.4,15.122605101774145
EXP_00347,ctx_slow_threshold_case101,300.0,6.0,5.531168740819991
EXP_00347,ctx_slow_threshold_case101,500.0,0.8,0.5578280688764109
EXP_00378,ctx_slow_threshold_case101,100.0,16.7,15.278527517354853
EXP_00378,ctx_slow_threshold_case101,300.0,6.7,6.13809581392812
EXP_00378,ctx_slow_threshold_case101,500.0,1.2,0.9487439051008872
EXP_00383,ctx_slow_threshold_case101,300.0,9.1,8.543665708474109
EXP_00383,ctx_slow_threshold_case101,500.0,1.2,0.952237317361594
EXP_00444,ctx_slow_threshold_case101,300.0,7.9,7.315314345141545
EXP_00444,ctx_slow_threshold_case101,500.0,1.2,0.952237317361594
EXP_00454,ctx_slow_threshold_case101,100.0,16.1,15.116798790985662
EXP_00454,ctx_slow_threshold_case101,300.0,3.9,5.194626654686505
EXP_00454,ctx_slow_threshold_case101,500.0,0.7,0.2618431308662823
EXP_00465,ctx_slow_threshold_case101,100.0,19.4,17.885059979300376
EXP_00465,ctx_slow_threshold_case101,300.0,8.3,7.820276470396332
EXP_00465,ctx_slow_threshold_case101,500.0,1.2,0.9522373173615816
EXP_00483,ctx_slow_threshold_case101,100.0,17.9,16.541893974070685
EXP_00483,ctx_slow_threshold_case101,300.0,6.8,6.341913129182341
EXP_00483,ctx_slow_threshold_case101,500.0,1.2,0.9519925357568808
EXP_00497,ctx_slow_threshold_case101,100.0,16.7,15.214199083957489
EXP_00497,ctx_slow_threshold_case101,300.0,7.0,6.455319947501949
EXP_00497,ctx_slow_threshold_case101,500.0,1.2,0.9522373173595982
EXP_00511,ctx_slow_threshold_case101,300.0,9.1,8.544822664567388
EXP_00511,ctx_slow_threshold_case101,500.0,1.2,0.9522373028415938
EXP_00534,ctx_slow_threshold_case101,300.0,9.0,8.423126280263013
EXP_00534,ctx_slow_threshold_case101,500.0,0.8,0.4841061804001494
EXP_00542,ctx_slow_threshold_case101,300.0,9.1,8.543665712600383
EXP_00542,ctx_slow_threshold_case101,500.0,1.1,0.8971263589991529
EXP_00558,ctx_slow_threshold_case101,100.0,18.2,16.90634262095598
EXP_00558,ctx_slow_threshold_case101,300.0,6.8,6.341893654489033
EXP_00558,ctx_slow_threshold_case101,500.0,1.2,0.9455779038541768
EXP_00559,ctx_slow_threshold_case101,300.0,6.9,6.6535883888228495
EXP_00559,ctx_slow_threshold_case101,500.0,1.2,0.9459533200696868
EXP_00575,ctx_slow_threshold_case101,300.0,9.1,8.543665707729728
EXP_00575,ctx_slow_threshold_case101,500.0,1.2,0.9522373171358138
EXP_00634,ctx_slow_threshold_case101,300.0,9.1,8.543665712600328
EXP_00634,ctx_slow_threshold_case101,500.0,1.2,0.952237317361594
EXP_00721,ctx_slow_threshold_case101,300.0,9.1,8.54448782148807
EXP_00721,ctx_slow_threshold_case101,500.0,1.2,0.95223731681016
EXP_00726,ctx_slow_threshold_case101,100.0,20.3,18.936390107861524
EXP_00726,ctx_slow_threshold_case101,300.0,8.6,8.162669073081124
EXP_00726,ctx_slow_threshold_case101,500.0,1.2,0.9522373173614108
EXP_00760,ctx_slow_threshold_case101,300.0,7.2,6.782372462331397
EXP_00760,ctx_slow_threshold_case101,500.0,1.2,0.9522372802085252
EXP_00772,ctx_slow_threshold_case101,300.0,9.1,8.543665712593615
EXP_00772,ctx_slow_threshold_case101,500.0,1.2,0.952237317361594
EXP_00823,ctx_slow_threshold_case101,300.0,8.3,7.824807311150687
EXP_00823,ctx_slow_threshold_case101,500.0,1.2,0.952813119619896
EXP_00884,ctx_slow_threshold_case101,300.0,7.5,6.913906989505821
EXP_00884,ctx_slow_threshold_case101,500.0,1.2,0.952237317361593
EXP_00995,ctx_slow_threshold_case101,300.0,9.1,8.543665696227405
EXP_00995,ctx_slow_threshold_case101,500.0,1.2,0.9522373173565308
EXP_01078,ctx_slow_threshold_case101,100.0,20.5,18.928376648553197
EXP_01078,ctx_slow_threshold_case101,300.0,7.5,7.077528030285757
EXP_01078,ctx_slow_threshold_case101,500.0,1.2,0.9527824558197217
EXP_01163,ctx_slow_threshold_case101,300.0,9.1,8.543665712599578
EXP_01163,ctx_slow_threshold_case101,500.0,1.2,0.952237317361594
EXP_01271,ctx_slow_threshold_case101,100.0,17.8,16.477719098935513
EXP_01271,ctx_slow_threshold_case101,300.0,7.2,6.767854605215439
EXP_01271,ctx_slow_threshold_case101,500.0,1.2,0.9528090059516372
EXP_01336,ctx_slow_threshold_case101,100.0,16.2,14.839010117666644
EXP_01336,ctx_slow_threshold_case101,300.0,6.1,5.671418732609828
EXP_01336,ctx_slow_threshold_case101,500.0,1.1,0.8571469463670924
EXP_01355,ctx_slow_threshold_case101,100.0,16.8,15.284052180718744
EXP_01355,ctx_slow_threshold_case101,300.0,6.2,5.712823908281739
EXP_01355,ctx_slow_threshold_case101,500.0,1.1,0.8624554238836591
EXP_01357,ctx_slow_threshold_case101,100.0,20.2,18.80846811320219
EXP_01357,ctx_slow_threshold_case101,300.0,7.9,7.532943788245764
EXP_01357,ctx_slow_threshold_case101,500.0,1.2,0.9527478686099808
EXP_01402,ctx_slow_threshold_case101,300.0,9.1,8.543665712392459
EXP_01402,ctx_slow_threshold_case101,500.0,1.2,0.952237317361594
EXP_01558,ctx_slow_threshold_case101,300.0,9.1,8.54366571260039
EXP_01558,ctx_slow_threshold_case101,500.0,1.2,0.952237317361594
EXP_01559,ctx_slow_threshold_case101,300.0,9.1,8.545003203180626
EXP_01559,ctx_slow_threshold_case101,500.0,1.2,0.9526894380930742
EXP_01622,ctx_slow_threshold_case101,300.0,9.0,8.525863923124168
EXP_01622,ctx_slow_threshold_case101,500.0,1.2,0.9461773154169308
EXP_01625,ctx_slow_threshold_case101,300.0,9.1,8.543690829494885
EXP_01625,ctx_slow_threshold_case101,500.0,1.2,0.952237317361594
EXP_01666,ctx_slow_threshold_case101,300.0,9.1,8.545062236579144
EXP_01666,ctx_slow_threshold_case101,500.0,1.2,0.9522373173610048
EXP_01779,ctx_slow_threshold_case101,300.0,6.2,5.743308539262644
EXP_01779,ctx_slow_threshold_case101,500.0,1.2,0.9527920636844532
EXP_01826,ctx_slow_threshold_case101,300.0,9.1,8.543665712596212
EXP_01826,ctx_slow_threshold_case101,500.0,1.2,0.952237317361594
EXP_01846,ctx_slow_threshold_case101,100.0,16.1,14.90377396277212
EXP_01846,ctx_slow_threshold_case101,300.0,6.0,5.55104934773545
EXP_01846,ctx_slow_threshold_case101,500.0,1.0,0.7444385645917516
EXP_01854,ctx_slow_threshold_case101,300.0,9.0,8.519434127760634
EXP_01854,ctx_slow_threshold_case101,500.0,1.2,0.9371692033044396
EXP_01870,ctx_slow_threshold_case101,100.0,16.4,15.09502404989111
EXP_01870,ctx_slow_threshold_case101,300.0,5.8,5.439837116656098
EXP_01870,ctx_slow_threshold_case101,500.0,0.7,0.440232508824768
EXP_01909,ctx_slow_threshold_case101,300.0,9.1,8.545048578795264
EXP_01909,ctx_slow_threshold_case101,500.0,1.2,0.9522373169305466
EXP_01979,ctx_slow_threshold_case101,300.0,6.9,6.373849884308753
EXP_01979,ctx_slow_threshold_case101,500.0,1.2,0.9528144309813488
EXP_02004,ctx_slow_threshold_case101,100.0,16.7,15.610941130329504
EXP_02004,ctx_slow_threshold_case101,300.0,6.3,5.952193718238856
EXP_02004,ctx_slow_threshold_case101,500.0,1.1,0.8944799195228754
EXP_02071,ctx_slow_threshold_case101,300.0,8.3,8.053928398656465
EXP_02116,ctx_slow_threshold_case101,300.0,9.1,8.54366571260039
EXP_02116,ctx_slow_threshold_case101,500.0,1.2,0.952237317361594
EXP_02165,ctx_slow_threshold_case101,100.0,20.4,18.837036294233712
EXP_02165,ctx_slow_threshold_case101,300.0,8.0,7.459579945281829
EXP_02165,ctx_slow_threshold_case101,500.0,1.2,0.9522373173097664
EXP_02210,ctx_slow_threshold_case101,300.0,9.1,8.543665712520975
EXP_02210,ctx_slow_threshold_case101,500.0,1.2,0.952237317361594
EXP_02254,ctx_slow_threshold_case101,300.0,9.1,8.543665708795897
EXP_02254,ctx_slow_threshold_case101,500.0,1.2,0.9522373173609504
EXP_02262,ctx_slow_threshold_case101,100.0,16.6,15.023677075858542
EXP_02262,ctx_slow_threshold_case101,300.0,6.3,5.736738616950515
EXP_02262,ctx_slow_threshold_case101,500.0,1.1,0.8857492271707612
EXP_02297,ctx_slow_threshold_case101,100.0,19.4,19.22699364111218
EXP_02297,ctx_slow_threshold_case101,300.0,9.1,8.544993694298547
EXP_02297,ctx_slow_threshold_case101,500.0,1.2,0.952237317359639
EXP_02314,ctx_slow_threshold_case101,100.0,20.1,18.291322723394885
EXP_02314,ctx_slow_threshold_case101,300.0,7.0,6.5224
EXP_02325,ctx_slow_threshold_case101,300.0,8.7,8.305939966940898
EXP_02325,ctx_slow_threshold_case101,500.0,1.2,0.9528155540331958
EXP_02344,ctx_slow_threshold_case101,100.0,15.3,14.53775628455357
EXP_02344,ctx_slow_threshold_case101,300.0,1.8,2.9748819754469733
EXP_02346,ctx_slow_threshold_case101,100.0,16.4,15.190411079244576
EXP_02346,ctx_slow_threshold_case101,300.0,6.2,5.809652507609947
EXP_02346,ctx_slow_threshold_case101,500.0,1.1,0.885677481684481
EXP_02366,ctx_slow_threshold_case101,300.0,9.1,8.543665712594663
EXP_02366,ctx_slow_threshold_case101,500.0,1.2,0.952237317361594
EXP_02390,ctx_slow_threshold_case101,300.0,9.1,8.543665712600365
EXP_02390,ctx_slow_threshold_case101,500.0,1.2,0.952237317361594
EXP_02458,ctx_slow_threshold_case101,300.0,9.1,8.5450287465996
EXP_02458,ctx_slow_threshold_case101,500.0,1.2,0.9522373173615932
EXP_02503,ctx_slow_threshold_case101,300.0,9.1,8.538418571813107
EXP_02503,ctx_slow_threshold_case101,500.0,1.2,0.952689629755098
EXP_02548,ctx_slow_threshold_case101,300.0,9.1,8.543665706019482
EXP_02548,ctx_slow_threshold_case101,500.0,1.2,0.952237317361594
EXP_02620,ctx_slow_threshold_case101,300.0,7.5,7.640054670621264
EXP_02620,ctx_slow_threshold_case101,500.0,1.2,0.9464864834109094
EXP_02650,ctx_slow_threshold_case101,100.0,20.1,18.66053942853379
EXP_02650,ctx_slow_threshold_case101,300.0,7.6,7.152811119823528
EXP_02650,ctx_slow_threshold_case101,500.0,1.2,0.9522373150745858
EXP_02666,ctx_slow_threshold_case101,300.0,9.1,8.543665684071899
EXP_02666,ctx_slow_threshold_case101,500.0,1.2,0.9522373168376574
EXP_02690,ctx_slow_threshold_case101,100.0,18.3,16.797376095487117
EXP_02690,ctx_slow_threshold_case101,300.0,7.8,7.189043697324811
EXP_02690,ctx_slow_threshold_case101,500.0,1.2,0.9522373173615812
EXP_02694,ctx_slow_threshold_case101,100.0,21.6,19.971609016354662
EXP_02694,ctx_slow_threshold_case101,300.0,8.9,8.291679354857122
EXP_02694,ctx_slow_threshold_case101,500.0,1.2,0.952237317361594
EXP_02702,ctx_slow_threshold_case101,300.0,9.1,8.543665702465734
EXP_02702,ctx_slow_threshold_case101,500.0,1.2,0.952237317361594
EXP_02713,ctx_slow_threshold_case101,300.0,9.1,8.543665712461936
EXP_02713,ctx_slow_threshold_case101,500.0,1.2,0.952237317361594
EXP_02728,ctx_slow_threshold_case101,300.0,8.1,7.614615374615713
EXP_02728,ctx_slow_threshold_case101,500.0,1.2,0.952237317361594
EXP_02786,ctx_slow_threshold_case101,100.0,20.2,19.105487084643947
EXP_02786,ctx_slow_threshold_case101,300.0,8.3,7.9795954060524
EXP_02786,ctx_slow_threshold_case101,500.0,1.2,0.9522373172636288
EXP_02829,ctx_slow_threshold_case101,300.0,9.1,8.544745595014945
EXP_02829,ctx_slow_threshold_case101,500.0,1.2,0.9522373173554336
EXP_02993,ctx_slow_threshold_case101,300.0,9.1,8.544092363076137
EXP_02993,ctx_slow_threshold_case101,500.0,1.2,0.952237317361594
EXP_03024,ctx_slow_threshold_case101,100.0,17.8,16.117899196399517
EXP_03024,ctx_slow_threshold_case101,300.0,6.9,6.340059279717367
EXP_03024,ctx_slow_threshold_case101,500.0,1.2,0.9528151095302452
EXP_03146,ctx_slow_threshold_case101,100.0,20.5,18.999905344541254
EXP_03146,ctx_slow_threshold_case101,300.0,8.9,8.317728991419237
EXP_03146,ctx_slow_threshold_case101,500.0,1.2,0.9522373173108716
EXP_03155,ctx_slow_threshold_case101,100.0,17.4,16.220763140785117
EXP_03155,ctx_slow_threshold_case101,300.0,6.2,5.772652396442703
EXP_03155,ctx_slow_threshold_case101,500.0,1.0,0.8153
EXP_03198,ctx_slow_threshold_case101,100.0,17.0,15.834597463276545
EXP_03198,ctx_slow_threshold_case101,300.0,8.1,7.536740435493308
EXP_03198,ctx_slow_threshold_case101,500.0,1.2,0.9522373173615838
EXP_03210,ctx_slow_threshold_case101,300.0,9.1,8.544558834690546
EXP_03210,ctx_slow_threshold_case101,500.0,1.2,0.9522372547003204
EXP_03214,ctx_slow_threshold_case101,100.0,20.3,18.72802434230118
EXP_03214,ctx_slow_threshold_case101,300.0,8.5,7.896101017768687
EXP_03214,ctx_slow_threshold_case101,500.0,1.2,0.9522373173615938
EXP_03268,ctx_slow_threshold_case101,300.0,9.1,8.543665711825838
EXP_03268,ctx_slow_threshold_case101,500.0,1.2,0.952237317361594
EXP_03269,ctx_slow_threshold_case101,100.0,16.8,15.343718764911983
EXP_03269,ctx_slow_threshold_case101,300.0,6.2,5.744946857743196
EXP_03269,ctx_slow_threshold_case101,500.0,1.1,0.8769638589371159
EXP_03464,ctx_slow_threshold_case101,100.0,18.9,17.70432770188796
EXP_03464,ctx_slow_threshold_case101,300.0,9.1,8.544718097690202
EXP_03464,ctx_slow_threshold_case101,500.0,1.2,0.952237317361594
EXP_03487,ctx_slow_threshold_case101,300.0,7.7,7.156371556947864
EXP_03487,ctx_slow_threshold_case101,500.0,1.2,0.9522373173614777
EXP_03492,ctx_slow_threshold_case101,300.0,6.7,6.119452536263138
EXP_03492,ctx_slow_threshold_case101,500.0,1.2,0.9528104493757332
EXP_03504,ctx_slow_threshold_case101,300.0,7.2,6.819369475256168
EXP_03504,ctx_slow_threshold_case101,500.0,1.2,0.9527860066521018
EXP_03568,ctx_slow_threshold_case101,300.0,6.4,6.338558115792571
EXP_03568,ctx_slow_threshold_case101,500.0,1.2,0.9528072382982208
EXP_03599,ctx_slow_threshold_case101,300.0,3.5,4.9897503098467295
EXP_03606,ctx_slow_threshold_case101,100.0,9.9,13.80981768777651
EXP_03606,ctx_slow_threshold_case101,300.0,1.6,0.1331890841106415
EXP_03626,ctx_slow_threshold_case101,300.0,8.0,7.527029632468701
EXP_03626,ctx_slow_threshold_case101,500.0,1.2,0.9528045222852032
EXP_03634,ctx_slow_threshold_case101,300.0,9.1,8.543665712600035
EXP_03634,ctx_slow_threshold_case101,500.0,1.2,0.952237317361594
EXP_03642,ctx_slow_threshold_case101,300.0,9.1,8.544929239662112
EXP_03642,ctx_slow_threshold_case101,500.0,1.2,0.9522687061159796
EXP_03754,ctx_slow_threshold_case101,100.0,3.0,0.3655432854610878
EXP_03754,ctx_slow_threshold_case101,300.0,9.1,8.543665712592718
EXP_03754,ctx_slow_threshold_case101,500.0,1.2,0.952237317361594
EXP_03767,ctx_slow_threshold_case101,300.0,9.1,8.543665712600388
EXP_03767,ctx_slow_threshold_case101,500.0,1.2,0.952237317361594
EXP_00012,ctx_higher_barrier_case171,100.0,4.1,10.641595383966886
EXP_00012,ctx_higher_barrier_case171,300.0,1.8,0.8664935814619689
EXP_00017,ctx_higher_barrier_case171,300.0,7.9,7.278111979733958
EXP_00017,ctx_higher_barrier_case171,500.0,1.6,1.3203760698044045
EXP_00059,ctx_higher_barrier_case171,100.0,16.5,15.145881519543076
EXP_00059,ctx_higher_barrier_case171,300.0,6.4,5.918727768481564
EXP_00059,ctx_higher_barrier_case171,500.0,1.6,1.3193317422419308
EXP_00129,ctx_higher_barrier_case171,300.0,7.9,7.278431670532303
EXP_00129,ctx_higher_barrier_case171,500.0,1.6,1.3200619706701449
EXP_00269,ctx_higher_barrier_case171,100.0,14.3,12.97668341416914
EXP_00269,ctx_higher_barrier_case171,300.0,1.8,0.02875
EXP_00294,ctx_higher_barrier_case171,100.0,16.9,15.599320962949362
EXP_00294,ctx_higher_barrier_case171,300.0,6.3,5.954380157229322
EXP_00294,ctx_higher_barrier_case171,500.0,1.5,1.2750482125871616
EXP_00347,ctx_higher_barrier_case171,100.0,14.6,13.416914874610642
EXP_00347,ctx_higher_barrier_case171,300.0,5.7,5.175553445308735
EXP_00347,ctx_higher_barrier_case171,500.0,1.1,0.9507058901545372
EXP_00378,ctx_higher_barrier_case171,100.0,14.8,13.559978318183292
EXP_00378,ctx_higher_barrier_case171,300.0,6.2,5.6692043964848535
EXP_00378,ctx_higher_barrier_case171,500.0,1.5,1.2802537538895815
EXP_00383,ctx_higher_barrier_case171,300.0,7.9,7.278111978837879
EXP_00383,ctx_higher_barrier_case171,500.0,1.6,1.3200619706701775
EXP_00444,ctx_higher_barrier_case171,300.0,7.2,6.653166635650206
EXP_00444,ctx_higher_barrier_case171,500.0,1.6,1.320061970670176
EXP_00454,ctx_higher_barrier_case171,100.0,14.3,13.399521195376872
EXP_00454,ctx_higher_barrier_case171,300.0,3.9,4.870640175151007
EXP_00454,ctx_higher_barrier_case171,500.0,0.9,0.6546535637669453
EXP_00465,ctx_higher_barrier_case171,100.0,17.3,15.832273929186092
EXP_00465,ctx_higher_barrier_case171,300.0,7.6,7.03661379622917
EXP_00465,ctx_higher_barrier_case171,500.0,1.6,1.320061970670034
EXP_00483,ctx_higher_barrier_case171,100.0,15.9,14.674250185874342
EXP_00483,ctx_higher_barrier_case171,300.0,6.3,5.8318410528433775
EXP_00483,ctx_higher_barrier_case171,500.0,1.6,1.3173545135733786
EXP_00497,ctx_higher_barrier_case171,100.0,14.8,13.494110202448605
EXP_00497,ctx_higher_barrier_case171,300.0,6.5,5.9287890578961635
EXP_00497,ctx_higher_barrier_case171,500.0,1.6,1.3200619706609935
EXP_00511,ctx_higher_barrier_case171,300.0,7.9,7.279028747002623
EXP_00511,ctx_higher_barrier_case171,500.0,1.6,1.3200656580576855
EXP_00534,ctx_higher_barrier_case171,300.0,7.9,7.275267802677781
EXP_00534,ctx_higher_barrier_case171,500.0,1.1,0.8911039919992062
EXP_00542,ctx_higher_barrier_case171,300.0,7.9,7.2781119797339535
EXP_00542,ctx_higher_barrier_case171,500.0,1.5,1.2741173369083876
EXP_00558,ctx_higher_barrier_case171,100.0,16.2,14.997527551313144
EXP_00558,ctx_higher_barrier_case171,300.0,6.3,5.851616823003497
EXP_00558,ctx_higher_barrier_case171,500.0,1.5,1.3074101535154596
EXP_00559,ctx_higher_barrier_case171,100.0,18.7,17.896912208917584
EXP_00559,ctx_higher_barrier_case171,300.0,6.4,6.086733241304619
EXP_00559,ctx_higher_barrier_case171,500.0,1.5,1.3059356372854494
EXP_00575,ctx_higher_barrier_case171,300.0,7.9,7.278111978397845
EXP_00575,ctx_higher_barrier_case171,500.0,1.6,1.3200619705039964
EXP_00634,ctx_higher_barrier_case171,300.0,7.9,7.278111979733939
EXP_00634,ctx_higher_barrier_case171,500.0,1.6,1.3200619706701775
EXP_00721,ctx_higher_barrier_case171,100.0,21.3,19.78555155117376
EXP_00721,ctx_higher_barrier_case171,300.0,7.9,7.279145417138925
EXP_00721,ctx_higher_barrier_case171,500.0,1.6,1.3200619701666767
EXP_00726,ctx_higher_barrier_case171,100.0,18.1,16.84282636836614
EXP_00726,ctx_higher_barrier_case171,300.0,7.8,7.200239804420728
EXP_00726,ctx_higher_barrier_case171,500.0,1.6,1.3200619706677783
EXP_00760,ctx_higher_barrier_case171,300.0,6.6,6.194000306724528
EXP_00760,ctx_higher_barrier_case171,500.0,1.6,1.320599645260995
EXP_00772,ctx_higher_barrier_case171,300.0,7.9,7.278111979732465
EXP_00772,ctx_higher_barrier_case171,500.0,1.6,1.3200619706701775
EXP_00823,ctx_higher_barrier_case171,100.0,19.9,18.292016519490115
EXP_00823,ctx_higher_barrier_case171,300.0,7.6,7.037595896909205
EXP_00823,ctx_higher_barrier_case171,500.0,1.6,1.3205964029355295
EXP_00884,ctx_higher_barrier_case171,300.0,6.9,6.31267195663814
EXP_00884,ctx_higher_barrier_case171,500.0,1.6,1.3200619706701766
EXP_00995,ctx_higher_barrier_case171,300.0,7.9,7.278111974367638
EXP_00995,ctx_higher_barrier_case171,500.0,1.6,1.3200619706660184
EXP_01078,ctx_higher_barrier_case171,100.0,18.2,16.841145437003533
EXP_01078,ctx_higher_barrier_case171,300.0,6.9,6.448229262303422
EXP_01078,ctx_higher_barrier_case171,500.0,1.6,1.3205211546823443
EXP_01163,ctx_higher_barrier_case171,300.0,7.9,7.2781119797336435
EXP_01163,ctx_higher_barrier_case171,500.0,1.6,1.3200619706701775
EXP_01271,ctx_higher_barrier_case171,100.0,15.8,14.641825168474828
EXP_01271,ctx_higher_barrier_case171,300.0,6.6,6.181604521778929
EXP_01271,ctx_higher_barrier_case171,500.0,1.6,1.320549794238009
EXP_01336,ctx_higher_barrier_case171,100.0,14.4,13.194315966697516
EXP_01336,ctx_higher_barrier_case171,300.0,5.8,5.275008252808067
EXP_01336,ctx_higher_barrier_case171,500.0,1.4,1.188134765911616
EXP_01355,ctx_higher_barrier_case171,100.0,14.9,13.560994976057366
EXP_01355,ctx_higher_barrier_case171,300.0,5.8,5.309598906192155
EXP_01355,ctx_higher_barrier_case171,500.0,1.4,1.1924081836427207
EXP_01357,ctx_higher_barrier_case171,100.0,18.0,16.72525084816525
EXP_01357,ctx_higher_barrier_case171,300.0,7.2,6.814410413017328
EXP_01357,ctx_higher_barrier_case171,500.0,1.6,1.3205342360062218
EXP_01402,ctx_higher_barrier_case171,300.0,7.9,7.278111979702988
EXP_01402,ctx_higher_barrier_case171,500.0,1.6,1.3200619706701775
EXP_01558,ctx_higher_barrier_case171,300.0,7.9,7.278111979733958
EXP_01558,ctx_higher_barrier_case171,500.0,1.6,1.3200619706701775
EXP_01559,ctx_higher_barrier_case171,300.0,7.9,7.279151962489891
EXP_01559,ctx_higher_barrier_case171,500.0,1.6,1.3205995110007362
EXP_01622,ctx_higher_barrier_case171,300.0,7.8,7.293392909165236
EXP_01622,ctx_higher_barrier_case171,500.0,1.6,1.3165472534889269
EXP_01625,ctx_higher_barrier_case171,300.0,7.9,7.278111979474932
EXP_01625,ctx_higher_barrier_case171,500.0,1.6,1.3200619706701775
EXP_01666,ctx_higher_barrier_case171,300.0,7.9,7.278431573778252
EXP_01666,ctx_higher_barrier_case171,500.0,1.6,1.3200619706694043
EXP_01779,ctx_higher_barrier_case171,300.0,5.8,5.3385032172816596
EXP_01779,ctx_higher_barrier_case171,500.0,1.6,1.3203483153747868
EXP_01826,ctx_higher_barrier_case171,300.0,7.9,7.278111979732811
EXP_01826,ctx_higher_barrier_case171,500.0,1.6,1.320061970670177
EXP_01846,ctx_higher_barrier_case171,100.0,14.3,13.252852064638407
EXP_01846,ctx_higher_barrier_case171,300.0,5.7,5.19532494696566
EXP_01846,ctx_higher_barrier_case171,500.0,1.3,1.1031452161673905
EXP_01854,ctx_higher_barrier_case171,300.0,7.8,7.290018860862378
EXP_01854,ctx_higher_barrier_case171,500.0,1.5,1.308231363427189
EXP_01870,ctx_higher_barrier_case171,100.0,14.5,13.391011032245205
EXP_01870,ctx_higher_barrier_case171,300.0,5.5,5.092454109920129
EXP_01870,ctx_higher_barrier_case171,500.0,1.0,0.8337675762769923
EXP_01909,ctx_higher_barrier_case171,300.0,7.9,7.279167772014682
EXP_01909,ctx_higher_barrier_case171,500.0,1.6,1.3200619702881604
EXP_01979,ctx_higher_barrier_case171,300.0,6.4,5.876529960305122
EXP_01979,ctx_higher_barrier_case171,500.0,1.6,1.3205794491252068
EXP_02004,ctx_higher_barrier_case171,100.0,14.8,13.84442275367511
EXP_02004,ctx_higher_barrier_case171,300.0,5.9,5.492984957718642
EXP_02004,ctx_higher_barrier_case171,500.0,1.4,1.2363175239958335
EXP_02071,ctx_higher_barrier_case171,300.0,7.5,7.1091721486464
EXP_02116,ctx_higher_barrier_case171,300.0,7.9,7.278111979733958
EXP_02116,ctx_higher_barrier_case171,500.0,1.6,1.3200619706701775
EXP_02165,ctx_higher_barrier_case171,100.0,18.2,16.749377176865575
EXP_02165,ctx_higher_barrier_case171,300.0,7.3,6.772676637153459
EXP_02165,ctx_higher_barrier_case171,500.0,1.6,1.3200619704439762
EXP_02210,ctx_higher_barrier_case171,300.0,7.9,7.278111979730843
EXP_02210,ctx_higher_barrier_case171,500.0,1.6,1.3200619706701775
EXP_02254,ctx_higher_barrier_case171,300.0,7.9,7.278111978647193
EXP_02254,ctx_higher_barrier_case171,500.0,1.6,1.320061970669156
EXP_02262,ctx_higher_barrier_case171,100.0,14.7,13.339548344556883
EXP_02262,ctx_higher_barrier_case171,300.0,5.9,5.329759136298354
EXP_02262,ctx_higher_barrier_case171,500.0,1.4,1.2131512051898423
EXP_02297,ctx_higher_barrier_case171,100.0,17.3,17.06565089319332
EXP_02297,ctx_higher_barrier_case171,300.0,7.9,7.279154591806715
EXP_02297,ctx_higher_barrier_case171,500.0,1.6,1.3200619706661862
EXP_02314,ctx_higher_barrier_case171,100.0,17.9,16.194463865558482
EXP_02314,ctx_higher_barrier_case171,300.0,6.5,5.995296002344275
EXP_02325,ctx_higher_barrier_case171,300.0,7.8,7.223975221559884
EXP_02325,ctx_higher_barrier_case171,500.0,1.6,1.3205914091566129
EXP_02344,ctx_higher_barrier_case171,100.0,13.7,12.8994446429629
EXP_02344,ctx_higher_barrier_case171,300.0,1.9,3.052068347254001
EXP_02346,ctx_higher_barrier_case171,100.0,14.6,13.476902273583132
EXP_02346,ctx_higher_barrier_case171,300.0,5.8,5.377129121824426
EXP_02346,ctx_higher_barrier_case171,500.0,1.4,1.22174886553823
EXP_02366,ctx_higher_barrier_case171,300.0,7.9,7.278111979733052
EXP_02366,ctx_higher_barrier_case171,500.0,1.6,1.320061970670178
EXP_02390,ctx_higher_barrier_case171,300.0,7.9,7.278111979733948
EXP_02390,ctx_higher_barrier_case171,500.0,1.6,1.320061970670178
EXP_02458,ctx_higher_barrier_case171,300.0,7.9,7.279155900407515
EXP_02458,ctx_higher_barrier_case171,500.0,1.6,1.320061970670177
EXP_02503,ctx_higher_barrier_case171,300.0,7.9,7.2774106535110015
EXP_02503,ctx_higher_barrier_case171,500.0,1.6,1.3205913691879707
EXP_02548,ctx_higher_barrier_case171,300.0,7.9,7.278111977914524
EXP_02548,ctx_higher_barrier_case171,500.0,1.6,1.3200619706701775
EXP_02620,ctx_higher_barrier_case171,300.0,6.9,6.809767496971228
EXP_02620,ctx_higher_barrier_case171,500.0,1.5,1.3127960546134996
EXP_02650,ctx_higher_barrier_case171,100.0,17.9,16.51671165736712
EXP_02650,ctx_higher_barrier_case171,300.0,7.0,6.506508924741891
EXP_02650,ctx_higher_barrier_case171,500.0,1.6,1.320061934792537
EXP_02666,ctx_higher_barrier_case171,300.0,7.9,7.278111972141108
EXP_02666,ctx_higher_barrier_case171,500.0,1.6,1.3200619702461278
EXP_02690,ctx_higher_barrier_case171,100.0,16.3,14.903852021374218
EXP_02690,ctx_higher_barrier_case171,300.0,7.1,6.531845851019024
EXP_02690,ctx_higher_barrier_case171,500.0,1.6,1.3200619706701158
