candidate_id,temperature_K,Kdot,threshold_action,threshold_mode,tier,K,K_over_K_FP,cumulative_action,action_over_threshold,cleavage_stress_Pa,renewal_rate_s
A_NATIVE,300.0,0.0005,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,F1_EMISSION_BLUNTING,0.7725028771419316,0.078125,3.4559017767444035e-67,4.602152526365885e-66,308184059.4232114,2.7017701204794965e-70
A_NATIVE,300.0,0.0005,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,F1_EMISSION_BLUNTING,0.9270034525703178,0.09375,4.366558834534337e-67,5.814855591992055e-66,369820871.3077207,3.237040914631224e-70
A_NATIVE,300.0,0.0005,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,F1_EMISSION_BLUNTING,1.081504027998704,0.109375,5.4941850819205284e-67,7.316492015262616e-66,431457683.1921664,4.1511129615291864e-70
A_NATIVE,300.0,0.0005,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,F1_EMISSION_BLUNTING,1.2360046034270904,0.125,7.004188216946295e-67,9.327331787805492e-66,493094495.0765299,5.7554607965662344e-70
A_NATIVE,300.0,0.0005,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,F1_EMISSION_BLUNTING,1.3905051788554768,0.140625,9.187360177075327e-67,1.2234616485365367e-65,554731306.9607835,8.712602180831286e-70
A_NATIVE,300.0,0.0005,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,F1_EMISSION_BLUNTING,1.545005754283863,0.15625,1.2668447081647162e-66,1.6870307522703358e-65,616368118.8448815,1.4537066808027892e-69
A_NATIVE,300.0,0.0005,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,F1_EMISSION_BLUNTING,1.6995063297122492,0.171875,1.8839351966065735e-66,2.508797322573266e-65,678004930.7287502,2.697822260898333e-69
A_NATIVE,300.0,0.0005,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,F1_EMISSION_BLUNTING,1.8540069051406356,0.1875,3.1019774766299605e-66,4.130838896194263e-65,739641742.6122669,5.617210077295054e-69
A_NATIVE,300.0,0.0005,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,F1_EMISSION_BLUNTING,2.0085074805690217,0.203125,5.817456725465871e-66,7.746986140140831e-65,801278554.4952195,1.3229858971409953e-68
A_NATIVE,300.0,0.0005,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,F1_EMISSION_BLUNTING,2.163008055997408,0.21875,1.2708992336510631e-65,1.6924300795416635e-64,862915366.3772355,3.55174353720998e-68
A_NATIVE,300.0,0.0005,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,F1_EMISSION_BLUNTING,2.3175086314257944,0.234375,3.2773695908852806e-65,4.364404927253506e-64,924552178.2576418,1.094576717490898e-67
A_NATIVE,300.0,0.0005,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,F1_EMISSION_BLUNTING,2.472009206854181,0.25,1.0020700358075727e-64,1.334435827407039e-63,986188990.1351895,3.8971750343259235e-67
A_NATIVE,300.0,0.0005,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,F1_EMISSION_BLUNTING,2.626509782282567,0.265625,3.629296255359047e-64,4.833058347585727e-63,1047825802.0075037,1.612205534313554e-66
A_NATIVE,300.0,0.0005,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,F1_EMISSION_BLUNTING,2.7810103577109535,0.28125,1.5587133177445667e-63,2.0757061098813894e-62,1109462613.8699524,7.787258931937383e-66
A_NATIVE,300.0,0.0005,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,F1_EMISSION_BLUNTING,2.93551093313934,0.296875,7.951493274493883e-63,1.0588838232568736e-61,1171099425.7132745,4.409625191300598e-65
A_NATIVE,300.0,0.0005,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,F1_EMISSION_BLUNTING,3.090011508567726,0.3125,4.8098846583648324e-62,6.405223372081787e-61,1232736237.5185144,2.9365474568455474e-64
A_NATIVE,300.0,0.0005,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,F1_EMISSION_BLUNTING,3.244512083996112,0.328125,3.4597109481053145e-61,4.6072251206508105e-60,1294373049.2459352,2.304825465302421e-63
A_NATIVE,300.0,0.0005,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,F1_EMISSION_BLUNTING,3.3990126594244985,0.34375,2.9560315715319254e-60,3.9364857694996693e-59,1356009860.8103533,2.1345771605205345e-62
A_NATIVE,300.0,0.0005,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,F1_EMISSION_BLUNTING,3.553513234852885,0.359375,2.999866758231674e-59,3.994860176021145e-58,1417646672.0251124,2.332951605057532e-61
A_NATIVE,300.0,0.0005,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,F1_EMISSION_BLUNTING,3.708013810281271,0.375,3.610780913147184e-58,4.808401851411485e-57,1479283482.472635,3.0060112528994576e-60
