temperature_K,context_id,surface_id,endurance_binary,score
100.0,ctx_shifted_ductile_case64,EXP_01679,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_01680,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_01681,0,16.9
100.0,ctx_shifted_ductile_case64,EXP_01682,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_01683,0,17.1
100.0,ctx_shifted_ductile_case64,EXP_01684,0,19.3
100.0,ctx_shifted_ductile_case64,EXP_01685,0,19.6
100.0,ctx_shifted_ductile_case64,EXP_01686,0,18.1
100.0,ctx_shifted_ductile_case64,EXP_01687,0,19.2
100.0,ctx_shifted_ductile_case64,EXP_01688,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_01689,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_01690,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_01691,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_01692,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_01693,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_01694,0,17.7
100.0,ctx_shifted_ductile_case64,EXP_01695,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_01696,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_01697,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_01698,0,25.9
100.0,ctx_shifted_ductile_case64,EXP_01699,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_01700,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_01701,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_01702,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_01703,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_01704,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_01705,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_01706,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_01707,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_01708,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_01709,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_01710,0,17.0
100.0,ctx_shifted_ductile_case64,EXP_01711,0,11.3
100.0,ctx_shifted_ductile_case64,EXP_01712,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_01713,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_01714,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_01715,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_01716,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_01717,1,11.0
100.0,ctx_shifted_ductile_case64,EXP_01718,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_01719,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_01720,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_01721,0,18.5
100.0,ctx_shifted_ductile_case64,EXP_01722,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_01723,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_01724,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_01725,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_01726,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_01727,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_01728,0,17.5
100.0,ctx_shifted_ductile_case64,EXP_01729,1,37.3
100.0,ctx_shifted_ductile_case64,EXP_01730,0,18.6
100.0,ctx_shifted_ductile_case64,EXP_01731,1,37.3
100.0,ctx_shifted_ductile_case64,EXP_01732,0,31.5
100.0,ctx_shifted_ductile_case64,EXP_01733,0,24.5
100.0,ctx_shifted_ductile_case64,EXP_01734,1,37.3
100.0,ctx_shifted_ductile_case64,EXP_01735,0,26.0
100.0,ctx_shifted_ductile_case64,EXP_01736,1,37.3
100.0,ctx_shifted_ductile_case64,EXP_01737,1,36.9
100.0,ctx_shifted_ductile_case64,EXP_01738,1,37.2
100.0,ctx_shifted_ductile_case64,EXP_01739,0,19.6
100.0,ctx_shifted_ductile_case64,EXP_01740,0,17.4
100.0,ctx_shifted_ductile_case64,EXP_01741,0,19.8
100.0,ctx_shifted_ductile_case64,EXP_01742,0,19.1
100.0,ctx_shifted_ductile_case64,EXP_01743,0,33.5
100.0,ctx_shifted_ductile_case64,EXP_01744,0,25.2
100.0,ctx_shifted_ductile_case64,EXP_01745,0,17.2
100.0,ctx_shifted_ductile_case64,EXP_01746,0,17.8
100.0,ctx_shifted_ductile_case64,EXP_01747,0,17.2
100.0,ctx_shifted_ductile_case64,EXP_01748,0,22.2
100.0,ctx_shifted_ductile_case64,EXP_01749,1,37.2
100.0,ctx_shifted_ductile_case64,EXP_01750,0,19.5
100.0,ctx_shifted_ductile_case64,EXP_01751,0,23.8
100.0,ctx_shifted_ductile_case64,EXP_01752,0,17.6
100.0,ctx_shifted_ductile_case64,EXP_01753,1,37.3
100.0,ctx_shifted_ductile_case64,EXP_01754,0,18.0
100.0,ctx_shifted_ductile_case64,EXP_01755,0,17.7
100.0,ctx_shifted_ductile_case64,EXP_01756,0,17.3
100.0,ctx_shifted_ductile_case64,EXP_01757,0,22.1
100.0,ctx_shifted_ductile_case64,EXP_01758,0,22.0
100.0,ctx_shifted_ductile_case64,EXP_01759,0,20.9
100.0,ctx_shifted_ductile_case64,EXP_01760,0,20.7
100.0,ctx_shifted_ductile_case64,EXP_01761,0,18.2
100.0,ctx_shifted_ductile_case64,EXP_01762,0,17.4
100.0,ctx_shifted_ductile_case64,EXP_01763,0,19.6
100.0,ctx_shifted_ductile_case64,EXP_01764,0,18.9
100.0,ctx_shifted_ductile_case64,EXP_01765,0,20.8
100.0,ctx_shifted_ductile_case64,EXP_01766,0,19.5
100.0,ctx_shifted_ductile_case64,EXP_01767,0,26.8
100.0,ctx_shifted_ductile_case64,EXP_01768,1,37.3
100.0,ctx_shifted_ductile_case64,EXP_01769,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_01770,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_01771,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_01772,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_01773,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_01774,0,17.5
100.0,ctx_shifted_ductile_case64,EXP_01775,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_01776,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_01777,0,26.5
100.0,ctx_shifted_ductile_case64,EXP_01778,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_01779,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_01780,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_01781,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_01782,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_01783,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_01784,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_01785,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_01786,1,10.9
100.0,ctx_shifted_ductile_case64,EXP_01787,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_01788,0,20.0
100.0,ctx_shifted_ductile_case64,EXP_01789,0,18.1
100.0,ctx_shifted_ductile_case64,EXP_01790,0,16.4
100.0,ctx_shifted_ductile_case64,EXP_01791,1,10.9
100.0,ctx_shifted_ductile_case64,EXP_01792,0,24.0
100.0,ctx_shifted_ductile_case64,EXP_01793,0,17.9
100.0,ctx_shifted_ductile_case64,EXP_01794,0,18.2
100.0,ctx_shifted_ductile_case64,EXP_01795,0,17.6
100.0,ctx_shifted_ductile_case64,EXP_01796,0,21.7
100.0,ctx_shifted_ductile_case64,EXP_01797,0,21.5
100.0,ctx_shifted_ductile_case64,EXP_01798,0,16.6
100.0,ctx_shifted_ductile_case64,EXP_01799,0,24.2
100.0,ctx_shifted_ductile_case64,EXP_01800,0,26.7
100.0,ctx_shifted_ductile_case64,EXP_01801,1,37.3
100.0,ctx_shifted_ductile_case64,EXP_01802,0,16.4
100.0,ctx_shifted_ductile_case64,EXP_01803,0,18.4
100.0,ctx_shifted_ductile_case64,EXP_01804,0,34.9
100.0,ctx_shifted_ductile_case64,EXP_01805,0,20.9
100.0,ctx_shifted_ductile_case64,EXP_01806,0,24.3
100.0,ctx_shifted_ductile_case64,EXP_01807,1,37.3
100.0,ctx_shifted_ductile_case64,EXP_01808,0,22.6
100.0,ctx_shifted_ductile_case64,EXP_01809,0,31.5
100.0,ctx_shifted_ductile_case64,EXP_01810,0,22.7
100.0,ctx_shifted_ductile_case64,EXP_01811,0,23.9
100.0,ctx_shifted_ductile_case64,EXP_01812,0,17.9
100.0,ctx_shifted_ductile_case64,EXP_01813,0,17.8
100.0,ctx_shifted_ductile_case64,EXP_01814,0,22.4
100.0,ctx_shifted_ductile_case64,EXP_01815,0,19.3
100.0,ctx_shifted_ductile_case64,EXP_01816,0,27.1
100.0,ctx_shifted_ductile_case64,EXP_01817,0,18.9
100.0,ctx_shifted_ductile_case64,EXP_01818,0,16.8
100.0,ctx_shifted_ductile_case64,EXP_01819,0,22.1
100.0,ctx_shifted_ductile_case64,EXP_01820,0,20.3
100.0,ctx_shifted_ductile_case64,EXP_01821,1,37.1
100.0,ctx_shifted_ductile_case64,EXP_01822,1,36.3
100.0,ctx_shifted_ductile_case64,EXP_01823,0,19.4
100.0,ctx_shifted_ductile_case64,EXP_01824,0,18.2
100.0,ctx_shifted_ductile_case64,EXP_01825,0,16.2
100.0,ctx_shifted_ductile_case64,EXP_01826,1,37.2
100.0,ctx_shifted_ductile_case64,EXP_01827,0,21.2
100.0,ctx_shifted_ductile_case64,EXP_01828,0,24.4
100.0,ctx_shifted_ductile_case64,EXP_01829,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_01830,0,24.8
100.0,ctx_shifted_ductile_case64,EXP_01831,0,21.9
100.0,ctx_shifted_ductile_case64,EXP_01832,1,35.2
100.0,ctx_shifted_ductile_case64,EXP_01833,1,31.8
100.0,ctx_shifted_ductile_case64,EXP_01834,0,17.6
100.0,ctx_shifted_ductile_case64,EXP_01835,0,20.0
100.0,ctx_shifted_ductile_case64,EXP_01836,1,35.6
100.0,ctx_shifted_ductile_case64,EXP_01837,0,28.0
100.0,ctx_shifted_ductile_case64,EXP_01838,0,24.2
100.0,ctx_shifted_ductile_case64,EXP_01839,0,22.3
100.0,ctx_shifted_ductile_case64,EXP_01840,0,25.0
100.0,ctx_shifted_ductile_case64,EXP_01841,0,18.8
100.0,ctx_shifted_ductile_case64,EXP_01842,1,33.6
100.0,ctx_shifted_ductile_case64,EXP_01843,1,28.4
100.0,ctx_shifted_ductile_case64,EXP_01844,1,33.2
100.0,ctx_shifted_ductile_case64,EXP_01845,0,22.6
100.0,ctx_shifted_ductile_case64,EXP_01846,0,16.4
100.0,ctx_shifted_ductile_case64,EXP_01847,0,16.8
100.0,ctx_shifted_ductile_case64,EXP_01848,0,20.5
100.0,ctx_shifted_ductile_case64,EXP_01849,0,19.3
100.0,ctx_shifted_ductile_case64,EXP_01850,0,17.9
100.0,ctx_shifted_ductile_case64,EXP_01851,0,18.6
100.0,ctx_shifted_ductile_case64,EXP_01852,0,31.9
100.0,ctx_shifted_ductile_case64,EXP_01853,1,31.9
100.0,ctx_shifted_ductile_case64,EXP_01854,1,35.6
100.0,ctx_shifted_ductile_case64,EXP_01855,0,19.3
100.0,ctx_shifted_ductile_case64,EXP_01856,0,17.4
100.0,ctx_shifted_ductile_case64,EXP_01857,0,26.5
100.0,ctx_shifted_ductile_case64,EXP_01858,1,37.3
100.0,ctx_shifted_ductile_case64,EXP_01859,0,16.7
100.0,ctx_shifted_ductile_case64,EXP_01860,0,24.6
100.0,ctx_shifted_ductile_case64,EXP_01861,0,18.6
100.0,ctx_shifted_ductile_case64,EXP_01862,0,22.0
100.0,ctx_shifted_ductile_case64,EXP_01863,0,24.3
100.0,ctx_shifted_ductile_case64,EXP_01864,0,24.7
100.0,ctx_shifted_ductile_case64,EXP_01865,0,25.5
100.0,ctx_shifted_ductile_case64,EXP_01866,1,24.8
100.0,ctx_shifted_ductile_case64,EXP_01867,0,17.2
100.0,ctx_shifted_ductile_case64,EXP_01868,0,22.7
100.0,ctx_shifted_ductile_case64,EXP_01869,0,20.1
100.0,ctx_shifted_ductile_case64,EXP_01870,0,16.6
100.0,ctx_shifted_ductile_case64,EXP_01871,0,18.6
100.0,ctx_shifted_ductile_case64,EXP_01872,0,17.5
100.0,ctx_shifted_ductile_case64,EXP_01873,0,19.7
100.0,ctx_shifted_ductile_case64,EXP_01874,0,16.4
100.0,ctx_shifted_ductile_case64,EXP_01875,1,37.3
100.0,ctx_shifted_ductile_case64,EXP_01876,0,17.9
100.0,ctx_shifted_ductile_case64,EXP_01877,0,21.3
100.0,ctx_shifted_ductile_case64,EXP_01878,0,18.7
100.0,ctx_shifted_ductile_case64,EXP_01879,0,26.1
100.0,ctx_shifted_ductile_case64,EXP_01880,0,30.4
100.0,ctx_shifted_ductile_case64,EXP_01881,0,21.8
100.0,ctx_shifted_ductile_case64,EXP_01882,0,16.5
100.0,ctx_shifted_ductile_case64,EXP_01883,0,23.2
100.0,ctx_shifted_ductile_case64,EXP_01884,0,27.9
100.0,ctx_shifted_ductile_case64,EXP_01885,0,24.9
100.0,ctx_shifted_ductile_case64,EXP_01886,1,36.6
100.0,ctx_shifted_ductile_case64,EXP_01887,0,30.5
100.0,ctx_shifted_ductile_case64,EXP_01888,0,21.6
100.0,ctx_shifted_ductile_case64,EXP_01889,0,17.7
100.0,ctx_shifted_ductile_case64,EXP_01890,0,24.9
100.0,ctx_shifted_ductile_case64,EXP_01891,0,26.1
100.0,ctx_shifted_ductile_case64,EXP_01892,0,27.2
100.0,ctx_shifted_ductile_case64,EXP_01893,0,20.1
100.0,ctx_shifted_ductile_case64,EXP_01894,0,25.9
100.0,ctx_shifted_ductile_case64,EXP_01895,0,17.0
100.0,ctx_shifted_ductile_case64,EXP_01896,0,18.4
100.0,ctx_shifted_ductile_case64,EXP_01897,0,19.2
100.0,ctx_shifted_ductile_case64,EXP_01898,0,21.0
100.0,ctx_shifted_ductile_case64,EXP_01899,0,25.9
100.0,ctx_shifted_ductile_case64,EXP_01900,0,17.9
100.0,ctx_shifted_ductile_case64,EXP_01901,0,19.5
100.0,ctx_shifted_ductile_case64,EXP_01902,0,19.4
100.0,ctx_shifted_ductile_case64,EXP_01903,0,17.6
100.0,ctx_shifted_ductile_case64,EXP_01904,1,10.9
100.0,ctx_shifted_ductile_case64,EXP_01905,1,21.9
100.0,ctx_shifted_ductile_case64,EXP_01906,0,20.5
100.0,ctx_shifted_ductile_case64,EXP_01907,0,19.5
100.0,ctx_shifted_ductile_case64,EXP_01908,1,29.7
100.0,ctx_shifted_ductile_case64,EXP_01909,0,25.3
100.0,ctx_shifted_ductile_case64,EXP_01910,0,18.0
100.0,ctx_shifted_ductile_case64,EXP_01911,0,18.1
100.0,ctx_shifted_ductile_case64,EXP_01912,0,18.1
100.0,ctx_shifted_ductile_case64,EXP_01913,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_01914,0,21.0
100.0,ctx_shifted_ductile_case64,EXP_01915,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_01916,0,21.2
100.0,ctx_shifted_ductile_case64,EXP_01917,0,17.3
100.0,ctx_shifted_ductile_case64,EXP_01918,0,17.8
100.0,ctx_shifted_ductile_case64,EXP_01919,0,23.1
100.0,ctx_shifted_ductile_case64,EXP_01920,0,17.8
100.0,ctx_shifted_ductile_case64,EXP_01921,0,16.7
100.0,ctx_shifted_ductile_case64,EXP_01922,0,17.1
100.0,ctx_shifted_ductile_case64,EXP_01923,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_01924,0,28.9
100.0,ctx_shifted_ductile_case64,EXP_01925,1,37.3
100.0,ctx_shifted_ductile_case64,EXP_01926,0,17.3
100.0,ctx_shifted_ductile_case64,EXP_01927,0,20.6
100.0,ctx_shifted_ductile_case64,EXP_01928,0,21.0
100.0,ctx_shifted_ductile_case64,EXP_01929,1,37.3
100.0,ctx_shifted_ductile_case64,EXP_01930,0,17.0
100.0,ctx_shifted_ductile_case64,EXP_01931,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_01932,0,22.9
100.0,ctx_shifted_ductile_case64,EXP_01933,0,16.4
100.0,ctx_shifted_ductile_case64,EXP_01934,1,10.9
100.0,ctx_shifted_ductile_case64,EXP_01935,0,19.5
100.0,ctx_shifted_ductile_case64,EXP_01936,0,22.0
100.0,ctx_shifted_ductile_case64,EXP_01937,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_01938,0,30.2
100.0,ctx_shifted_ductile_case64,EXP_01939,1,31.5
100.0,ctx_shifted_ductile_case64,EXP_01940,0,17.7
100.0,ctx_shifted_ductile_case64,EXP_01941,0,18.1
100.0,ctx_shifted_ductile_case64,EXP_01942,0,22.5
100.0,ctx_shifted_ductile_case64,EXP_01943,0,17.0
100.0,ctx_shifted_ductile_case64,EXP_01944,1,10.9
100.0,ctx_shifted_ductile_case64,EXP_01945,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_01946,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_01947,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_01948,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_01949,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_01950,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_01951,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_01952,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_01953,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_01954,0,19.9
100.0,ctx_shifted_ductile_case64,EXP_01955,0,18.9
100.0,ctx_shifted_ductile_case64,EXP_01956,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_01957,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_01958,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_01959,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_01960,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_01961,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_01962,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_01963,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_01964,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_01965,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_01966,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_01967,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_01968,0,19.6
100.0,ctx_shifted_ductile_case64,EXP_01969,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_01970,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_01971,0,16.9
100.0,ctx_shifted_ductile_case64,EXP_01972,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_01973,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_01974,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_01975,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_01976,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_01977,0,22.0
100.0,ctx_shifted_ductile_case64,EXP_01978,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_01979,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_01980,0,21.7
100.0,ctx_shifted_ductile_case64,EXP_01981,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_01982,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_01983,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_01984,0,21.6
100.0,ctx_shifted_ductile_case64,EXP_01985,1,37.3
100.0,ctx_shifted_ductile_case64,EXP_01986,0,17.6
100.0,ctx_shifted_ductile_case64,EXP_01987,1,37.3
100.0,ctx_shifted_ductile_case64,EXP_01988,0,17.5
100.0,ctx_shifted_ductile_case64,EXP_01989,0,17.9
100.0,ctx_shifted_ductile_case64,EXP_01990,0,17.4
100.0,ctx_shifted_ductile_case64,EXP_01991,0,23.1
100.0,ctx_shifted_ductile_case64,EXP_01992,0,28.3
100.0,ctx_shifted_ductile_case64,EXP_01993,0,17.3
100.0,ctx_shifted_ductile_case64,EXP_01994,0,21.1
100.0,ctx_shifted_ductile_case64,EXP_01995,0,19.5
100.0,ctx_shifted_ductile_case64,EXP_01996,0,27.4
100.0,ctx_shifted_ductile_case64,EXP_01997,0,17.4
100.0,ctx_shifted_ductile_case64,EXP_01998,1,37.1
100.0,ctx_shifted_ductile_case64,EXP_01999,0,16.5
100.0,ctx_shifted_ductile_case64,EXP_02000,0,16.9
100.0,ctx_shifted_ductile_case64,EXP_02001,0,19.1
100.0,ctx_shifted_ductile_case64,EXP_02002,0,23.5
100.0,ctx_shifted_ductile_case64,EXP_02003,0,20.1
100.0,ctx_shifted_ductile_case64,EXP_02004,0,16.9
100.0,ctx_shifted_ductile_case64,EXP_02005,1,37.3
100.0,ctx_shifted_ductile_case64,EXP_02006,0,21.6
100.0,ctx_shifted_ductile_case64,EXP_02007,0,17.7
100.0,ctx_shifted_ductile_case64,EXP_02008,0,19.0
100.0,ctx_shifted_ductile_case64,EXP_02009,1,37.0
100.0,ctx_shifted_ductile_case64,EXP_02010,0,16.6
100.0,ctx_shifted_ductile_case64,EXP_02011,0,23.3
100.0,ctx_shifted_ductile_case64,EXP_02012,0,21.2
100.0,ctx_shifted_ductile_case64,EXP_02013,0,17.4
100.0,ctx_shifted_ductile_case64,EXP_02014,1,37.3
100.0,ctx_shifted_ductile_case64,EXP_02015,1,37.3
100.0,ctx_shifted_ductile_case64,EXP_02016,1,29.6
100.0,ctx_shifted_ductile_case64,EXP_02017,0,17.9
100.0,ctx_shifted_ductile_case64,EXP_02018,0,22.8
100.0,ctx_shifted_ductile_case64,EXP_02019,0,20.3
100.0,ctx_shifted_ductile_case64,EXP_02020,1,37.3
100.0,ctx_shifted_ductile_case64,EXP_02021,1,37.3
100.0,ctx_shifted_ductile_case64,EXP_02022,0,17.6
100.0,ctx_shifted_ductile_case64,EXP_02023,0,20.3
100.0,ctx_shifted_ductile_case64,EXP_02024,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_02025,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_02026,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_02027,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_02028,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_02029,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_02030,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_02031,0,21.1
100.0,ctx_shifted_ductile_case64,EXP_02032,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_02033,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_02034,0,16.9
100.0,ctx_shifted_ductile_case64,EXP_02035,0,24.6
100.0,ctx_shifted_ductile_case64,EXP_02036,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_02037,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_02038,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_02039,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_02040,0,18.1
100.0,ctx_shifted_ductile_case64,EXP_02041,0,24.8
100.0,ctx_shifted_ductile_case64,EXP_02042,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_02043,0,16.2
100.0,ctx_shifted_ductile_case64,EXP_02044,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_02045,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_02046,0,10.9
100.0,ctx_shifted_ductile_case64,EXP_02047,0,18.9
100.0,ctx_shifted_ductile_case64,EXP_02048,0,32.0
100.0,ctx_shifted_ductile_case64,EXP_02049,0,37.3
100.0,ctx_shifted_ductile_case64,EXP_02050,0,37.3
100.0,ctx_shifted_ductile_case64,EXP_02051,0,24.3
100.0,ctx_shifted_ductile_case64,EXP_02052,0,18.4
100.0,ctx_shifted_ductile_case64,EXP_02053,0,21.1
100.0,ctx_shifted_ductile_case64,EXP_02054,1,37.3
100.0,ctx_shifted_ductile_case64,EXP_02055,0,19.5
100.0,ctx_shifted_ductile_case64,EXP_02056,0,19.5
100.0,ctx_shifted_ductile_case64,EXP_02057,0,19.9
100.0,ctx_shifted_ductile_case64,EXP_02058,0,16.8
100.0,ctx_shifted_ductile_case64,EXP_02059,0,26.6
100.0,ctx_shifted_ductile_case64,EXP_02060,0,20.5
100.0,ctx_shifted_ductile_case64,EXP_02061,0,32.6
100.0,ctx_shifted_ductile_case64,EXP_02062,0,17.4
100.0,ctx_shifted_ductile_case64,EXP_02063,1,34.8
100.0,ctx_shifted_ductile_case64,EXP_02064,1,33.2
100.0,ctx_shifted_ductile_case64,EXP_02065,1,34.7
100.0,ctx_shifted_ductile_case64,EXP_02066,0,32.1
100.0,ctx_shifted_ductile_case64,EXP_02067,0,17.9
100.0,ctx_shifted_ductile_case64,EXP_02068,0,17.2
100.0,ctx_shifted_ductile_case64,EXP_02069,0,25.5
100.0,ctx_shifted_ductile_case64,EXP_02070,1,37.3
100.0,ctx_shifted_ductile_case64,EXP_02071,0,37.3
100.0,ctx_shifted_ductile_case64,EXP_02072,0,19.2
100.0,ctx_shifted_ductile_case64,EXP_02073,0,18.4
100.0,ctx_shifted_ductile_case64,EXP_02074,0,16.4
100.0,ctx_shifted_ductile_case64,EXP_02075,1,37.3
100.0,ctx_shifted_ductile_case64,EXP_02076,0,37.3
100.0,ctx_shifted_ductile_case64,EXP_02077,0,32.6
100.0,ctx_shifted_ductile_case64,EXP_02078,0,28.9
100.0,ctx_shifted_ductile_case64,EXP_02079,1,35.0
100.0,ctx_shifted_ductile_case64,EXP_02080,0,20.5
100.0,ctx_shifted_ductile_case64,EXP_02081,0,27.5
100.0,ctx_shifted_ductile_case64,EXP_02082,1,37.3
100.0,ctx_shifted_ductile_case64,EXP_02083,0,13.2
100.0,ctx_shifted_ductile_case64,EXP_02084,0,17.5
100.0,ctx_shifted_ductile_case64,EXP_02085,0,29.9
100.0,ctx_shifted_ductile_case64,EXP_02086,0,18.6
100.0,ctx_shifted_ductile_case64,EXP_02087,1,36.9
100.0,ctx_shifted_ductile_case64,EXP_02088,0,29.8
100.0,ctx_shifted_ductile_case64,EXP_02089,0,16.7
100.0,ctx_shifted_ductile_case64,EXP_02090,0,23.7
100.0,ctx_shifted_ductile_case64,EXP_02091,0,23.0
100.0,ctx_shifted_ductile_case64,EXP_02092,0,22.2
100.0,ctx_shifted_ductile_case64,EXP_02093,0,18.3
100.0,ctx_shifted_ductile_case64,EXP_02094,0,21.7
100.0,ctx_shifted_ductile_case64,EXP_02095,0,17.5
100.0,ctx_shifted_ductile_case64,EXP_02096,0,16.9
100.0,ctx_shifted_ductile_case64,EXP_02097,1,37.0
100.0,ctx_shifted_ductile_case64,EXP_02098,0,22.0
100.0,ctx_shifted_ductile_case64,EXP_02099,1,37.3
100.0,ctx_shifted_ductile_case64,EXP_02100,0,23.1
100.0,ctx_shifted_ductile_case64,EXP_02101,1,36.4
100.0,ctx_shifted_ductile_case64,EXP_02102,0,24.5
100.0,ctx_shifted_ductile_case64,EXP_02103,0,22.6
100.0,ctx_shifted_ductile_case64,EXP_02104,1,37.0
100.0,ctx_shifted_ductile_case64,EXP_02105,0,22.1
100.0,ctx_shifted_ductile_case64,EXP_02106,0,21.8
100.0,ctx_shifted_ductile_case64,EXP_02107,0,18.8
100.0,ctx_shifted_ductile_case64,EXP_02108,0,18.0
100.0,ctx_shifted_ductile_case64,EXP_02109,0,29.2
100.0,ctx_shifted_ductile_case64,EXP_02110,0,22.3
100.0,ctx_shifted_ductile_case64,EXP_02111,1,37.3
100.0,ctx_shifted_ductile_case64,EXP_02112,0,24.7
100.0,ctx_shifted_ductile_case64,EXP_02113,0,16.3
100.0,ctx_shifted_ductile_case64,EXP_02114,0,17.5
