class,replicate,seed,bin_start_um,bin_end_um,bin_center_um,K_median_MPa_sqrt_m,K_mean_MPa_sqrt_m,K_p10_MPa_sqrt_m,K_p90_MPa_sqrt_m,n,complete
weakT,2,1102,950.0,975.0,962.5,20.05169930644179,20.068109059597045,19.812072069971904,20.340555802377438,6,True
weakT,2,1102,975.0,1000.0,987.5,20.233129900129573,20.32397503252975,20.15601538074979,20.55829014339122,5,True
weakT,3,1103,0.0,25.0,12.5,14.982033724665605,14.749758675389764,13.554591685474765,15.712650616028913,6,True
weakT,3,1103,25.0,50.0,37.5,11.121263265971717,11.490000745902663,10.935773113150457,12.41296585858581,6,True
weakT,3,1103,50.0,75.0,62.5,11.866310464920057,12.004905055820752,11.455317671734951,12.695362540100865,7,True
weakT,3,1103,75.0,100.0,87.5,9.977822035530517,9.952923309998209,9.31090743420679,10.57004046025732,6,True
weakT,3,1103,100.0,125.0,112.5,7.903991940522248,8.073762980324226,7.823291636378724,8.45396885269486,7,True
weakT,3,1103,125.0,150.0,137.5,11.125874688864222,11.608440492382512,10.33944970555081,13.3599970827325,6,True
weakT,3,1103,150.0,175.0,162.5,12.871059578386769,12.69088503899638,12.096209396191282,13.138015798316168,7,True
weakT,3,1103,175.0,200.0,187.5,7.563891044113577,7.570734278771402,7.03349555241146,8.154843336967396,7,True
weakT,3,1103,200.0,225.0,212.5,9.369074864121805,9.236377021780473,8.931780529253887,9.433232199957882,7,True
weakT,3,1103,225.0,250.0,237.5,10.469613805415895,10.378100025750479,9.72122863086489,10.943457640970651,6,True
weakT,3,1103,250.0,275.0,262.5,11.162788057008044,11.010344407064808,8.134546094692627,13.733699069493758,6,True
weakT,3,1103,275.0,300.0,287.5,14.7988927640864,15.055257795671437,12.821453001465978,17.97050985027681,7,True
weakT,3,1103,300.0,325.0,312.5,11.14567402429798,11.286330239678692,10.242390834160528,12.47092586057757,6,True
weakT,3,1103,325.0,350.0,337.5,17.09657683800249,17.278510872457897,16.48883943587188,18.250116343499307,6,True
weakT,3,1103,350.0,375.0,362.5,16.864321478424507,17.545776055732684,16.257211860078456,19.515794828695086,6,True
weakT,3,1103,375.0,400.0,387.5,14.926582119455126,15.89157282507845,14.55617412785453,18.19196222792569,6,True
weakT,3,1103,400.0,425.0,412.5,15.03445146409021,14.871571788971227,14.414212160651939,15.185867791379085,7,True
weakT,3,1103,425.0,450.0,437.5,11.932021883364175,12.259238528937518,11.48318889531018,13.349331586163249,7,True
weakT,3,1103,450.0,475.0,462.5,14.269563703794091,13.86848628281537,12.80960659442492,14.526288550227104,6,True
weakT,3,1103,475.0,500.0,487.5,19.831339748382607,17.70291199054539,13.919511596647284,20.103901547822282,7,True
weakT,3,1103,500.0,525.0,512.5,20.15755098748204,20.125622487564076,20.05339723316319,20.165919242047007,6,True
weakT,3,1103,525.0,550.0,537.5,18.774681617441576,18.799228490895285,18.368995525989718,19.25400832925456,6,True
weakT,3,1103,550.0,575.0,562.5,17.644768909535394,16.802890214841398,14.117315080696425,18.159398872802868,7,True
weakT,3,1103,575.0,600.0,587.5,16.992777915461957,16.614192828161052,15.4451983243017,17.4046022447195,6,True
weakT,3,1103,600.0,625.0,612.5,14.69097740159024,15.683778164771512,14.384304160566897,17.9760529321574,6,True
weakT,3,1103,625.0,650.0,637.5,14.595148806779207,14.630251450872425,14.471723960395998,14.808402595557876,8,True
weakT,3,1103,650.0,675.0,662.5,14.561917608914923,14.445820288498018,14.150815498353465,14.692556681764351,7,True
weakT,3,1103,675.0,700.0,687.5,15.026752488725847,15.050164897586845,14.502977697253684,15.649581917290828,8,True
weakT,3,1103,700.0,725.0,712.5,18.63122783046918,18.2682723554809,16.95488575433368,19.218703481639835,6,True
weakT,3,1103,725.0,750.0,737.5,14.59636287120464,14.706189069096158,11.315722107850865,18.894351373560955,7,True
weakT,3,1103,750.0,775.0,762.5,14.977566611714622,14.680020108304547,12.922788745113019,16.096260267493967,7,True
weakT,3,1103,775.0,800.0,787.5,17.565261775900318,17.395501724618804,16.960083500346485,17.643212392772185,7,True
weakT,3,1103,800.0,825.0,812.5,17.43407289855327,17.517018950515066,17.3007034756993,17.767846183004536,7,True
weakT,3,1103,825.0,850.0,837.5,17.48608723291249,17.44250422790694,17.31017393081026,17.541496488410317,8,True
weakT,3,1103,850.0,875.0,862.5,17.62781553767769,17.699947451676028,17.457054600510308,17.981614672642333,7,True
weakT,3,1103,875.0,900.0,887.5,18.38346767104923,18.39408675302249,18.085235470734553,18.713557117283685,6,True
weakT,3,1103,900.0,925.0,912.5,18.83512805591879,18.891516536910274,18.40972060056351,19.511778633283612,7,True
weakT,3,1103,925.0,950.0,937.5,18.519717025396343,18.522629657169183,18.480855298275955,18.572577081314563,7,True
weakT,3,1103,950.0,975.0,962.5,18.707203462272076,18.710434228972723,18.53135315507714,18.85202138298664,7,True
weakT,3,1103,975.0,1000.0,987.5,19.107623014365934,19.13246209093091,18.951468135244408,19.34905152783312,7,True
weakT,4,1104,0.0,25.0,12.5,14.651446547221557,14.439834376115288,13.276273280187638,15.391783300936671,6,True
weakT,4,1104,25.0,50.0,37.5,10.860971493567149,11.225000593291027,10.6750506505687,12.138979635737227,6,True
weakT,4,1104,50.0,75.0,62.5,11.52775137918796,11.529620281390436,10.925884610111472,12.067244823327897,7,True
weakT,4,1104,75.0,100.0,87.5,9.717837973936124,9.714640585220044,9.10025676568814,10.325827016035865,6,True
weakT,4,1104,100.0,125.0,112.5,7.895540900949391,7.954031708169315,7.746576310906153,8.24869601824787,7,True
weakT,4,1104,125.0,150.0,137.5,11.025687266694888,11.527228234498876,10.321805124782784,13.234192312018955,6,True
weakT,4,1104,150.0,175.0,162.5,12.752930189276912,12.600759102055646,12.042323476494925,13.02428488313293,7,True
weakT,4,1104,175.0,200.0,187.5,7.7722775298035165,7.881064489085532,7.431444687689528,8.35502717286304,7,True
weakT,4,1104,200.0,225.0,212.5,9.271215040028121,9.204448855926112,8.938193634331906,9.403937893418309,6,True
weakT,4,1104,225.0,250.0,237.5,10.242785315507176,10.158923579378468,9.397106010389825,10.824102129265832,7,True
weakT,4,1104,250.0,275.0,262.5,11.271085878513396,11.190572450554098,8.95586392024894,13.344767552899956,6,True
weakT,4,1104,275.0,300.0,287.5,14.804511202466632,14.612177072869656,13.498042593784298,15.533977422358037,6,True
weakT,4,1104,300.0,325.0,312.5,13.65836602652654,13.700385653217575,10.577870512765774,16.344509099099398,7,True
weakT,4,1104,325.0,350.0,337.5,18.825478598098716,18.538491020206695,17.613720277100413,19.176274185420965,6,True
weakT,4,1104,350.0,375.0,362.5,14.98088932254295,15.032939209902255,14.437870782776377,15.680057524387436,6,True
weakT,4,1104,375.0,400.0,387.5,14.438795349197152,14.455991892772058,14.300964533589072,14.627811545251484,7,True
weakT,4,1104,400.0,425.0,412.5,15.166905745916464,14.302550933040088,12.425128348315658,15.315618704888145,6,True
weakT,4,1104,425.0,450.0,437.5,9.499671022867778,9.776881357798988,9.085242341056224,10.867672775512785,7,True
weakT,4,1104,450.0,475.0,462.5,16.406698736668286,15.524080196430074,11.796866680596032,19.390922018969786,7,True
weakT,4,1104,475.0,500.0,487.5,19.83886250766316,19.32641411393063,18.15532624259338,19.985053591535355,6,True
weakT,4,1104,500.0,525.0,512.5,19.39263857295669,17.274056915063287,11.880343205991954,20.787609901128903,7,True
weakT,4,1104,525.0,550.0,537.5,18.628906849674493,18.33298825769205,17.4120436369779,19.080910802956723,5,True
weakT,4,1104,550.0,575.0,562.5,14.06547610251587,15.036776888546854,13.981816366082143,17.295185846071803,7,True
weakT,4,1104,575.0,600.0,587.5,14.49724176098977,14.615389423332877,14.164589783683786,15.184336725325071,6,True
weakT,4,1104,600.0,625.0,612.5,15.429982207773133,16.453998556809818,14.985716219295236,18.94629724336108,6,True
weakT,4,1104,625.0,650.0,637.5,19.896310546308488,19.237909431002965,16.907904320427154,20.807027179497588,7,True
weakT,4,1104,650.0,675.0,662.5,12.361618595270594,12.246242355547475,10.125149881198608,14.251958590173231,6,True
weakT,4,1104,675.0,700.0,687.5,14.600607756722168,15.540212539987204,13.532619791842018,19.03753343668629,7,True
weakT,4,1104,700.0,725.0,712.5,17.083013426471396,16.793773962380808,15.648850309063334,17.649458151607686,6,True
weakT,4,1104,725.0,750.0,737.5,18.626328352854124,18.461977089268924,17.871785719751173,18.88781719520147,6,True
weakT,4,1104,750.0,775.0,762.5,18.76608784084776,18.673181699826042,18.20778013055324,19.045677128077134,6,True
weakT,4,1104,775.0,800.0,787.5,18.539259416465644,18.49966375284244,18.097601085609398,18.986648807075156,7,True
weakT,4,1104,800.0,825.0,812.5,18.727288117859153,18.800980616997293,18.596271719793567,19.079382013339156,6,True
weakT,4,1104,825.0,850.0,837.5,19.40080937671595,19.265865442819184,18.647752534663848,19.68934843835861,7,True
weakT,4,1104,850.0,875.0,862.5,19.246973389453508,19.2958455032212,19.201802533320524,19.438760586889572,6,True
weakT,4,1104,875.0,900.0,887.5,19.479015517713,19.370087184551434,19.116366003857195,19.53217714573516,7,True
weakT,4,1104,900.0,925.0,912.5,19.41041511129035,19.13733581515328,18.203061971151257,19.7180572518741,7,True
weakT,4,1104,925.0,950.0,937.5,18.0766632918975,18.034637785983243,17.93277522380478,18.116980085868526,8,True
weakT,4,1104,950.0,975.0,962.5,18.08784386312717,18.161073929181473,17.757043885919096,18.6080593932567,7,True
weakT,4,1104,975.0,1000.0,987.5,17.894362623513583,18.096097084192994,17.79486547806707,18.540579491889805,7,True
weakT,5,1105,0.0,25.0,12.5,14.816340423887425,14.568569938246485,13.411053101935844,15.47831628891619,6,True
weakT,5,1105,25.0,50.0,37.5,10.996818197412566,11.36077619305266,10.809899861256316,12.275610520489098,6,True
weakT,5,1105,50.0,75.0,62.5,11.658910960961014,11.747198355921471,11.28380963417607,12.227093811079186,7,True
weakT,5,1105,75.0,100.0,87.5,10.040832287637254,10.017079473735171,9.343207711456692,10.667198422111568,6,True
weakT,5,1105,100.0,125.0,112.5,7.97681576242672,8.033167855019624,7.770843540675409,8.327014023463276,7,True
weakT,5,1105,125.0,150.0,137.5,11.470075531836699,11.606502933114593,9.378951177586142,13.970482089920939,6,True
weakT,5,1105,150.0,175.0,162.5,13.11694453458096,12.908982584464072,12.217715534471646,13.503171223762768,7,True
weakT,5,1105,175.0,200.0,187.5,7.087557418820896,7.097605464131952,6.494209106131375,7.790069217462091,7,True
weakT,5,1105,200.0,225.0,212.5,8.928566710509887,8.781762910966558,8.205565100171938,9.211156922217844,6,True
weakT,5,1105,225.0,250.0,237.5,10.172215956178755,10.07980423167769,9.357204480187912,10.695275757731581,7,True
weakT,5,1105,250.0,275.0,262.5,10.850056507782574,10.933557462892614,7.672892928050417,14.277722952844844,6,True
weakT,5,1105,275.0,300.0,287.5,14.491672398206104,14.28241323718633,12.835819523305767,15.889124598222491,7,True
weakT,5,1105,300.0,325.0,312.5,11.912531775911914,12.370331398510686,10.092740556099436,15.10572186352071,6,True
weakT,5,1105,325.0,350.0,337.5,8.976548436226649,9.094419470205183,8.754084668564122,9.552625305824781,6,True
weakT,5,1105,350.0,375.0,362.5,11.396416404224492,11.252092090693395,10.463907590604666,11.895952277251027,6,True
weakT,5,1105,375.0,400.0,387.5,12.158754210492859,12.201721650423329,12.032944866539882,12.413465874237238,6,True
weakT,5,1105,400.0,425.0,412.5,11.594974576574767,11.462790289086707,10.89956218214044,11.850902719963688,7,True
weakT,5,1105,425.0,450.0,437.5,13.777130308406168,13.415644595898499,12.414073759131583,14.146647940987211,7,True
weakT,5,1105,450.0,475.0,462.5,14.679992180425236,14.465473519431688,13.681282464113735,14.938664020589066,7,True
weakT,5,1105,475.0,500.0,487.5,14.8476562956286,14.759575342981492,14.38421234101395,15.04685739230193,6,True
weakT,5,1105,500.0,525.0,512.5,15.903997293182499,15.803490478677865,14.635284075157795,16.8711900676933,6,True
weakT,5,1105,525.0,550.0,537.5,15.90851837286495,16.496862590925527,15.727084581299676,17.46609019035602,7,True
weakT,5,1105,550.0,575.0,562.5,17.951528900228173,18.169605233736508,17.831365804706124,18.636446535226757,5,True
weakT,5,1105,575.0,600.0,587.5,16.37547659558129,16.486068990293372,16.286083410382,16.796646964916828,6,True
weakT,5,1105,600.0,625.0,612.5,17.132398302096696,17.108121356406677,16.87670859960292,17.315257167520414,6,True
weakT,5,1105,625.0,650.0,637.5,16.996120451688256,16.608377372628322,15.732639814117714,17.278235186947914,7,True
weakT,5,1105,650.0,675.0,662.5,16.05041824296363,16.12146347354427,15.74874330218813,16.531441647705456,8,True
weakT,5,1105,675.0,700.0,687.5,16.3601906440295,16.426577936691153,16.12177543298199,16.797767733061974,6,True
weakT,5,1105,700.0,725.0,712.5,17.536633741876997,17.72065558764881,16.791195150877193,18.941584609225625,7,True
weakT,5,1105,725.0,750.0,737.5,16.71361531186536,17.47230085801473,16.127516193530717,19.57577106864811,6,True
weakT,5,1105,750.0,775.0,762.5,16.868246159813694,18.03769113057155,16.617834857394072,20.626992374506887,6,True
weakT,5,1105,775.0,800.0,787.5,18.727210363198076,18.32076419619714,16.616863560699052,20.27670997576563,7,True
weakT,5,1105,800.0,825.0,812.5,17.044913662642074,17.564959093834847,16.81172548514281,18.83823813371967,6,True
weakT,5,1105,825.0,850.0,837.5,16.569559219254238,17.032540723602253,15.487879405931713,18.94672786566245,7,True
weakT,5,1105,850.0,875.0,862.5,17.137543061516325,17.297683685602177,15.494141586240588,19.261366409049625,6,True
weakT,5,1105,875.0,900.0,887.5,16.503501179065697,17.440559287433757,16.216599090422125,19.039364453052205,7,True
weakT,5,1105,900.0,925.0,912.5,16.434731690308475,16.916203574364797,15.43233583415256,18.881543198633363,6,True
weakT,5,1105,925.0,950.0,937.5,16.122918608845914,16.216244684330594,15.926506641307203,16.599308802838657,6,True
weakT,5,1105,950.0,975.0,962.5,17.073649356497988,17.074466894206086,16.534686923450508,17.603565144485145,5,True
weakT,5,1105,975.0,1000.0,987.5,18.712460972198986,18.54003910847707,18.006322437281753,18.901333915950467,6,True
DBTT,1,1101,0.0,25.0,12.5,22.888586889849908,22.77469073753041,22.35921022593511,23.07627509680621,6,True
DBTT,1,1101,25.0,50.0,37.5,22.979244817314736,22.970697421460475,22.531693709172874,23.401153737893818,6,True
DBTT,1,1101,50.0,75.0,62.5,24.414934811759213,24.35136514890637,22.889791089654512,25.654343104671362,7,True
DBTT,1,1101,75.0,100.0,87.5,23.124568250681406,23.030115635536763,22.583948669530027,23.381829986398866,6,True
DBTT,1,1101,100.0,125.0,112.5,23.106986577642395,23.362539742975777,22.73516892695646,24.22974863060533,7,True
DBTT,1,1101,125.0,150.0,137.5,25.789986220923307,25.775140609589613,24.819807732013693,26.715627875831842,6,True
DBTT,1,1101,150.0,175.0,162.5,23.245602025744223,23.080777497007468,21.781383967684366,24.299147169724527,7,True
DBTT,1,1101,175.0,200.0,187.5,23.325531607113216,23.411651973797518,23.076834524027415,23.832589790251912,6,True
DBTT,1,1101,200.0,225.0,212.5,26.907024110864626,27.06918807619088,25.539376416327862,28.76116370138014,6,True
DBTT,1,1101,225.0,250.0,237.5,26.883705500377374,27.02837770221684,26.292169611349188,27.909257994923955,6,True
DBTT,1,1101,250.0,275.0,262.5,25.828403974308856,25.85685265844331,25.302395774059164,26.51389200741334,8,True
DBTT,1,1101,275.0,300.0,287.5,28.232775372248113,28.12046766951694,27.353265761798752,28.921352238590323,8,True
DBTT,1,1101,300.0,325.0,312.5,29.516341482159596,29.655823463656343,29.151519399512278,30.264493413848562,7,True
DBTT,1,1101,325.0,350.0,337.5,28.176556784311288,28.35986639282993,22.985013527573045,33.918028866605454,6,True
DBTT,1,1101,350.0,375.0,362.5,34.86652810079777,34.029449031256966,28.247560525908366,38.399857041896105,7,True
DBTT,1,1101,375.0,400.0,387.5,30.547414110942647,28.488765958269106,24.24619374192115,31.008731081341313,7,True
DBTT,1,1101,400.0,425.0,412.5,30.73480964222993,30.996148107858005,29.033714864435602,33.21991981690849,6,True
DBTT,1,1101,425.0,450.0,437.5,28.399251764672545,28.319448231169837,28.15050650862618,28.4571366808603,5,True
DBTT,1,1101,450.0,475.0,462.5,27.73923898131404,27.689474339498368,27.39140590297398,27.96046379451467,7,True
DBTT,1,1101,475.0,500.0,487.5,27.879091321852567,27.873343164270754,27.404688799887765,28.33624937107193,6,True
DBTT,1,1101,500.0,525.0,512.5,31.36898740423647,31.3902160205789,28.090211033223646,34.71144962427658,6,True
DBTT,1,1101,525.0,550.0,537.5,30.790293265335038,30.96147396361555,29.024929348226628,33.02350684844434,8,True
DBTT,1,1101,550.0,575.0,562.5,31.212813141320613,31.342092266533758,30.321037601385793,32.58980724445653,7,True
DBTT,1,1101,575.0,600.0,587.5,33.01131725979649,32.71651520674419,30.864145649001426,34.27408271143466,6,True
DBTT,1,1101,600.0,625.0,612.5,35.06109688457132,34.814551571118166,33.27239300082698,36.16945299527702,7,True
DBTT,1,1101,625.0,650.0,637.5,34.25514437796634,33.94571341035424,32.94497438196306,34.76433242837054,7,True
DBTT,1,1101,650.0,675.0,662.5,33.36665424484346,32.804206483668175,27.749778000222086,37.29618720593898,6,True
DBTT,1,1101,675.0,700.0,687.5,23.556940308488297,23.424643086967542,23.03756770263692,23.716629752588815,7,True
DBTT,1,1101,700.0,725.0,712.5,28.05553983866276,28.094087426063453,24.567971303529212,31.658751135998386,6,True
DBTT,1,1101,725.0,750.0,737.5,35.153067053986256,35.11274499869152,34.05322281316545,36.12278511878188,7,True
DBTT,1,1101,750.0,775.0,762.5,37.273700768489256,37.04812334117217,36.549280906290555,37.42902756330477,7,True
DBTT,1,1101,775.0,800.0,787.5,34.213359976311395,34.32930452382561,34.017187887526504,34.660672774092184,7,True
DBTT,1,1101,800.0,825.0,812.5,36.282746484588785,36.45500388416041,35.63956587744333,37.44269929044911,6,True
DBTT,1,1101,825.0,850.0,837.5,36.02133097152586,35.958237985006086,33.71614591516081,37.69265244673597,7,True
DBTT,1,1101,850.0,875.0,862.5,35.94596197173306,36.07019332452521,34.74869467240282,37.202939797130725,7,True
DBTT,1,1101,875.0,900.0,887.5,38.218209477621116,38.304919722961536,37.760975229177305,38.935574462086194,6,True
DBTT,1,1101,900.0,925.0,912.5,41.53287941636839,41.74484396893285,40.501123089304414,43.20052940112572,6,True
DBTT,1,1101,925.0,950.0,937.5,38.70423781865091,38.835606031790704,38.53545870441196,39.247026698989345,7,True
DBTT,1,1101,950.0,975.0,962.5,38.850378688932366,38.97285861894499,38.44896254869805,39.61923461920454,6,True
DBTT,1,1101,975.0,1000.0,987.5,39.12140619448523,38.24373228619627,35.53696270004077,39.601848370839804,7,True
DBTT,2,1102,0.0,25.0,12.5,22.727489897603434,22.666273699431553,22.308953034308324,22.9623781663829,6,True
DBTT,2,1102,25.0,50.0,37.5,22.954460182021563,22.95104565458334,22.6482892455261,23.250387536202354,6,True
DBTT,2,1102,50.0,75.0,62.5,23.87368035677653,24.151852095238684,23.07442694998009,25.337245993863547,7,True
DBTT,2,1102,75.0,100.0,87.5,23.197500923902133,23.175377116047372,22.934576661234345,23.394053763005637,6,True
DBTT,2,1102,100.0,125.0,112.5,23.270810922969183,23.40357756050167,22.771532493726088,24.32078016785295,7,True
DBTT,2,1102,125.0,150.0,137.5,25.715889380431324,26.115451836681117,24.52670420392558,28.103761925686456,6,True
DBTT,2,1102,150.0,175.0,162.5,23.45613619737546,23.470570867313988,22.619539399093057,24.353912939305886,7,True
DBTT,2,1102,175.0,200.0,187.5,23.226448091470438,22.19571706551775,19.413223815478567,23.94747928960424,6,True
DBTT,2,1102,200.0,225.0,212.5,25.468950473597463,25.206887808803586,24.124237822772322,26.003388427644413,5,True
DBTT,2,1102,225.0,250.0,237.5,27.41692907107712,27.41638915907927,26.01552644339783,28.816711962762852,6,True
DBTT,2,1102,250.0,275.0,262.5,31.099285670631673,30.953252197774187,30.2953553912724,31.465115531418483,6,True
DBTT,2,1102,275.0,300.0,287.5,30.152553240011528,30.25345491735548,29.90340405262186,30.704407459433057,6,True
DBTT,2,1102,300.0,325.0,312.5,28.51639475184377,28.65496858309781,28.074819139469195,29.26350135199629,7,True
DBTT,2,1102,325.0,350.0,337.5,29.437435827487345,29.466421039145803,28.771893303030772,30.14915428795602,7,True
DBTT,2,1102,350.0,375.0,362.5,32.353612291902856,32.06591330386762,31.079050947940893,32.88407177311365,7,True
DBTT,2,1102,375.0,400.0,387.5,33.43961741098512,33.57717521655253,33.37818616522305,33.913722073449435,6,True
DBTT,2,1102,400.0,425.0,412.5,34.438051146924394,34.403754089461735,34.19906161686654,34.57414950459429,6,True
DBTT,2,1102,425.0,450.0,437.5,33.536380312855954,33.650068079192785,32.87499564098337,34.538828283739036,6,True
DBTT,2,1102,450.0,475.0,462.5,34.97437262199454,34.793962720223206,33.96606105478948,35.44918663225211,7,True
DBTT,2,1102,475.0,500.0,487.5,36.19009032835265,36.122525286745244,35.820383852151444,36.39053071143657,7,True
DBTT,2,1102,500.0,525.0,512.5,36.69498337878433,34.78813694859203,30.811234200525718,36.85819326646606,6,True
DBTT,2,1102,525.0,550.0,537.5,25.672982618303813,25.386982622940536,24.650839129329906,26.030179008382472,7,True
DBTT,2,1102,550.0,575.0,562.5,36.37791922955506,36.471715751135854,36.077005611667765,36.9418980221655,7,True
DBTT,2,1102,575.0,600.0,587.5,31.918349727312545,30.531922625960323,23.401270351716185,36.27614779885225,6,True
DBTT,2,1102,600.0,625.0,612.5,26.39529395845755,26.849845909016427,23.64072615580677,30.884336151268027,7,True
DBTT,2,1102,625.0,650.0,637.5,40.93197099284905,39.71675717313092,35.32551484265083,42.89278568389288,6,True
DBTT,2,1102,650.0,675.0,662.5,44.104758087456524,44.04127594521734,43.73633824918892,44.28273149900657,6,True
DBTT,2,1102,675.0,700.0,687.5,44.65736051004285,44.64655422131017,44.47751974400707,44.80478240988057,6,True
DBTT,2,1102,700.0,725.0,712.5,44.78930015488078,41.19384558647904,32.6393403741152,44.873370455241066,7,True
DBTT,2,1102,725.0,750.0,737.5,34.303273212105594,36.87498736929453,33.43917230217629,42.88251659360171,6,True
DBTT,2,1102,750.0,775.0,762.5,43.00661237627895,41.73541516797465,38.40691196360783,43.792721164037175,6,True
DBTT,2,1102,775.0,800.0,787.5,28.24222330751296,28.151819995449948,24.87681678741928,31.05597195669912,8,True
DBTT,2,1102,800.0,825.0,812.5,31.483354550041938,30.660280879724183,28.0229722199712,32.474515869159404,6,True
DBTT,2,1102,825.0,850.0,837.5,34.780212882902234,34.517854246036045,33.27995018763706,35.42591566958938,7,True
DBTT,2,1102,850.0,875.0,862.5,35.492046668282875,35.48075718663316,35.302228528484406,35.64799636313221,6,True
DBTT,2,1102,875.0,900.0,887.5,33.10704853364388,33.218720860265044,32.00860618542673,34.8924885222402,7,True
DBTT,2,1102,900.0,925.0,912.5,34.0733406536156,35.21274831115965,33.19863222776588,38.324631116406394,7,True
DBTT,2,1102,925.0,950.0,937.5,34.922654248124694,34.55599345658211,30.298907729341956,38.446418392279654,6,True
DBTT,2,1102,950.0,975.0,962.5,31.448743298599723,31.453684018113474,28.614472975069013,33.8450500125937,7,True
DBTT,2,1102,975.0,1000.0,987.5,32.449121304045924,32.24376360318693,28.445032467399173,35.76048178745003,7,True
DBTT,3,1103,0.0,25.0,12.5,22.442022515202027,22.508026596006502,22.07204562273462,23.01001165008286,6,True
DBTT,3,1103,25.0,50.0,37.5,22.549106480367733,22.705819645802865,22.39980352508457,23.168548931956288,6,True
DBTT,3,1103,50.0,75.0,62.5,24.360686443070833,24.472148307346817,23.33782317027594,25.628398178995898,7,True
DBTT,3,1103,75.0,100.0,87.5,23.11402619545261,23.178965264522148,22.865991607885704,23.556877990228127,6,True
DBTT,3,1103,100.0,125.0,112.5,22.921544516065637,22.94149217321343,22.380340485608862,23.518479285784508,7,True
DBTT,3,1103,125.0,150.0,137.5,25.546473248707443,25.47689866877863,23.379717589837636,27.504505167790825,6,True
DBTT,3,1103,150.0,175.0,162.5,23.61864062650948,23.92149935182059,22.17085860396497,26.248368519879858,7,True
DBTT,3,1103,175.0,200.0,187.5,23.311577828206204,23.585604080829313,22.64185362400581,24.803380790275924,6,True
DBTT,3,1103,200.0,225.0,212.5,27.30077624140157,26.6766866379996,24.644744983318216,28.45536874146943,5,True
DBTT,3,1103,225.0,250.0,237.5,29.67081787449018,29.722285703327444,29.191722722128144,30.304316513364007,6,True
DBTT,3,1103,250.0,275.0,262.5,30.713552906630248,30.714970014913444,30.401008844784094,31.030348293325982,6,True
DBTT,3,1103,275.0,300.0,287.5,27.108169787209768,27.528749860705584,24.006778120660506,31.471301674246476,6,True
DBTT,3,1103,300.0,325.0,312.5,33.16881936878346,34.54640003779853,32.86683851602423,36.770952132837635,7,True
DBTT,3,1103,325.0,350.0,337.5,28.955588068714896,29.76311533487407,24.97734900373371,34.77155699426382,7,True
DBTT,3,1103,350.0,375.0,362.5,27.831307954517342,27.078693349347702,23.606675024471784,29.798097069053966,6,True
DBTT,3,1103,375.0,400.0,387.5,27.270378506680316,27.15402969871448,24.108673980550446,30.083036608912685,6,True
DBTT,3,1103,400.0,425.0,412.5,28.089405615974034,28.252193845888883,27.20757290674363,29.63809603667419,7,True
DBTT,3,1103,425.0,450.0,437.5,28.104370159444073,28.163224078472222,27.71575924107619,28.655722973055877,8,True
DBTT,3,1103,450.0,475.0,462.5,28.569473220079665,28.789392008982485,27.849476558586222,29.946095253429327,8,True
DBTT,3,1103,475.0,500.0,487.5,31.306738157206343,31.459309968864595,30.68694196517827,32.348987832512165,8,True
DBTT,3,1103,500.0,525.0,512.5,30.31349410627189,29.92633924099303,25.853463025021647,33.61206059168556,6,True
DBTT,3,1103,525.0,550.0,537.5,30.150157757293503,30.629535585409883,29.311413791633,32.29603860230314,7,True
DBTT,3,1103,550.0,575.0,562.5,32.78144706450461,32.647922263677586,31.285810694952488,33.846566296595995,7,True
DBTT,3,1103,575.0,600.0,587.5,35.04587943850038,35.073158891958286,34.57084623833792,35.60639428887342,8,True
DBTT,3,1103,600.0,625.0,612.5,35.56148553606508,35.585999542353825,35.19074034140313,35.93230288375561,7,True
DBTT,3,1103,625.0,650.0,637.5,36.510177227386095,35.544626121473904,33.3432846071183,36.988553200479515,7,True
DBTT,3,1103,650.0,675.0,662.5,33.91917139320162,33.950341765894905,33.22410716276433,34.707746741718765,6,True
DBTT,3,1103,675.0,700.0,687.5,34.63976670435954,34.6129374968252,34.21076222833816,34.99714215891198,7,True
DBTT,3,1103,700.0,725.0,712.5,35.09572766505764,35.15227859701432,32.54221078758269,37.818897338402635,6,True
DBTT,3,1103,725.0,750.0,737.5,32.0113907469382,32.10557281994868,31.797623453511417,32.53191166977133,7,True
DBTT,3,1103,750.0,775.0,762.5,30.596409778575953,29.361775325271736,24.215481944766356,34.34817078830668,7,True
DBTT,3,1103,775.0,800.0,787.5,28.933788816568512,29.1055172166964,25.994851883651148,32.50754812654677,7,True
DBTT,3,1103,800.0,825.0,812.5,35.19330303009676,34.79719723992956,33.29130376626848,35.90595182023959,8,True
DBTT,3,1103,825.0,850.0,837.5,36.2094075430779,36.25568230192478,35.747999703153425,36.755990679988805,7,True
DBTT,3,1103,850.0,875.0,862.5,35.793046517759166,35.939781157837835,35.185649185723925,37.10414585103725,8,True
DBTT,3,1103,875.0,900.0,887.5,37.80247307946303,37.71966231544937,37.40037054290042,37.95614332398466,6,True
DBTT,3,1103,900.0,925.0,912.5,34.84832727053149,35.31285427479413,34.13741661339968,37.24355165237457,7,True
DBTT,3,1103,925.0,950.0,937.5,34.24510156450239,34.0870476578387,32.770572355567126,35.2454690534466,6,True
DBTT,3,1103,950.0,975.0,962.5,36.297594369155085,36.025776420416825,33.52851667672613,38.25121821536924,6,True
