temperature_K,surface_id,endurance_binary,score
100.0,EXP_03213,0,0.1364236599048993
100.0,EXP_03214,0,0.0210110194054871
100.0,EXP_03215,0,0.0
100.0,EXP_03217,1,0.240629771522483
100.0,EXP_03218,0,0.0
100.0,EXP_03219,0,0.0
100.0,EXP_03220,0,0.291246927527697
100.0,EXP_03221,0,0.0
100.0,EXP_03234,0,0.160893224832726
100.0,EXP_03245,0,0.1250618467049583
100.0,EXP_03252,0,0.0436994892817
100.0,EXP_03253,0,0.7977975307855707
100.0,EXP_03255,0,0.3788517655701284
100.0,EXP_03257,0,0.7092938681501582
100.0,EXP_03258,0,0.8367315602920039
100.0,EXP_03264,1,0.0670139948829961
100.0,EXP_03265,1,0.2992748158715698
100.0,EXP_03266,0,0.0
100.0,EXP_03267,0,0.2508000799241994
100.0,EXP_03268,1,0.2155210905180347
100.0,EXP_03269,0,0.0
100.0,EXP_03270,1,0.225238707853446
100.0,EXP_03271,0,0.0
100.0,EXP_03272,0,0.168377374552342
100.0,EXP_03273,0,0.0
100.0,EXP_03274,0,0.1794402926717787
100.0,EXP_03275,1,0.0
100.0,EXP_03276,0,0.0
100.0,EXP_03277,0,0.0
100.0,EXP_03278,0,0.0
100.0,EXP_03279,0,0.4473960750092084
100.0,EXP_03280,0,0.0667578010740394
100.0,EXP_03281,0,0.0056766671013523
100.0,EXP_03282,1,0.0
100.0,EXP_03283,0,0.100374192550131
100.0,EXP_03284,0,0.0
100.0,EXP_03285,0,0.0
100.0,EXP_03286,0,0.2661653889199912
100.0,EXP_03287,1,0.0
100.0,EXP_03288,0,0.0
100.0,EXP_03289,0,0.0372410621184306
100.0,EXP_03290,0,0.0
100.0,EXP_03291,1,0.1359977865878195
100.0,EXP_03292,1,0.0
100.0,EXP_03293,0,0.0
100.0,EXP_03294,0,0.3973339565914201
100.0,EXP_03295,0,0.0
100.0,EXP_03296,0,0.0
100.0,EXP_03297,0,0.1471398734026366
100.0,EXP_03298,0,0.0073621375941921
100.0,EXP_03299,0,0.0
100.0,EXP_03300,0,0.0
100.0,EXP_03301,0,0.0
100.0,EXP_03302,1,0.0
100.0,EXP_03303,1,0.0
100.0,EXP_03311,0,0.8761966614384593
100.0,EXP_03316,1,0.3507566916034778
100.0,EXP_03319,0,5.4723493811780175
100.0,EXP_03320,0,0.788767895487066
100.0,EXP_03321,0,7.588873290832044
100.0,EXP_03322,1,0.6399505630076697
100.0,EXP_03323,1,0.5994288909774461
100.0,EXP_03325,0,3.4866878008769717
100.0,EXP_03326,0,0.0650032422697962
100.0,EXP_03328,1,0.0
100.0,EXP_03329,0,0.0
100.0,EXP_03330,0,0.0
100.0,EXP_03331,0,0.0
100.0,EXP_03332,0,0.0
100.0,EXP_03333,0,0.0
100.0,EXP_03334,0,0.0
100.0,EXP_03335,0,0.0
100.0,EXP_03336,1,0.0
100.0,EXP_03337,0,0.0
100.0,EXP_03338,1,0.0
100.0,EXP_03339,0,0.0
100.0,EXP_03340,0,0.0
100.0,EXP_03341,0,0.0
100.0,EXP_03342,1,0.0
100.0,EXP_03343,0,0.0
100.0,EXP_03344,0,0.0
100.0,EXP_03345,0,0.0
100.0,EXP_03346,0,0.0
100.0,EXP_03347,0,0.0
100.0,EXP_03348,0,0.0
100.0,EXP_03349,0,0.0
100.0,EXP_03350,1,0.0
100.0,EXP_03351,0,0.0
100.0,EXP_03352,0,0.0
100.0,EXP_03353,1,0.0
100.0,EXP_03354,0,0.0
100.0,EXP_03355,0,0.0
100.0,EXP_03356,0,0.0
100.0,EXP_03357,0,0.0
100.0,EXP_03358,0,0.0
100.0,EXP_03359,0,0.0
100.0,EXP_03360,1,0.0
100.0,EXP_03361,0,0.0
100.0,EXP_03362,0,0.0
100.0,EXP_03363,1,0.0
100.0,EXP_03364,1,0.0
100.0,EXP_03365,0,0.0
100.0,EXP_03366,0,0.0
100.0,EXP_03367,0,0.0
100.0,EXP_03368,0,0.0
100.0,EXP_03369,0,0.0
100.0,EXP_03370,1,0.0
100.0,EXP_03371,0,0.0
100.0,EXP_03372,0,0.0
100.0,EXP_03373,0,0.0
100.0,EXP_03374,0,0.0
100.0,EXP_03375,0,0.0
100.0,EXP_03376,0,0.0
100.0,EXP_03377,1,0.0
100.0,EXP_03378,0,0.0
100.0,EXP_03379,1,0.0
100.0,EXP_03380,0,0.0
100.0,EXP_03381,0,0.0
100.0,EXP_03382,0,0.0
100.0,EXP_03383,0,0.0
100.0,EXP_03384,0,0.0
100.0,EXP_03385,0,0.0
100.0,EXP_03386,1,0.0
100.0,EXP_03387,0,0.0
100.0,EXP_03388,0,0.0
100.0,EXP_03389,0,0.0
100.0,EXP_03390,0,0.0
100.0,EXP_03391,0,0.0
100.0,EXP_03392,0,0.0112554019909165
100.0,EXP_03393,0,0.0
100.0,EXP_03394,0,0.0
100.0,EXP_03395,0,0.0
100.0,EXP_03396,0,0.0
100.0,EXP_03397,0,0.0
100.0,EXP_03398,1,0.0
100.0,EXP_03399,1,0.0
100.0,EXP_03400,0,0.0
100.0,EXP_03401,0,0.0
100.0,EXP_03402,0,0.0
100.0,EXP_03403,0,0.0
100.0,EXP_03404,0,0.0
100.0,EXP_03405,0,0.0
100.0,EXP_03406,0,0.0
100.0,EXP_03407,1,0.0
100.0,EXP_03408,0,0.0
100.0,EXP_03409,0,0.0
100.0,EXP_03410,0,0.0
100.0,EXP_03411,0,0.0
100.0,EXP_03412,1,0.0
100.0,EXP_03413,1,0.0
100.0,EXP_03414,0,0.0
100.0,EXP_03415,0,0.0
100.0,EXP_03416,0,0.0
100.0,EXP_03417,1,0.0
100.0,EXP_03418,0,0.0
100.0,EXP_03419,0,0.0
100.0,EXP_03420,0,0.0
100.0,EXP_03421,0,0.0
100.0,EXP_03422,0,0.0
100.0,EXP_03423,1,0.0
100.0,EXP_03424,0,0.0
100.0,EXP_03425,0,0.0
100.0,EXP_03426,0,0.0
100.0,EXP_03427,0,0.0
100.0,EXP_03428,1,0.0
100.0,EXP_03429,0,0.0
100.0,EXP_03430,0,0.0
100.0,EXP_03431,0,0.0
100.0,EXP_03432,1,0.0
100.0,EXP_03433,0,0.0
100.0,EXP_03434,0,0.0
100.0,EXP_03435,1,0.0
100.0,EXP_03436,1,0.0
100.0,EXP_03437,0,0.0
100.0,EXP_03438,0,0.0
100.0,EXP_03439,0,0.0
100.0,EXP_03441,0,0.3237978256740033
100.0,EXP_03442,0,0.0
100.0,EXP_03443,1,0.0
100.0,EXP_03445,1,0.01392012612394
100.0,EXP_03446,0,0.07044484170925
100.0,EXP_03447,0,0.2114195332336862
100.0,EXP_03448,0,0.005363214586934
100.0,EXP_03450,0,0.1920597091810396
100.0,EXP_03451,0,0.0333900888681679
100.0,EXP_03452,0,0.0
100.0,EXP_03453,0,0.0033443826831064
100.0,EXP_03454,1,0.0568093546893163
100.0,EXP_03455,0,0.0
100.0,EXP_03456,0,0.0
100.0,EXP_03457,0,0.5609366840954195
100.0,EXP_03458,0,0.0
100.0,EXP_03460,0,0.2394560834459034
100.0,EXP_03461,0,0.8967327577825669
100.0,EXP_03462,0,0.0207157930264375
100.0,EXP_03463,0,0.1402513492499662
100.0,EXP_03464,0,0.6417467009791815
100.0,EXP_03466,0,0.0175325475331132
100.0,EXP_03467,0,0.1167565008484095
100.0,EXP_03468,0,0.0258449460547375
100.0,EXP_03469,0,0.1589235678345313
100.0,EXP_03470,1,0.2109981210126723
100.0,EXP_03471,0,0.1041343864520119
100.0,EXP_03472,0,0.9155269032318684
100.0,EXP_03473,0,0.9980488206991424
100.0,EXP_03475,0,0.5354516917080793
100.0,EXP_03476,1,0.2404918807272361
100.0,EXP_03477,0,0.0
100.0,EXP_03478,0,0.5648784533575618
100.0,EXP_03479,1,0.2103369785658531
100.0,EXP_03484,0,0.0626274369145458
100.0,EXP_03485,0,0.1427290602251302
100.0,EXP_03489,0,0.7295574963714346
100.0,EXP_03500,0,73.58691611728965
100.0,EXP_03518,0,0.8880810445104027
100.0,EXP_03520,1,0.2775222888821024
100.0,EXP_03521,0,0.0
100.0,EXP_03522,0,0.20005110579256
100.0,EXP_03523,0,0.0372651049833639
100.0,EXP_03524,0,0.0
100.0,EXP_03525,0,0.1387282782221897
100.0,EXP_03526,0,0.0
100.0,EXP_03527,0,0.2589108485020697
100.0,EXP_03528,0,0.0
100.0,EXP_03529,0,0.0276177259064685
100.0,EXP_03530,0,0.2129844936272214
100.0,EXP_03531,0,0.0
100.0,EXP_03532,0,0.4431947952512525
100.0,EXP_03533,1,0.2236251356701086
100.0,EXP_03534,1,0.0
100.0,EXP_03535,0,0.0
100.0,EXP_03536,1,0.0
100.0,EXP_03537,0,0.0
100.0,EXP_03538,0,0.0
100.0,EXP_03539,0,0.0516422837784373
100.0,EXP_03540,0,0.0
100.0,EXP_03541,0,0.0
100.0,EXP_03542,0,0.2003927108258088
100.0,EXP_03543,1,0.0
100.0,EXP_03544,0,0.0
100.0,EXP_03545,0,0.1584513762522451
100.0,EXP_03546,0,0.0
100.0,EXP_03547,0,0.0
100.0,EXP_03548,1,0.0732202355839694
100.0,EXP_03549,0,0.0
100.0,EXP_03550,0,0.0
100.0,EXP_03551,0,0.0357288012999969
100.0,EXP_03552,0,0.0
100.0,EXP_03553,1,0.0
100.0,EXP_03554,0,0.2707579367690316
100.0,EXP_03555,1,0.0
100.0,EXP_03556,1,0.0
100.0,EXP_03557,0,0.0
100.0,EXP_03558,0,0.2968577360076642
100.0,EXP_03559,0,0.0
100.0,EXP_03569,1,4.038934839080057
100.0,EXP_03571,0,0.8909784500632164
100.0,EXP_03579,0,0.476621749816466
100.0,EXP_03580,0,1.544873629591587
100.0,EXP_03582,0,0.560195953718942
100.0,EXP_03583,0,0.2437574196252663
100.0,EXP_03584,0,0.0
100.0,EXP_03585,0,0.0
100.0,EXP_03586,0,0.0
100.0,EXP_03587,0,0.0
100.0,EXP_03588,0,0.0
100.0,EXP_03589,0,0.0
100.0,EXP_03590,0,0.0
100.0,EXP_03591,0,0.0
100.0,EXP_03592,0,0.0
100.0,EXP_03593,0,0.0
100.0,EXP_03594,0,0.0
100.0,EXP_03595,0,0.0
100.0,EXP_03596,0,0.0
100.0,EXP_03597,0,0.0
100.0,EXP_03598,0,0.0
100.0,EXP_03599,0,0.0
100.0,EXP_03600,0,0.0
100.0,EXP_03601,0,0.0
100.0,EXP_03602,0,0.0
100.0,EXP_03603,0,0.0
100.0,EXP_03604,0,0.0
100.0,EXP_03605,0,0.0
100.0,EXP_03606,0,0.0
100.0,EXP_03607,0,0.0
100.0,EXP_03608,1,0.0
100.0,EXP_03609,0,0.0
100.0,EXP_03610,0,0.0
100.0,EXP_03611,0,0.0
100.0,EXP_03612,1,0.0
100.0,EXP_03613,0,0.0
100.0,EXP_03614,0,0.0
100.0,EXP_03615,0,0.0
100.0,EXP_03616,0,0.0
100.0,EXP_03617,1,0.0
100.0,EXP_03618,0,0.0
100.0,EXP_03619,0,0.0
100.0,EXP_03620,0,0.0
100.0,EXP_03621,0,0.0
100.0,EXP_03622,0,0.0
100.0,EXP_03623,1,0.0
100.0,EXP_03624,0,0.0
100.0,EXP_03625,1,0.0
100.0,EXP_03626,0,0.0
100.0,EXP_03627,1,0.0
100.0,EXP_03628,0,0.0
100.0,EXP_03629,0,0.0
100.0,EXP_03630,1,0.0
100.0,EXP_03631,0,0.0
100.0,EXP_03632,0,0.0
100.0,EXP_03633,0,0.0
100.0,EXP_03634,1,0.0
100.0,EXP_03635,0,0.0
100.0,EXP_03636,0,0.0
100.0,EXP_03637,0,0.0
100.0,EXP_03638,0,0.0
100.0,EXP_03639,1,0.0
100.0,EXP_03640,0,0.0
100.0,EXP_03641,0,0.0
100.0,EXP_03642,1,0.0
100.0,EXP_03643,0,0.0
100.0,EXP_03644,0,0.0
100.0,EXP_03645,0,0.0
100.0,EXP_03646,1,0.0
100.0,EXP_03647,0,0.0
100.0,EXP_03648,1,0.0
100.0,EXP_03649,0,0.0
100.0,EXP_03650,0,0.0
100.0,EXP_03651,0,0.0
100.0,EXP_03652,0,0.0
100.0,EXP_03653,0,0.0
100.0,EXP_03654,0,0.0
100.0,EXP_03655,0,0.0
100.0,EXP_03656,1,0.0
100.0,EXP_03657,0,0.0
100.0,EXP_03658,0,0.0
100.0,EXP_03659,0,0.0
100.0,EXP_03660,1,0.0
100.0,EXP_03661,0,0.0
100.0,EXP_03662,0,0.0
100.0,EXP_03663,0,0.0
100.0,EXP_03664,0,0.0
100.0,EXP_03665,0,0.0
100.0,EXP_03666,0,0.0
100.0,EXP_03667,0,0.0
100.0,EXP_03668,0,0.0
100.0,EXP_03669,0,0.0
100.0,EXP_03670,0,0.0
100.0,EXP_03671,0,0.0
100.0,EXP_03672,1,0.0
100.0,EXP_03673,0,0.0
100.0,EXP_03674,0,0.0
100.0,EXP_03675,0,0.0
100.0,EXP_03676,0,0.0
100.0,EXP_03677,0,0.0
100.0,EXP_03678,0,0.0
100.0,EXP_03679,0,0.0
100.0,EXP_03680,0,0.0
100.0,EXP_03681,0,0.0
100.0,EXP_03682,0,0.0
100.0,EXP_03683,1,0.0
100.0,EXP_03684,1,0.0
100.0,EXP_03685,0,0.0
100.0,EXP_03686,0,0.0
100.0,EXP_03687,0,0.0
100.0,EXP_03688,0,0.0
100.0,EXP_03689,0,0.0
100.0,EXP_03690,0,0.0
100.0,EXP_03691,0,0.0
100.0,EXP_03692,0,0.0
100.0,EXP_03693,0,0.0
100.0,EXP_03694,0,0.0
100.0,EXP_03695,1,0.0
100.0,EXP_03697,0,0.1562409525603373
100.0,EXP_03698,0,0.0204845039448398
100.0,EXP_03699,0,0.0349263606664571
100.0,EXP_03700,0,0.0138264041013977
100.0,EXP_03701,0,0.0
100.0,EXP_03702,0,0.7165065031100913
100.0,EXP_03703,0,0.0135108535889526
100.0,EXP_03704,0,0.0
100.0,EXP_03705,0,0.0708774032187242
100.0,EXP_03706,0,0.7855802943295579
100.0,EXP_03707,0,0.023750904757178
100.0,EXP_03708,1,0.0028201508067871
100.0,EXP_03709,0,0.0192189854064975
100.0,EXP_03711,0,0.0650709717720134
100.0,EXP_03712,0,0.0614608641414808
100.0,EXP_03714,0,0.5414964798595586
100.0,EXP_03715,0,0.0
100.0,EXP_03716,0,0.245474992934884
100.0,EXP_03718,0,0.0700961672609277
100.0,EXP_03719,0,0.0
100.0,EXP_03720,0,0.2099188550898121
100.0,EXP_03721,0,0.1417612370887604
100.0,EXP_03722,1,0.0
100.0,EXP_03723,0,0.1869922086027388
100.0,EXP_03724,0,0.232558630927523
100.0,EXP_03725,0,0.0978627180866273
100.0,EXP_03726,0,0.0732919862096234
100.0,EXP_03728,0,0.066547552136946
100.0,EXP_03729,1,0.0258224514416975
100.0,EXP_03731,0,0.1266051440542726
100.0,EXP_03732,0,0.0647590121552419
100.0,EXP_03734,0,0.5145471868296507
100.0,EXP_03735,0,0.0016402930340411
100.0,EXP_03743,0,24.409769383739512
100.0,EXP_03747,0,0.1484581436403905
100.0,EXP_03754,1,20.522936549341683
100.0,EXP_03755,0,163.81335589995396
100.0,EXP_03761,0,0.9552728405135688
100.0,EXP_03766,0,0.8485483891502644
100.0,EXP_03767,1,0.8928423826173955
100.0,EXP_03768,0,0.9718908489230962
100.0,EXP_03773,0,0.087717799013933
100.0,EXP_03776,0,0.2830352928546342
100.0,EXP_03777,0,0.0
100.0,EXP_03778,0,0.2049933322422744
100.0,EXP_03779,0,0.0724199616192878
100.0,EXP_03780,1,0.1262884890448828
100.0,EXP_03781,0,0.0
100.0,EXP_03782,0,0.3662734863326496
100.0,EXP_03783,1,0.2629351559273393
100.0,EXP_03784,0,0.0
100.0,EXP_03785,1,0.0
100.0,EXP_03786,0,0.034678384544581
100.0,EXP_03787,0,0.0
100.0,EXP_03788,0,0.0813622648650076
100.0,EXP_03789,1,0.0
100.0,EXP_03790,1,0.0788051733459857
100.0,EXP_03791,1,0.0
100.0,EXP_03792,0,0.0
100.0,EXP_03793,0,0.0
100.0,EXP_03794,0,0.0
100.0,EXP_03795,0,0.0
100.0,EXP_03796,0,0.2768461346172547
100.0,EXP_03797,1,0.0
100.0,EXP_03798,0,0.0
100.0,EXP_03799,0,0.2080604227996025
100.0,EXP_03800,0,0.0203481743743059
100.0,EXP_03801,1,0.0
100.0,EXP_03802,0,0.0
100.0,EXP_03803,0,0.0314941872342054
100.0,EXP_03804,0,0.0
100.0,EXP_03805,0,0.0
100.0,EXP_03806,0,0.1952907696846949
100.0,EXP_03807,0,0.4630987521501436
100.0,EXP_03808,0,0.201709574636662
100.0,EXP_03809,0,0.0
100.0,EXP_03810,0,0.0
100.0,EXP_03811,0,0.0309808079528947
100.0,EXP_03812,0,0.0150029011045676
100.0,EXP_03813,0,0.0
100.0,EXP_03814,0,0.0
100.0,EXP_03815,0,0.240181562581035
100.0,EXP_03819,0,0.659058363289015
100.0,EXP_03822,0,1.02750390524473
100.0,EXP_03827,1,0.2185922061090458
100.0,EXP_03831,0,0.451988696994198
100.0,EXP_03832,1,6.440494069454443
100.0,EXP_03834,0,0.138922981116642
100.0,EXP_03839,1,0.1293404985833091
300.0,EXP_00000,1,0.0
300.0,EXP_00001,0,0.0
300.0,EXP_00002,0,0.0
300.0,EXP_00003,0,0.0
300.0,EXP_00004,0,0.0
300.0,EXP_00005,0,0.0
300.0,EXP_00006,1,0.0
300.0,EXP_00007,0,0.0
300.0,EXP_00008,1,0.0
300.0,EXP_00009,1,0.0
300.0,EXP_00010,1,0.0
300.0,EXP_00011,0,0.0
300.0,EXP_00012,0,0.0
300.0,EXP_00013,0,0.0
300.0,EXP_00014,0,0.0
300.0,EXP_00015,1,0.0
300.0,EXP_00016,1,0.0
300.0,EXP_00017,1,0.0
300.0,EXP_00018,0,0.0
300.0,EXP_00019,1,0.0
300.0,EXP_00020,1,0.0
300.0,EXP_00021,0,0.0
300.0,EXP_00022,1,0.0
300.0,EXP_00023,0,0.0
300.0,EXP_00024,0,0.0
300.0,EXP_00025,0,0.0
300.0,EXP_00026,1,0.0
300.0,EXP_00027,0,0.0
300.0,EXP_00028,0,0.0
300.0,EXP_00029,0,0.0
300.0,EXP_00030,0,0.0
300.0,EXP_00031,0,0.0
300.0,EXP_00032,1,0.0
300.0,EXP_00033,1,0.0
300.0,EXP_00034,1,0.0
300.0,EXP_00035,0,0.0
300.0,EXP_00036,0,0.0
300.0,EXP_00037,0,0.0
300.0,EXP_00038,1,0.0
300.0,EXP_00040,0,0.0
300.0,EXP_00041,0,0.0
300.0,EXP_00042,1,0.0
300.0,EXP_00043,1,0.0
300.0,EXP_00044,0,0.0
300.0,EXP_00045,1,0.0
300.0,EXP_00046,1,0.0
300.0,EXP_00047,0,0.0
300.0,EXP_00048,1,0.0
300.0,EXP_00049,0,0.0
300.0,EXP_00050,1,0.0
300.0,EXP_00051,0,0.0
300.0,EXP_00052,0,0.0
300.0,EXP_00053,0,0.0
300.0,EXP_00054,1,0.0
300.0,EXP_00055,1,0.0
300.0,EXP_00056,0,0.0
300.0,EXP_00057,0,0.0
300.0,EXP_00058,0,0.0
300.0,EXP_00059,0,0.0
300.0,EXP_00060,0,0.0
300.0,EXP_00061,1,0.0
300.0,EXP_00062,1,0.0
300.0,EXP_00063,1,0.0
300.0,EXP_00064,1,0.0
300.0,EXP_00065,1,0.0
300.0,EXP_00066,0,0.0
300.0,EXP_00067,1,0.0
300.0,EXP_00068,0,0.0
300.0,EXP_00069,1,0.0
300.0,EXP_00070,1,0.0
300.0,EXP_00071,1,0.0
300.0,EXP_00072,1,0.0
300.0,EXP_00073,0,0.0
300.0,EXP_00074,1,0.0
300.0,EXP_00075,1,0.0
300.0,EXP_00076,1,0.0
300.0,EXP_00077,1,0.0
300.0,EXP_00078,1,0.0
300.0,EXP_00079,0,0.0
300.0,EXP_00080,0,0.0
300.0,EXP_00081,1,0.0
300.0,EXP_00082,1,0.0
300.0,EXP_00083,1,0.0
300.0,EXP_00084,1,0.0
300.0,EXP_00085,0,0.0
300.0,EXP_00086,1,0.0
300.0,EXP_00087,1,0.0
300.0,EXP_00088,1,0.0
300.0,EXP_00089,0,0.0
300.0,EXP_00090,1,0.0
300.0,EXP_00091,1,0.0
300.0,EXP_00092,1,0.0
300.0,EXP_00093,1,0.0
300.0,EXP_00094,0,0.0
300.0,EXP_00095,1,0.0
300.0,EXP_00096,1,0.0
300.0,EXP_00097,0,0.0
300.0,EXP_00098,1,0.0
300.0,EXP_00099,0,0.0
300.0,EXP_00100,1,0.0
300.0,EXP_00101,1,0.0
300.0,EXP_00102,1,0.0
300.0,EXP_00103,1,0.0
300.0,EXP_00104,0,0.0
300.0,EXP_00105,1,0.0
300.0,EXP_00106,0,0.0
300.0,EXP_00107,1,0.0
300.0,EXP_00108,1,0.0
300.0,EXP_00109,1,0.0
300.0,EXP_00110,0,0.0
300.0,EXP_00111,1,0.0
300.0,EXP_00112,0,0.0
300.0,EXP_00113,1,0.0
300.0,EXP_00114,1,0.0
300.0,EXP_00115,1,0.0
300.0,EXP_00116,0,0.0
300.0,EXP_00117,0,0.0
300.0,EXP_00118,1,0.0
300.0,EXP_00119,1,0.0
300.0,EXP_00120,1,0.0
300.0,EXP_00121,1,0.0
300.0,EXP_00122,0,0.0
300.0,EXP_00123,1,0.0
300.0,EXP_00124,1,0.0
300.0,EXP_00125,1,0.0
300.0,EXP_00126,1,0.0
300.0,EXP_00127,1,0.0
300.0,EXP_00128,1,0.0
300.0,EXP_00129,1,0.0
300.0,EXP_00130,0,0.0
300.0,EXP_00131,1,0.0
300.0,EXP_00132,1,0.0
300.0,EXP_00133,1,0.0
300.0,EXP_00134,0,0.0
300.0,EXP_00135,1,0.0
300.0,EXP_00136,1,0.0
300.0,EXP_00137,0,0.0
300.0,EXP_00138,1,0.0
300.0,EXP_00139,1,0.0
300.0,EXP_00140,0,0.0
300.0,EXP_00141,1,0.0
300.0,EXP_00142,1,0.0
300.0,EXP_00143,0,0.0
300.0,EXP_00144,0,0.0
300.0,EXP_00145,1,0.0
300.0,EXP_00146,1,0.0
300.0,EXP_00147,1,0.0
300.0,EXP_00148,1,0.0
300.0,EXP_00149,0,0.0
300.0,EXP_00150,0,0.0
300.0,EXP_00151,1,0.0
300.0,EXP_00152,0,0.475509780097158
300.0,EXP_00153,1,0.1453392679341879
300.0,EXP_00154,1,0.2053148226493523
300.0,EXP_00155,0,0.1461137677141828
300.0,EXP_00156,0,0.0
300.0,EXP_00157,1,0.0938631033115331
300.0,EXP_00159,0,0.4627945547470103
300.0,EXP_00160,0,0.0529099554548019
300.0,EXP_00161,0,0.0292201987110429
300.0,EXP_00162,0,0.020185600167696
300.0,EXP_00163,1,0.1761917618285362
300.0,EXP_00164,0,0.0791476935346806
300.0,EXP_00165,1,0.0
300.0,EXP_00166,1,0.0605653691593048
300.0,EXP_00168,1,0.0
300.0,EXP_00169,1,0.0099310324172863
300.0,EXP_00170,1,0.0344075939623574
300.0,EXP_00171,0,0.0738331066247507
300.0,EXP_00172,1,0.0
300.0,EXP_00173,1,0.0148813476163949
300.0,EXP_00174,0,0.149502630108545
300.0,EXP_00175,1,0.0
300.0,EXP_00176,1,0.0458019595637997
300.0,EXP_00177,0,0.0059838020515152
300.0,EXP_00178,0,0.0138316989889826
300.0,EXP_00179,0,0.1421102113305623
300.0,EXP_00180,1,0.0
300.0,EXP_00181,1,0.0750181182343871
300.0,EXP_00182,0,0.0
300.0,EXP_00183,1,0.0027797772959868
300.0,EXP_00184,1,0.0224962416537434
300.0,EXP_00185,1,0.0230516283016809
300.0,EXP_00186,0,0.0
300.0,EXP_00187,0,0.1382231637665142
300.0,EXP_00188,1,0.4507328179111524
300.0,EXP_00189,1,0.0493753143104357
300.0,EXP_00190,0,0.0
300.0,EXP_00191,1,0.0860838733366513
300.0,EXP_00192,1,0.4984827679557599
300.0,EXP_00193,0,0.1626100202356764
300.0,EXP_00194,1,0.1261215004212123
300.0,EXP_00195,0,0.1624857570953508
300.0,EXP_00196,1,0.1109440644635588
300.0,EXP_00197,1,0.2152408514482939
300.0,EXP_00198,0,0.3117388067516311
300.0,EXP_00199,1,0.0492997810691485
300.0,EXP_00200,0,0.088437749238996
300.0,EXP_00201,1,0.1477968958229088
300.0,EXP_00202,1,0.2540556730534324
300.0,EXP_00203,0,0.1517998575078205
300.0,EXP_00204,0,0.4691954406727673
300.0,EXP_00205,0,0.300575728999649
300.0,EXP_00206,1,0.3814533298322082
300.0,EXP_00207,1,0.067782890396645
300.0,EXP_00208,1,0.1021643042513911
300.0,EXP_00209,1,0.1401285565635016
300.0,EXP_00210,1,0.0514857622584188
300.0,EXP_00211,0,0.4221680665799332
300.0,EXP_00212,1,0.0
300.0,EXP_00213,1,0.1675883200181482
300.0,EXP_00214,0,0.0
300.0,EXP_00215,1,0.0278787016977252
300.0,EXP_00216,1,0.2237053884708484
300.0,EXP_00217,0,0.1298537647043207
300.0,EXP_00218,1,0.1378307726267204
300.0,EXP_00219,0,0.1285300879144488
300.0,EXP_00220,0,0.1015858797167035
300.0,EXP_00221,1,0.06959577413376
300.0,EXP_00222,1,0.1669083173075909
300.0,EXP_00223,1,0.3044394019493812
300.0,EXP_00224,0,0.1311168503807355
300.0,EXP_00225,1,0.3270469857117264
300.0,EXP_00226,0,0.1766460478345407
300.0,EXP_00227,1,0.021174003698749
300.0,EXP_00228,1,0.0161136760214634
300.0,EXP_00229,0,0.2070545118432908
300.0,EXP_00230,1,0.1737105359246669
300.0,EXP_00231,1,0.0220147526027858
300.0,EXP_00232,0,0.9145020037236478
300.0,EXP_00233,0,0.6053050448487443
300.0,EXP_00234,0,1.0312880198300565
300.0,EXP_00235,0,0.548103742089968
300.0,EXP_00236,0,0.8615226066307816
300.0,EXP_00237,0,0.2612250703168713
300.0,EXP_00238,0,0.717924865474593
300.0,EXP_00239,0,0.4942878673754298
300.0,EXP_00240,1,0.4007788083289056
300.0,EXP_00241,1,0.3811284559369383
300.0,EXP_00242,0,0.4035630129146905
300.0,EXP_00243,0,0.923525118753157
300.0,EXP_00244,0,0.0
300.0,EXP_00245,1,0.3341448600914949
300.0,EXP_00246,0,0.0456641601101007
300.0,EXP_00247,0,0.1224446453385833
300.0,EXP_00248,1,0.0
300.0,EXP_00249,1,0.1718382182872152
300.0,EXP_00250,1,0.4854986661012124
300.0,EXP_00251,0,0.0882382644223237
300.0,EXP_00252,1,0.0190613415007795
300.0,EXP_00253,0,0.1034763197568051
300.0,EXP_00255,1,0.2067267054025238
300.0,EXP_00256,0,0.0
300.0,EXP_00257,0,0.0
300.0,EXP_00258,0,0.0
300.0,EXP_00259,0,0.0
300.0,EXP_00260,0,0.0
300.0,EXP_00261,1,0.0
300.0,EXP_00262,0,0.0
300.0,EXP_00263,0,0.0
300.0,EXP_00264,0,0.0
300.0,EXP_00265,1,0.0
300.0,EXP_00266,0,0.0
300.0,EXP_00267,1,0.0
300.0,EXP_00268,1,0.0
300.0,EXP_00269,0,0.0
300.0,EXP_00270,0,0.0
300.0,EXP_00271,1,0.0
300.0,EXP_00272,0,0.0
300.0,EXP_00273,1,0.0
300.0,EXP_00274,0,0.0
300.0,EXP_00275,0,0.0
300.0,EXP_00276,1,0.0
300.0,EXP_00277,1,0.0
300.0,EXP_00278,1,0.0
300.0,EXP_00279,0,0.0
300.0,EXP_00280,1,0.0
300.0,EXP_00281,0,0.0
300.0,EXP_00282,0,0.0
300.0,EXP_00283,0,0.0
300.0,EXP_00284,0,0.0
300.0,EXP_00285,0,0.0
300.0,EXP_00286,1,0.0
300.0,EXP_00287,0,0.0
300.0,EXP_00288,1,0.0
300.0,EXP_00289,0,0.0
300.0,EXP_00290,1,0.0
300.0,EXP_00291,1,0.0
300.0,EXP_00292,0,0.0
300.0,EXP_00293,0,0.0
300.0,EXP_00294,0,0.0
