attempt_count,case_id,configuration_hash,expected_output_paths,failure_classification,geometry_parameters,kinetic_parameters,mesh_level,seed,source_sha,status,timestep_control
2,STATIC-0137,665fcb3e7859c492ebe2f6b56c9533093be94caf64b92e0e89d7131ba9ce2115,static_mechanics_matrix.csv,OUTSIDE_DEMONSTRATED_GEOMETRY_ENVELOPE,"{""family"": ""orientation"", ""ligament_ratio"": 4.0, ""offset_ratio"": -0.5, ""opening_scale"": 1.0, ""resolution"": 16, ""theta_deg"": 45.0}",{},16,0,ba0803a10ce540feb92bb1d8988712d315173d59,OUTSIDE_ENVELOPE,static
1,STATIC-0138,7959e7a756c4a064d2d8f91b68ad3018a5771045241114b714582b62e46090c4,static_mechanics_matrix.csv,,"{""family"": ""far_limit"", ""ligament_ratio"": 2.0, ""offset_ratio"": 0.0, ""opening_scale"": 1.0, ""resolution"": 16, ""theta_deg"": 0.0}",{},16,0,ba0803a10ce540feb92bb1d8988712d315173d59,PASS,static
1,STATIC-0139,58fcb0e0a0b373458c30ec3d902215ac8e1d419cb52d7dc1e445bb7a00df50b9,static_mechanics_matrix.csv,,"{""family"": ""far_limit"", ""ligament_ratio"": 4.0, ""offset_ratio"": 0.0, ""opening_scale"": 1.0, ""resolution"": 16, ""theta_deg"": 0.0}",{},16,0,ba0803a10ce540feb92bb1d8988712d315173d59,PASS,static
1,STATIC-0140,e43e56091a93c050ed6c2e48780c542aceb13f8856c08dd8c44378fc8ad15e21,static_mechanics_matrix.csv,,"{""family"": ""far_limit"", ""ligament_ratio"": 6.0, ""offset_ratio"": 0.0, ""opening_scale"": 1.0, ""resolution"": 16, ""theta_deg"": 0.0}",{},16,0,ba0803a10ce540feb92bb1d8988712d315173d59,PASS,static
2,STATIC-0141,f348effe9648830d7132e5f4e14a0844748fc9c2ebc81d9dd1532efc05e018ec,static_mechanics_matrix.csv,OUTSIDE_DEMONSTRATED_GEOMETRY_ENVELOPE,"{""family"": ""far_limit"", ""ligament_ratio"": 8.0, ""offset_ratio"": 0.0, ""opening_scale"": 1.0, ""resolution"": 16, ""theta_deg"": 0.0}",{},16,0,ba0803a10ce540feb92bb1d8988712d315173d59,OUTSIDE_ENVELOPE,static
1,STATIC-0142,4754a9b1586122aea48f9bd85f8a8a0c61ce4dc1014d3e515ecb3424359f9000,static_mechanics_matrix.csv,,"{""family"": ""kirsch"", ""ligament_ratio"": 2.0, ""offset_ratio"": 0.0, ""opening_scale"": 1.0, ""resolution"": 16, ""segments"": 32, ""theta_deg"": 0.0}",{},16,0,ba0803a10ce540feb92bb1d8988712d315173d59,PASS,static
1,STATIC-0143,a13efad17cf893b44edb6783f18230455a0ec90f9f3c9e9a88b0de46cf3e826a,static_mechanics_matrix.csv,,"{""family"": ""kirsch"", ""ligament_ratio"": 2.0, ""offset_ratio"": 0.0, ""opening_scale"": 1.0, ""resolution"": 16, ""segments"": 64, ""theta_deg"": 0.0}",{},16,0,ba0803a10ce540feb92bb1d8988712d315173d59,PASS,static
1,STATIC-0144,a8241372a747a1172087138caa698477c889210a1e49daffb296f0c407d6fe3f,static_mechanics_matrix.csv,,"{""family"": ""kirsch"", ""ligament_ratio"": 2.0, ""offset_ratio"": 0.0, ""opening_scale"": 1.0, ""resolution"": 16, ""segments"": 128, ""theta_deg"": 0.0}",{},16,0,ba0803a10ce540feb92bb1d8988712d315173d59,PASS,static
1,STATIC-0145,f1db425740b7711930e494c38541714ca41e6abd7353271bcbcdbc9600258f46,static_mechanics_matrix.csv,,"{""family"": ""kirsch"", ""ligament_ratio"": 2.0, ""offset_ratio"": 0.0, ""opening_scale"": 1.0, ""resolution"": 16, ""segments"": 256, ""theta_deg"": 0.0}",{},16,0,ba0803a10ce540feb92bb1d8988712d315173d59,PASS,static
1,STATIC-0146,2f5d25bd50462ec1ff372cff57a35ffb50b4183da940aa922803d0aba6e896a9,static_mechanics_matrix.csv,,"{""family"": ""energy_derivative"", ""ligament_ratio"": 0.475, ""offset_ratio"": 0.0, ""opening_scale"": 1.0, ""perturbation_ratio"": -0.025, ""resolution"": 20, ""theta_deg"": 0.0}",{},20,0,ba0803a10ce540feb92bb1d8988712d315173d59,PASS,static
1,STATIC-0147,5fca9cb8c72de4c14b643f336382ca26c0ee13b43e7db8aa38eeb0b942519144,static_mechanics_matrix.csv,,"{""family"": ""energy_derivative"", ""ligament_ratio"": 0.525, ""offset_ratio"": 0.0, ""opening_scale"": 1.0, ""perturbation_ratio"": 0.025, ""resolution"": 20, ""theta_deg"": 0.0}",{},20,0,ba0803a10ce540feb92bb1d8988712d315173d59,PASS,static
1,STATIC-0148,cc9906f2b66cb20c4f275c9a98aac02004dc11b19cead89f70f870823ac8da44,static_mechanics_matrix.csv,,"{""family"": ""energy_derivative"", ""ligament_ratio"": 0.975, ""offset_ratio"": 0.0, ""opening_scale"": 1.0, ""perturbation_ratio"": -0.025, ""resolution"": 20, ""theta_deg"": 0.0}",{},20,0,ba0803a10ce540feb92bb1d8988712d315173d59,PASS,static
1,STATIC-0149,10b48fb955d6ea39a82b060b933703a650e4ecbaa8df4de9dded08e4d1e3b683,static_mechanics_matrix.csv,,"{""family"": ""energy_derivative"", ""ligament_ratio"": 1.025, ""offset_ratio"": 0.0, ""opening_scale"": 1.0, ""perturbation_ratio"": 0.025, ""resolution"": 20, ""theta_deg"": 0.0}",{},20,0,ba0803a10ce540feb92bb1d8988712d315173d59,PASS,static
1,STATIC-0150,5c3a7c2049c7f9074d5ebe78cf774898315fd42485ffa77af89a7573b1b3b21b,static_mechanics_matrix.csv,,"{""family"": ""energy_derivative"", ""ligament_ratio"": 1.975, ""offset_ratio"": 0.0, ""opening_scale"": 1.0, ""perturbation_ratio"": -0.025, ""resolution"": 20, ""theta_deg"": 0.0}",{},20,0,ba0803a10ce540feb92bb1d8988712d315173d59,PASS,static
1,STATIC-0151,608147f4d8ce835a5c831ed28cfe3956b88b2835b78f3605bdcd29a8eddabe29,static_mechanics_matrix.csv,,"{""family"": ""energy_derivative"", ""ligament_ratio"": 2.025, ""offset_ratio"": 0.0, ""opening_scale"": 1.0, ""perturbation_ratio"": 0.025, ""resolution"": 20, ""theta_deg"": 0.0}",{},20,0,ba0803a10ce540feb92bb1d8988712d315173d59,PASS,static
1,STATIC-0152,34f944206b6898e44c2b08066483d13f8c06dbf7d96f1dbd44dd9b0487127266,static_mechanics_matrix.csv,,"{""family"": ""energy_derivative"", ""ligament_ratio"": 3.975, ""offset_ratio"": 0.0, ""opening_scale"": 1.0, ""perturbation_ratio"": -0.025, ""resolution"": 20, ""theta_deg"": 0.0}",{},20,0,ba0803a10ce540feb92bb1d8988712d315173d59,PASS,static
1,STATIC-0153,7b50052f0c915caa80c72ff55c893493a504768832203707cc13b99c7783f9e6,static_mechanics_matrix.csv,,"{""family"": ""energy_derivative"", ""ligament_ratio"": 4.025, ""offset_ratio"": 0.0, ""opening_scale"": 1.0, ""perturbation_ratio"": 0.025, ""resolution"": 20, ""theta_deg"": 0.0}",{},20,0,ba0803a10ce540feb92bb1d8988712d315173d59,PASS,static
1,STATIC-0154,c889600253f0611820d042f9ab40a299976325cd9ff619f88d08b80023be9a83,static_mechanics_matrix.csv,,"{""family"": ""energy_derivative"", ""ligament_ratio"": 7.975, ""offset_ratio"": 0.0, ""opening_scale"": 1.0, ""perturbation_ratio"": -0.025, ""resolution"": 20, ""theta_deg"": 0.0}",{},20,0,ba0803a10ce540feb92bb1d8988712d315173d59,PASS,static
1,STATIC-0155,784cd3ef377c2daab64b7d590fbc1fb5de5ae0afb5843e84651508d4f396ee2c,static_mechanics_matrix.csv,,"{""family"": ""energy_derivative"", ""ligament_ratio"": 8.025, ""offset_ratio"": 0.0, ""opening_scale"": 1.0, ""perturbation_ratio"": 0.025, ""resolution"": 20, ""theta_deg"": 0.0}",{},20,0,ba0803a10ce540feb92bb1d8988712d315173d59,PASS,static
1,SEED-000,e7ed0a0557d6de972d2f3fc9693e0c026108a39610dd86fb1528a9e47d5d36c8,stochastic_seed_ensemble.csv,,"{""reference"": ""DIAGNOSTIC_SINGLE_VOID_REFERENCE""}","{""dt_s"": 1e-12, ""seed"": 3600, ""steps"": 16}",reference,3600,ba0803a10ce540feb92bb1d8988712d315173d59,PASS,1e-12
1,SEED-001,0d6cd4f11063482de5ba66fd62c384473934208827e891d949b76803af26376e,stochastic_seed_ensemble.csv,,"{""reference"": ""DIAGNOSTIC_SINGLE_VOID_REFERENCE""}","{""dt_s"": 1e-12, ""seed"": 3601, ""steps"": 16}",reference,3601,ba0803a10ce540feb92bb1d8988712d315173d59,PASS,1e-12
1,SEED-002,424dfed9b24d2ff5654582a43aabd5cedcc2b6b3cfae1999847ed3a93dc87818,stochastic_seed_ensemble.csv,,"{""reference"": ""DIAGNOSTIC_SINGLE_VOID_REFERENCE""}","{""dt_s"": 1e-12, ""seed"": 3602, ""steps"": 16}",reference,3602,ba0803a10ce540feb92bb1d8988712d315173d59,PASS,1e-12
1,SEED-003,6d96a81994e535468a6bb6a37389bed772ca44e2a3f59a4a021937ee7b09f118,stochastic_seed_ensemble.csv,,"{""reference"": ""DIAGNOSTIC_SINGLE_VOID_REFERENCE""}","{""dt_s"": 1e-12, ""seed"": 3603, ""steps"": 16}",reference,3603,ba0803a10ce540feb92bb1d8988712d315173d59,PASS,1e-12
1,SEED-004,e874e9800ba83b8ff31f460e667e17a959a9d6cec7bf91dd03b661eed6313ef6,stochastic_seed_ensemble.csv,,"{""reference"": ""DIAGNOSTIC_SINGLE_VOID_REFERENCE""}","{""dt_s"": 1e-12, ""seed"": 3604, ""steps"": 16}",reference,3604,ba0803a10ce540feb92bb1d8988712d315173d59,PASS,1e-12
1,SEED-005,5594ecd8728e5bdad21b34b24407ed7ffb56ce716c3cf6eee6bb98c90b6b32d0,stochastic_seed_ensemble.csv,,"{""reference"": ""DIAGNOSTIC_SINGLE_VOID_REFERENCE""}","{""dt_s"": 1e-12, ""seed"": 3605, ""steps"": 16}",reference,3605,ba0803a10ce540feb92bb1d8988712d315173d59,PASS,1e-12
1,SEED-006,06649b3de37b14223f8be9ef95eef067b9837ab40aee70a8a437a9ad71694416,stochastic_seed_ensemble.csv,,"{""reference"": ""DIAGNOSTIC_SINGLE_VOID_REFERENCE""}","{""dt_s"": 1e-12, ""seed"": 3606, ""steps"": 16}",reference,3606,ba0803a10ce540feb92bb1d8988712d315173d59,PASS,1e-12
1,SEED-007,abf55b91eb034456f6b5e33619361d34d50dac641c7fd352f9efab365275157b,stochastic_seed_ensemble.csv,,"{""reference"": ""DIAGNOSTIC_SINGLE_VOID_REFERENCE""}","{""dt_s"": 1e-12, ""seed"": 3607, ""steps"": 16}",reference,3607,ba0803a10ce540feb92bb1d8988712d315173d59,PASS,1e-12
1,SEED-008,6ab9aa3382156dd592fee0dcf3156b75e122e8d495746a1e8f95b9ef585bd76b,stochastic_seed_ensemble.csv,,"{""reference"": ""DIAGNOSTIC_SINGLE_VOID_REFERENCE""}","{""dt_s"": 1e-12, ""seed"": 3608, ""steps"": 16}",reference,3608,ba0803a10ce540feb92bb1d8988712d315173d59,PASS,1e-12
1,SEED-009,a261f8a9f04914368051d3ef9d8736194f97e0c9b580566387b42b2a439954f3,stochastic_seed_ensemble.csv,,"{""reference"": ""DIAGNOSTIC_SINGLE_VOID_REFERENCE""}","{""dt_s"": 1e-12, ""seed"": 3609, ""steps"": 16}",reference,3609,ba0803a10ce540feb92bb1d8988712d315173d59,PASS,1e-12
1,SEED-010,934fe2ddb947ece6cb982f996be481e9b12a7e9957b9b9a442bceaf935279c88,stochastic_seed_ensemble.csv,,"{""reference"": ""DIAGNOSTIC_SINGLE_VOID_REFERENCE""}","{""dt_s"": 1e-12, ""seed"": 3610, ""steps"": 16}",reference,3610,ba0803a10ce540feb92bb1d8988712d315173d59,PASS,1e-12
1,SEED-011,d6bc6e2bb0dbeb785d2c11d3fb807e98096804c3269a8e90f56da980a4308fcb,stochastic_seed_ensemble.csv,,"{""reference"": ""DIAGNOSTIC_SINGLE_VOID_REFERENCE""}","{""dt_s"": 1e-12, ""seed"": 3611, ""steps"": 16}",reference,3611,ba0803a10ce540feb92bb1d8988712d315173d59,PASS,1e-12
1,SEED-012,0d91c4534b24e1b62c84f154242c447418cc403e5152aa9f8f41aa8769915b1b,stochastic_seed_ensemble.csv,,"{""reference"": ""DIAGNOSTIC_SINGLE_VOID_REFERENCE""}","{""dt_s"": 1e-12, ""seed"": 3612, ""steps"": 16}",reference,3612,ba0803a10ce540feb92bb1d8988712d315173d59,PASS,1e-12
1,SEED-013,b98a88a8bc384eccd59a19fadf1705bf75fb83ffd76b02c1dc17982fb850437e,stochastic_seed_ensemble.csv,,"{""reference"": ""DIAGNOSTIC_SINGLE_VOID_REFERENCE""}","{""dt_s"": 1e-12, ""seed"": 3613, ""steps"": 16}",reference,3613,ba0803a10ce540feb92bb1d8988712d315173d59,PASS,1e-12
1,SEED-014,c6caa423131749906aebb50972ebbbe2abda10b4b9e7362ee5dc074a470b909d,stochastic_seed_ensemble.csv,,"{""reference"": ""DIAGNOSTIC_SINGLE_VOID_REFERENCE""}","{""dt_s"": 1e-12, ""seed"": 3614, ""steps"": 16}",reference,3614,ba0803a10ce540feb92bb1d8988712d315173d59,PASS,1e-12
1,SEED-015,39b63b267a9bbb0a6ae876a1cc38f88799885e46ce516bbdf4e781ba91516f06,stochastic_seed_ensemble.csv,,"{""reference"": ""DIAGNOSTIC_SINGLE_VOID_REFERENCE""}","{""dt_s"": 1e-12, ""seed"": 3615, ""steps"": 16}",reference,3615,ba0803a10ce540feb92bb1d8988712d315173d59,PASS,1e-12
1,SEED-016,f51a3316283f642369d7dcb7429e1fb554b19f2f409e772b95fc856a07242782,stochastic_seed_ensemble.csv,,"{""reference"": ""DIAGNOSTIC_SINGLE_VOID_REFERENCE""}","{""dt_s"": 1e-12, ""seed"": 3616, ""steps"": 16}",reference,3616,ba0803a10ce540feb92bb1d8988712d315173d59,PASS,1e-12
1,SEED-017,a422da816b10fe495fd6b046047614431492eec4500eecc257b6d801c909fb5d,stochastic_seed_ensemble.csv,,"{""reference"": ""DIAGNOSTIC_SINGLE_VOID_REFERENCE""}","{""dt_s"": 1e-12, ""seed"": 3617, ""steps"": 16}",reference,3617,ba0803a10ce540feb92bb1d8988712d315173d59,PASS,1e-12
1,SEED-018,42530b7f20cd6c02ce272fb45ed2ecb5f73b0c1abc019d5052565630d811d2e0,stochastic_seed_ensemble.csv,,"{""reference"": ""DIAGNOSTIC_SINGLE_VOID_REFERENCE""}","{""dt_s"": 1e-12, ""seed"": 3618, ""steps"": 16}",reference,3618,ba0803a10ce540feb92bb1d8988712d315173d59,PASS,1e-12
1,SEED-019,a232ec339b75619194202c75255a4287ecac31a120f4aaa79a6a29b9c3ca3871,stochastic_seed_ensemble.csv,,"{""reference"": ""DIAGNOSTIC_SINGLE_VOID_REFERENCE""}","{""dt_s"": 1e-12, ""seed"": 3619, ""steps"": 16}",reference,3619,ba0803a10ce540feb92bb1d8988712d315173d59,PASS,1e-12
1,SEED-020,85e42f263e587831b1f2398449e289acecd6a8263fbe6a2ce95f143b93f8ee7e,stochastic_seed_ensemble.csv,,"{""reference"": ""DIAGNOSTIC_SINGLE_VOID_REFERENCE""}","{""dt_s"": 1e-12, ""seed"": 3620, ""steps"": 16}",reference,3620,ba0803a10ce540feb92bb1d8988712d315173d59,PASS,1e-12
1,SEED-021,44baaeceb5287aa8ed65c1d3a83ed5779025a10c103b9f25e1618b1ad775135c,stochastic_seed_ensemble.csv,,"{""reference"": ""DIAGNOSTIC_SINGLE_VOID_REFERENCE""}","{""dt_s"": 1e-12, ""seed"": 3621, ""steps"": 16}",reference,3621,ba0803a10ce540feb92bb1d8988712d315173d59,PASS,1e-12
1,SEED-022,f3a44b258d99288e9af9060d140c18478c1073baf89bbc57f5b9038bb0c5415a,stochastic_seed_ensemble.csv,,"{""reference"": ""DIAGNOSTIC_SINGLE_VOID_REFERENCE""}","{""dt_s"": 1e-12, ""seed"": 3622, ""steps"": 16}",reference,3622,ba0803a10ce540feb92bb1d8988712d315173d59,PASS,1e-12
1,SEED-023,850b6cf26e089ee1e25d63c23bbfb6be4110256fb410f142c317f48c53c9a0c1,stochastic_seed_ensemble.csv,,"{""reference"": ""DIAGNOSTIC_SINGLE_VOID_REFERENCE""}","{""dt_s"": 1e-12, ""seed"": 3623, ""steps"": 16}",reference,3623,ba0803a10ce540feb92bb1d8988712d315173d59,PASS,1e-12
1,SEED-024,506340c7a01f8e3390d9bbcda2b8ae858d3494665d85cf641be9b401682e072b,stochastic_seed_ensemble.csv,,"{""reference"": ""DIAGNOSTIC_SINGLE_VOID_REFERENCE""}","{""dt_s"": 1e-12, ""seed"": 3624, ""steps"": 16}",reference,3624,ba0803a10ce540feb92bb1d8988712d315173d59,PASS,1e-12
1,SEED-025,b57fdd0ca3e7f0b4fd273676927d35109104ca98e6a262a060d60b4e59b27f22,stochastic_seed_ensemble.csv,,"{""reference"": ""DIAGNOSTIC_SINGLE_VOID_REFERENCE""}","{""dt_s"": 1e-12, ""seed"": 3625, ""steps"": 16}",reference,3625,ba0803a10ce540feb92bb1d8988712d315173d59,PASS,1e-12
1,SEED-026,155e12d1be320b8c603aa958c91208b976004f45f1f157e8d149083727213e2e,stochastic_seed_ensemble.csv,,"{""reference"": ""DIAGNOSTIC_SINGLE_VOID_REFERENCE""}","{""dt_s"": 1e-12, ""seed"": 3626, ""steps"": 16}",reference,3626,ba0803a10ce540feb92bb1d8988712d315173d59,PASS,1e-12
1,SEED-027,4fadd1d867ead20f10d8b4fa0690f6a6bf29b45cf2c3d52eb905acf8d9b40872,stochastic_seed_ensemble.csv,,"{""reference"": ""DIAGNOSTIC_SINGLE_VOID_REFERENCE""}","{""dt_s"": 1e-12, ""seed"": 3627, ""steps"": 16}",reference,3627,ba0803a10ce540feb92bb1d8988712d315173d59,PASS,1e-12
1,SEED-028,23b2ec4f4afcaae884a6dd88e0c21025963d86e49148a9ecb423b1cc3c01fd94,stochastic_seed_ensemble.csv,,"{""reference"": ""DIAGNOSTIC_SINGLE_VOID_REFERENCE""}","{""dt_s"": 1e-12, ""seed"": 3628, ""steps"": 16}",reference,3628,ba0803a10ce540feb92bb1d8988712d315173d59,PASS,1e-12
1,SEED-029,93c7fa39136bab0edb2d1a2082e4a1f7701220e0be700c915c3247a4e789e59c,stochastic_seed_ensemble.csv,,"{""reference"": ""DIAGNOSTIC_SINGLE_VOID_REFERENCE""}","{""dt_s"": 1e-12, ""seed"": 3629, ""steps"": 16}",reference,3629,ba0803a10ce540feb92bb1d8988712d315173d59,PASS,1e-12
1,SEED-030,36f57ede44d19f40a6c2daf27cae5f463368a9915028264dc033edd4f096aec5,stochastic_seed_ensemble.csv,,"{""reference"": ""DIAGNOSTIC_SINGLE_VOID_REFERENCE""}","{""dt_s"": 1e-12, ""seed"": 3630, ""steps"": 16}",reference,3630,ba0803a10ce540feb92bb1d8988712d315173d59,PASS,1e-12
1,SEED-031,650a21ec21925a733694c8ea725ac0a4c4e54d23f031a97acfd9e3d6a30186f8,stochastic_seed_ensemble.csv,,"{""reference"": ""DIAGNOSTIC_SINGLE_VOID_REFERENCE""}","{""dt_s"": 1e-12, ""seed"": 3631, ""steps"": 16}",reference,3631,ba0803a10ce540feb92bb1d8988712d315173d59,PASS,1e-12
