theta_deg,target_extension_um,actual_extension_um,physical_path_extension_um,geometry_event_count,reference_opening_m,reaction_N_per_m,compliance_m2_per_N,elastic_energy_J_per_m,native_J_J_per_m2,native_J_signed_J_per_m2,native_KJ_MPa_sqrt_m,domain_metadata_json,F_over_U_N_per_m2,J_native_over_U2,KJ_native_over_U,wake_width_m,mesh_scale_m,tip_x_m,tip_y_m,mesh_fingerprint,damage_wake_fingerprint
45.0,200.0,200.0,200.0,40,1e-05,2048502.7689231685,4.881614099675675e-12,10.242513844615807,995.604320881867,995.604320881867,21.04573422838386,"{""J"": 995.604320881867, ""J_signed"": 995.604320881867, ""KJ"": 21045734.22838386, ""KJ_MPa"": 21.04573422838386, ""n_active_elements"": 515.0, ""r_inner"": 0.00016, ""r_outer"": 0.00064}",204850276892.31683,9956043208818.668,2104573.4228383857,2.769159822672732e-06,1.384579911336366e-06,0.0007000000000000005,0.0,3dd0befb122b3e8ab23bd78c20a19597ec8fb54712d3e25e6bdf9fc852e9819f,86b1cee0b31eb92cdf74e8edfc4e5d4b5bf1824187b345629643d12a57f616e6
45.0,205.00000000000003,205.00000000000003,205.0,41,1e-05,2048502.7689231685,4.881614099675675e-12,10.242513844615807,1023.2736507181478,1023.2736507181478,21.33617628340995,"{""J"": 1023.2736507181478, ""J_signed"": 1023.2736507181478, ""KJ"": 21336176.283409953, ""KJ_MPa"": 21.33617628340995, ""n_active_elements"": 527.0, ""r_inner"": 0.00016, ""r_outer"": 0.00064}",204850276892.31683,10232736507181.477,2133617.628340995,2.769159822672732e-06,1.384579911336366e-06,0.0007050000000000005,0.0,3dd0befb122b3e8ab23bd78c20a19597ec8fb54712d3e25e6bdf9fc852e9819f,86b1cee0b31eb92cdf74e8edfc4e5d4b5bf1824187b345629643d12a57f616e6
45.0,210.0,210.0,210.0,42,1e-05,2048502.7689231685,4.881614099675675e-12,10.242513844615807,1051.1742247896455,1051.1742247896455,21.625096142301803,"{""J"": 1051.1742247896455, ""J_signed"": 1051.1742247896455, ""KJ"": 21625096.1423018, ""KJ_MPa"": 21.625096142301803, ""n_active_elements"": 522.0, ""r_inner"": 0.00016, ""r_outer"": 0.00064}",204850276892.31683,10511742247896.453,2162509.61423018,2.769159822672732e-06,1.384579911336366e-06,0.0007100000000000006,0.0,3dd0befb122b3e8ab23bd78c20a19597ec8fb54712d3e25e6bdf9fc852e9819f,86b1cee0b31eb92cdf74e8edfc4e5d4b5bf1824187b345629643d12a57f616e6
45.0,215.00000000000003,215.00000000000003,215.0,43,1e-05,2048502.7689231685,4.881614099675675e-12,10.242513844615807,1079.2783033097903,1079.2783033097903,21.9122724216146,"{""J"": 1079.2783033097903, ""J_signed"": 1079.2783033097903, ""KJ"": 21912272.4216146, ""KJ_MPa"": 21.9122724216146, ""n_active_elements"": 522.0, ""r_inner"": 0.00016, ""r_outer"": 0.00064}",204850276892.31683,10792783033097.902,2191227.2421614598,2.769159822672732e-06,1.384579911336366e-06,0.0007150000000000006,0.0,3dd0befb122b3e8ab23bd78c20a19597ec8fb54712d3e25e6bdf9fc852e9819f,86b1cee0b31eb92cdf74e8edfc4e5d4b5bf1824187b345629643d12a57f616e6
45.0,220.0,220.0,220.0,44,1e-05,2048502.7689231685,4.881614099675675e-12,10.242513844615807,1107.5559757700892,1107.5559757700892,22.1974730634185,"{""J"": 1107.5559757700892, ""J_signed"": 1107.5559757700892, ""KJ"": 22197473.0634185, ""KJ_MPa"": 22.1974730634185, ""n_active_elements"": 522.0, ""r_inner"": 0.00016, ""r_outer"": 0.00064}",204850276892.31683,11075559757700.89,2219747.3063418497,2.769159822672732e-06,1.384579911336366e-06,0.0007200000000000006,0.0,3dd0befb122b3e8ab23bd78c20a19597ec8fb54712d3e25e6bdf9fc852e9819f,86b1cee0b31eb92cdf74e8edfc4e5d4b5bf1824187b345629643d12a57f616e6
45.0,225.00000000000003,225.00000000000003,225.0,45,1e-05,2048502.7689231685,4.881614099675675e-12,10.242513844615807,1135.976735462307,1135.976735462307,22.480471404142275,"{""J"": 1135.976735462307, ""J_signed"": 1135.976735462307, ""KJ"": 22480471.404142275, ""KJ_MPa"": 22.480471404142275, ""n_active_elements"": 518.0, ""r_inner"": 0.00016, ""r_outer"": 0.00064}",204850276892.31683,11359767354623.068,2248047.1404142273,2.769159822672732e-06,1.384579911336366e-06,0.0007250000000000006,0.0,3dd0befb122b3e8ab23bd78c20a19597ec8fb54712d3e25e6bdf9fc852e9819f,86b1cee0b31eb92cdf74e8edfc4e5d4b5bf1824187b345629643d12a57f616e6
45.0,230.0,230.0,230.0,46,1e-05,2048502.7689231685,4.881614099675675e-12,10.242513844615807,1164.516493807411,1164.516493807411,22.76111417841007,"{""J"": 1164.516493807411, ""J_signed"": 1164.516493807411, ""KJ"": 22761114.178410072, ""KJ_MPa"": 22.76111417841007, ""n_active_elements"": 518.0, ""r_inner"": 0.00016, ""r_outer"": 0.00064}",204850276892.31683,11645164938074.11,2276111.417841007,2.769159822672732e-06,1.384579911336366e-06,0.0007300000000000006,0.0,3dd0befb122b3e8ab23bd78c20a19597ec8fb54712d3e25e6bdf9fc852e9819f,86b1cee0b31eb92cdf74e8edfc4e5d4b5bf1824187b345629643d12a57f616e6
45.0,235.00000000000003,235.00000000000003,235.0,47,1e-05,2048502.7689231685,4.881614099675675e-12,10.242513844615807,1193.157898021469,1193.157898021469,23.039319929018504,"{""J"": 1193.157898021469, ""J_signed"": 1193.157898021469, ""KJ"": 23039319.929018505, ""KJ_MPa"": 23.039319929018504, ""n_active_elements"": 519.0, ""r_inner"": 0.00016, ""r_outer"": 0.00064}",204850276892.31683,11931578980214.688,2303931.99290185,2.769159822672732e-06,1.384579911336366e-06,0.0007350000000000006,0.0,3dd0befb122b3e8ab23bd78c20a19597ec8fb54712d3e25e6bdf9fc852e9819f,86b1cee0b31eb92cdf74e8edfc4e5d4b5bf1824187b345629643d12a57f616e6
45.0,240.00000000000003,240.00000000000003,240.0,48,1e-05,2048502.7689231685,4.881614099675675e-12,10.242513844615807,1221.9027209968351,1221.9027209968351,23.31519280900864,"{""J"": 1221.9027209968351, ""J_signed"": 1221.9027209968351, ""KJ"": 23315192.80900864, ""KJ_MPa"": 23.31519280900864, ""n_active_elements"": 515.0, ""r_inner"": 0.00016, ""r_outer"": 0.00064}",204850276892.31683,12219027209968.35,2331519.280900864,2.769159822672732e-06,1.384579911336366e-06,0.0007400000000000006,0.0,3dd0befb122b3e8ab23bd78c20a19597ec8fb54712d3e25e6bdf9fc852e9819f,86b1cee0b31eb92cdf74e8edfc4e5d4b5bf1824187b345629643d12a57f616e6
45.0,245.00000000000006,245.00000000000006,245.0,49,1e-05,2048502.7689231685,4.881614099675675e-12,10.242513844615807,1250.7926233856965,1250.7926233856965,23.58920751866527,"{""J"": 1250.7926233856965, ""J_signed"": 1250.7926233856965, ""KJ"": 23589207.51866527, ""KJ_MPa"": 23.58920751866527, ""n_active_elements"": 515.0, ""r_inner"": 0.00016, ""r_outer"": 0.00064}",204850276892.31683,12507926233856.963,2358920.751866527,2.769159822672732e-06,1.384579911336366e-06,0.0007450000000000007,0.0,3dd0befb122b3e8ab23bd78c20a19597ec8fb54712d3e25e6bdf9fc852e9819f,86b1cee0b31eb92cdf74e8edfc4e5d4b5bf1824187b345629643d12a57f616e6
45.0,250.0,250.0,250.0,50,1e-05,2048502.7689231685,4.881614099675675e-12,10.242513844615807,1279.8675656817652,1279.8675656817652,23.861800587283398,"{""J"": 1279.8675656817652, ""J_signed"": 1279.8675656817652, ""KJ"": 23861800.5872834, ""KJ_MPa"": 23.861800587283398, ""n_active_elements"": 515.0, ""r_inner"": 0.00016, ""r_outer"": 0.00064}",204850276892.31683,12798675656817.65,2386180.0587283396,2.769159822672732e-06,1.384579911336366e-06,0.0007500000000000007,0.0,3dd0befb122b3e8ab23bd78c20a19597ec8fb54712d3e25e6bdf9fc852e9819f,86b1cee0b31eb92cdf74e8edfc4e5d4b5bf1824187b345629643d12a57f616e6
45.0,255.00000000000003,255.00000000000003,255.0,51,1e-05,2048502.7689231685,4.881614099675675e-12,10.242513844615807,1309.1018997229314,1309.1018997229314,24.132783783309094,"{""J"": 1309.1018997229314, ""J_signed"": 1309.1018997229314, ""KJ"": 24132783.783309095, ""KJ_MPa"": 24.132783783309094, ""n_active_elements"": 515.0, ""r_inner"": 0.00016, ""r_outer"": 0.00064}",204850276892.31683,13091018997229.312,2413278.378330909,2.769159822672732e-06,1.384579911336366e-06,0.0007550000000000007,0.0,3dd0befb122b3e8ab23bd78c20a19597ec8fb54712d3e25e6bdf9fc852e9819f,86b1cee0b31eb92cdf74e8edfc4e5d4b5bf1824187b345629643d12a57f616e6
45.0,260.00000000000006,260.00000000000006,260.0,52,1e-05,2048502.7689231685,4.881614099675675e-12,10.242513844615807,1338.4702782547706,1338.4702782547706,24.401979684132904,"{""J"": 1338.4702782547706, ""J_signed"": 1338.4702782547706, ""KJ"": 24401979.684132904, ""KJ_MPa"": 24.401979684132904, ""n_active_elements"": 515.0, ""r_inner"": 0.00016, ""r_outer"": 0.00064}",204850276892.31683,13384702782547.703,2440197.96841329,2.769159822672732e-06,1.384579911336366e-06,0.0007600000000000007,0.0,3dd0befb122b3e8ab23bd78c20a19597ec8fb54712d3e25e6bdf9fc852e9819f,86b1cee0b31eb92cdf74e8edfc4e5d4b5bf1824187b345629643d12a57f616e6
45.0,265.00000000000006,265.00000000000006,265.0,53,1e-05,2048502.7689231685,4.881614099675675e-12,10.242513844615807,1367.9492177708955,1367.9492177708955,24.66923505258118,"{""J"": 1367.9492177708955, ""J_signed"": 1367.9492177708955, ""KJ"": 24669235.05258118, ""KJ_MPa"": 24.66923505258118, ""n_active_elements"": 519.0, ""r_inner"": 0.00016, ""r_outer"": 0.00064}",204850276892.31683,13679492177708.953,2466923.505258118,2.769159822672732e-06,1.384579911336366e-06,0.0007650000000000007,0.0,3dd0befb122b3e8ab23bd78c20a19597ec8fb54712d3e25e6bdf9fc852e9819f,86b1cee0b31eb92cdf74e8edfc4e5d4b5bf1824187b345629643d12a57f616e6
45.0,270.0,270.0,270.0,54,1e-05,2048502.7689231685,4.881614099675675e-12,10.242513844615807,1397.5139848991487,1397.5139848991487,24.934391641087274,"{""J"": 1397.5139848991487, ""J_signed"": 1397.5139848991487, ""KJ"": 24934391.641087275, ""KJ_MPa"": 24.934391641087274, ""n_active_elements"": 518.0, ""r_inner"": 0.00016, ""r_outer"": 0.00064}",204850276892.31683,13975139848991.484,2493439.164108727,2.769159822672732e-06,1.384579911336366e-06,0.0007700000000000007,0.0,3dd0befb122b3e8ab23bd78c20a19597ec8fb54712d3e25e6bdf9fc852e9819f,86b1cee0b31eb92cdf74e8edfc4e5d4b5bf1824187b345629643d12a57f616e6
45.0,275.0,275.0,275.0,55,1e-05,2048502.7689231685,4.881614099675675e-12,10.242513844615807,1427.1381744612434,1427.1381744612434,25.197282605557476,"{""J"": 1427.1381744612434, ""J_signed"": 1427.1381744612434, ""KJ"": 25197282.605557475, ""KJ_MPa"": 25.197282605557476, ""n_active_elements"": 518.0, ""r_inner"": 0.00016, ""r_outer"": 0.00064}",204850276892.31683,14271381744612.432,2519728.2605557474,2.769159822672732e-06,1.384579911336366e-06,0.0007750000000000007,0.0,3dd0befb122b3e8ab23bd78c20a19597ec8fb54712d3e25e6bdf9fc852e9819f,86b1cee0b31eb92cdf74e8edfc4e5d4b5bf1824187b345629643d12a57f616e6
45.0,280.00000000000006,280.00000000000006,280.0,56,1e-05,2048502.7689231685,4.881614099675675e-12,10.242513844615807,1456.8605282476997,1456.8605282476997,25.45831663813804,"{""J"": 1456.8605282476997, ""J_signed"": 1456.8605282476997, ""KJ"": 25458316.63813804, ""KJ_MPa"": 25.45831663813804, ""n_active_elements"": 520.0, ""r_inner"": 0.00016, ""r_outer"": 0.00064}",204850276892.31683,14568605282476.994,2545831.663813804,2.769159822672732e-06,1.384579911336366e-06,0.0007800000000000007,0.0,3dd0befb122b3e8ab23bd78c20a19597ec8fb54712d3e25e6bdf9fc852e9819f,86b1cee0b31eb92cdf74e8edfc4e5d4b5bf1824187b345629643d12a57f616e6
45.0,285.00000000000006,285.00000000000006,285.0,57,1e-05,2048502.7689231685,4.881614099675675e-12,10.242513844615807,1486.7225284212577,1486.7225284212577,25.71790907252004,"{""J"": 1486.7225284212577, ""J_signed"": 1486.7225284212577, ""KJ"": 25717909.07252004, ""KJ_MPa"": 25.71790907252004, ""n_active_elements"": 520.0, ""r_inner"": 0.00016, ""r_outer"": 0.00064}",204850276892.31683,14867225284212.574,2571790.907252004,2.769159822672732e-06,1.384579911336366e-06,0.0007850000000000008,0.0,3dd0befb122b3e8ab23bd78c20a19597ec8fb54712d3e25e6bdf9fc852e9819f,86b1cee0b31eb92cdf74e8edfc4e5d4b5bf1824187b345629643d12a57f616e6
45.0,290.0,290.0,290.0,58,1e-05,2048502.7689231685,4.881614099675675e-12,10.242513844615807,1516.69665980269,1516.69665980269,25.975867508854602,"{""J"": 1516.69665980269, ""J_signed"": 1516.69665980269, ""KJ"": 25975867.5088546, ""KJ_MPa"": 25.975867508854602, ""n_active_elements"": 520.0, ""r_inner"": 0.00016, ""r_outer"": 0.00064}",204850276892.31683,15166966598026.896,2597586.75088546,2.769159822672732e-06,1.384579911336366e-06,0.0007900000000000008,0.0,3dd0befb122b3e8ab23bd78c20a19597ec8fb54712d3e25e6bdf9fc852e9819f,86b1cee0b31eb92cdf74e8edfc4e5d4b5bf1824187b345629643d12a57f616e6
45.0,295.0,295.0,295.0,59,1e-05,2048502.7689231685,4.881614099675675e-12,10.242513844615807,1546.7553220141153,1546.7553220141153,26.232006110079173,"{""J"": 1546.7553220141153, ""J_signed"": 1546.7553220141153, ""KJ"": 26232006.110079173, ""KJ_MPa"": 26.232006110079173, ""n_active_elements"": 525.0, ""r_inner"": 0.00016, ""r_outer"": 0.00064}",204850276892.31683,15467553220141.15,2623200.611007917,2.769159822672732e-06,1.384579911336366e-06,0.0007950000000000008,0.0,3dd0befb122b3e8ab23bd78c20a19597ec8fb54712d3e25e6bdf9fc852e9819f,86b1cee0b31eb92cdf74e8edfc4e5d4b5bf1824187b345629643d12a57f616e6
45.0,300.0,300.0,300.0,60,1e-05,2048502.7689231685,4.881614099675675e-12,10.242513844615807,1576.87085876037,1576.87085876037,26.486145407307895,"{""J"": 1576.87085876037, ""J_signed"": 1576.87085876037, ""KJ"": 26486145.407307893, ""KJ_MPa"": 26.486145407307895, ""n_active_elements"": 516.0, ""r_inner"": 0.00016, ""r_outer"": 0.00064}",204850276892.31683,15768708587603.697,2648614.5407307893,2.769159822672732e-06,1.384579911336366e-06,0.0008000000000000008,0.0,3dd0befb122b3e8ab23bd78c20a19597ec8fb54712d3e25e6bdf9fc852e9819f,86b1cee0b31eb92cdf74e8edfc4e5d4b5bf1824187b345629643d12a57f616e6
45.0,305.00000000000006,305.00000000000006,305.0,61,1e-05,2048502.7689231685,4.881614099675675e-12,10.242513844615807,1607.015692679096,1607.015692679096,26.738112988694855,"{""J"": 1607.015692679096, ""J_signed"": 1607.015692679096, ""KJ"": 26738112.988694854, ""KJ_MPa"": 26.738112988694855, ""n_active_elements"": 523.0, ""r_inner"": 0.00016, ""r_outer"": 0.00064}",204850276892.31683,16070156926790.957,2673811.2988694855,2.769159822672732e-06,1.384579911336366e-06,0.0008050000000000008,0.0,3dd0befb122b3e8ab23bd78c20a19597ec8fb54712d3e25e6bdf9fc852e9819f,86b1cee0b31eb92cdf74e8edfc4e5d4b5bf1824187b345629643d12a57f616e6
45.0,310.0,310.0,310.0,62,1e-05,2048502.7689231685,4.881614099675675e-12,10.242513844615807,1637.1605294631713,1637.1605294631713,26.987728232107646,"{""J"": 1637.1605294631713, ""J_signed"": 1637.1605294631713, ""KJ"": 26987728.232107647, ""KJ_MPa"": 26.987728232107646, ""n_active_elements"": 519.0, ""r_inner"": 0.00016, ""r_outer"": 0.00064}",204850276892.31683,16371605294631.71,2698772.823210764,2.769159822672732e-06,1.384579911336366e-06,0.0008100000000000008,0.0,3dd0befb122b3e8ab23bd78c20a19597ec8fb54712d3e25e6bdf9fc852e9819f,86b1cee0b31eb92cdf74e8edfc4e5d4b5bf1824187b345629643d12a57f616e6
45.0,315.0,315.0,315.0,63,1e-05,2048502.7689231685,4.881614099675675e-12,10.242513844615807,1667.262823942362,1667.262823942362,27.234708331619522,"{""J"": 1667.262823942362, ""J_signed"": 1667.262823942362, ""KJ"": 27234708.331619523, ""KJ_MPa"": 27.234708331619522, ""n_active_elements"": 519.0, ""r_inner"": 0.00016, ""r_outer"": 0.00064}",204850276892.31683,16672628239423.617,2723470.833161952,2.769159822672732e-06,1.384579911336366e-06,0.0008150000000000008,0.0,3dd0befb122b3e8ab23bd78c20a19597ec8fb54712d3e25e6bdf9fc852e9819f,86b1cee0b31eb92cdf74e8edfc4e5d4b5bf1824187b345629643d12a57f616e6
45.0,320.0,320.0,320.0,64,1e-05,2048502.7689231685,4.881614099675675e-12,10.242513844615807,1697.290938944185,1697.290938944185,27.478868241507147,"{""J"": 1697.290938944185, ""J_signed"": 1697.290938944185, ""KJ"": 27478868.241507147, ""KJ_MPa"": 27.478868241507147, ""n_active_elements"": 519.0, ""r_inner"": 0.00016, ""r_outer"": 0.00064}",204850276892.31683,16972909389441.848,2747886.8241507146,2.769159822672732e-06,1.384579911336366e-06,0.0008200000000000008,0.0,3dd0befb122b3e8ab23bd78c20a19597ec8fb54712d3e25e6bdf9fc852e9819f,86b1cee0b31eb92cdf74e8edfc4e5d4b5bf1824187b345629643d12a57f616e6
45.0,325.00000000000006,325.00000000000006,325.0,65,1e-05,2048502.7689231685,4.881614099675675e-12,10.242513844615807,1727.216601772618,1727.216601772618,27.720055609494377,"{""J"": 1727.216601772618, ""J_signed"": 1727.216601772618, ""KJ"": 27720055.609494377, ""KJ_MPa"": 27.720055609494377, ""n_active_elements"": 519.0, ""r_inner"": 0.00016, ""r_outer"": 0.00064}",204850276892.31683,17272166017726.178,2772005.5609494373,2.769159822672732e-06,1.384579911336366e-06,0.0008250000000000009,0.0,3dd0befb122b3e8ab23bd78c20a19597ec8fb54712d3e25e6bdf9fc852e9819f,86b1cee0b31eb92cdf74e8edfc4e5d4b5bf1824187b345629643d12a57f616e6
45.0,330.00000000000006,330.00000000000006,330.0,66,1e-05,2048502.7689231685,4.881614099675675e-12,10.242513844615807,1756.9655340124546,1756.9655340124546,27.95775639278949,"{""J"": 1756.9655340124546, ""J_signed"": 1756.9655340124546, ""KJ"": 27957756.39278949, ""KJ_MPa"": 27.95775639278949, ""n_active_elements"": 519.0, ""r_inner"": 0.00016, ""r_outer"": 0.00064}",204850276892.31683,17569655340124.543,2795775.639278949,2.769159822672732e-06,1.384579911336366e-06,0.0008300000000000009,0.0,3dd0befb122b3e8ab23bd78c20a19597ec8fb54712d3e25e6bdf9fc852e9819f,86b1cee0b31eb92cdf74e8edfc4e5d4b5bf1824187b345629643d12a57f616e6
45.0,335.0,335.0,335.0,67,1e-05,1985525.4339159087,5.036450215738472e-12,9.927627169579491,1977.0400553222637,1977.0400553222637,29.6570827852961,"{""J"": 1977.0400553222637, ""J_signed"": 1977.0400553222637, ""KJ"": 29657082.7852961, ""KJ_MPa"": 29.6570827852961, ""n_active_elements"": 518.0, ""r_inner"": 0.00016, ""r_outer"": 0.00064}",198552543391.59085,19770400553222.633,2965708.27852961,2.769159822672732e-06,1.384579911336366e-06,0.0008350000000000009,0.0,3dd0befb122b3e8ab23bd78c20a19597ec8fb54712d3e25e6bdf9fc852e9819f,1cefb3a8da464d9ba51e4ae368790db5a2b236679549a6cb7860a3e4451b9afc
45.0,340.0,340.0,340.0,68,1e-05,1985525.4339159087,5.036450215738472e-12,9.927627169579491,2015.289236611315,2015.289236611315,29.942591682577014,"{""J"": 2015.289236611315, ""J_signed"": 2015.289236611315, ""KJ"": 29942591.682577014, ""KJ_MPa"": 29.942591682577014, ""n_active_elements"": 512.0, ""r_inner"": 0.00016, ""r_outer"": 0.00064}",198552543391.59085,20152892366113.145,2994259.168257701,2.769159822672732e-06,1.384579911336366e-06,0.0008400000000000009,0.0,3dd0befb122b3e8ab23bd78c20a19597ec8fb54712d3e25e6bdf9fc852e9819f,1cefb3a8da464d9ba51e4ae368790db5a2b236679549a6cb7860a3e4451b9afc
45.0,345.00000000000006,345.00000000000006,345.0,69,1e-05,1985525.4339159087,5.036450215738472e-12,9.927627169579491,2052.5293869055804,2052.5293869055804,30.21797706395597,"{""J"": 2052.5293869055804, ""J_signed"": 2052.5293869055804, ""KJ"": 30217977.06395597, ""KJ_MPa"": 30.21797706395597, ""n_active_elements"": 512.0, ""r_inner"": 0.00016, ""r_outer"": 0.00064}",198552543391.59085,20525293869055.8,3021797.7063955967,2.769159822672732e-06,1.384579911336366e-06,0.0008450000000000009,0.0,3dd0befb122b3e8ab23bd78c20a19597ec8fb54712d3e25e6bdf9fc852e9819f,1cefb3a8da464d9ba51e4ae368790db5a2b236679549a6cb7860a3e4451b9afc
45.0,350.00000000000006,350.00000000000006,350.0,70,1e-05,1985525.4339159087,5.036450215738472e-12,9.927627169579491,2089.1721996789192,2089.1721996789192,30.486517288832733,"{""J"": 2089.1721996789192, ""J_signed"": 2089.1721996789192, ""KJ"": 30486517.28883273, ""KJ_MPa"": 30.486517288832733, ""n_active_elements"": 512.0, ""r_inner"": 0.00016, ""r_outer"": 0.00064}",198552543391.59085,20891721996789.188,3048651.728883273,2.769159822672732e-06,1.384579911336366e-06,0.0008500000000000009,0.0,3dd0befb122b3e8ab23bd78c20a19597ec8fb54712d3e25e6bdf9fc852e9819f,1cefb3a8da464d9ba51e4ae368790db5a2b236679549a6cb7860a3e4451b9afc
45.0,355.0,355.0,355.0,71,1e-05,1985525.4339159087,5.036450215738472e-12,9.927627169579491,2125.189227333615,2125.189227333615,30.748185908103643,"{""J"": 2125.189227333615, ""J_signed"": 2125.189227333615, ""KJ"": 30748185.908103645, ""KJ_MPa"": 30.748185908103643, ""n_active_elements"": 512.0, ""r_inner"": 0.00016, ""r_outer"": 0.00064}",198552543391.59085,21251892273336.145,3074818.590810364,2.769159822672732e-06,1.384579911336366e-06,0.0008550000000000009,0.0,3dd0befb122b3e8ab23bd78c20a19597ec8fb54712d3e25e6bdf9fc852e9819f,1cefb3a8da464d9ba51e4ae368790db5a2b236679549a6cb7860a3e4451b9afc
45.0,360.0,360.0,360.0,72,1e-05,1985525.4339159087,5.036450215738472e-12,9.927627169579491,2160.5536568118437,2160.5536568118437,31.002964535614794,"{""J"": 2160.5536568118437, ""J_signed"": 2160.5536568118437, ""KJ"": 31002964.535614792, ""KJ_MPa"": 31.002964535614794, ""n_active_elements"": 512.0, ""r_inner"": 0.00016, ""r_outer"": 0.00064}",198552543391.59085,21605536568118.434,3100296.453561479,2.769159822672732e-06,1.384579911336366e-06,0.000860000000000001,0.0,3dd0befb122b3e8ab23bd78c20a19597ec8fb54712d3e25e6bdf9fc852e9819f,1cefb3a8da464d9ba51e4ae368790db5a2b236679549a6cb7860a3e4451b9afc
45.0,365.00000000000006,365.00000000000006,365.0,73,1e-05,1985525.4339159087,5.036450215738472e-12,9.927627169579491,2195.2403134606343,2195.2403134606343,31.250842497651153,"{""J"": 2195.2403134606343, ""J_signed"": 2195.2403134606343, ""KJ"": 31250842.497651152, ""KJ_MPa"": 31.250842497651153, ""n_active_elements"": 515.0, ""r_inner"": 0.00016, ""r_outer"": 0.00064}",198552543391.59085,21952403134606.34,3125084.249765115,2.769159822672732e-06,1.384579911336366e-06,0.000865000000000001,0.0,3dd0befb122b3e8ab23bd78c20a19597ec8fb54712d3e25e6bdf9fc852e9819f,1cefb3a8da464d9ba51e4ae368790db5a2b236679549a6cb7860a3e4451b9afc
45.0,370.00000000000006,370.00000000000006,370.0,74,1e-05,1985525.4339159087,5.036450215738472e-12,9.927627169579491,2229.226651518797,2229.226651518797,31.491823493801412,"{""J"": 2229.226651518797, ""J_signed"": 2229.226651518797, ""KJ"": 31491823.49380141, ""KJ_MPa"": 31.491823493801412, ""n_active_elements"": 516.0, ""r_inner"": 0.00016, ""r_outer"": 0.00064}",198552543391.59085,22292266515187.97,3149182.349380141,2.769159822672732e-06,1.384579911336366e-06,0.000870000000000001,0.0,3dd0befb122b3e8ab23bd78c20a19597ec8fb54712d3e25e6bdf9fc852e9819f,1cefb3a8da464d9ba51e4ae368790db5a2b236679549a6cb7860a3e4451b9afc
45.0,375.0,375.0,375.0,75,1e-05,1985525.4339159087,5.036450215738472e-12,9.927627169579491,2262.4920763909427,2262.4920763909427,31.725920291769093,"{""J"": 2262.4920763909427, ""J_signed"": 2262.4920763909427, ""KJ"": 31725920.29176909, ""KJ_MPa"": 31.725920291769093, ""n_active_elements"": 516.0, ""r_inner"": 0.00016, ""r_outer"": 0.00064}",198552543391.59085,22624920763909.42,3172592.029176909,2.769159822672732e-06,1.384579911336366e-06,0.000875000000000001,0.0,3dd0befb122b3e8ab23bd78c20a19597ec8fb54712d3e25e6bdf9fc852e9819f,1cefb3a8da464d9ba51e4ae368790db5a2b236679549a6cb7860a3e4451b9afc
45.0,380.0,380.0,380.0,76,1e-05,1985525.4339159087,5.036450215738472e-12,9.927627169579491,2295.135894712271,2295.135894712271,31.953975501993146,"{""J"": 2295.135894712271, ""J_signed"": 2295.135894712271, ""KJ"": 31953975.501993146, ""KJ_MPa"": 31.953975501993146, ""n_active_elements"": 517.0, ""r_inner"": 0.00016, ""r_outer"": 0.00064}",198552543391.59085,22951358947122.703,3195397.5501993145,2.769159822672732e-06,1.384579911336366e-06,0.000880000000000001,0.0,3dd0befb122b3e8ab23bd78c20a19597ec8fb54712d3e25e6bdf9fc852e9819f,1cefb3a8da464d9ba51e4ae368790db5a2b236679549a6cb7860a3e4451b9afc
45.0,385.00000000000006,385.00000000000006,385.0,77,1e-05,1985525.4339159087,5.036450215738472e-12,9.927627169579491,2327.263318663807,2327.263318663807,32.176844930259605,"{""J"": 2327.263318663807, ""J_signed"": 2327.263318663807, ""KJ"": 32176844.930259604, ""KJ_MPa"": 32.176844930259605, ""n_active_elements"": 517.0, ""r_inner"": 0.00016, ""r_outer"": 0.00064}",198552543391.59085,23272633186638.062,3217684.4930259604,2.769159822672732e-06,1.384579911336366e-06,0.000885000000000001,0.0,3dd0befb122b3e8ab23bd78c20a19597ec8fb54712d3e25e6bdf9fc852e9819f,1cefb3a8da464d9ba51e4ae368790db5a2b236679549a6cb7860a3e4451b9afc
45.0,390.00000000000006,390.00000000000006,390.0,78,1e-05,1985525.4339159087,5.036450215738472e-12,9.927627169579491,2358.8482143923047,2358.8482143923047,32.39445615877762,"{""J"": 2358.8482143923047, ""J_signed"": 2358.8482143923047, ""KJ"": 32394456.158777624, ""KJ_MPa"": 32.39445615877762, ""n_active_elements"": 517.0, ""r_inner"": 0.00016, ""r_outer"": 0.00064}",198552543391.59085,23588482143923.043,3239445.615877762,2.769159822672732e-06,1.384579911336366e-06,0.000890000000000001,0.0,3dd0befb122b3e8ab23bd78c20a19597ec8fb54712d3e25e6bdf9fc852e9819f,1cefb3a8da464d9ba51e4ae368790db5a2b236679549a6cb7860a3e4451b9afc
