state_id,r_eff_over_r0,opening_strength_fraction,crack_extension_m,region,system,bin,x_m,burgers_sign,delta_signed_line_content,K_I_base_Pa_sqrt_m,K_I_perturbed_Pa_sqrt_m,K_II_base_Pa_sqrt_m,K_II_perturbed_Pa_sqrt_m,interaction_integral_schema,ribbon_width_m,mesh_area_ratio,parent_state_id,load_scale,captured_opening_strength_fraction,scaled_opening_proxy,cumulative_crack_path_extension_m
E0000400__load_0p5,1.0,0.0,0.0004,active,1,0,3.125e-07,1,0.25,6919.990051750164,6923.203189886493,5841.5959262792,5839.056990461537,v10.2.14_signed_intrinsic_isotropy_interaction_integral,2.54559918337995e-08,0.9985869789781899,E0000400,0.5,0.0,0.0,0.0004
E0000400__load_0p5,1.0,0.0,0.0004,active,1,0,3.125e-07,1,0.5,6919.990051750164,6926.416328023357,5841.5959262792,5836.518054643816,v10.2.14_signed_intrinsic_isotropy_interaction_integral,2.54559918337995e-08,0.9985869789781899,E0000400,0.5,0.0,0.0,0.0004
E0000400__load_0p5,1.0,0.0,0.0004,active,1,79,4.96875e-05,-1,-0.25,6919.990051750164,7152.90509296692,5841.5959262792,6468.2514499099025,v10.2.14_signed_intrinsic_isotropy_interaction_integral,2.54559918337995e-08,0.9999911130753384,E0000400,0.5,0.0,0.0,0.0004
E0000400__load_0p5,1.0,0.0,0.0004,active,1,79,4.96875e-05,-1,-0.5,6919.990051750164,7385.820134184207,5841.5959262792,7094.906973540525,v10.2.14_signed_intrinsic_isotropy_interaction_integral,2.54559918337995e-08,0.9999911130753384,E0000400,0.5,0.0,0.0,0.0004
E0000400__load_0p5,1.0,0.0,0.0004,active,1,79,4.96875e-05,1,0.25,6919.990051750164,6687.075010532367,5841.5959262792,5214.940402648626,v10.2.14_signed_intrinsic_isotropy_interaction_integral,2.54559918337995e-08,0.9999911130753384,E0000400,0.5,0.0,0.0,0.0004
E0000400__load_0p5,1.0,0.0,0.0004,active,1,79,4.96875e-05,1,0.5,6919.990051750164,6454.159969315076,5841.5959262792,4588.284879018006,v10.2.14_signed_intrinsic_isotropy_interaction_integral,2.54559918337995e-08,0.9999911130753384,E0000400,0.5,0.0,0.0,0.0004
E0000400__load_1,1.0,0.0,0.0004,active,0,0,3.125e-07,-1,-0.25,13839.980103499283,13843.363091575711,11683.191852558528,11686.748694540396,v10.2.14_signed_intrinsic_isotropy_interaction_integral,2.54559918337995e-08,0.9940084883819742,E0000400,1.0,0.0,0.0,0.0004
E0000400__load_1,1.0,0.0,0.0004,active,0,0,3.125e-07,-1,-0.5,13839.980103499283,13846.74607965219,11683.191852558528,11690.305536522228,v10.2.14_signed_intrinsic_isotropy_interaction_integral,2.54559918337995e-08,0.9940084883819742,E0000400,1.0,0.0,0.0,0.0004
E0000400__load_1,1.0,0.0,0.0004,active,0,0,3.125e-07,1,0.25,13839.980103499283,13836.597115422892,11683.191852558528,11679.635010576676,v10.2.14_signed_intrinsic_isotropy_interaction_integral,2.54559918337995e-08,0.9940084883819742,E0000400,1.0,0.0,0.0,0.0004
E0000400__load_1,1.0,0.0,0.0004,active,0,0,3.125e-07,1,0.5,13839.980103499283,13833.214127346462,11683.191852558528,11676.07816859478,v10.2.14_signed_intrinsic_isotropy_interaction_integral,2.54559918337995e-08,0.9940084883819742,E0000400,1.0,0.0,0.0,0.0004
E0000400__load_1,1.0,0.0,0.0004,active,0,79,4.96875e-05,-1,-0.25,13839.980103499283,13591.693688363226,11683.191852558528,12362.890498033174,v10.2.14_signed_intrinsic_isotropy_interaction_integral,2.54559918337995e-08,0.9999623175369962,E0000400,1.0,0.0,0.0,0.0004
E0000400__load_1,1.0,0.0,0.0004,active,0,79,4.96875e-05,-1,-0.5,13839.980103499283,13343.407273227082,11683.191852558528,13042.58914350782,v10.2.14_signed_intrinsic_isotropy_interaction_integral,2.54559918337995e-08,0.9999623175369962,E0000400,1.0,0.0,0.0,0.0004
E0000400__load_1,1.0,0.0,0.0004,active,0,79,4.96875e-05,1,0.25,13839.980103499283,14088.266518635397,11683.191852558528,11003.493207083879,v10.2.14_signed_intrinsic_isotropy_interaction_integral,2.54559918337995e-08,0.9999623175369962,E0000400,1.0,0.0,0.0,0.0004
E0000400__load_1,1.0,0.0,0.0004,active,0,79,4.96875e-05,1,0.5,13839.980103499283,14336.552933771505,11683.191852558528,10323.794561609215,v10.2.14_signed_intrinsic_isotropy_interaction_integral,2.54559918337995e-08,0.9999623175369962,E0000400,1.0,0.0,0.0,0.0004
E0000400__load_1,1.0,0.0,0.0004,active,1,0,3.125e-07,-1,-0.25,13839.980103499283,13836.766965362462,11683.191852558528,11685.730788376257,v10.2.14_signed_intrinsic_isotropy_interaction_integral,2.54559918337995e-08,0.9985869789781899,E0000400,1.0,0.0,0.0,0.0004
E0000400__load_1,1.0,0.0,0.0004,active,1,0,3.125e-07,-1,-0.5,13839.980103499283,13833.553827225585,11683.191852558528,11688.269724193959,v10.2.14_signed_intrinsic_isotropy_interaction_integral,2.54559918337995e-08,0.9985869789781899,E0000400,1.0,0.0,0.0,0.0004
E0000400__load_1,1.0,0.0,0.0004,active,1,0,3.125e-07,1,0.25,13839.980103499283,13843.193241636143,11683.191852558528,11680.6529167408,v10.2.14_signed_intrinsic_isotropy_interaction_integral,2.54559918337995e-08,0.9985869789781899,E0000400,1.0,0.0,0.0,0.0004
E0000400__load_1,1.0,0.0,0.0004,active,1,0,3.125e-07,1,0.5,13839.980103499283,13846.40637977302,11683.191852558528,11678.113980923075,v10.2.14_signed_intrinsic_isotropy_interaction_integral,2.54559918337995e-08,0.9985869789781899,E0000400,1.0,0.0,0.0,0.0004
E0000400__load_1,1.0,0.0,0.0004,active,1,79,4.96875e-05,-1,-0.25,13839.980103499283,14072.8951447166,11683.191852558528,12309.847376189144,v10.2.14_signed_intrinsic_isotropy_interaction_integral,2.54559918337995e-08,0.9999911130753384,E0000400,1.0,0.0,0.0,0.0004
E0000400__load_1,1.0,0.0,0.0004,active,1,79,4.96875e-05,-1,-0.5,13839.980103499283,14305.810185933864,11683.191852558528,12936.50289981982,v10.2.14_signed_intrinsic_isotropy_interaction_integral,2.54559918337995e-08,0.9999911130753384,E0000400,1.0,0.0,0.0,0.0004
E0000400__load_1,1.0,0.0,0.0004,active,1,79,4.96875e-05,1,0.25,13839.980103499283,13607.065062282029,11683.191852558528,11056.536328927903,v10.2.14_signed_intrinsic_isotropy_interaction_integral,2.54559918337995e-08,0.9999911130753384,E0000400,1.0,0.0,0.0,0.0004
E0000400__load_1,1.0,0.0,0.0004,active,1,79,4.96875e-05,1,0.5,13839.980103499283,13374.150021064745,11683.191852558528,10429.880805297247,v10.2.14_signed_intrinsic_isotropy_interaction_integral,2.54559918337995e-08,0.9999911130753384,E0000400,1.0,0.0,0.0,0.0004
E0000400__load_1p5,1.0,0.0,0.0004,active,0,0,3.125e-07,-1,-0.25,20759.970155248386,20763.353143325297,17524.787778837836,17528.344620819636,v10.2.14_signed_intrinsic_isotropy_interaction_integral,2.54559918337995e-08,0.9940084883819742,E0000400,1.5,0.0,0.0,0.0004
E0000400__load_1p5,1.0,0.0,0.0004,active,0,0,3.125e-07,-1,-0.5,20759.970155248386,20766.7361314018,17524.787778837836,17531.90146280149,v10.2.14_signed_intrinsic_isotropy_interaction_integral,2.54559918337995e-08,0.9940084883819742,E0000400,1.5,0.0,0.0,0.0004
E0000400__load_1p5,1.0,0.0,0.0004,active,0,0,3.125e-07,1,0.25,20759.970155248386,20756.58716717248,17524.787778837836,17521.230936855944,v10.2.14_signed_intrinsic_isotropy_interaction_integral,2.54559918337995e-08,0.9940084883819742,E0000400,1.5,0.0,0.0,0.0004
E0000400__load_1p5,1.0,0.0,0.0004,active,0,0,3.125e-07,1,0.5,20759.970155248386,20753.20417909608,17524.787778837836,17517.67409487404,v10.2.14_signed_intrinsic_isotropy_interaction_integral,2.54559918337995e-08,0.9940084883819742,E0000400,1.5,0.0,0.0,0.0004
E0000400__load_1p5,1.0,0.0,0.0004,active,0,79,4.96875e-05,-1,-0.25,20759.970155248386,20511.683740112792,17524.787778837836,18204.486424312432,v10.2.14_signed_intrinsic_isotropy_interaction_integral,2.54559918337995e-08,0.9999623175369962,E0000400,1.5,0.0,0.0,0.0004
E0000400__load_1p5,1.0,0.0,0.0004,active,0,79,4.96875e-05,-1,-0.5,20759.970155248386,20263.397324976704,17524.787778837836,18884.18506978704,v10.2.14_signed_intrinsic_isotropy_interaction_integral,2.54559918337995e-08,0.9999623175369962,E0000400,1.5,0.0,0.0,0.0004
E0000400__load_1p5,1.0,0.0,0.0004,active,0,79,4.96875e-05,1,0.25,20759.970155248386,21008.25657038502,17524.787778837836,16845.08913336314,v10.2.14_signed_intrinsic_isotropy_interaction_integral,2.54559918337995e-08,0.9999623175369962,E0000400,1.5,0.0,0.0,0.0004
E0000400__load_1p5,1.0,0.0,0.0004,active,0,79,4.96875e-05,1,0.5,20759.970155248386,21256.54298552114,17524.787778837836,16165.390487888475,v10.2.14_signed_intrinsic_isotropy_interaction_integral,2.54559918337995e-08,0.9999623175369962,E0000400,1.5,0.0,0.0,0.0004
E0000400__load_1p5,1.0,0.0,0.0004,active,1,0,3.125e-07,-1,-0.25,20759.970155248386,20756.75701711204,17524.787778837836,17527.326714655515,v10.2.14_signed_intrinsic_isotropy_interaction_integral,2.54559918337995e-08,0.9985869789781899,E0000400,1.5,0.0,0.0,0.0004
E0000400__load_1p5,1.0,0.0,0.0004,active,1,0,3.125e-07,-1,-0.5,20759.970155248386,20753.543878975182,17524.787778837836,17529.865650473206,v10.2.14_signed_intrinsic_isotropy_interaction_integral,2.54559918337995e-08,0.9985869789781899,E0000400,1.5,0.0,0.0,0.0004
E0000400__load_1p5,1.0,0.0,0.0004,active,1,0,3.125e-07,1,0.25,20759.970155248386,20763.183293385748,17524.787778837836,17522.24884302007,v10.2.14_signed_intrinsic_isotropy_interaction_integral,2.54559918337995e-08,0.9985869789781899,E0000400,1.5,0.0,0.0,0.0004
E0000400__load_1p5,1.0,0.0,0.0004,active,1,0,3.125e-07,1,0.5,20759.970155248386,20766.39643152268,17524.787778837836,17519.709907202378,v10.2.14_signed_intrinsic_isotropy_interaction_integral,2.54559918337995e-08,0.9985869789781899,E0000400,1.5,0.0,0.0,0.0004
E0000400__load_1p5,1.0,0.0,0.0004,active,1,79,4.96875e-05,-1,-0.25,20759.970155248386,20992.88519646619,17524.787778837836,18151.443302468437,v10.2.14_signed_intrinsic_isotropy_interaction_integral,2.54559918337995e-08,0.9999911130753384,E0000400,1.5,0.0,0.0,0.0004
E0000400__load_1p5,1.0,0.0,0.0004,active,1,79,4.96875e-05,-1,-0.5,20759.970155248386,21225.800237683477,17524.787778837836,18778.09882609907,v10.2.14_signed_intrinsic_isotropy_interaction_integral,2.54559918337995e-08,0.9999911130753384,E0000400,1.5,0.0,0.0,0.0004
E0000400__load_1p5,1.0,0.0,0.0004,active,1,79,4.96875e-05,1,0.25,20759.970155248386,20527.055114031624,17524.787778837836,16898.13225520711,v10.2.14_signed_intrinsic_isotropy_interaction_integral,2.54559918337995e-08,0.9999911130753384,E0000400,1.5,0.0,0.0,0.0004
E0000400__load_1p5,1.0,0.0,0.0004,active,1,79,4.96875e-05,1,0.5,20759.970155248386,20294.140072814356,17524.787778837836,16271.476731576537,v10.2.14_signed_intrinsic_isotropy_interaction_integral,2.54559918337995e-08,0.9999911130753384,E0000400,1.5,0.0,0.0,0.0004
