candidate_id,temperature_K,Kdot,threshold_action,threshold_mode,renewal_hits,renewal_tau_s,tier,status,K_FP,action,root_relative_residual,r_eff_m,K_shield_MPa_sqrt_m,source_activations,AK,AT,thermal_derivative,accessibility,accessibility_flags,zero_load_elementary_rate,zero_load_renewal_rate,zero_load_action_fraction,renewal_ceiling_ramp_fraction,renewal_ceiling_margin_at_FP,stress_cap_ramp_fraction,barrier_floor_ramp_fraction,numerical_lower_bound_occupancy,full_state_available,state_scope,refinement_relative_K_error,K_over_300K,reason,selected_tier,best_scope
A_NATIVE,425.0,0.05,0.6931471805599453,MEDIAN_LN2,3.2732414351776242,6.992153587194454e-07,F0_INTRINSIC_OPENING,FIRST_PASSAGE,8.724992741304405,0.6931471805601678,3.2107649872159527e-13,1e-06,0.0,0.0,111.78851127354099,0.1356317327289506,-0.0012132886571596469,FRACTURE_RESPONSE_ACCESSIBLE,,1.3827136947129278e-10,6.365786093682195e-48,1.602587127749856e-45,0.0,0.9999996895165019,0.0,0.0,0,False,intrinsic,0.0,0.8059754462505323,,,
A_NATIVE,425.0,0.05,0.6931471805599453,MEDIAN_LN2,3.2732414351776242,6.992153587194454e-07,F2_CURRENT_STATE,STATE_CLOSURE_UNAVAILABLE,,,,,,,,,,,,,,,,,,,,False,,,,No qualified monotonic tensor-drive replay over evolving radius and opening: current production obtains emission drive from live 2-D equilibrium; F1 ideal mode-I factors are not that replay. No new FEM requested.,,
A_NATIVE,425.0,0.05,0.6931471805599453,MEDIAN_LN2,3.2732414351776242,6.992153587194454e-07,BEST_CURRENT_MONOTONIC_FORWARD,FIRST_PASSAGE,8.724992741304405,0.6931471805601678,3.2107649872159527e-13,1e-06,0.0,0.0,111.78851127354099,0.1356317327289506,-0.0012132886571596469,FRACTURE_RESPONSE_ACCESSIBLE,,1.3827136947129278e-10,6.365786093682195e-48,1.602587127749856e-45,0.0,0.9999996895165019,0.0,0.0,0,False,intrinsic,0.0,0.7856370909124697,,F0_INTRINSIC_OPENING,F0_ONLY_F1_UNAVAILABLE
A_NATIVE,450.0,0.05,0.6931471805599453,MEDIAN_LN2,3.2732414351776242,6.992153587194454e-07,F1_EMISSION_BLUNTING,STATE_CLOSURE_UNAVAILABLE,,,,,,,,,,,,,,,,,,,,False,,,,F1_STATE_CLOSURE_UNAVAILABLE: Required step size is less than spacing between numbers.,,
A_NATIVE,450.0,0.05,0.6931471805599453,MEDIAN_LN2,3.2732414351776242,6.992153587194454e-07,F0_INTRINSIC_OPENING,FIRST_PASSAGE,8.472561526964679,0.6931471805586787,1.8272050539280826e-12,1e-06,0.0,0.0,112.35876360261362,0.1280235891462789,-0.0011394179238129395,FRACTURE_RESPONSE_ACCESSIBLE,,2.2653537380583428e-09,6.010197694481381e-44,1.469291693997186e-41,0.0,0.9999996786349489,0.0,0.0,0,False,intrinsic,0.0,0.782656990103071,,,
A_NATIVE,450.0,0.05,0.6931471805599453,MEDIAN_LN2,3.2732414351776242,6.992153587194454e-07,F2_CURRENT_STATE,STATE_CLOSURE_UNAVAILABLE,,,,,,,,,,,,,,,,,,,,False,,,,No qualified monotonic tensor-drive replay over evolving radius and opening: current production obtains emission drive from live 2-D equilibrium; F1 ideal mode-I factors are not that replay. No new FEM requested.,,
A_NATIVE,450.0,0.05,0.6931471805599453,MEDIAN_LN2,3.2732414351776242,6.992153587194454e-07,BEST_CURRENT_MONOTONIC_FORWARD,FIRST_PASSAGE,8.472561526964679,0.6931471805586787,1.8272050539280826e-12,1e-06,0.0,0.0,112.35876360261362,0.1280235891462789,-0.0011394179238129395,FRACTURE_RESPONSE_ACCESSIBLE,,2.2653537380583428e-09,6.010197694481381e-44,1.469291693997186e-41,0.0,0.9999996786349489,0.0,0.0,0,False,intrinsic,0.0,0.7629070634190926,,F0_INTRINSIC_OPENING,F0_ONLY_F1_UNAVAILABLE
A_NATIVE,475.0,0.05,0.6931471805599453,MEDIAN_LN2,3.2732414351776242,6.992153587194454e-07,F1_EMISSION_BLUNTING,STATE_CLOSURE_UNAVAILABLE,,,,,,,,,,,,,,,,,,,,False,,,,F1_STATE_CLOSURE_UNAVAILABLE: Required step size is less than spacing between numbers.,,
A_NATIVE,475.0,0.05,0.6931471805599453,MEDIAN_LN2,3.2732414351776242,6.992153587194454e-07,F0_INTRINSIC_OPENING,FIRST_PASSAGE,8.240439690884736,0.6931471805598017,2.070565940925917e-13,1e-06,0.0,0.0,111.67129441074839,0.12124351444569074,-0.001085717821087789,FRACTURE_RESPONSE_ACCESSIBLE,,2.7650807284370446e-08,2.1652126535668586e-40,5.148200783344354e-38,0.0,0.9999996716042034,0.0,0.0,0,False,intrinsic,0.0,0.7612146226460347,,,
A_NATIVE,475.0,0.05,0.6931471805599453,MEDIAN_LN2,3.2732414351776242,6.992153587194454e-07,F2_CURRENT_STATE,STATE_CLOSURE_UNAVAILABLE,,,,,,,,,,,,,,,,,,,,False,,,,No qualified monotonic tensor-drive replay over evolving radius and opening: current production obtains emission drive from live 2-D equilibrium; F1 ideal mode-I factors are not that replay. No new FEM requested.,,
A_NATIVE,475.0,0.05,0.6931471805599453,MEDIAN_LN2,3.2732414351776242,6.992153587194454e-07,BEST_CURRENT_MONOTONIC_FORWARD,FIRST_PASSAGE,8.240439690884736,0.6931471805598017,2.070565940925917e-13,1e-06,0.0,0.0,111.67129441074839,0.12124351444569074,-0.001085717821087789,FRACTURE_RESPONSE_ACCESSIBLE,,2.7650807284370446e-08,2.1652126535668586e-40,5.148200783344354e-38,0.0,0.9999996716042034,0.0,0.0,0,False,intrinsic,0.0,0.7420057825307095,,F0_INTRINSIC_OPENING,F0_ONLY_F1_UNAVAILABLE
A_NATIVE,500.0,0.05,0.6931471805599453,MEDIAN_LN2,3.2732414351776242,6.992153587194454e-07,F1_EMISSION_BLUNTING,STATE_CLOSURE_UNAVAILABLE,,,,,,,,,,,,,,,,,,,,False,,,,F1_STATE_CLOSURE_UNAVAILABLE: Required step size is less than spacing between numbers.,,
A_NATIVE,500.0,0.05,0.6931471805599453,MEDIAN_LN2,3.2732414351776242,6.992153587194454e-07,F0_INTRINSIC_OPENING,FIRST_PASSAGE,8.023919011961503,0.6931471805540371,8.523626249257177e-12,1e-06,0.0,0.0,110.04505044591423,0.1151611477637755,-0.001046490935277237,FRACTURE_RESPONSE_ACCESSIBLE,,2.627982231922563e-07,3.4391504536460155e-37,7.962368017630496e-35,0.0,0.9999996676540415,0.0,0.0,0,False,intrinsic,0.0,0.7412134196660616,,,
A_NATIVE,500.0,0.05,0.6931471805599453,MEDIAN_LN2,3.2732414351776242,6.992153587194454e-07,F2_CURRENT_STATE,STATE_CLOSURE_UNAVAILABLE,,,,,,,,,,,,,,,,,,,,False,,,,No qualified monotonic tensor-drive replay over evolving radius and opening: current production obtains emission drive from live 2-D equilibrium; F1 ideal mode-I factors are not that replay. No new FEM requested.,,
A_NATIVE,500.0,0.05,0.6931471805599453,MEDIAN_LN2,3.2732414351776242,6.992153587194454e-07,BEST_CURRENT_MONOTONIC_FORWARD,FIRST_PASSAGE,8.023919011961503,0.6931471805540371,8.523626249257177e-12,1e-06,0.0,0.0,110.04505044591423,0.1151611477637755,-0.001046490935277237,FRACTURE_RESPONSE_ACCESSIBLE,,2.627982231922563e-07,3.4391504536460155e-37,7.962368017630496e-35,0.0,0.9999996676540415,0.0,0.0,0,False,intrinsic,0.0,0.7225092991117203,,F0_INTRINSIC_OPENING,F0_ONLY_F1_UNAVAILABLE
A_NATIVE,525.0,0.05,0.6931471805599453,MEDIAN_LN2,3.2732414351776242,6.992153587194454e-07,F1_EMISSION_BLUNTING,STATE_CLOSURE_UNAVAILABLE,,,,,,,,,,,,,,,,,,,,False,,,,F1_STATE_CLOSURE_UNAVAILABLE: Required step size is less than spacing between numbers.,,
A_NATIVE,525.0,0.05,0.6931471805599453,MEDIAN_LN2,3.2732414351776242,6.992153587194454e-07,F0_INTRINSIC_OPENING,FIRST_PASSAGE,7.8196387062517605,0.6931471805599401,7.549516567451064e-15,1e-06,0.0,0.0,107.7124233519543,0.10967286659740788,-0.0010182007161703879,FRACTURE_RESPONSE_ACCESSIBLE,,2.0155905296202776e-06,2.7073808615262274e-34,6.108584373163968e-32,0.0,0.9999996662006136,0.0,0.0,0,False,intrinsic,0.0,0.7223429271125067,,,
A_NATIVE,525.0,0.05,0.6931471805599453,MEDIAN_LN2,3.2732414351776242,6.992153587194454e-07,F2_CURRENT_STATE,STATE_CLOSURE_UNAVAILABLE,,,,,,,,,,,,,,,,,,,,False,,,,No qualified monotonic tensor-drive replay over evolving radius and opening: current production obtains emission drive from live 2-D equilibrium; F1 ideal mode-I factors are not that replay. No new FEM requested.,,
A_NATIVE,525.0,0.05,0.6931471805599453,MEDIAN_LN2,3.2732414351776242,6.992153587194454e-07,BEST_CURRENT_MONOTONIC_FORWARD,FIRST_PASSAGE,7.8196387062517605,0.6931471805599401,7.549516567451064e-15,1e-06,0.0,0.0,107.7124233519543,0.10967286659740788,-0.0010182007161703879,FRACTURE_RESPONSE_ACCESSIBLE,,2.0155905296202776e-06,2.7073808615262274e-34,6.108584373163968e-32,0.0,0.9999996662006136,0.0,0.0,0,False,intrinsic,0.0,0.7041149932518718,,F0_INTRINSIC_OPENING,F0_ONLY_F1_UNAVAILABLE
A_NATIVE,550.0,0.05,0.6931471805599453,MEDIAN_LN2,3.2732414351776242,6.992153587194454e-07,F1_EMISSION_BLUNTING,STATE_CLOSURE_UNAVAILABLE,,,,,,,,,,,,,,,,,,,,False,,,,F1_STATE_CLOSURE_UNAVAILABLE: Required step size is less than spacing between numbers.,,
A_NATIVE,550.0,0.05,0.6931471805599453,MEDIAN_LN2,3.2732414351776242,6.992153587194454e-07,F0_INTRINSIC_OPENING,FIRST_PASSAGE,7.625096885848386,0.6931471805598262,1.7186252421197423e-13,1e-06,0.0,0.0,104.84573967286515,0.10469504030447568,-0.000998562656252322,FRACTURE_RESPONSE_ACCESSIBLE,,1.28454007738982e-05,1.162427514258355e-31,2.5575008216395144e-29,0.0,0.9999996667947417,0.0,0.0,0,False,intrinsic,0.0,0.7043720318736232,,,
A_NATIVE,550.0,0.05,0.6931471805599453,MEDIAN_LN2,3.2732414351776242,6.992153587194454e-07,F2_CURRENT_STATE,STATE_CLOSURE_UNAVAILABLE,,,,,,,,,,,,,,,,,,,,False,,,,No qualified monotonic tensor-drive replay over evolving radius and opening: current production obtains emission drive from live 2-D equilibrium; F1 ideal mode-I factors are not that replay. No new FEM requested.,,
A_NATIVE,550.0,0.05,0.6931471805599453,MEDIAN_LN2,3.2732414351776242,6.992153587194454e-07,BEST_CURRENT_MONOTONIC_FORWARD,FIRST_PASSAGE,7.625096885848386,0.6931471805598262,1.7186252421197423e-13,1e-06,0.0,0.0,104.84573967286515,0.10469504030447568,-0.000998562656252322,FRACTURE_RESPONSE_ACCESSIBLE,,1.28454007738982e-05,1.162427514258355e-31,2.5575008216395144e-29,0.0,0.9999996667947417,0.0,0.0,0,False,intrinsic,0.0,0.6865975838540419,,F0_INTRINSIC_OPENING,F0_ONLY_F1_UNAVAILABLE
A_NATIVE,575.0,0.05,0.6931471805599453,MEDIAN_LN2,3.2732414351776242,6.992153587194454e-07,F1_EMISSION_BLUNTING,STATE_CLOSURE_UNAVAILABLE,,,,,,,,,,,,,,,,,,,,False,,,,F1_STATE_CLOSURE_UNAVAILABLE: Required step size is less than spacing between numbers.,,
A_NATIVE,575.0,0.05,0.6931471805599453,MEDIAN_LN2,3.2732414351776242,6.992153587194454e-07,F0_INTRINSIC_OPENING,FIRST_PASSAGE,7.438363343824688,0.6931471805599281,2.4868995751603507e-14,1e-06,0.0,0.0,101.57464064134622,0.10015931347684881,-0.000986066136630551,FRACTURE_RESPONSE_ACCESSIBLE,,6.968670567139534e-05,2.9460617122883863e-29,6.323008464559759e-27,0.0,0.9999996690866177,0.0,0.0,0,False,intrinsic,0.0,0.6871224301461617,,,
A_NATIVE,575.0,0.05,0.6931471805599453,MEDIAN_LN2,3.2732414351776242,6.992153587194454e-07,F2_CURRENT_STATE,STATE_CLOSURE_UNAVAILABLE,,,,,,,,,,,,,,,,,,,,False,,,,No qualified monotonic tensor-drive replay over evolving radius and opening: current production obtains emission drive from live 2-D equilibrium; F1 ideal mode-I factors are not that replay. No new FEM requested.,,
A_NATIVE,575.0,0.05,0.6931471805599453,MEDIAN_LN2,3.2732414351776242,6.992153587194454e-07,BEST_CURRENT_MONOTONIC_FORWARD,FIRST_PASSAGE,7.438363343824688,0.6931471805599281,2.4868995751603507e-14,1e-06,0.0,0.0,101.57464064134622,0.10015931347684881,-0.000986066136630551,FRACTURE_RESPONSE_ACCESSIBLE,,6.968670567139534e-05,2.9460617122883863e-29,6.323008464559759e-27,0.0,0.9999996690866177,0.0,0.0,0,False,intrinsic,0.0,0.669783266515212,,F0_INTRINSIC_OPENING,F0_ONLY_F1_UNAVAILABLE
A_NATIVE,600.0,0.05,0.6931471805599453,MEDIAN_LN2,3.2732414351776242,6.992153587194454e-07,F1_EMISSION_BLUNTING,STATE_CLOSURE_UNAVAILABLE,,,,,,,,,,,,,,,,,,,,False,,,,F1_STATE_CLOSURE_UNAVAILABLE: Required step size is less than spacing between numbers.,,
A_NATIVE,600.0,0.05,0.6931471805599453,MEDIAN_LN2,3.2732414351776242,6.992153587194454e-07,F0_INTRINSIC_OPENING,FIRST_PASSAGE,7.2579009958861604,0.6931471805521293,1.1276091171907865e-11,1e-06,0.0,0.0,97.99782134823087,0.09600920803801208,-0.0009797075763230251,FRACTURE_RESPONSE_ACCESSIBLE,,0.0003283613409000573,4.707548490881395e-27,9.858489463247733e-25,0.0,0.9999996728011221,0.0,0.0,0,False,intrinsic,0.0,0.6704521330211434,,,
A_NATIVE,600.0,0.05,0.6931471805599453,MEDIAN_LN2,3.2732414351776242,6.992153587194454e-07,F2_CURRENT_STATE,STATE_CLOSURE_UNAVAILABLE,,,,,,,,,,,,,,,,,,,,False,,,,No qualified monotonic tensor-drive replay over evolving radius and opening: current production obtains emission drive from live 2-D equilibrium; F1 ideal mode-I factors are not that replay. No new FEM requested.,,
A_NATIVE,600.0,0.05,0.6931471805599453,MEDIAN_LN2,3.2732414351776242,6.992153587194454e-07,BEST_CURRENT_MONOTONIC_FORWARD,FIRST_PASSAGE,7.2579009958861604,0.6931471805521293,1.1276091171907865e-11,1e-06,0.0,0.0,97.99782134823087,0.09600920803801208,-0.0009797075763230251,FRACTURE_RESPONSE_ACCESSIBLE,,0.0003283613409000573,4.707548490881395e-27,9.858489463247733e-25,0.0,0.9999996728011221,0.0,0.0,0,False,intrinsic,0.0,0.6535336353398785,,F0_INTRINSIC_OPENING,F0_ONLY_F1_UNAVAILABLE
A_NATIVE,625.0,0.05,0.6931471805599453,MEDIAN_LN2,3.2732414351776242,6.992153587194454e-07,F1_EMISSION_BLUNTING,STATE_CLOSURE_UNAVAILABLE,,,,,,,,,,,,,,,,,,,,False,,,,F1_STATE_CLOSURE_UNAVAILABLE: Required step size is less than spacing between numbers.,,
A_NATIVE,625.0,0.05,0.6931471805599453,MEDIAN_LN2,3.2732414351776242,6.992153587194454e-07,F0_INTRINSIC_OPENING,FIRST_PASSAGE,7.082449467557548,0.6931471805599486,4.884981308350689e-15,1e-06,0.0,0.0,94.19115461044007,0.09219761759315662,-0.000978835199276106,FRACTURE_RESPONSE_ACCESSIBLE,,0.001366777874106623,5.012605512331406e-25,1.024357488209312e-22,0.0,0.9999996777202184,0.0,0.0,0,False,intrinsic,0.0,0.6542447127936681,,,
A_NATIVE,625.0,0.05,0.6931471805599453,MEDIAN_LN2,3.2732414351776242,6.992153587194454e-07,F2_CURRENT_STATE,STATE_CLOSURE_UNAVAILABLE,,,,,,,,,,,,,,,,,,,,False,,,,No qualified monotonic tensor-drive replay over evolving radius and opening: current production obtains emission drive from live 2-D equilibrium; F1 ideal mode-I factors are not that replay. No new FEM requested.,,
A_NATIVE,625.0,0.05,0.6931471805599453,MEDIAN_LN2,3.2732414351776242,6.992153587194454e-07,BEST_CURRENT_MONOTONIC_FORWARD,FIRST_PASSAGE,7.082449467557548,0.6931471805599486,4.884981308350689e-15,1e-06,0.0,0.0,94.19115461044007,0.09219761759315662,-0.000978835199276106,FRACTURE_RESPONSE_ACCESSIBLE,,0.001366777874106623,5.012605512331406e-25,1.024357488209312e-22,0.0,0.9999996777202184,0.0,0.0,0,False,intrinsic,0.0,0.6377352006134296,,F0_INTRINSIC_OPENING,F0_ONLY_F1_UNAVAILABLE
A_NATIVE,650.0,0.05,0.6931471805599453,MEDIAN_LN2,3.2732414351776242,6.992153587194454e-07,F1_EMISSION_BLUNTING,STATE_CLOSURE_UNAVAILABLE,,,,,,,,,,,,,,,,,,,,False,,,,F1_STATE_CLOSURE_UNAVAILABLE: Required step size is less than spacing between numbers.,,
A_NATIVE,650.0,0.05,0.6931471805599453,MEDIAN_LN2,3.2732414351776242,6.992153587194454e-07,F0_INTRINSIC_OPENING,FIRST_PASSAGE,6.910945883163134,0.6931471805598836,8.903988657493755e-14,1e-06,0.0,0.0,90.2134294055402,0.08868492450839403,-0.0009830567920184586,FRACTURE_RESPONSE_ACCESSIBLE,,0.005098023875526983,3.7272498312914994e-23,7.432424916242382e-21,0.0,0.9999996836701867,0.0,0.0,0,False,intrinsic,0.0,0.6384019858064605,,,
A_NATIVE,650.0,0.05,0.6931471805599453,MEDIAN_LN2,3.2732414351776242,6.992153587194454e-07,F2_CURRENT_STATE,STATE_CLOSURE_UNAVAILABLE,,,,,,,,,,,,,,,,,,,,False,,,,No qualified monotonic tensor-drive replay over evolving radius and opening: current production obtains emission drive from live 2-D equilibrium; F1 ideal mode-I factors are not that replay. No new FEM requested.,,
A_NATIVE,650.0,0.05,0.6931471805599453,MEDIAN_LN2,3.2732414351776242,6.992153587194454e-07,BEST_CURRENT_MONOTONIC_FORWARD,FIRST_PASSAGE,6.910945883163134,0.6931471805598836,8.903988657493755e-14,1e-06,0.0,0.0,90.2134294055402,0.08868492450839403,-0.0009830567920184586,FRACTURE_RESPONSE_ACCESSIBLE,,0.005098023875526983,3.7272498312914994e-23,7.432424916242382e-21,0.0,0.9999996836701867,0.0,0.0,0,False,intrinsic,0.0,0.6222922562901837,,F0_INTRINSIC_OPENING,F0_ONLY_F1_UNAVAILABLE
A_NATIVE,675.0,0.05,0.6931471805599453,MEDIAN_LN2,3.2732414351776242,6.992153587194454e-07,F1_EMISSION_BLUNTING,STATE_CLOSURE_UNAVAILABLE,,,,,,,,,,,,,,,,,,,,False,,,,F1_STATE_CLOSURE_UNAVAILABLE: Required step size is less than spacing between numbers.,,
A_NATIVE,675.0,0.05,0.6931471805599453,MEDIAN_LN2,3.2732414351776242,6.992153587194454e-07,F0_INTRINSIC_OPENING,FIRST_PASSAGE,6.742468702554541,0.6931471805599311,2.0539125955565396e-14,1e-06,0.0,0.0,86.11047584866736,0.08543756260691203,-0.0009921854659944288,FRACTURE_RESPONSE_ACCESSIBLE,,0.017248739033819273,2.0141732006474062e-21,3.9185039332969675e-19,0.0,0.9999996905122421,0.0,0.0,0,False,intrinsic,0.0,0.6228388243402951,,,
A_NATIVE,675.0,0.05,0.6931471805599453,MEDIAN_LN2,3.2732414351776242,6.992153587194454e-07,F2_CURRENT_STATE,STATE_CLOSURE_UNAVAILABLE,,,,,,,,,,,,,,,,,,,,False,,,,No qualified monotonic tensor-drive replay over evolving radius and opening: current production obtains emission drive from live 2-D equilibrium; F1 ideal mode-I factors are not that replay. No new FEM requested.,,
A_NATIVE,675.0,0.05,0.6931471805599453,MEDIAN_LN2,3.2732414351776242,6.992153587194454e-07,BEST_CURRENT_MONOTONIC_FORWARD,FIRST_PASSAGE,6.742468702554541,0.6931471805599311,2.0539125955565396e-14,1e-06,0.0,0.0,86.11047584866736,0.08543756260691203,-0.0009921854659944288,FRACTURE_RESPONSE_ACCESSIBLE,,0.017248739033819273,2.0141732006474062e-21,3.9185039332969675e-19,0.0,0.9999996905122421,0.0,0.0,0,False,intrinsic,0.0,0.6071218228029599,,F0_INTRINSIC_OPENING,F0_ONLY_F1_UNAVAILABLE
A_NATIVE,700.0,0.05,0.6931471805599453,MEDIAN_LN2,3.2732414351776242,6.992153587194454e-07,F1_EMISSION_BLUNTING,STATE_CLOSURE_UNAVAILABLE,,,,,,,,,,,,,,,,,,,,False,,,,F1_STATE_CLOSURE_UNAVAILABLE: Required step size is less than spacing between numbers.,,
A_NATIVE,700.0,0.05,0.6931471805599453,MEDIAN_LN2,3.2732414351776242,6.992153587194454e-07,F0_INTRINSIC_OPENING,FIRST_PASSAGE,6.5761961515514935,0.693147180543654,2.3503421431314564e-11,1e-06,0.0,0.0,81.91817484014277,0.08242690535163708,-0.0010062102276141656,FRACTURE_RESPONSE_ACCESSIBLE,,0.05349358841152937,8.185406228495089e-20,1.5531719221660966e-17,0.0,0.9999996981355753,0.0,0.0,0,False,intrinsic,0.0,0.6074793166057522,,,
A_NATIVE,700.0,0.05,0.6931471805599453,MEDIAN_LN2,3.2732414351776242,6.992153587194454e-07,F2_CURRENT_STATE,STATE_CLOSURE_UNAVAILABLE,,,,,,,,,,,,,,,,,,,,False,,,,No qualified monotonic tensor-drive replay over evolving radius and opening: current production obtains emission drive from live 2-D equilibrium; F1 ideal mode-I factors are not that replay. No new FEM requested.,,
A_NATIVE,700.0,0.05,0.6931471805599453,MEDIAN_LN2,3.2732414351776242,6.992153587194454e-07,BEST_CURRENT_MONOTONIC_FORWARD,FIRST_PASSAGE,6.5761961515514935,0.693147180543654,2.3503421431314564e-11,1e-06,0.0,0.0,81.91817484014277,0.08242690535163708,-0.0010062102276141656,FRACTURE_RESPONSE_ACCESSIBLE,,0.05349358841152937,8.185406228495089e-20,1.5531719221660966e-17,0.0,0.9999996981355753,0.0,0.0,0,False,intrinsic,0.0,0.5921499039553689,,F0_INTRINSIC_OPENING,F0_ONLY_F1_UNAVAILABLE
A_NATIVE,725.0,0.05,0.6931471805599453,MEDIAN_LN2,3.2732414351776242,6.992153587194454e-07,F1_EMISSION_BLUNTING,STATE_CLOSURE_UNAVAILABLE,,,,,,,,,,,,,,,,,,,,False,,,,F1_STATE_CLOSURE_UNAVAILABLE: Required step size is less than spacing between numbers.,,
A_NATIVE,725.0,0.05,0.6931471805599453,MEDIAN_LN2,3.2732414351776242,6.992153587194454e-07,F0_INTRINSIC_OPENING,FIRST_PASSAGE,6.411373929520303,0.6931471805600476,1.4765966227514582e-13,1e-06,0.0,0.0,77.66468155922432,0.07962839612711423,-0.0010252845248118663,FRACTURE_RESPONSE_ACCESSIBLE,,0.15344279465702954,2.5764518534407985e-18,4.766259376679677e-16,0.0,0.9999997064521636,0.0,0.0,0,False,intrinsic,0.0,0.5922537837150815,,,
A_NATIVE,725.0,0.05,0.6931471805599453,MEDIAN_LN2,3.2732414351776242,6.992153587194454e-07,F2_CURRENT_STATE,STATE_CLOSURE_UNAVAILABLE,,,,,,,,,,,,,,,,,,,,False,,,,No qualified monotonic tensor-drive replay over evolving radius and opening: current production obtains emission drive from live 2-D equilibrium; F1 ideal mode-I factors are not that replay. No new FEM requested.,,
A_NATIVE,725.0,0.05,0.6931471805599453,MEDIAN_LN2,3.2732414351776242,6.992153587194454e-07,BEST_CURRENT_MONOTONIC_FORWARD,FIRST_PASSAGE,6.411373929520303,0.6931471805600476,1.4765966227514582e-13,1e-06,0.0,0.0,77.66468155922432,0.07962839612711423,-0.0010252845248118663,FRACTURE_RESPONSE_ACCESSIBLE,,0.15344279465702954,2.5764518534407985e-18,4.766259376679677e-16,0.0,0.9999997064521636,0.0,0.0,0,False,intrinsic,0.0,0.5773085791687818,,F0_INTRINSIC_OPENING,F0_ONLY_F1_UNAVAILABLE
A_NATIVE,750.0,0.05,0.6931471805599453,MEDIAN_LN2,3.2732414351776242,6.992153587194454e-07,F1_EMISSION_BLUNTING,STATE_CLOSURE_UNAVAILABLE,,,,,,,,,,,,,,,,,,,,False,,,,F1_STATE_CLOSURE_UNAVAILABLE: Required step size is less than spacing between numbers.,,
A_NATIVE,750.0,0.05,0.6931471805599453,MEDIAN_LN2,3.2732414351776242,6.992153587194454e-07,F0_INTRINSIC_OPENING,FIRST_PASSAGE,6.247288644442877,0.6931471805592901,9.451328608633958e-13,1e-06,0.0,0.0,73.37208449171303,0.07702086149384328,-0.0010497297715801213,FRACTURE_RESPONSE_ACCESSIBLE,,0.4102811993473962,6.443744823257676e-17,1.1615407229819586e-14,0.0,0.9999997153929132,0.0,0.0,0,False,intrinsic,0.0,0.5770963257337867,,,
A_NATIVE,750.0,0.05,0.6931471805599453,MEDIAN_LN2,3.2732414351776242,6.992153587194454e-07,F2_CURRENT_STATE,STATE_CLOSURE_UNAVAILABLE,,,,,,,,,,,,,,,,,,,,False,,,,No qualified monotonic tensor-drive replay over evolving radius and opening: current production obtains emission drive from live 2-D equilibrium; F1 ideal mode-I factors are not that replay. No new FEM requested.,,
A_NATIVE,750.0,0.05,0.6931471805599453,MEDIAN_LN2,3.2732414351776242,6.992153587194454e-07,BEST_CURRENT_MONOTONIC_FORWARD,FIRST_PASSAGE,6.247288644442877,0.6931471805592901,9.451328608633958e-13,1e-06,0.0,0.0,73.37208449171303,0.07702086149384328,-0.0010497297715801213,FRACTURE_RESPONSE_ACCESSIBLE,,0.4102811993473962,6.443744823257676e-17,1.1615407229819586e-14,0.0,0.9999997153929132,0.0,0.0,0,False,intrinsic,0.0,0.5625336114579778,,F0_INTRINSIC_OPENING,F0_ONLY_F1_UNAVAILABLE
A_NATIVE,775.0,0.05,0.6931471805599453,MEDIAN_LN2,3.2732414351776242,6.992153587194454e-07,F1_EMISSION_BLUNTING,STATE_CLOSURE_UNAVAILABLE,,,,,,,,,,,,,,,,,,,,False,,,,F1_STATE_CLOSURE_UNAVAILABLE: Required step size is less than spacing between numbers.,,
A_NATIVE,775.0,0.05,0.6931471805599453,MEDIAN_LN2,3.2732414351776242,6.992153587194454e-07,F0_INTRINSIC_OPENING,FIRST_PASSAGE,6.083244409373861,0.6931471805815947,3.123346026256968e-11,1e-06,0.0,0.0,69.05765168772615,0.07458596504784161,-0.0010800535961621473,FRACTURE_RESPONSE_ACCESSIBLE,,1.0295788884496273,1.3093431978761203e-15,2.298228979881932e-13,0.0,0.9999997249048301,0.0,0.0,0,False,intrinsic,0.0,0.5619426597669757,,,
A_NATIVE,775.0,0.05,0.6931471805599453,MEDIAN_LN2,3.2732414351776242,6.992153587194454e-07,F2_CURRENT_STATE,STATE_CLOSURE_UNAVAILABLE,,,,,,,,,,,,,,,,,,,,False,,,,No qualified monotonic tensor-drive replay over evolving radius and opening: current production obtains emission drive from live 2-D equilibrium; F1 ideal mode-I factors are not that replay. No new FEM requested.,,
A_NATIVE,775.0,0.05,0.6931471805599453,MEDIAN_LN2,3.2732414351776242,6.992153587194454e-07,BEST_CURRENT_MONOTONIC_FORWARD,FIRST_PASSAGE,6.083244409373861,0.6931471805815947,3.123346026256968e-11,1e-06,0.0,0.0,69.05765168772615,0.07458596504784161,-0.0010800535961621473,FRACTURE_RESPONSE_ACCESSIBLE,,1.0295788884496273,1.3093431978761203e-15,2.298228979881932e-13,0.0,0.9999997249048301,0.0,0.0,0,False,intrinsic,0.0,0.5477623400722189,,F0_INTRINSIC_OPENING,F0_ONLY_F1_UNAVAILABLE
A_NATIVE,800.0,0.05,0.6931471805599453,MEDIAN_LN2,3.2732414351776242,6.992153587194454e-07,F1_EMISSION_BLUNTING,STATE_CLOSURE_UNAVAILABLE,,,,,,,,,,,,,,,,,,,,False,,,,F1_STATE_CLOSURE_UNAVAILABLE: Required step size is less than spacing between numbers.,,
