candidate_id,parent_id,temperature_K,Kmax_MPa_sqrt_m,exact_developed_da_dN,local_log_slope,cycle_integrated_hazard_ratio,event_size_m,censor,floor_occupancy,ceiling_occupancy,state_transmission_correction
P25_TJBSV2_S_055250,P25_TRANSFER_V1_RANK1,750.0,21.0,6.823109921090835e-09,21.27060271743427,0.010740553962260539,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P25_TJBSV2_S_055250,P25_TRANSFER_V1_RANK1,750.0,24.3,1.521463761643542e-07,21.27060271743427,0.1936908332264607,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P25_TJBSV2_S_055250,P25_TRANSFER_V1_RANK1,1200.0,12.0,1.0410989989371534e-25,77.49262117986493,6.796831642410026e-19,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P25_TJBSV2_S_055250,P25_TRANSFER_V1_RANK1,1200.0,12.75,1.1423271617065801e-23,78.33531936041497,6.272975308362169e-17,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P25_TJBSV2_S_055250,P25_TRANSFER_V1_RANK1,1200.0,13.5,1.005434682457209e-21,78.54920798082249,4.6971879680450004e-15,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P25_TJBSV2_S_055250,P25_TRANSFER_V1_RANK1,1200.0,15.0,3.949739969541843e-18,76.90885451213524,1.3649314555182915e-11,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P25_TJBSV2_S_055250,P25_TRANSFER_V1_RANK1,1200.0,16.5,6.026046874365699e-15,72.9988434690673,1.608334019702599e-08,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P25_TJBSV2_S_055250,P25_TRANSFER_V1_RANK1,1200.0,18.0,3.455840952783984e-12,65.02698826408395,7.415206169001e-06,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P25_TJBSV2_S_055250,P25_TRANSFER_V1_RANK1,1200.0,19.5,6.295479623647422e-10,48.76728412216794,0.0011446183625381638,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P25_TJBSV2_S_055250,P25_TRANSFER_V1_RANK1,1200.0,21.0,2.3366217824710713e-08,14.441982605246919,0.036781779326825886,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P25_TJBSV2_S_055250,P25_TRANSFER_V1_RANK1,1200.0,24.3,1.9231894464082635e-07,14.441982605246919,0.24483275626937,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P25_TJBSV2_S_002987,P25_TRANSFER_V1_RANK1,300.0,12.0,1.4836287026380258e-07,2.9726679597132315,0.968589396586923,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P25_TJBSV2_S_002987,P25_TRANSFER_V1_RANK1,300.0,12.75,1.776611296637881e-07,2.9225276180307427,0.9756083169481138,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P25_TJBSV2_S_002987,P25_TRANSFER_V1_RANK1,300.0,13.5,2.0996167476494044e-07,2.9297255156361195,0.98089858015061,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P25_TJBSV2_S_002987,P25_TRANSFER_V1_RANK1,300.0,15.0,2.858886513326374e-07,2.754601339119711,0.9879597542844882,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P25_TJBSV2_S_002987,P25_TRANSFER_V1_RANK1,300.0,16.5,3.71721141270506e-07,2.537127506817782,0.9921126898153451,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P25_TJBSV2_S_002987,P25_TRANSFER_V1_RANK1,300.0,18.0,4.635447419081517e-07,2.0891944894712764,0.9946290575196383,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P25_TJBSV2_S_002987,P25_TRANSFER_V1_RANK1,300.0,19.5,5.479191254094641e-07,1.9584438869755143,0.9962041490433193,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P25_TJBSV2_S_002987,P25_TRANSFER_V1_RANK1,300.0,21.0,6.335025339839322e-07,1.4629795615811085,0.9972238803380451,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P25_TJBSV2_S_002987,P25_TRANSFER_V1_RANK1,300.0,24.3,7.842999926350858e-07,1.4629795615811085,0.9984576885938844,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P25_TJBSV2_S_002987,P25_TRANSFER_V1_RANK1,750.0,12.0,2.4125292067745266e-22,57.83344963483771,1.5750235921447959e-15,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P25_TJBSV2_S_002987,P25_TRANSFER_V1_RANK1,750.0,12.75,8.038331847831357e-21,58.46042230033505,4.414169503466591e-14,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P25_TJBSV2_S_002987,P25_TRANSFER_V1_RANK1,750.0,13.5,2.2717635068885324e-19,58.636485564283596,1.0613220726304793e-12,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P25_TJBSV2_S_002987,P25_TRANSFER_V1_RANK1,750.0,15.0,1.0950187447298248e-16,57.3730695585722,3.784111208812726e-10,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P25_TJBSV2_S_002987,P25_TRANSFER_V1_RANK1,750.0,16.5,2.5956549426778004e-14,54.48734206277755,6.927725978164304e-08,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P25_TJBSV2_S_002987,P25_TRANSFER_V1_RANK1,750.0,18.0,2.9733443009023115e-12,49.45652563472133,6.379911953081409e-06,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P25_TJBSV2_S_002987,P25_TRANSFER_V1_RANK1,750.0,19.5,1.5576081142232218e-10,42.05688817562129,0.0002831979381652575,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P25_TJBSV2_S_002987,P25_TRANSFER_V1_RANK1,750.0,21.0,3.5159754214039484e-09,24.03589461061882,0.005534649768258966,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P25_TJBSV2_S_002987,P25_TRANSFER_V1_RANK1,750.0,24.3,1.1738391069542512e-07,24.03589461061882,0.14943627343063934,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P25_TJBSV2_S_002987,P25_TRANSFER_V1_RANK1,1200.0,12.0,1.3605992192210842e-24,70.63864964058529,8.882693994789336e-18,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P25_TJBSV2_S_002987,P25_TRANSFER_V1_RANK1,1200.0,12.75,9.853054731886196e-23,71.4065877034234,5.410706417303875e-16,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P25_TJBSV2_S_002987,P25_TRANSFER_V1_RANK1,1200.0,13.5,5.83630935338568e-21,71.6086172588287,2.726605969620354e-14,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P25_TJBSV2_S_002987,P25_TRANSFER_V1_RANK1,1200.0,15.0,1.1034913466912792e-17,70.10272774792638,3.813390404447006e-11,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P25_TJBSV2_S_002987,P25_TRANSFER_V1_RANK1,1200.0,16.5,8.80053491498789e-15,66.57016336740442,2.3488366404128597e-08,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P25_TJBSV2_S_002987,P25_TRANSFER_V1_RANK1,1200.0,18.0,2.8846939394052318e-12,59.835771041033404,6.189694661128852e-06,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P25_TJBSV2_S_002987,P25_TRANSFER_V1_RANK1,1200.0,19.5,3.4683041306573514e-10,47.72144709556984,0.0006305928749106695,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P25_TJBSV2_S_002987,P25_TRANSFER_V1_RANK1,1200.0,21.0,1.1912881943037598e-08,18.385359316104026,0.018752585380418216,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P25_TJBSV2_S_002987,P25_TRANSFER_V1_RANK1,1200.0,24.3,1.743448889847654e-07,18.385359316104026,0.22195077968702623,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P25_TJBSV2_S_034830,P25_TRANSFER_V1_RANK1,300.0,12.0,1.4716118913824692e-07,3.0025841252174508,0.9607442019353079,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P25_TJBSV2_S_034830,P25_TRANSFER_V1_RANK1,300.0,12.75,1.7654204050627425e-07,2.9460970105524833,0.9694629508146038,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P25_TJBSV2_S_034830,P25_TRANSFER_V1_RANK1,300.0,13.5,2.0892038993316477e-07,2.9465996784855304,0.9760339075184994,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P25_TJBSV2_S_034830,P25_TRANSFER_V1_RANK1,300.0,15.0,2.849770160426146e-07,2.76551461548544,0.9848093704797107,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P25_TJBSV2_S_034830,P25_TRANSFER_V1_RANK1,300.0,16.5,3.7092141724110644e-07,2.5443840500027406,0.9899782501243289,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P25_TJBSV2_S_034830,P25_TRANSFER_V1_RANK1,300.0,18.0,4.628396133337101e-07,2.0941515564257305,0.9931160614568634,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P25_TJBSV2_S_034830,P25_TRANSFER_V1_RANK1,300.0,19.5,5.473027634844382e-07,1.9619164289104802,0.9950835049946848,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P25_TJBSV2_S_034830,P25_TRANSFER_V1_RANK1,300.0,21.0,6.329527631116407e-07,1.4650827774937902,0.9963584621066205,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P25_TJBSV2_S_034830,P25_TRANSFER_V1_RANK1,300.0,24.3,7.838599421819041e-07,1.4650827774937902,0.9978974797930754,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P25_TJBSV2_S_034830,P25_TRANSFER_V1_RANK1,750.0,12.0,1.3767405612586666e-20,20.784641989569195,8.988073007182975e-14,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P25_TJBSV2_S_034830,P25_TRANSFER_V1_RANK1,750.0,12.75,4.853887127496239e-20,21.013932317944747,2.665463548540036e-13,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P25_TJBSV2_S_034830,P25_TRANSFER_V1_RANK1,750.0,13.5,1.613358127731111e-19,21.160838110958316,7.537283642539068e-13,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P25_TJBSV2_S_034830,P25_TRANSFER_V1_RANK1,750.0,15.0,1.4996766564416511e-18,20.76488378132627,5.182507854361734e-12,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P25_TJBSV2_S_034830,P25_TRANSFER_V1_RANK1,750.0,16.5,1.08520535495046e-17,19.918210403439183,2.896380873097634e-11,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P25_TJBSV2_S_034830,P25_TRANSFER_V1_RANK1,750.0,18.0,6.140340217814629e-17,18.531567493107556,1.317534264018257e-10,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P25_TJBSV2_S_034830,P25_TRANSFER_V1_RANK1,750.0,19.5,2.7063798612012683e-16,17.247283507035313,4.920629197969983e-10,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P25_TJBSV2_S_034830,P25_TRANSFER_V1_RANK1,750.0,21.0,9.715991177948573e-16,14.6935559282037,1.529436411701841e-09,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P25_TJBSV2_S_034830,P25_TRANSFER_V1_RANK1,750.0,24.3,8.295971107517192e-15,14.6935559282037,1.056123449500937e-08,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P25_TJBSV2_S_034830,P25_TRANSFER_V1_RANK1,1200.0,12.0,1.8827107677671237e-22,24.337894304823287,1.2291307678644813e-15,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P25_TJBSV2_S_034830,P25_TRANSFER_V1_RANK1,1200.0,12.75,8.233311260836972e-22,24.60605507306696,4.521240497173501e-15,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P25_TJBSV2_S_034830,P25_TRANSFER_V1_RANK1,1200.0,13.5,3.3603537794425504e-21,24.758779652622067,1.569889483282656e-14,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P25_TJBSV2_S_034830,P25_TRANSFER_V1_RANK1,1200.0,15.0,4.563358922596002e-20,24.29312027096031,1.5769828354026681e-13,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P25_TJBSV2_S_034830,P25_TRANSFER_V1_RANK1,1200.0,16.5,4.622129484300727e-19,23.298990834451683,1.2336326364626535e-12,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P25_TJBSV2_S_034830,P25_TRANSFER_V1_RANK1,1200.0,18.0,3.509760172489969e-18,21.705883964692514,7.530900767234593e-12,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P25_TJBSV2_S_034830,P25_TRANSFER_V1_RANK1,1200.0,19.5,1.9944340785596243e-17,20.174315367759515,3.626198487905837e-11,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P25_TJBSV2_S_034830,P25_TRANSFER_V1_RANK1,1200.0,21.0,8.894542991813124e-17,17.186211888476308,1.400128681467029e-10,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P25_TJBSV2_S_034830,P25_TRANSFER_V1_RANK1,1200.0,24.3,1.0927119393524221e-15,17.186211888476308,1.3910833195333027e-09,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P25_TJBSV2_S_036971,P25_TRANSFER_V1_RANK1,300.0,12.0,1.4961202649485395e-07,2.9431885858666753,0.9767445332321327,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P25_TJBSV2_S_036971,P25_TRANSFER_V1_RANK1,300.0,12.75,1.7883706649444397e-07,2.8990206268075904,0.9820658563905601,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P25_TJBSV2_S_036971,P25_TRANSFER_V1_RANK1,300.0,13.5,2.1106762272675977e-07,2.912662882653257,0.9860653458790867,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P25_TJBSV2_S_036971,P25_TRANSFER_V1_RANK1,300.0,15.0,2.868783425225226e-07,2.74341001955777,0.9913798797781681,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P25_TJBSV2_S_036971,P25_TRANSFER_V1_RANK1,300.0,16.5,3.726103123377141e-07,2.5296346542723462,0.9944858609946293,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P25_TJBSV2_S_036971,P25_TRANSFER_V1_RANK1,300.0,18.0,4.643507201189528e-07,2.0841063893461436,0.9963584468875136,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P25_TJBSV2_S_036971,P25_TRANSFER_V1_RANK1,300.0,19.5,5.486483167870108e-07,1.9550003227273596,0.997529934988856,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P25_TJBSV2_S_036971,P25_TRANSFER_V1_RANK1,300.0,21.0,6.341837614455201e-07,1.4611297462482806,0.998296230101771,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P25_TJBSV2_S_036971,P25_TRANSFER_V1_RANK1,300.0,24.3,7.84931427376705e-07,1.4611297462482806,0.9992615402814212,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P25_TJBSV2_S_036971,P25_TRANSFER_V1_RANK1,750.0,12.0,4.150278414691563e-27,34.774546501261874,2.7095159713519018e-20,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P25_TJBSV2_S_036971,P25_TRANSFER_V1_RANK1,750.0,12.75,3.4170720455379607e-26,35.156058323776065,1.8764509229152092e-19,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P25_TJBSV2_S_036971,P25_TRANSFER_V1_RANK1,750.0,13.5,2.5489040819572374e-25,35.32382884549538,1.190796557386499e-18,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P25_TJBSV2_S_036971,P25_TRANSFER_V1_RANK1,750.0,15.0,1.0536181850249683e-23,34.64944410617076,3.6410412177424616e-17,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P25_TJBSV2_S_036971,P25_TRANSFER_V1_RANK1,750.0,16.5,2.863629241908648e-22,33.21705565186732,7.642941426773476e-16,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P25_TJBSV2_S_036971,P25_TRANSFER_V1_RANK1,750.0,18.0,5.15396563666229e-21,31.01165957662779,1.1058876350489928e-14,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P25_TJBSV2_S_036971,P25_TRANSFER_V1_RANK1,750.0,19.5,6.168394256368045e-20,28.747627884807297,1.1215122207199169e-13,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P25_TJBSV2_S_036971,P25_TRANSFER_V1_RANK1,750.0,21.0,5.19284578462394e-19,24.474219966931635,8.174284309131252e-13,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P25_TJBSV2_S_036971,P25_TRANSFER_V1_RANK1,750.0,24.3,1.8482141420246962e-17,24.474219966931635,2.3528798133383464e-11,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P25_TJBSV2_S_036971,P25_TRANSFER_V1_RANK1,1200.0,12.0,1.4155190584682081e-30,41.816756705246384,9.241239053013388e-24,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P25_TJBSV2_S_036971,P25_TRANSFER_V1_RANK1,1200.0,12.75,1.7861031891321314e-29,42.274569452748864,9.808206947363744e-23,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P25_TJBSV2_S_036971,P25_TRANSFER_V1_RANK1,1200.0,13.5,2.0013030634831453e-28,42.45194840881283,9.349684106013233e-22,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P25_TJBSV2_S_036971,P25_TRANSFER_V1_RANK1,1200.0,15.0,1.7531032253791963e-26,41.63555681589907,6.058286762022469e-20,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P25_TJBSV2_S_036971,P25_TRANSFER_V1_RANK1,1200.0,16.5,9.272887340736532e-25,39.90582744459058,2.4749061004517935e-18,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P25_TJBSV2_S_036971,P25_TRANSFER_V1_RANK1,1200.0,18.0,2.986749321214229e-23,37.2853491097143,6.408675137114065e-17,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P25_TJBSV2_S_036971,P25_TRANSFER_V1_RANK1,1200.0,19.5,5.90630732923563e-22,34.525005797505855,1.0738606473195159e-15,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P25_TJBSV2_S_036971,P25_TRANSFER_V1_RANK1,1200.0,21.0,7.629435772507327e-21,29.3810673911888,1.2009826540082345e-14,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P25_TJBSV2_S_036971,P25_TRANSFER_V1_RANK1,1200.0,24.3,5.557372645493316e-19,29.3810673911888,7.074845720234308e-13,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_031027,P40_TRANSFER_CALIBRATED_GEN2,300.0,12.0,8.154237494844885e-08,4.385392515685269,0.9708662224655753,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_031027,P40_TRANSFER_CALIBRATED_GEN2,300.0,12.75,1.0637659553379907e-07,4.367273147202717,0.9795565662780731,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_031027,P40_TRANSFER_CALIBRATED_GEN2,300.0,13.5,1.3653923262461882e-07,4.270172373860357,0.9854711197039991,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_031027,P40_TRANSFER_CALIBRATED_GEN2,300.0,15.0,2.1411634919008857e-07,4.133931629020058,0.9923495442293311,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_031027,P40_TRANSFER_CALIBRATED_GEN2,300.0,16.5,3.175150827541857e-07,3.7355395472923845,0.9957256418517608,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_031027,P40_TRANSFER_CALIBRATED_GEN2,300.0,18.0,4.394657399484878e-07,3.22572277223867,0.9974621527625968,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_031027,P40_TRANSFER_CALIBRATED_GEN2,300.0,19.5,5.689288296746572e-07,2.8253374471772843,0.9984004306535529,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_031027,P40_TRANSFER_CALIBRATED_GEN2,300.0,21.0,7.014400074535457e-07,2.091513029153376,0.9989329677065089,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_031027,P40_TRANSFER_CALIBRATED_GEN2,300.0,24.3,9.518427907733621e-07,2.091513029153376,0.9994770387515552,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_031027,P40_TRANSFER_CALIBRATED_GEN2,750.0,12.0,3.9632068641656074e-08,5.105034310719293,0.4718704452126454,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_031027,P40_TRANSFER_CALIBRATED_GEN2,750.0,12.75,5.400784853093064e-08,5.032169027687568,0.49732502148196284,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_031027,P40_TRANSFER_CALIBRATED_GEN2,750.0,13.5,7.200677263487188e-08,4.874167066850034,0.5197084639390588,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_031027,P40_TRANSFER_CALIBRATED_GEN2,750.0,15.0,1.2033805829835727e-07,4.674606466828425,0.5577220878159141,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_031027,P40_TRANSFER_CALIBRATED_GEN2,750.0,16.5,1.8788733802972395e-07,4.2271416701003846,0.5892137111492836,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_031027,P40_TRANSFER_CALIBRATED_GEN2,750.0,18.0,2.714157925317608e-07,3.678188460701181,0.6160366010425063,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_031027,P40_TRANSFER_CALIBRATED_GEN2,750.0,19.5,3.643314748972097e-07,3.2461420841329356,0.6393571259976901,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_031027,P40_TRANSFER_CALIBRATED_GEN2,750.0,21.0,4.634178383482486e-07,2.474220683757246,0.6599614387977566,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_031027,P40_TRANSFER_CALIBRATED_GEN2,750.0,24.3,6.649762297220476e-07,2.474220683757246,0.698254458998174,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_031027,P40_TRANSFER_CALIBRATED_GEN2,1200.0,12.0,4.921601913646249e-08,4.758825192060321,0.5859796285553215,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_031027,P40_TRANSFER_CALIBRATED_GEN2,1200.0,12.75,6.56751841987154e-08,4.747247804473552,0.6047623314184107,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_031027,P40_TRANSFER_CALIBRATED_GEN2,1200.0,13.5,8.614796101759638e-08,4.6485592818993915,0.6217724090893996,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_031027,P40_TRANSFER_CALIBRATED_GEN2,1200.0,15.0,1.405890221707485e-07,4.500795863216462,0.6515777641572438,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_031027,P40_TRANSFER_CALIBRATED_GEN2,1200.0,16.5,2.1589940052189566e-07,4.086885224044125,0.6770593928808913,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
