candidate_id,parent_id,temperature_K,Kdot,A0_OPENING_ONLY,A1_OPENING_PLUS_EMISSION_RATE_FROZEN_STATE,A2_OPENING_PLUS_REDUCED_BLUNTING,A3_FULL_PRODUCTION_STATE,Delta_K_rate_only,Delta_K_reduced_state,Delta_K_full_transport,Delta_K_total_state,emitted_total,mobile,retained,escaped,recovered,radius_m,backstress_Pa,active_shield_Pa_sqrt_m,wake_shield_Pa_sqrt_m,source_multiplicity,state_closure_status
P25_TJBSV2_S_002987,P25_TRANSFER_V1_RANK1,600.0,0.005,14.699706391813244,14.699706391813244,14.743598360445798,22.178836777284896,0.0,0.04389196863255407,7.435238416839098,7.479130385471652,6431.002676877032,6430.935053703135,0.06762317389329593,3.1960212265500735e-11,0.0,2.436281439168896e-06,1557912006.4012947,0.6683626559570184,0.0,9606.205257923168,FIRST_PASSAGE
P25_TJBSV2_S_002987,P25_TRANSFER_V1_RANK1,750.0,0.005,15.174586666204299,15.174586666204299,15.221794118404674,25.671064678817107,0.0,0.047207452200375144,10.449270560412433,10.496478012612808,9421.379614387288,9380.936875516352,40.44273887093634,3.3821834239975285e-11,0.0,3.1041435296182835e-06,1549475934.5782943,399.6789630086562,0.0,12306.096629468186,FIRST_PASSAGE
P25_TJBSV2_S_002987,P25_TRANSFER_V1_RANK1,900.0,0.005,15.422196905563661,15.422196905563661,15.468826148208851,36.04239186709757,0.0,0.046629242645190416,20.57356571888872,20.62019496153391,22111.0009614649,21085.1051125261,1025.8958489387924,1.0317258161626199e-10,0.0,5.938206665126051e-06,1542917898.2336824,10133.481176747957,0.0,23641.374587640872,FIRST_PASSAGE
P25_TJBSV2_S_002987,P25_TRANSFER_V1_RANK1,1050.0,0.005,15.573973930656232,15.573973930656232,15.619399510219585,36.80010066377061,0.0,0.04542557956335358,21.18070115355102,21.226126733114377,22117.5417156863,19610.201341281612,2507.3403744046923,8.208189684527705e-11,0.0,5.939667458156063e-06,1609234632.263117,24700.254326067945,0.0,22674.24837714842,FIRST_PASSAGE
P25_TJBSV2_S_002987,P25_TRANSFER_V1_RANK1,1200.0,0.005,15.676793572909444,15.676793572909444,15.720700499483502,33.67950413600388,0.0,0.04390692657405815,17.958803636520376,18.002710563094432,17390.69888380951,14422.257858636363,2968.4410251731383,6.983924555911463e-11,0.0,4.883988123780474e-06,1632462321.8457305,28727.93243672535,0.0,18379.394334891123,FIRST_PASSAGE
P25_TJBSV2_S_034830,P25_TRANSFER_V1_RANK1,300.0,0.005,3.753435179194201,3.753435179194201,3.7534619651389183,3.5961638358015344,0.0,2.6785944717389043e-05,-0.15729812933738385,-0.15727134339266646,0.0012592014855458305,0.0012592014855458305,7.7467754109506735e-47,0.0,0.0,1.0000002812263986e-06,689763.024740203,6.85041240356168e-46,0.0,96383.17915808475,FIRST_PASSAGE
P25_TJBSV2_S_034830,P25_TRANSFER_V1_RANK1,450.0,0.005,12.79347697010997,12.79347697010997,12.793761797711795,14.312239400164842,0.0,0.00028482760182590994,1.5184776024530464,1.5187624300548723,1907.3737022776295,1907.3737022775924,3.832952272767029e-11,4.547473508864641e-12,0.0,1.4259872968161417e-06,848926697.1903778,3.788378318744244e-10,0.0,10298.028936581844,FIRST_PASSAGE
P25_TJBSV2_S_034830,P25_TRANSFER_V1_RANK1,600.0,0.005,16.925977473104403,16.925977473104403,17.1270305086703,27.859240186833937,0.0,0.20105303556589504,10.732209678163638,10.933262713729533,10247.461610922572,10243.684681913288,3.776929009286013,5.3774096318269526e-11,0.0,3.2886382808211215e-06,1916034088.198967,37.33002306587956,0.0,10546.379158951018,FIRST_PASSAGE
P25_TJBSV2_S_034830,P25_TRANSFER_V1_RANK1,750.0,0.005,19.010485186532733,19.010485186532733,19.59363727997025,56.78958094230249,0.0,0.5831520934375156,37.19594366233224,37.77909575576976,49719.21899464085,47032.228943931594,2686.9900507092584,1.5411672200624546e-10,0.0,1.2104145807423945e-05,2189394025.7007184,26554.37306394351,0.0,33974.807549429424,FIRST_PASSAGE
P25_TJBSV2_S_034830,P25_TRANSFER_V1_RANK1,900.0,0.005,20.319798388079743,20.319798388079743,21.278392120824297,67.91073842515368,0.0,0.9585937327445535,46.63234630432939,47.590940037073935,58561.506545858276,49442.86507774821,9118.641468110107,2.541469257672812e-10,0.0,1.407895659941308e-05,2833239983.5865445,88356.1026081852,0.0,30542.74662418144,FIRST_PASSAGE
P25_TJBSV2_S_034830,P25_TRANSFER_V1_RANK1,1050.0,0.005,21.232636814212295,21.232636814212295,22.521173458071274,68.60913108160516,0.0,1.2885366438589791,46.08795762353388,47.37649426739286,53824.03794824874,40485.74804154836,13338.24485850801,0.045048192575876556,0.0,1.3020904137414054e-05,3166696176.136746,115753.9685990095,0.0,25274.2147908351,FIRST_PASSAGE
P25_TJBSV2_S_034830,P25_TRANSFER_V1_RANK1,1200.0,0.005,21.91047305671178,21.91047305671178,23.481781740082674,68.253365990673,0.0,1.5713086833708942,44.77158425059033,46.342892933961224,49510.43105669454,27947.169745985248,17153.39485447776,4409.866456231604,0.0,1.2057515716431626e-05,3389502422.4884543,131671.11034563242,0.0,21866.335782268397,FIRST_PASSAGE
P25_TJBSV2_S_036971,P25_TRANSFER_V1_RANK1,300.0,0.005,2.285440288772228,2.285440288772228,2.2854489040903037,2.1356243782490214,0.0,8.615318075833045e-06,-0.14982452584128225,-0.14981591052320642,1.2673051843297705e-05,1.2673051843297705e-05,1.95872026065861e-50,0.0,0.0,1.0000000028303625e-06,69197.89796659083,1.2008516509566124e-49,0.0,96388.73131894413,FIRST_PASSAGE
P25_TJBSV2_S_036971,P25_TRANSFER_V1_RANK1,450.0,0.005,19.135929519347826,19.135929519347826,21.236147773640536,51.987138514852745,0.0,2.1002182542927095,30.75099074121221,32.85120899550492,36294.718752620465,36289.34932959378,5.369423026669906,2.1464074961841106e-10,0.0,9.10595695624227e-06,3651822255.1520286,53.070344586680804,0.0,15327.832068064505,FIRST_PASSAGE
P25_TJBSV2_S_036971,P25_TRANSFER_V1_RANK1,600.0,0.005,24.407782595930076,24.407782595930076,30.24046072675649,,0.0,5.832678130826412,,,93389.08585438241,91593.43366114823,1795.6521932341598,3.5601033243450785e-10,0.0,2.1857246898043037e-05,3352904168.7916355,17747.65705569732,0.0,40070.68391541818,RAMP_CENSORED
P25_TJBSV2_S_036971,P25_TRANSFER_V1_RANK1,750.0,0.005,27.600560289350366,27.600560289350366,36.63468109814724,,0.0,9.034120808796875,,,99457.55327449185,93016.0727452488,6441.4805292430665,3.6243363865905983e-10,0.0,2.3212560767067415e-05,3046513292.360117,63656.37385085388,0.0,46833.41423395807,RAMP_CENSORED
P25_TJBSV2_S_036971,P25_TRANSFER_V1_RANK1,900.0,0.005,29.959191456200603,29.959191456200603,41.70033199425366,,0.0,11.741140538053056,,,92954.96562138713,81947.03455369305,11007.931067694031,4.1853809307885667e-10,0.0,2.1760291747447207e-05,3213508935.0166764,108224.9941459412,0.0,41622.74104084099,RAMP_CENSORED
P25_TJBSV2_S_036971,P25_TRANSFER_V1_RANK1,1050.0,0.005,31.863403876682845,31.863403876682845,45.919432373496875,,0.0,14.05602849681403,,,84611.84915534093,69596.9788146496,15014.870340691301,3.534559312207821e-10,0.0,1.9896964374238015e-05,3486617055.5176144,138230.46824708447,0.0,35078.492344859274,RAMP_CENSORED
P25_TJBSV2_S_036971,P25_TRANSFER_V1_RANK1,1200.0,0.005,33.47913279204661,33.47913279204661,49.53715588842917,,0.0,16.058023096382556,,,77375.13728261292,57509.931087902,19865.12180455638,0.08439015474699121,0.0,1.8280738185935475e-05,3765938377.7760425,163473.58585861698,0.0,29839.34210622812,RAMP_CENSORED
P40_TJBSV2_S_031027,P40_TRANSFER_CALIBRATED_GEN2,300.0,0.005,5.599152624459916,5.599152624459916,5.5992284501333796,5.5398542218830515,0.0,7.582567346364755e-05,-0.05937422825032801,-0.05929840257686436,91.82575807016997,91.82575807016997,1.168334043282607e-38,0.0,0.0,1.020508097816225e-06,186266415.65525207,1.1487023701235774e-37,0.0,31866.642190992232,FIRST_PASSAGE
P40_TJBSV2_S_031027,P40_TRANSFER_CALIBRATED_GEN2,450.0,0.005,4.907487030593223,4.907487030593223,4.907534978713921,5.000139688414082,0.0,4.7948120697860475e-05,0.09260470970016144,0.0926526578208593,0.00020864102844025923,0.00020864102844025923,8.167295296275778e-31,0.0,0.0,1.0000000465972805e-06,280770.9385152685,7.462962772476342e-30,0.0,96387.85839423044,FIRST_PASSAGE
P40_TJBSV2_S_031027,P40_TRANSFER_CALIBRATED_GEN2,600.0,0.005,4.506318629967764,4.506318629967764,4.506388402388056,4.500590008617322,0.0,6.977242029204689e-05,-0.005798393770733767,-0.0057286213504417205,5.7848573718895775e-05,5.7848573718895775e-05,1.0682062514090044e-24,0.0,0.0,1.0000000129197323e-06,147842.27067047276,8.886191087920339e-24,0.0,96388.53008583935,FIRST_PASSAGE
P40_TJBSV2_S_031027,P40_TRANSFER_CALIBRATED_GEN2,750.0,0.005,4.140451501712983,4.140451501712983,4.1404960267698,4.010081534253461,0.0,4.452505681751262e-05,-0.13041449251633974,-0.13036996745952223,4.6370803786959746e-05,4.637080378695935e-05,1.0007292738036918e-19,3.159501135659076e-19,0.0,1.0000000103563205e-06,132365.44019544346,7.376207867896832e-19,0.0,96388.58121312584,FIRST_PASSAGE
P40_TJBSV2_S_031027,P40_TRANSFER_CALIBRATED_GEN2,900.0,0.005,3.7320595959374034,3.7320595959374034,3.7320844741012684,3.56647357496822,0.0,2.4878163864983094e-05,-0.1656108991330485,-0.1655860209691835,3.570214765168727e-05,3.5702147651604476e-05,8.270092613069699e-17,1.166297780329861e-19,0.0,1.0000000079736138e-06,116144.71888510943,5.289395802959896e-16,0.0,96388.62873631934,FIRST_PASSAGE
P40_TJBSV2_S_031027,P40_TRANSFER_CALIBRATED_GEN2,1050.0,0.005,3.1280538589997486,3.1280538589997486,3.1280675129744795,3.044022619320984,0.0,1.3653974730853946e-05,-0.08404489365349566,-0.0840312396787648,2.2474362538967114e-05,2.2474362533730282e-05,5.23682744592466e-15,3.5151867311053464e-20,0.0,1.0000000050193588e-06,92150.13737330868,2.969988272003154e-14,0.0,96388.68765917092,FIRST_PASSAGE
P40_TJBSV2_S_031027,P40_TRANSFER_CALIBRATED_GEN2,1200.0,0.005,0.5345467705116114,0.5345467705116114,0.5345467759350143,0.5342120480575323,0.0,5.4234029489563795e-09,-0.0003347278774820106,-0.00033472245407906165,2.543804850187853e-07,2.543804849325341e-07,8.625109911496929e-17,4.359241828154456e-22,0.0,1.0000000000568126e-06,9803.794323436767,3.749349520435519e-16,0.0,96388.78663779232,FIRST_PASSAGE
P40_TJBSV2_S_029466,P40_TRANSFER_CALIBRATED_GEN2,300.0,0.005,5.883302949738629,5.883302949738629,5.883418289740286,6.010249590786303,0.0,0.0001153400016571382,0.12683130104601759,0.12694664104767472,198.45567939684173,198.45567939684173,1.7038844710627973e-37,0.0,0.0,1.0443225144097988e-06,273831914.1898288,1.6797616082045424e-36,0.0,22835.405144203203,FIRST_PASSAGE
P40_TJBSV2_S_029466,P40_TRANSFER_CALIBRATED_GEN2,450.0,0.005,5.286409777898278,5.286409777898278,5.286502181546591,5.1074011907946515,0.0,9.240364831253345e-05,-0.1791009907519392,-0.17900858710362666,7.300719852227838e-05,7.300719852227838e-05,1.3120361845208511e-30,0.0,0.0,1.0000000163052154e-06,166086.80785851873,1.2389496013128856e-29,0.0,96388.46256245131,FIRST_PASSAGE
P40_TJBSV2_S_029466,P40_TRANSFER_CALIBRATED_GEN2,600.0,0.005,5.002483188012405,5.002483188012405,5.002570382006628,5.001197525378166,0.0,8.719399422218999e-05,-0.0013728566284614274,-0.0012856626342392374,7.09200526569394e-05,7.09200526569394e-05,6.803125473374633e-24,0.0,0.0,1.0000000158390784e-06,163695.5302252371,6.062985867488327e-23,0.0,96388.47185953688,FIRST_PASSAGE
P40_TJBSV2_S_029466,P40_TRANSFER_CALIBRATED_GEN2,750.0,0.005,4.809289843562743,4.809289843562743,4.809366538495226,4.659053662073379,0.0,7.669493248307901e-05,-0.15031287642184665,-0.15023618148936357,5.939631037834418e-05,5.939631037834382e-05,4.871526731179578e-19,5.760506465334599e-20,0.0,1.0000000132653992e-06,149806.97353253403,3.902462426659221e-18,0.0,96388.52319151197,FIRST_PASSAGE
P40_TJBSV2_S_029466,P40_TRANSFER_CALIBRATED_GEN2,900.0,0.005,4.661425801788055,4.661425801788055,4.661492906780842,4.511686814948636,0.0,6.710499278739235e-05,-0.1498060918322066,-0.14973898683941922,5.82899085289425e-05,5.828990852856464e-05,3.7781478736865446e-16,1.1768856921705398e-19,0.0,1.0000000130182986e-06,148405.1537470248,2.875767632531694e-15,0.0,96388.528119932,FIRST_PASSAGE
P40_TJBSV2_S_029466,P40_TRANSFER_CALIBRATED_GEN2,1050.0,0.005,4.541252870899122,4.541252870899122,4.541324523596077,4.501763462619408,0.0,7.165269695530441e-05,-0.039561060976669005,-0.0394894082797137,5.8069241123937415e-05,5.806924110611758e-05,1.781991652475027e-14,7.464477847678522e-20,0.0,1.0000000129690154e-06,148123.97933079363,1.288094182931152e-13,0.0,96388.52910288653,FIRST_PASSAGE
P40_TJBSV2_S_029466,P40_TRANSFER_CALIBRATED_GEN2,1200.0,0.005,4.4399715635718975,4.4399715635718975,4.440038292482274,4.500325728069879,0.0,6.672891037684536e-05,0.060287435587604854,0.0603541644979817,5.5200564855544195e-05,5.520056414183954e-05,7.137046043879333e-13,1.1249987202966198e-19,0.0,1.0000000123283337e-06,144418.88247129993,4.7331532212191025e-12,0.0,96388.5418813739,FIRST_PASSAGE
P40_TJBSV2_S_023912,P40_TRANSFER_CALIBRATED_GEN2,300.0,0.005,6.06052141400842,6.06052141400842,6.060759809486416,6.081233154827817,0.0,0.00023839547799564542,0.02047334534140166,0.020711740819397306,267.2193864217778,267.2193864217778,2.121186307376082e-37,0.0,0.0,1.0596800008004473e-06,317750525.5336665,2.0907857978637156e-36,0.0,20102.103074134327,FIRST_PASSAGE
P40_TJBSV2_S_023912,P40_TRANSFER_CALIBRATED_GEN2,450.0,0.005,5.814644346506918,5.814644346506918,5.814820760881784,6.00047377987713,0.0,0.00017641437486659584,0.18565301899534603,0.18582943337021263,192.42775170102738,192.42775170102738,1.6489365170771233e-23,0.0,0.0,1.0429762545649257e-06,269641136.59508634,1.591667966451451e-22,0.0,23141.773061709322,FIRST_PASSAGE
P40_TJBSV2_S_023912,P40_TRANSFER_CALIBRATED_GEN2,600.0,0.005,5.699943218998621,5.699943218998621,5.700050854802427,5.607960400481384,0.0,0.00010763580380590554,-0.09209045432104279,-0.09198281851723689,144.4174698623897,144.4174698623897,2.52208170652497e-16,0.0,0.0,1.032253777813044e-06,233594257.55596283,2.343071367738037e-15,0.0,26208.41312163536,FIRST_PASSAGE
P40_TJBSV2_S_023912,P40_TRANSFER_CALIBRATED_GEN2,750.0,0.005,5.631088793510826,5.631088793510826,5.631207964059287,5.543507319169568,0.0,0.00011917054846133368,-0.08770064488971929,-0.08758147434125796,122.69484454838714,122.69484454838093,6.169930344164963e-12,3.1447067176519385e-13,0.0,1.0274023098357872e-06,215310621.0484288,5.515901515613285e-11,0.0,28128.093379178335,FIRST_PASSAGE
P40_TJBSV2_S_023912,P40_TRANSFER_CALIBRATED_GEN2,900.0,0.005,5.584700585422325,5.584700585422325,5.584802103566454,5.524074309036521,0.0,0.00010151814412928672,-0.06072779452993249,-0.0606262763858032,111.59089232681148,111.59089232159151,5.219994762471511e-09,3.9968056051365106e-13,0.0,1.0249223854323018e-06,205336744.0662001,4.492233694334913e-08,0.0,29305.778888255376,FIRST_PASSAGE
P40_TJBSV2_S_023912,P40_TRANSFER_CALIBRATED_GEN2,1050.0,0.005,5.551125940538164,5.551125940538164,5.551239196190079,5.515777179215095,0.0,0.00011325565191544484,-0.03546201697498397,-0.03534876132306852,105.45701858714628,105.45701794410911,6.43037133316681e-07,3.3395855525419904e-13,0.0,1.0235524639060422e-06,199613549.4486475,5.338564612682161e-06,0.0,30028.970734386574,FIRST_PASSAGE
P40_TJBSV2_S_023912,P40_TRANSFER_CALIBRATED_GEN2,1200.0,0.005,5.525654454084728,5.525654454084728,5.525773243448456,5.511418763450661,0.0,0.00011878936372777815,-0.014354479997795266,-0.014235690634067488,101.741243121243,101.74121943083746,2.3690405626058887e-05,2.362590445218941e-13,0.0,1.0227225934174192e-06,196064874.29299507,0.00019023492336107028,0.0,30496.138273984066,FIRST_PASSAGE
P40_TJBSV2_S_038278,P40_TRANSFER_CALIBRATED_GEN2,300.0,0.005,6.441754140250592,6.441754140250592,6.443068502973555,6.55721045046116,0.0,0.001314362722962592,0.11414194748760575,0.11545631021056835,467.247937588218,467.247937588218,2.1546154123078614e-36,0.0,0.0,1.1043537958180104e-06,420170921.1794006,2.1264031542099526e-35,0.0,15975.927979753176,FIRST_PASSAGE
P40_TJBSV2_S_038278,P40_TRANSFER_CALIBRATED_GEN2,450.0,0.005,6.544844027055153,6.544844027055153,6.5448810795998655,6.540403273037368,0.0,3.7052544712423696e-05,-0.0044778065624973,-0.004440754017784876,0.00011685258573187668,0.00011685258573187668,3.3078841569040634e-28,0.0,0.0,1.0000000260975166e-06,210121.96801276156,3.248286016683679e-27,0.0,96388.26725602048,FIRST_PASSAGE
P40_TJBSV2_S_038278,P40_TRANSFER_CALIBRATED_GEN2,600.0,0.005,6.652741024652415,6.652741024652415,6.652763239384823,6.616108238181379,0.0,2.2214732408265547e-05,-0.036655001203444115,-0.03663278647103585,0.00011717132753536471,0.00011717132753536471,3.959437791530314e-21,8.470329472543003e-22,0.0,1.0000000261687036e-06,210408.35040079296,3.839517680352767e-20,0.0,96388.2658362102,FIRST_PASSAGE
P40_TJBSV2_S_038278,P40_TRANSFER_CALIBRATED_GEN2,750.0,0.005,6.759935144461187,6.759935144461187,6.7599536443922235,6.718620896266655,0.0,1.849993103686387e-05,-0.04133274812556831,-0.041314248194531444,0.00011717132753536471,0.00011717132753529456,7.007042785522227e-17,3.108679158823818e-19,0.0,1.0000000261687036e-06,210408.35039976452,6.672654845203281e-16,0.0,96388.2658362102,FIRST_PASSAGE
P40_TJBSV2_S_038278,P40_TRANSFER_CALIBRATED_GEN2,900.0,0.005,6.859507720378632,6.859507720378632,6.859522567679972,6.832464560089288,0.0,1.4847301339493413e-05,-0.027058007590683886,-0.027043160289344392,0.00011717132753536471,0.00011717132748754071,4.782375225426477e-14,3.675632886570726e-19,0.0,1.0000000261687036e-06,210408.34937851407,4.458299932287892e-13,0.0,96388.26583621529,FIRST_PASSAGE
P40_TJBSV2_S_038278,P40_TRANSFER_CALIBRATED_GEN2,1050.0,0.005,6.946104617408575,6.946104617408575,6.946113630560044,6.945537580529553,0.0,9.013151468728609e-06,-0.0005760500304905491,-0.0005670368790218205,0.00011717132753536505,0.00011717132246772558,5.067639466554905e-12,2.948733447629033e-19,0.0,1.0000000261687036e-06,210408.2084194825,4.619825273990469e-11,0.0,96388.265836918,FIRST_PASSAGE
P40_TJBSV2_S_038278,P40_TRANSFER_CALIBRATED_GEN2,1200.0,0.005,7.016547967071627,7.016547967071627,7.016560896769774,7.022200622544868,0.0,1.2929698146812996e-05,0.005639725775093751,0.005652655473240564,0.00012016566159442109,0.00012016524410246205,4.1749195900822923e-10,2.560719565892659e-19,0.0,1.0000000268374495e-06,213074.01990009105,3.838675026909497e-09,0.0,96388.25252787961,FIRST_PASSAGE
P40_TJBSV2_S_043821,P40_TRANSFER_CALIBRATED_GEN2,300.0,0.005,5.829451265671605,5.829451265671605,5.8295599557736235,6.0026436672182255,0.0,0.00010869010201819407,0.173083711444602,0.1731924015466202,178.43167805502588,178.43167805502588,8.686280708711639e-38,0.0,0.0,1.039850412171597e-06,259649969.6664941,8.560736562051537e-37,0.0,23910.587830311175,FIRST_PASSAGE
P40_TJBSV2_S_043821,P40_TRANSFER_CALIBRATED_GEN2,450.0,0.005,6.838324941867555,6.838324941867555,6.8383410561593925,6.8086403976667835,0.0,1.6114291837787675e-05,-0.029700658492608945,-0.029684544200771157,0.0001130246192661705,0.0001130246192661705,3.4822259978959605e-28,0.0,0.0,1.0000000252425898e-06,206651.62403304654,3.419487047796194e-27,0.0,96388.28430740097,FIRST_PASSAGE
P40_TJBSV2_S_043821,P40_TRANSFER_CALIBRATED_GEN2,600.0,0.005,7.826194417730836,7.826194417730836,7.826220772115456,7.785627315237837,0.0,2.6354384620397298e-05,-0.040593456877619616,-0.04056710249299922,0.00014870531224683232,0.00014870531224683256,1.137273324038388e-19,3.6337713437209485e-19,0.0,1.000000033211412e-06,237036.6703065255,1.1170098117485923e-18,0.0,96388.12537086748,FIRST_PASSAGE
P40_TJBSV2_S_043821,P40_TRANSFER_CALIBRATED_GEN2,750.0,0.005,8.256927738754342,8.256927738754342,8.256966720312608,8.202107088151916,0.0,3.898155826576044e-05,-0.05485963216069223,-0.05482065060242647,0.00017278870714675126,0.0001727887071412456,5.505999923878779e-15,1.7364857842718513e-19,0.0,1.0000000385901273e-06,255511.21888875507,5.394730464349462e-14,0.0,96388.0180939341,FIRST_PASSAGE
P40_TJBSV2_S_043821,P40_TRANSFER_CALIBRATED_GEN2,900.0,0.005,8.483661954742328,8.483661954742328,8.483682702222037,8.506226609612332,0.0,2.0747479709370964e-05,0.022543907390295104,0.022564654870004475,0.00018095340093349967,0.00018095339443376652,6.49973319637946e-12,4.42102188015451e-19,0.0,1.0000000404136063e-06,261478.25303990365,6.354398196493868e-11,0.0,96387.98172561091,FIRST_PASSAGE
P40_TJBSV2_S_043821,P40_TRANSFER_CALIBRATED_GEN2,1050.0,0.005,8.622886096041906,8.622886096041906,8.622920754010645,8.582528016733047,0.0,3.465796873847182e-05,-0.040392737277597845,-0.040358079308859374,0.00019255376352136228,0.00019255319576509176,5.677562704453094e-10,4.846087249478666e-19,0.0,1.0000000430043976e-06,269723.88671571435,5.518827004481144e-09,0.0,96387.9300881456,FIRST_PASSAGE
P40_TJBSV2_S_043821,P40_TRANSFER_CALIBRATED_GEN2,1200.0,0.005,8.716990752821943,8.716990752821943,8.717042926924206,8.653743506694289,0.0,5.2174102263435884e-05,-0.0632994202299173,-0.06324724612765387,0.00019451218669674933,0.00019449908798342528,1.3098713324026367e-08,4.441132708797206e-19,0.0,1.0000000434417861e-06,270941.3851991659,1.2639597368622525e-07,0.0,96387.92233249241,FIRST_PASSAGE
P40_TJBSV2_S_001565,P40_TRANSFER_CALIBRATED_GEN2,300.0,0.005,5.52951373409821,5.52951373409821,5.529588127655893,5.520407284287481,0.0,7.439355768301681e-05,-0.009180843368412184,-0.009106449810729167,78.60352875531217,78.60352875531217,1.0008550643164315e-38,0.0,0.0,1.0175550835657958e-06,172334932.32079032,9.841084716161153e-38,0.0,34043.86745672235,FIRST_PASSAGE
P40_TJBSV2_S_001565,P40_TRANSFER_CALIBRATED_GEN2,450.0,0.005,8.553608152216517,8.553608152216517,8.55362244855298,8.54580975164323,0.0,1.4296336463104353e-05,-0.007812696909750727,-0.007798400573287623,0.0001800216941464719,0.0001800216941464719,1.8103600618443905e-24,0.0,0.0,1.0000000402055216e-06,260804.28257127808,1.7884913230426414e-23,0.0,96387.9858754289,FIRST_PASSAGE
P40_TJBSV2_S_001565,P40_TRANSFER_CALIBRATED_GEN2,600.0,0.005,9.609173808033336,9.609173808033336,9.609231676712831,9.575626632308039,0.0,5.786867949453267e-05,-0.033605044404792395,-0.03354717572529786,0.00031350707973030605,0.0003135070797300833,2.227334206835572e-16,4.955142741437657e-19,0.0,1.0000000700177595e-06,344172.34637992195,2.1998131033578823e-15,0.0,96387.39128604197,FIRST_PASSAGE
P40_TJBSV2_S_001565,P40_TRANSFER_CALIBRATED_GEN2,750.0,0.005,9.995979067079125,9.995979067079125,9.996007494743575,10.012321652136276,0.0,2.8427664449992562e-05,0.016314157392701034,0.016342585057151027,0.000337608862749251,0.00033760885924772515,3.5015258370536213e-12,4.0404154008035482e-19,0.0,1.0000000754005817e-06,357157.02771606814,3.455930611007685e-11,0.0,96387.28392977832,FIRST_PASSAGE
P40_TJBSV2_S_001565,P40_TRANSFER_CALIBRATED_GEN2,900.0,0.005,10.196485034182992,10.196485034182992,10.196564349745126,10.128529816750678,0.0,7.931556213414126e-05,-0.06803453299444762,-0.06795521743231348,0.0002748688322426427,0.0002748681836545776,6.485880650587344e-10,7.8938569638971415e-19,0.0,1.0000000613884058e-06,322261.29672047845,6.390938032345173e-09,0.0,96387.56343188381,FIRST_PASSAGE
P40_TJBSV2_S_001565,P40_TRANSFER_CALIBRATED_GEN2,1050.0,0.005,10.319204047771546,10.319204047771546,10.319248001959,10.252548433557122,0.0,4.395418745417601e-05,-0.0666995684018783,-0.06665561421442412,0.00028440963222040483,0.0002843803821941717,2.9250026233190287e-08,4.812205931588494e-19,0.0,1.0000000635192203e-06,327477.78379164875,2.875406000725762e-07,0.0,96387.52348705969,FIRST_PASSAGE
P40_TJBSV2_S_001565,P40_TRANSFER_CALIBRATED_GEN2,1200.0,0.005,10.401952680193657,10.401952680193657,10.402021046320403,10.380780212062877,0.0,6.836612674554488e-05,-0.021240834257525876,-0.02117246813078033,0.00028683697358418235,0.00028637259504768746,4.643785364948868e-07,4.576657980357894e-19,0.0,1.0000000640613355e-06,322175.22243538743,4.548472030893334e-06,0.0,96387.56434661048,FIRST_PASSAGE
P40_TJBSV2_S_006687,P40_TRANSFER_CALIBRATED_GEN2,300.0,0.005,5.8411686542083565,5.8411686542083565,5.841291232813453,6.004187587501157,0.0,0.00012257860509645724,0.16289635468770403,0.16301893329280048,183.25388750993713,183.25388750993713,1.1403017548424282e-37,0.0,0.0,1.0409273904102745e-06,263135167.46309674,1.1240027597944926e-36,0.0,23636.035499173628,FIRST_PASSAGE
P40_TJBSV2_S_006687,P40_TRANSFER_CALIBRATED_GEN2,450.0,0.005,9.459959360958038,9.459959360958038,9.459983550357368,9.467444545841982,0.0,2.4189399329799244e-05,0.007460995484613875,0.007485184883943674,2.193647982978967,2.193647982978967,1.9799370299059228e-19,0.0,0.0,1.0004899229623013e-06,28789608.88176844,1.9564504463932817e-18,0.0,87897.00035743507,FIRST_PASSAGE
P40_TJBSV2_S_006687,P40_TRANSFER_CALIBRATED_GEN2,600.0,0.005,11.118262390102196,11.118262390102196,11.118303196377624,11.220119882063203,0.0,4.080627542890625e-05,0.10181668568557889,0.1018574919610078,234.39855529165612,234.39855527712672,1.4529403034380065e-08,3.330807894105195e-13,0.0,1.0523498918051915e-06,297597830.7442776,1.4357327668337917e-07,0.0,21257.340580559583,FIRST_PASSAGE
P40_TJBSV2_S_006687,P40_TRANSFER_CALIBRATED_GEN2,750.0,0.005,11.775014976410194,11.775014976410194,11.775067768674832,12.061534970341912,0.0,5.279226463805742e-05,0.2864672016670795,0.28651999393171756,436.4727815802131,436.47229593193003,0.00048564828310246474,1.147637565125804e-12,0.0,1.0974805619565545e-06,406093278.8005936,0.004797945665282365,0.0,16413.839091162037,FIRST_PASSAGE
P40_TJBSV2_S_006687,P40_TRANSFER_CALIBRATED_GEN2,900.0,0.005,12.128540158106214,12.128540158106214,12.128612019678311,12.543649703178234,0.0,7.186157209737587e-05,0.4150376834999232,0.4151095450720206,543.3626402276703,543.1853688692701,0.17727135840032338,1.3997692165034412e-12,0.0,1.1213530321955628e-06,451292146.48479366,1.7505982528259025,0.0,15125.883892843573,FIRST_PASSAGE
P40_TJBSV2_S_006687,P40_TRANSFER_CALIBRATED_GEN2,1050.0,0.005,12.349690621683147,12.349690621683147,12.349763440390438,12.906116180601627,0.0,7.281870729158868e-05,0.5563527402111887,0.5564255589184803,598.0153020150981,595.2489397070344,2.766362308063584,1.435740425715527e-12,0.0,1.133558998771925e-06,418522923.1990945,27.272539867787394,0.0,16461.52801050818,FIRST_PASSAGE
