candidate_id,process,temperature_K,stress_Pa,G_eV
P25_TJBS_S_039907,emission,1050,0.0,1.0335141576083196
P25_TJBS_S_039907,emission,1050,846933839.6009461,0.9471533694862861
P25_TJBS_S_039907,emission,1050,4177450406.905994,0.07648096227375129
P25_TJBS_S_039907,emission,1050,4207016993.423555,0.0736035329775813
P25_TJBS_S_039907,emission,1050,4472604773.150552,0.051633554446324795
P25_TJBS_S_039907,emission,1050,4520440812.817024,0.048354989921240474
P25_TJBS_S_039907,emission,1050,6770876039.721765,0.003980090407603394
P25_TJBS_S_039907,emission,1050,7177980786.738352,0.003593398125052251
P25_TJBS_S_039907,emission,1050,15000000000.0,0.003363106218358447
P25_TJBS_S_039907,emission,1050,30000000000.0,0.00336310621835844
P25_TJBS_S_039907,cleavage,1200,0.0,2.5480938915880986
P25_TJBS_S_039907,cleavage,1200,846933839.6009461,1.029500104714065
P25_TJBS_S_039907,cleavage,1200,4177450406.905994,0.08566403740829442
P25_TJBS_S_039907,cleavage,1200,4207016993.423555,0.08509817017110932
P25_TJBS_S_039907,cleavage,1200,4472604773.150552,0.08010194012308453
P25_TJBS_S_039907,cleavage,1200,4520440812.817024,0.07921937866690343
P25_TJBS_S_039907,cleavage,1200,6770876039.721765,0.04473136381029241
P25_TJBS_S_039907,cleavage,1200,7177980786.738352,0.04003056060872939
P25_TJBS_S_039907,cleavage,1200,15000000000.0,0.007480355489355162
P25_TJBS_S_039907,cleavage,1200,30000000000.0,0.0060862819571744775
P25_TJBS_S_039907,emission,1200,0.0,0.9160940166415802
P25_TJBS_S_039907,emission,1200,846933839.6009461,0.8388297582614935
P25_TJBS_S_039907,emission,1200,4177450406.905994,0.05986676709214753
P25_TJBS_S_039907,emission,1200,4207016993.423555,0.05729242235254704
P25_TJBS_S_039907,emission,1200,4472604773.150552,0.03763657929278606
P25_TJBS_S_039907,emission,1200,4520440812.817024,0.034703351585045034
P25_TJBS_S_039907,emission,1200,6770876039.721765,-0.004997463752202801
P25_TJBS_S_039907,emission,1200,7177980786.738352,-0.005343425074260194
P25_TJBS_S_039907,emission,1200,15000000000.0,-0.005549459939950506
P25_TJBS_S_039907,emission,1200,30000000000.0,-0.005549459939950513
P25_TJBS_S_047409,cleavage,300,0.0,1.164862765930593
P25_TJBS_S_047409,cleavage,300,983506045.6350757,0.7095526856754066
P25_TJBS_S_047409,cleavage,300,4177450406.905994,0.4240518920660049
P25_TJBS_S_047409,cleavage,300,4207016993.423555,0.4238474196387313
P25_TJBS_S_047409,cleavage,300,4472604773.150552,0.42204206456954757
P25_TJBS_S_047409,cleavage,300,4520440812.817024,0.42172315675636296
P25_TJBS_S_047409,cleavage,300,6770876039.721765,0.40926113802444297
P25_TJBS_S_047409,cleavage,300,7177980786.738352,0.4075625335151226
P25_TJBS_S_047409,cleavage,300,15000000000.0,0.39580072966494473
P25_TJBS_S_047409,cleavage,300,30000000000.0,0.39529699030667953
P25_TJBS_S_047409,emission,300,0.0,1.6206148624420167
P25_TJBS_S_047409,emission,300,983506045.6350757,1.442089858937728
P25_TJBS_S_047409,emission,300,4177450406.905994,0.15955193818177005
P25_TJBS_S_047409,emission,300,4207016993.423555,0.15515908610275256
P25_TJBS_S_047409,emission,300,4472604773.150552,0.1216184302140184
P25_TJBS_S_047409,emission,300,4520440812.817024,0.1166131816022176
P25_TJBS_S_047409,emission,300,6770876039.721765,0.04886786120663432
P25_TJBS_S_047409,emission,300,7177980786.738352,0.04827751412161442
P25_TJBS_S_047409,emission,300,15000000000.0,0.04792593700990317
P25_TJBS_S_047409,emission,300,30000000000.0,0.04792593700990316
P25_TJBS_S_047409,cleavage,450,0.0,1.411414150424514
P25_TJBS_S_047409,cleavage,450,983506045.6350757,0.8334686317262866
P25_TJBS_S_047409,cleavage,450,4177450406.905994,0.4430493982489543
P25_TJBS_S_047409,cleavage,450,4207016993.423555,0.44251065578412124
P25_TJBS_S_047409,cleavage,450,4472604773.150552,0.43775391937305824
P25_TJBS_S_047409,cleavage,450,4520440812.817024,0.43691366338539067
P25_TJBS_S_047409,cleavage,450,6770876039.721765,0.4040788270314127
P25_TJBS_S_047409,cleavage,450,7177980786.738352,0.3996033562193839
P25_TJBS_S_047409,cleavage,450,15000000000.0,0.36861344094514487
P25_TJBS_S_047409,cleavage,450,30000000000.0,0.3672861921462541
P25_TJBS_S_047409,emission,450,0.0,0.5959337336206298
P25_TJBS_S_047409,emission,450,983506045.6350757,0.517161821671406
P25_TJBS_S_047409,emission,450,4177450406.905994,-0.04874190151716212
P25_TJBS_S_047409,emission,450,4207016993.423555,-0.05068019223488798
P25_TJBS_S_047409,emission,450,4472604773.150552,-0.06547958470387129
P25_TJBS_S_047409,emission,450,4520440812.817024,-0.06768808768773076
P25_TJBS_S_047409,emission,450,6770876039.721765,-0.0975798580752029
P25_TJBS_S_047409,emission,450,7177980786.738352,-0.09784034129989332
P25_TJBS_S_047409,emission,450,15000000000.0,-0.09799547027759092
P25_TJBS_S_047409,emission,450,30000000000.0,-0.09799547027759092
P25_TJBS_S_047409,cleavage,600,0.0,1.6579655349184348
P25_TJBS_S_047409,cleavage,600,983506045.6350757,0.9573845777771666
P25_TJBS_S_047409,cleavage,600,4177450406.905994,0.46204690443190366
P25_TJBS_S_047409,cleavage,600,4207016993.423555,0.4611738919295112
P25_TJBS_S_047409,cleavage,600,4472604773.150552,0.45346577417656897
P25_TJBS_S_047409,cleavage,600,4520440812.817024,0.4521041700144184
P25_TJBS_S_047409,cleavage,600,6770876039.721765,0.3988965160383824
P25_TJBS_S_047409,cleavage,600,7177980786.738352,0.3916441789236452
P25_TJBS_S_047409,cleavage,600,15000000000.0,0.341426152225345
P25_TJBS_S_047409,cleavage,600,30000000000.0,0.3392753939858286
P25_TJBS_S_047409,emission,600,0.0,-0.428747395200757
P25_TJBS_S_047409,emission,600,983506045.6350757,-0.407766215594916
P25_TJBS_S_047409,emission,600,4177450406.905994,-0.2570357412160943
P25_TJBS_S_047409,emission,600,4207016993.423555,-0.25651947057252855
P25_TJBS_S_047409,emission,600,4472604773.150552,-0.25257759962176096
P25_TJBS_S_047409,emission,600,4520440812.817024,-0.2519893569776791
P25_TJBS_S_047409,emission,600,6770876039.721765,-0.24402757735704012
P25_TJBS_S_047409,emission,600,7177980786.738352,-0.24395819672140107
P25_TJBS_S_047409,emission,600,15000000000.0,-0.243916877565085
P25_TJBS_S_047409,emission,600,30000000000.0,-0.243916877565085
P25_TJBS_S_047409,cleavage,750,0.0,1.9045169194123555
P25_TJBS_S_047409,cleavage,750,983506045.6350757,1.0813005238280464
P25_TJBS_S_047409,cleavage,750,4177450406.905994,0.48104441061485304
P25_TJBS_S_047409,cleavage,750,4207016993.423555,0.4798371280749011
P25_TJBS_S_047409,cleavage,750,4472604773.150552,0.46917762898007964
P25_TJBS_S_047409,cleavage,750,4520440812.817024,0.46729467664344604
P25_TJBS_S_047409,cleavage,750,6770876039.721765,0.39371420504535204
P25_TJBS_S_047409,cleavage,750,7177980786.738352,0.38368500162790653
P25_TJBS_S_047409,cleavage,750,15000000000.0,0.3142388635055452
P25_TJBS_S_047409,cleavage,750,30000000000.0,0.31126459582540317
P25_TJBS_S_047409,emission,750,0.0,-1.453428524022144
P25_TJBS_S_047409,emission,750,983506045.6350757,-1.332694252861238
P25_TJBS_S_047409,emission,750,4177450406.905994,-0.4653295809150265
P25_TJBS_S_047409,emission,750,4207016993.423555,-0.46235874891016915
P25_TJBS_S_047409,emission,750,4472604773.150552,-0.43967561453965065
P25_TJBS_S_047409,emission,750,4520440812.817024,-0.43629062626762743
P25_TJBS_S_047409,emission,750,6770876039.721765,-0.3904752966388773
P25_TJBS_S_047409,emission,750,7177980786.738352,-0.39007605214290886
P25_TJBS_S_047409,emission,750,15000000000.0,-0.38983828485257915
P25_TJBS_S_047409,emission,750,30000000000.0,-0.38983828485257915
P25_TJBS_S_047409,cleavage,900,0.0,2.1510683039062766
P25_TJBS_S_047409,cleavage,900,983506045.6350757,1.2052164698789265
P25_TJBS_S_047409,cleavage,900,4177450406.905994,0.5000419167978024
P25_TJBS_S_047409,cleavage,900,4207016993.423555,0.49850036422029104
P25_TJBS_S_047409,cleavage,900,4472604773.150552,0.4848894837835903
P25_TJBS_S_047409,cleavage,900,4520440812.817024,0.48248518327247375
P25_TJBS_S_047409,cleavage,900,6770876039.721765,0.38853189405232175
P25_TJBS_S_047409,cleavage,900,7177980786.738352,0.37572582433216783
P25_TJBS_S_047409,cleavage,900,15000000000.0,0.28705157478574533
P25_TJBS_S_047409,cleavage,900,30000000000.0,0.2832537976649777
P25_TJBS_S_047409,emission,900,0.0,-2.4781096528435307
P25_TJBS_S_047409,emission,900,983506045.6350757,-2.2576222901275598
P25_TJBS_S_047409,emission,900,4177450406.905994,-0.6736234206139586
P25_TJBS_S_047409,emission,900,4207016993.423555,-0.6681980272478096
P25_TJBS_S_047409,emission,900,4472604773.150552,-0.6267736294575403
P25_TJBS_S_047409,emission,900,4520440812.817024,-0.6205918955575759
P25_TJBS_S_047409,emission,900,6770876039.721765,-0.5369230159207146
P25_TJBS_S_047409,emission,900,7177980786.738352,-0.5361939075644165
P25_TJBS_S_047409,emission,900,15000000000.0,-0.5357596921400731
P25_TJBS_S_047409,emission,900,30000000000.0,-0.5357596921400731
P25_TJBS_S_047409,cleavage,1050,0.0,2.397619688400197
P25_TJBS_S_047409,cleavage,1050,983506045.6350757,1.3291324159298064
P25_TJBS_S_047409,cleavage,1050,4177450406.905994,0.5190394229807518
P25_TJBS_S_047409,cleavage,1050,4207016993.423555,0.517163600365681
P25_TJBS_S_047409,cleavage,1050,4472604773.150552,0.500601338587101
P25_TJBS_S_047409,cleavage,1050,4520440812.817024,0.49767568990150146
P25_TJBS_S_047409,cleavage,1050,6770876039.721765,0.38334958305929145
P25_TJBS_S_047409,cleavage,1050,7177980786.738352,0.36776664703642914
P25_TJBS_S_047409,cleavage,1050,15000000000.0,0.25986428606594547
P25_TJBS_S_047409,cleavage,1050,30000000000.0,0.2552429995045523
P25_TJBS_S_047409,emission,1050,0.0,-3.5027907816649173
P25_TJBS_S_047409,emission,1050,983506045.6350757,-3.1825503273938818
P25_TJBS_S_047409,emission,1050,4177450406.905994,-0.8819172603128906
P25_TJBS_S_047409,emission,1050,4207016993.423555,-0.87403730558545
P25_TJBS_S_047409,emission,1050,4472604773.150552,-0.8138716443754299
P25_TJBS_S_047409,emission,1050,4520440812.817024,-0.8048931648475242
P25_TJBS_S_047409,emission,1050,6770876039.721765,-0.6833707352025516
P25_TJBS_S_047409,emission,1050,7177980786.738352,-0.6823117629859242
P25_TJBS_S_047409,emission,1050,15000000000.0,-0.6816810994275672
P25_TJBS_S_047409,emission,1050,30000000000.0,-0.6816810994275673
P25_TJBS_S_047409,cleavage,1200,0.0,2.644171072894118
P25_TJBS_S_047409,cleavage,1200,983506045.6350757,1.4530483619806862
P25_TJBS_S_047409,cleavage,1200,4177450406.905994,0.5380369291637012
P25_TJBS_S_047409,cleavage,1200,4207016993.423555,0.535826836511071
P25_TJBS_S_047409,cleavage,1200,4472604773.150552,0.5163131933906118
P25_TJBS_S_047409,cleavage,1200,4520440812.817024,0.5128661965305291
P25_TJBS_S_047409,cleavage,1200,6770876039.721765,0.37816727206626116
P25_TJBS_S_047409,cleavage,1200,7177980786.738352,0.35980746974069044
P25_TJBS_S_047409,cleavage,1200,15000000000.0,0.23267699734614564
P25_TJBS_S_047409,cleavage,1200,30000000000.0,0.22723220134412683
P25_TJBS_S_047409,emission,1200,0.0,-4.527471910486305
P25_TJBS_S_047409,emission,1200,983506045.6350757,-4.107478364660204
P25_TJBS_S_047409,emission,1200,4177450406.905994,-1.090211100011823
P25_TJBS_S_047409,emission,1200,4207016993.423555,-1.0798765839230908
P25_TJBS_S_047409,emission,1200,4472604773.150552,-1.0009696592933197
P25_TJBS_S_047409,emission,1200,4520440812.817024,-0.9891944341374725
P25_TJBS_S_047409,emission,1200,6770876039.721765,-0.829818454484389
P25_TJBS_S_047409,emission,1200,7177980786.738352,-0.8284296184074321
P25_TJBS_S_047409,emission,1200,15000000000.0,-0.8276025067150614
P25_TJBS_S_047409,emission,1200,30000000000.0,-0.8276025067150614
P25_TJBS_S_016645,cleavage,300,0.0,1.3653286192566156
P25_TJBS_S_016645,cleavage,300,875313889.2038158,0.7838938602107142
P25_TJBS_S_016645,cleavage,300,4177450406.905994,0.4240518920660049
P25_TJBS_S_016645,cleavage,300,4207016993.423555,0.4238474196387313
P25_TJBS_S_016645,cleavage,300,4472604773.150552,0.42204206456954757
P25_TJBS_S_016645,cleavage,300,4520440812.817024,0.42172315675636296
P25_TJBS_S_016645,cleavage,300,6770876039.721765,0.40926113802444297
P25_TJBS_S_016645,cleavage,300,7177980786.738352,0.4075625335151226
P25_TJBS_S_016645,cleavage,300,15000000000.0,0.39580072966494473
P25_TJBS_S_016645,cleavage,300,30000000000.0,0.39529699030667953
P25_TJBS_S_016645,emission,300,0.0,1.6206148624420167
P25_TJBS_S_016645,emission,300,875313889.2038158,1.4796001041976838
P25_TJBS_S_016645,emission,300,4177450406.905994,0.15955193818177005
P25_TJBS_S_016645,emission,300,4207016993.423555,0.15515908610275256
P25_TJBS_S_016645,emission,300,4472604773.150552,0.1216184302140184
P25_TJBS_S_016645,emission,300,4520440812.817024,0.1166131816022176
P25_TJBS_S_016645,emission,300,6770876039.721765,0.04886786120663432
P25_TJBS_S_016645,emission,300,7177980786.738352,0.04827751412161442
P25_TJBS_S_016645,emission,300,15000000000.0,0.04792593700990317
P25_TJBS_S_016645,emission,300,30000000000.0,0.04792593700990316
P25_TJBS_S_016645,cleavage,450,0.0,1.7227701752368403
P25_TJBS_S_016645,cleavage,450,875313889.2038158,1.0620447295932776
P25_TJBS_S_016645,cleavage,450,4177450406.905994,0.5402316716749669
P25_TJBS_S_016645,cleavage,450,4207016993.423555,0.53892362786012
P25_TJBS_S_016645,cleavage,450,4472604773.150552,0.5273744739554322
P25_TJBS_S_016645,cleavage,450,4520440812.817024,0.5253343681176694
P25_TJBS_S_016645,cleavage,450,6770876039.721765,0.44561278051710973
P25_TJBS_S_016645,cleavage,450,7177980786.738352,0.4347465275366324
P25_TJBS_S_016645,cleavage,450,15000000000.0,0.35950432993177484
P25_TJBS_S_016645,cleavage,450,30000000000.0,0.35628182623942156
P25_TJBS_S_016645,emission,450,0.0,0.9090020338071563
P25_TJBS_S_016645,emission,450,875313889.2038158,0.8236810237015574
P25_TJBS_S_016645,emission,450,4177450406.905994,0.024985594125502275
P25_TJBS_S_016645,emission,450,4207016993.423555,0.0223276980209198
P25_TJBS_S_016645,emission,450,4472604773.150552,0.0020339168900635335
P25_TJBS_S_016645,emission,450,4520440812.817024,-0.0009945098696983595
P25_TJBS_S_016645,emission,450,6770876039.721765,-0.04198383069003089
P25_TJBS_S_016645,emission,450,7177980786.738352,-0.042341020322051684
P25_TJBS_S_016645,emission,450,15000000000.0,-0.04255374212985876
P25_TJBS_S_016645,emission,450,30000000000.0,-0.04255374212985877
P25_TJBS_S_016645,cleavage,600,0.0,2.080211731217065
P25_TJBS_S_016645,cleavage,600,875313889.2038158,1.340195598975841
P25_TJBS_S_016645,cleavage,600,4177450406.905994,0.6564114512839289
P25_TJBS_S_016645,cleavage,600,4207016993.423555,0.6539998360815087
P25_TJBS_S_016645,cleavage,600,4472604773.150552,0.6327068833413169
P25_TJBS_S_016645,cleavage,600,4520440812.817024,0.6289455794789758
P25_TJBS_S_016645,cleavage,600,6770876039.721765,0.48196442300977643
P25_TJBS_S_016645,cleavage,600,7177980786.738352,0.4619305215581422
P25_TJBS_S_016645,cleavage,600,15000000000.0,0.32320793019860494
P25_TJBS_S_016645,cleavage,600,30000000000.0,0.3172666621721636
P25_TJBS_S_016645,emission,600,0.0,0.19738920517229586
P25_TJBS_S_016645,emission,600,875313889.2038158,0.16776194320543092
P25_TJBS_S_016645,emission,600,4177450406.905994,-0.1095807499307655
P25_TJBS_S_016645,emission,600,4207016993.423555,-0.11050369006091296
P25_TJBS_S_016645,emission,600,4472604773.150552,-0.11755059643389133
P25_TJBS_S_016645,emission,600,4520440812.817024,-0.11860220134161432
P25_TJBS_S_016645,emission,600,6770876039.721765,-0.13283552258669612
P25_TJBS_S_016645,emission,600,7177980786.738352,-0.1329595547657178
P25_TJBS_S_016645,emission,600,15000000000.0,-0.1330334212696207
P25_TJBS_S_016645,emission,600,30000000000.0,-0.1330334212696207
P25_TJBS_S_016645,cleavage,750,0.0,2.437653287197289
P25_TJBS_S_016645,cleavage,750,875313889.2038158,1.6183464683584043
P25_TJBS_S_016645,cleavage,750,4177450406.905994,0.7725912308928908
P25_TJBS_S_016645,cleavage,750,4207016993.423555,0.7690760443028974
P25_TJBS_S_016645,cleavage,750,4472604773.150552,0.7380392927272015
P25_TJBS_S_016645,cleavage,750,4520440812.817024,0.7325567908402822
P25_TJBS_S_016645,cleavage,750,6770876039.721765,0.5183160655024431
P25_TJBS_S_016645,cleavage,750,7177980786.738352,0.48911451557965197
P25_TJBS_S_016645,cleavage,750,15000000000.0,0.286911530465435
P25_TJBS_S_016645,cleavage,750,30000000000.0,0.2782514981049056
P25_TJBS_S_016645,emission,750,0.0,-0.5142236234625646
P25_TJBS_S_016645,emission,750,875313889.2038158,-0.48815713729069543
P25_TJBS_S_016645,emission,750,4177450406.905994,-0.24414709398703327
P25_TJBS_S_016645,emission,750,4207016993.423555,-0.24333507814274571
P25_TJBS_S_016645,emission,750,4472604773.150552,-0.23713510975784619
P25_TJBS_S_016645,emission,750,4520440812.817024,-0.23620989281353028
P25_TJBS_S_016645,emission,750,6770876039.721765,-0.22368721448336132
P25_TJBS_S_016645,emission,750,7177980786.738352,-0.22357808920938393
P25_TJBS_S_016645,emission,750,15000000000.0,-0.22351310040938266
P25_TJBS_S_016645,emission,750,30000000000.0,-0.22351310040938266
P25_TJBS_S_016645,cleavage,900,0.0,2.795094843177514
P25_TJBS_S_016645,cleavage,900,875313889.2038158,1.8964973377409677
P25_TJBS_S_016645,cleavage,900,4177450406.905994,0.8887710105018528
P25_TJBS_S_016645,cleavage,900,4207016993.423555,0.8841522525242862
P25_TJBS_S_016645,cleavage,900,4472604773.150552,0.8433717021130861
P25_TJBS_S_016645,cleavage,900,4520440812.817024,0.8361680022015887
P25_TJBS_S_016645,cleavage,900,6770876039.721765,0.5546677079951099
P25_TJBS_S_016645,cleavage,900,7177980786.738352,0.5162985096011617
P25_TJBS_S_016645,cleavage,900,15000000000.0,0.2506151307322651
P25_TJBS_S_016645,cleavage,900,30000000000.0,0.23923633403764763
P25_TJBS_S_016645,emission,900,0.0,-1.225836452097425
P25_TJBS_S_016645,emission,900,875313889.2038158,-1.144076217786822
P25_TJBS_S_016645,emission,900,4177450406.905994,-0.37871343804330104
P25_TJBS_S_016645,emission,900,4207016993.423555,-0.3761664662245785
P25_TJBS_S_016645,emission,900,4472604773.150552,-0.35671962308180105
P25_TJBS_S_016645,emission,900,4520440812.817024,-0.35381758428544624
P25_TJBS_S_016645,emission,900,6770876039.721765,-0.3145389063800265
P25_TJBS_S_016645,emission,900,7177980786.738352,-0.31419662365305
P25_TJBS_S_016645,emission,900,15000000000.0,-0.31399277954914456
P25_TJBS_S_016645,emission,900,30000000000.0,-0.31399277954914456
P25_TJBS_S_016645,cleavage,1050,0.0,3.1525363991577384
P25_TJBS_S_016645,cleavage,1050,875313889.2038158,2.174648207123531
P25_TJBS_S_016645,cleavage,1050,4177450406.905994,1.0049507901108146
P25_TJBS_S_016645,cleavage,1050,4207016993.423555,0.9992284607456747
P25_TJBS_S_016645,cleavage,1050,4472604773.150552,0.9487041114989707
P25_TJBS_S_016645,cleavage,1050,4520440812.817024,0.9397792135628951
P25_TJBS_S_016645,cleavage,1050,6770876039.721765,0.5910193504877767
P25_TJBS_S_016645,cleavage,1050,7177980786.738352,0.5434825036226715
P25_TJBS_S_016645,cleavage,1050,15000000000.0,0.2143187309990952
P25_TJBS_S_016645,cleavage,1050,30000000000.0,0.2002211699703897
P25_TJBS_S_016645,emission,1050,0.0,-1.937449280732285
P25_TJBS_S_016645,emission,1050,875313889.2038158,-1.7999952982829477
P25_TJBS_S_016645,emission,1050,4177450406.905994,-0.5132797820995687
P25_TJBS_S_016645,emission,1050,4207016993.423555,-0.5089978543064112
P25_TJBS_S_016645,emission,1050,4472604773.150552,-0.47630413640575586
P25_TJBS_S_016645,emission,1050,4520440812.817024,-0.4714252757573622
P25_TJBS_S_016645,emission,1050,6770876039.721765,-0.4053905982766917
P25_TJBS_S_016645,emission,1050,7177980786.738352,-0.4048151580967161
P25_TJBS_S_016645,emission,1050,15000000000.0,-0.40447245868890647
P25_TJBS_S_016645,emission,1050,30000000000.0,-0.40447245868890647
P25_TJBS_S_016645,cleavage,1200,0.0,3.509977955137963
P25_TJBS_S_016645,cleavage,1200,875313889.2038158,2.4527990765060945
P25_TJBS_S_016645,cleavage,1200,4177450406.905994,1.1211305697197766
P25_TJBS_S_016645,cleavage,1200,4207016993.423555,1.1143046689670637
P25_TJBS_S_016645,cleavage,1200,4472604773.150552,1.0540365208848554
P25_TJBS_S_016645,cleavage,1200,4520440812.817024,1.0433904249242016
P25_TJBS_S_016645,cleavage,1200,6770876039.721765,0.6273709929804434
P25_TJBS_S_016645,cleavage,1200,7177980786.738352,0.5706664976441813
P25_TJBS_S_016645,cleavage,1200,15000000000.0,0.1780223312659253
P25_TJBS_S_016645,cleavage,1200,30000000000.0,0.1612060059031317
P25_TJBS_S_016645,emission,1200,0.0,-2.649062109367146
P25_TJBS_S_016645,emission,1200,875313889.2038158,-2.4559143787790747
P25_TJBS_S_016645,emission,1200,4177450406.905994,-0.6478461261558366
P25_TJBS_S_016645,emission,1200,4207016993.423555,-0.641829242388244
P25_TJBS_S_016645,emission,1200,4472604773.150552,-0.5958886497297108
P25_TJBS_S_016645,emission,1200,4520440812.817024,-0.5890329672292782
P25_TJBS_S_016645,emission,1200,6770876039.721765,-0.49624229017335697
P25_TJBS_S_016645,emission,1200,7177980786.738352,-0.4954336925403823
P25_TJBS_S_016645,emission,1200,15000000000.0,-0.4949521378286685
P25_TJBS_S_016645,emission,1200,30000000000.0,-0.4949521378286685
P25_TJBS_S_064760,cleavage,300,0.0,1.5722366031259298
P25_TJBS_S_064760,cleavage,300,1503032229.0514333,0.8562042621797763
P25_TJBS_S_064760,cleavage,300,4177450406.905994,0.4240518920660049
P25_TJBS_S_064760,cleavage,300,4207016993.423555,0.4238474196387313
P25_TJBS_S_064760,cleavage,300,4472604773.150552,0.42204206456954757
P25_TJBS_S_064760,cleavage,300,4520440812.817024,0.42172315675636296
P25_TJBS_S_064760,cleavage,300,6770876039.721765,0.40926113802444297
P25_TJBS_S_064760,cleavage,300,7177980786.738352,0.4075625335151226
P25_TJBS_S_064760,cleavage,300,15000000000.0,0.39580072966494473
P25_TJBS_S_064760,cleavage,300,30000000000.0,0.39529699030667953
P25_TJBS_S_064760,emission,300,0.0,1.6206148624420167
P25_TJBS_S_064760,emission,300,1503032229.0514333,1.2152337935549082
P25_TJBS_S_064760,emission,300,4177450406.905994,0.15955193818177005
P25_TJBS_S_064760,emission,300,4207016993.423555,0.15515908610275256
P25_TJBS_S_064760,emission,300,4472604773.150552,0.1216184302140184
P25_TJBS_S_064760,emission,300,4520440812.817024,0.1166131816022176
P25_TJBS_S_064760,emission,300,6770876039.721765,0.04886786120663432
P25_TJBS_S_064760,emission,300,7177980786.738352,0.04827751412161442
P25_TJBS_S_064760,emission,300,15000000000.0,0.04792593700990317
P25_TJBS_S_064760,emission,300,30000000000.0,0.04792593700990316
P25_TJBS_S_064760,cleavage,450,0.0,1.7609431541179548
P25_TJBS_S_064760,cleavage,450,1503032229.0514333,1.0807839077487298
P25_TJBS_S_064760,cleavage,450,4177450406.905994,0.6014908327736769
P25_TJBS_S_064760,cleavage,450,4207016993.423555,0.6003854921132523
P25_TJBS_S_064760,cleavage,450,4472604773.150552,0.5906260717792727
P25_TJBS_S_064760,cleavage,450,4520440812.817024,0.5889021142875943
P25_TJBS_S_064760,cleavage,450,6770876039.721765,0.5215347132202113
P25_TJBS_S_064760,cleavage,450,7177980786.738352,0.512352366949045
P25_TJBS_S_064760,cleavage,450,15000000000.0,0.4487701998623205
P25_TJBS_S_064760,cleavage,450,30000000000.0,0.44604707673823507
P25_TJBS_S_064760,emission,450,0.0,1.534783512308515
P25_TJBS_S_064760,emission,450,1503032229.0514333,1.1499081537689393
P25_TJBS_S_064760,emission,450,4177450406.905994,0.14762668634400086
P25_TJBS_S_064760,emission,450,4207016993.423555,0.1434560413665118
P25_TJBS_S_064760,emission,450,4472604773.150552,0.11161199892943387
P25_TJBS_S_064760,emission,450,4520440812.817024,0.10685993475600052
P25_TJBS_S_064760,emission,450,6770876039.721765,0.042541429335389555
P25_TJBS_S_064760,emission,450,7177980786.738352,0.04198094424260122
P25_TJBS_S_064760,emission,450,15000000000.0,0.04164715123323438
P25_TJBS_S_064760,emission,450,30000000000.0,0.04164715123323437
P25_TJBS_S_064760,cleavage,600,0.0,1.9496497051099797
P25_TJBS_S_064760,cleavage,600,1503032229.0514333,1.3053635533176833
P25_TJBS_S_064760,cleavage,600,4177450406.905994,0.7789297734813487
P25_TJBS_S_064760,cleavage,600,4207016993.423555,0.7769235645877732
P25_TJBS_S_064760,cleavage,600,4472604773.150552,0.7592100789889978
P25_TJBS_S_064760,cleavage,600,4520440812.817024,0.7560810718188258
P25_TJBS_S_064760,cleavage,600,6770876039.721765,0.6338082884159797
P25_TJBS_S_064760,cleavage,600,7177980786.738352,0.6171422003829673
P25_TJBS_S_064760,cleavage,600,15000000000.0,0.5017396700596962
P25_TJBS_S_064760,cleavage,600,30000000000.0,0.4967971631697906
P25_TJBS_S_064760,emission,600,0.0,1.4489521621750132
P25_TJBS_S_064760,emission,600,1503032229.0514333,1.0845825139829701
P25_TJBS_S_064760,emission,600,4177450406.905994,0.1357014345062317
P25_TJBS_S_064760,emission,600,4207016993.423555,0.131752996630271
P25_TJBS_S_064760,emission,600,4472604773.150552,0.10160556764484932
P25_TJBS_S_064760,emission,600,4520440812.817024,0.09710668790978343
P25_TJBS_S_064760,emission,600,6770876039.721765,0.0362149974641448
P25_TJBS_S_064760,emission,600,7177980786.738352,0.03568437436358802
P25_TJBS_S_064760,emission,600,15000000000.0,0.03536836545656558
P25_TJBS_S_064760,emission,600,30000000000.0,0.035368365456565576
P25_TJBS_S_064760,cleavage,750,0.0,2.1383562561020044
P25_TJBS_S_064760,cleavage,750,1503032229.0514333,1.5299431988866368
P25_TJBS_S_064760,cleavage,750,4177450406.905994,0.9563687141890207
P25_TJBS_S_064760,cleavage,750,4207016993.423555,0.9534616370622943
P25_TJBS_S_064760,cleavage,750,4472604773.150552,0.9277940861987231
P25_TJBS_S_064760,cleavage,750,4520440812.817024,0.9232600293500571
P25_TJBS_S_064760,cleavage,750,6770876039.721765,0.746081863611748
P25_TJBS_S_064760,cleavage,750,7177980786.738352,0.7219320338168896
P25_TJBS_S_064760,cleavage,750,15000000000.0,0.554709140257072
P25_TJBS_S_064760,cleavage,750,30000000000.0,0.547547249601346
P25_TJBS_S_064760,emission,750,0.0,1.3631208120415113
P25_TJBS_S_064760,emission,750,1503032229.0514333,1.0192568741970012
P25_TJBS_S_064760,emission,750,4177450406.905994,0.12377618266846252
P25_TJBS_S_064760,emission,750,4207016993.423555,0.12004995189403024
P25_TJBS_S_064760,emission,750,4472604773.150552,0.09159913636026479
P25_TJBS_S_064760,emission,750,4520440812.817024,0.08735344106356632
P25_TJBS_S_064760,emission,750,6770876039.721765,0.029888565592900037
P25_TJBS_S_064760,emission,750,7177980786.738352,0.029387804484574818
P25_TJBS_S_064760,emission,750,15000000000.0,0.02908957967989679
