candidate_id,parent_id,threshold,Kdot,accessibility,quadrature,T,K_FP,status,zero_fraction,AK,ceiling_fraction,stress_cap_fraction,AT,sensitivity_definition
P25_TJBS_S_047409,P25_TRANSFER_V1_RANK1,UNIT_ACTION,0.005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,300.0,3.4407907939646445,FIRST_PASSAGE,1.376212721417311e-37,44.00175040450569,0.0,0.0,35.28693667333054,A_T=-A_K*dln(K_FP)/dln(T)
P25_TJBS_S_047409,P25_TRANSFER_V1_RANK1,UNIT_ACTION,0.005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,325.0,3.2268665671295236,FIRST_PASSAGE,8.958836364769906e-35,64.473372550908,0.0,0.0,44.31546916730904,A_T=-A_K*dln(K_FP)/dln(T)
P25_TJBS_S_047409,P25_TRANSFER_V1_RANK1,UNIT_ACTION,0.005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,350.0,3.090821101251224,FIRST_PASSAGE,2.3391996518144257e-32,77.66361534706748,0.0,0.0,41.16388824535488,A_T=-A_K*dln(K_FP)/dln(T)
P25_TJBS_S_047409,P25_TRANSFER_V1_RANK1,UNIT_ACTION,0.005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,375.0,2.9896557601570666,FIRST_PASSAGE,2.9201223996617563e-30,86.25625725070293,0.0,0.0,39.08135595288206,A_T=-A_K*dln(K_FP)/dln(T)
P25_TJBS_S_047409,P25_TRANSFER_V1_RANK1,UNIT_ACTION,0.005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,400.0,2.908633914552665,FIRST_PASSAGE,1.9971334096606452e-28,91.9426992606567,0.0,0.0,37.40683909950771,A_T=-A_K*dln(K_FP)/dln(T)
P25_TJBS_S_047409,P25_TRANSFER_V1_RANK1,UNIT_ACTION,0.005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,425.0,2.8408193890090336,FIRST_PASSAGE,8.31405587680575e-27,95.60959130393583,0.0,0.0,35.9422893349564,A_T=-A_K*dln(K_FP)/dln(T)
P25_TJBS_S_047409,P25_TRANSFER_V1_RANK1,UNIT_ACTION,0.005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,450.0,2.782407895863694,FIRST_PASSAGE,2.287541849140401e-25,97.87133924220564,0.0,0.0,34.61444061107662,A_T=-A_K*dln(K_FP)/dln(T)
P25_TJBS_S_047409,P25_TRANSFER_V1_RANK1,UNIT_ACTION,0.005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,475.0,2.7310770493445107,FIRST_PASSAGE,4.439960900511523e-24,99.17758864281856,0.0,0.0,33.41473490527171,A_T=-A_K*dln(K_FP)/dln(T)
P25_TJBS_S_047409,P25_TRANSFER_V1_RANK1,UNIT_ACTION,0.005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,500.0,2.6852622462878606,FIRST_PASSAGE,6.405000185532811e-23,99.72895036289866,0.0,0.0,32.299031225592806,A_T=-A_K*dln(K_FP)/dln(T)
P25_TJBS_S_047409,P25_TRANSFER_V1_RANK1,UNIT_ACTION,0.005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,525.0,2.643894792689834,FIRST_PASSAGE,7.16423518610958e-22,99.74402666537341,0.0,0.0,31.252035149909275,A_T=-A_K*dln(K_FP)/dln(T)
P25_TJBS_S_047409,P25_TRANSFER_V1_RANK1,UNIT_ACTION,0.005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,550.0,2.6062018470379718,FIRST_PASSAGE,6.432534118963418e-21,99.39934756981928,0.0,0.0,30.28038204878827,A_T=-A_K*dln(K_FP)/dln(T)
P25_TJBS_S_047409,P25_TRANSFER_V1_RANK1,UNIT_ACTION,0.005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,575.0,2.571588381491482,FIRST_PASSAGE,4.77082620161301e-20,98.7725469544943,0.0,0.0,29.36990453586154,A_T=-A_K*dln(K_FP)/dln(T)
P25_TJBS_S_047409,P25_TRANSFER_V1_RANK1,UNIT_ACTION,0.005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,600.0,2.539604830780752,FIRST_PASSAGE,2.993469708937436e-19,97.95736943711877,0.0,0.0,28.515966733025227,A_T=-A_K*dln(K_FP)/dln(T)
P25_TJBS_S_047409,P25_TRANSFER_V1_RANK1,UNIT_ACTION,0.005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,625.0,2.509894716760362,FIRST_PASSAGE,1.621210780123443e-18,97.0187283954213,0.0,0.0,27.71816151395082,A_T=-A_K*dln(K_FP)/dln(T)
P25_TJBS_S_047409,P25_TRANSFER_V1_RANK1,UNIT_ACTION,0.005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,650.0,2.4821678118334494,FIRST_PASSAGE,7.70835142922147e-18,95.99257404479661,0.0,0.0,26.99553489167928,A_T=-A_K*dln(K_FP)/dln(T)
P25_TJBS_S_047409,P25_TRANSFER_V1_RANK1,UNIT_ACTION,0.005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,675.0,2.456141428744911,FIRST_PASSAGE,3.264491760247709e-17,94.73884121666444,0.0,0.0,26.24972778346602,A_T=-A_K*dln(K_FP)/dln(T)
P25_TJBS_S_047409,P25_TRANSFER_V1_RANK1,UNIT_ACTION,0.005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,700.0,2.4317055221826447,FIRST_PASSAGE,1.2468171009806742e-16,93.59749679016058,0.0,0.0,25.591212880411582,A_T=-A_K*dln(K_FP)/dln(T)
P25_TJBS_S_047409,P25_TRANSFER_V1_RANK1,UNIT_ACTION,0.005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,725.0,2.4086095808466808,FIRST_PASSAGE,4.34061450757753e-16,92.27242691443641,0.0,0.0,24.93145249970585,A_T=-A_K*dln(K_FP)/dln(T)
P25_TJBS_S_047409,P25_TRANSFER_V1_RANK1,UNIT_ACTION,0.005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,750.0,2.386785060911503,FIRST_PASSAGE,1.3902672266256204e-15,91.03190916397564,0.0,0.0,24.31553384304516,A_T=-A_K*dln(K_FP)/dln(T)
P25_TJBS_S_047409,P25_TRANSFER_V1_RANK1,UNIT_ACTION,0.005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,775.0,2.3660755212975992,FIRST_PASSAGE,4.1299306591512696e-15,89.75289439335275,0.0,0.0,23.727936788173725,A_T=-A_K*dln(K_FP)/dln(T)
P25_TJBS_S_047409,P25_TRANSFER_V1_RANK1,UNIT_ACTION,0.005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,800.0,2.346400380924091,FIRST_PASSAGE,1.1459248357469112e-14,88.51956865761076,0.0,0.0,23.1871480257581,A_T=-A_K*dln(K_FP)/dln(T)
P25_TJBS_S_047409,P25_TRANSFER_V1_RANK1,UNIT_ACTION,0.005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,825.0,2.327637518181224,FIRST_PASSAGE,2.988326215443717e-14,87.22672041570726,0.0,0.0,22.6522152481609,A_T=-A_K*dln(K_FP)/dln(T)
P25_TJBS_S_047409,P25_TRANSFER_V1_RANK1,UNIT_ACTION,0.005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,850.0,2.309743269578596,FIRST_PASSAGE,7.364500874231394e-14,85.9941560680738,0.0,0.0,22.1487838227651,A_T=-A_K*dln(K_FP)/dln(T)
P25_TJBS_S_047409,P25_TRANSFER_V1_RANK1,UNIT_ACTION,0.005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,875.0,2.292624288500276,FIRST_PASSAGE,1.723471814549359e-13,84.74411607890752,0.0,0.0,21.661813641007438,A_T=-A_K*dln(K_FP)/dln(T)
P25_TJBS_S_047409,P25_TRANSFER_V1_RANK1,UNIT_ACTION,0.005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,900.0,2.276238324914872,FIRST_PASSAGE,3.846685878005777e-13,83.53863652384368,0.0,0.0,21.19091142624593,A_T=-A_K*dln(K_FP)/dln(T)
P25_TJBS_S_047409,P25_TRANSFER_V1_RANK1,UNIT_ACTION,0.005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,925.0,2.260530459053914,FIRST_PASSAGE,8.219794254935555e-13,82.37520438844062,0.0,0.0,20.75330208805127,A_T=-A_K*dln(K_FP)/dln(T)
P25_TJBS_S_047409,P25_TRANSFER_V1_RANK1,UNIT_ACTION,0.005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,950.0,2.24544018343415,FIRST_PASSAGE,1.6874030595844557e-12,81.21715379185935,0.0,0.0,20.328383810417492,A_T=-A_K*dln(K_FP)/dln(T)
P25_TJBS_S_047409,P25_TRANSFER_V1_RANK1,UNIT_ACTION,0.005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,975.0,2.230937216124168,FIRST_PASSAGE,3.3381350838372933e-12,80.10428288573576,0.0,0.0,19.9336477405916,A_T=-A_K*dln(K_FP)/dln(T)
P25_TJBS_S_047409,P25_TRANSFER_V1_RANK1,UNIT_ACTION,0.005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,1000.0,2.2169594446576717,FIRST_PASSAGE,6.381437891935468e-12,78.96942124824415,0.0,0.0,19.539477331101384,A_T=-A_K*dln(K_FP)/dln(T)
P25_TJBS_S_047409,P25_TRANSFER_V1_RANK1,UNIT_ACTION,0.005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,1025.0,2.2034991897195164,FIRST_PASSAGE,1.1818360129616138e-11,77.89281659031171,0.0,0.0,19.154656246229905,A_T=-A_K*dln(K_FP)/dln(T)
P25_TJBS_S_047409,P25_TRANSFER_V1_RANK1,UNIT_ACTION,0.005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,1050.0,2.190517414445441,FIRST_PASSAGE,2.125220011350503e-11,76.85289830632907,0.0,0.0,18.812952051045023,A_T=-A_K*dln(K_FP)/dln(T)
P25_TJBS_S_047409,P25_TRANSFER_V1_RANK1,UNIT_ACTION,0.005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,1075.0,2.1779568708484973,FIRST_PASSAGE,3.718318697917457e-11,75.77281414891166,0.0,0.0,18.442880936948796,A_T=-A_K*dln(K_FP)/dln(T)
P25_TJBS_S_047409,P25_TRANSFER_V1_RANK1,UNIT_ACTION,0.005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,1100.0,2.165852143099738,FIRST_PASSAGE,6.341761348490205e-11,74.81732960809686,0.0,0.0,18.121437253895788,A_T=-A_K*dln(K_FP)/dln(T)
P25_TJBS_S_047409,P25_TRANSFER_V1_RANK1,UNIT_ACTION,0.005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,1125.0,2.1541055872268773,FIRST_PASSAGE,1.0561344137229216e-10,73.79028058409463,0.0,0.0,17.804947172773737,A_T=-A_K*dln(K_FP)/dln(T)
P25_TJBS_S_047409,P25_TRANSFER_V1_RANK1,UNIT_ACTION,0.005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,1150.0,2.142744271016849,FIRST_PASSAGE,1.7201254152732384e-10,72.82182478410863,0.0,0.0,17.478612923091287,A_T=-A_K*dln(K_FP)/dln(T)
P25_TJBS_S_047409,P25_TRANSFER_V1_RANK1,UNIT_ACTION,0.005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,1175.0,2.131738408856118,FIRST_PASSAGE,2.7437780497619884e-10,71.8861988488269,0.0,0.0,17.17356641949128,A_T=-A_K*dln(K_FP)/dln(T)
P25_TJBS_S_047409,P25_TRANSFER_V1_RANK1,UNIT_ACTION,0.005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,1200.0,2.121067337125756,FIRST_PASSAGE,4.2919244520262676e-10,70.9778523241658,0.0,0.0,16.918576633436707,A_T=-A_K*dln(K_FP)/dln(T)
P25_TJBS_S_047409,P25_TRANSFER_V1_RANK1,UNIT_ACTION,0.05,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,300.0,3.6780780325845597,FIRST_PASSAGE,1.4711204725632144e-38,26.223024066085976,0.0,0.0,29.726918799912745,A_T=-A_K*dln(K_FP)/dln(T)
P25_TJBS_S_047409,P25_TRANSFER_V1_RANK1,UNIT_ACTION,0.05,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,325.0,3.3590305524785355,FIRST_PASSAGE,9.325766788890575e-36,50.40195097064474,0.0,0.0,45.57820401684467,A_T=-A_K*dln(K_FP)/dln(T)
P25_TJBS_S_047409,P25_TRANSFER_V1_RANK1,UNIT_ACTION,0.05,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,350.0,3.191119154119209,FIRST_PASSAGE,2.415107367809854e-33,66.42811764934198,0.0,0.0,40.64803628498342,A_T=-A_K*dln(K_FP)/dln(T)
P25_TJBS_S_047409,P25_TRANSFER_V1_RANK1,UNIT_ACTION,0.05,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,375.0,3.074974969034411,FIRST_PASSAGE,3.0034572558965305e-31,77.16953037357565,0.0,0.0,38.30082719919021,A_T=-A_K*dln(K_FP)/dln(T)
P25_TJBS_S_047409,P25_TRANSFER_V1_RANK1,UNIT_ACTION,0.05,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,400.0,2.9854287967522612,FIRST_PASSAGE,2.04986250154272e-29,84.45532684360325,0.0,0.0,36.554043185117415,A_T=-A_K*dln(K_FP)/dln(T)
P25_TJBS_S_047409,P25_TRANSFER_V1_RANK1,UNIT_ACTION,0.05,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,425.0,2.912270502826963,FIRST_PASSAGE,8.523167570087137e-28,89.41497740557975,0.0,0.0,35.07490037036468,A_T=-A_K*dln(K_FP)/dln(T)
P25_TJBS_S_047409,P25_TRANSFER_V1_RANK1,UNIT_ACTION,0.05,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,450.0,2.8503055774287187,FIRST_PASSAGE,2.3433635668225918e-26,92.75418144079248,0.0,0.0,33.7688168569512,A_T=-A_K*dln(K_FP)/dln(T)
P25_TJBS_S_047409,P25_TRANSFER_V1_RANK1,UNIT_ACTION,0.05,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,475.0,2.796492518989084,FIRST_PASSAGE,4.546308001769693e-25,94.86511791220657,0.0,0.0,32.55450076405516,A_T=-A_K*dln(K_FP)/dln(T)
P25_TJBS_S_047409,P25_TRANSFER_V1_RANK1,UNIT_ACTION,0.05,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,500.0,2.7489511330288687,FIRST_PASSAGE,6.556913590622559e-24,96.17924859924777,0.0,0.0,31.44562869529294,A_T=-A_K*dln(K_FP)/dln(T)
P25_TJBS_S_047409,P25_TRANSFER_V1_RANK1,UNIT_ACTION,0.05,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,525.0,2.7063693899773695,FIRST_PASSAGE,7.333524338371961e-23,96.88438371527491,0.0,0.0,30.42651455137233,A_T=-A_K*dln(K_FP)/dln(T)
P25_TJBS_S_047409,P25_TRANSFER_V1_RANK1,UNIT_ACTION,0.05,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,550.0,2.66781834897204,FIRST_PASSAGE,6.5846137636895305e-22,97.12407510153704,0.0,0.0,29.477507397062272,A_T=-A_K*dln(K_FP)/dln(T)
P25_TJBS_S_047409,P25_TRANSFER_V1_RANK1,UNIT_ACTION,0.05,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,575.0,2.6326157738448743,FIRST_PASSAGE,4.88404458623132e-21,97.0146526712566,0.0,0.0,28.58689363065243,A_T=-A_K*dln(K_FP)/dln(T)
P25_TJBS_S_047409,P25_TRANSFER_V1_RANK1,UNIT_ACTION,0.05,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,600.0,2.6002468460793033,FIRST_PASSAGE,3.064949347692622e-20,96.65789944459426,0.0,0.0,27.74428317692071,A_T=-A_K*dln(K_FP)/dln(T)
P25_TJBS_S_047409,P25_TRANSFER_V1_RANK1,UNIT_ACTION,0.05,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,625.0,2.5703240967713543,FIRST_PASSAGE,1.6602437967897556e-19,96.18120559006336,0.0,0.0,26.996769977236024,A_T=-A_K*dln(K_FP)/dln(T)
P25_TJBS_S_047409,P25_TRANSFER_V1_RANK1,UNIT_ACTION,0.05,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,650.0,2.5424559754532385,FIRST_PASSAGE,7.895575818317255e-19,95.38613378034324,0.0,0.0,26.241194446332823,A_T=-A_K*dln(K_FP)/dln(T)
P25_TJBS_S_047409,P25_TRANSFER_V1_RANK1,UNIT_ACTION,0.05,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,675.0,2.516455510818039,FIRST_PASSAGE,3.344656046249449e-18,94.57572788236352,0.0,0.0,25.521685319444266,A_T=-A_K*dln(K_FP)/dln(T)
P25_TJBS_S_047409,P25_TRANSFER_V1_RANK1,UNIT_ACTION,0.05,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,700.0,2.4920991700665223,FIRST_PASSAGE,1.2777829528428011e-17,93.74652790612764,0.0,0.0,24.878288976597673,A_T=-A_K*dln(K_FP)/dln(T)
P25_TJBS_S_047409,P25_TRANSFER_V1_RANK1,UNIT_ACTION,0.05,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,725.0,2.4691712208558574,FIRST_PASSAGE,4.449754127097815e-17,92.79049059546018,0.0,0.0,24.26468330186237,A_T=-A_K*dln(K_FP)/dln(T)
P25_TJBS_S_047409,P25_TRANSFER_V1_RANK1,UNIT_ACTION,0.05,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,750.0,2.4475299956289636,FIRST_PASSAGE,1.4256502585141082e-16,91.758143447274,0.0,0.0,23.6484168460252,A_T=-A_K*dln(K_FP)/dln(T)
P25_TJBS_S_047409,P25_TRANSFER_V1_RANK1,UNIT_ACTION,0.05,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,775.0,2.4270832651930254,FIRST_PASSAGE,4.236418279555369e-16,90.78700663729985,0.0,0.0,23.093119521597135,A_T=-A_K*dln(K_FP)/dln(T)
P25_TJBS_S_047409,P25_TRANSFER_V1_RANK1,UNIT_ACTION,0.05,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,800.0,2.407671071975887,FIRST_PASSAGE,1.175847949956421e-15,89.71643337939568,0.0,0.0,22.54750140302633,A_T=-A_K*dln(K_FP)/dln(T)
P25_TJBS_S_047409,P25_TRANSFER_V1_RANK1,UNIT_ACTION,0.05,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,825.0,2.3892381161768843,FIRST_PASSAGE,3.0674118464492183e-15,88.69029268888443,0.0,0.0,22.03330409754836,A_T=-A_K*dln(K_FP)/dln(T)
P25_TJBS_S_047409,P25_TRANSFER_V1_RANK1,UNIT_ACTION,0.05,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,850.0,2.3716752532368557,FIRST_PASSAGE,7.561967906087861e-15,87.62723333905507,0.0,0.0,21.535294029410956,A_T=-A_K*dln(K_FP)/dln(T)
P25_TJBS_S_047409,P25_TRANSFER_V1_RANK1,UNIT_ACTION,0.05,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,875.0,2.3549312110855634,FIRST_PASSAGE,1.7703108127514135e-14,86.60275468457634,0.0,0.0,21.04869835745694,A_T=-A_K*dln(K_FP)/dln(T)
P25_TJBS_S_047409,P25_TRANSFER_V1_RANK1,UNIT_ACTION,0.05,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,900.0,2.33894991528877,FIRST_PASSAGE,3.9526641433034486e-14,85.64458257795147,0.0,0.0,20.632075702776717,A_T=-A_K*dln(K_FP)/dln(T)
P25_TJBS_S_047409,P25_TRANSFER_V1_RANK1,UNIT_ACTION,0.05,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,925.0,2.3236130098210617,FIRST_PASSAGE,8.449176516212183e-14,84.56144941142692,0.0,0.0,20.197415717505613,A_T=-A_K*dln(K_FP)/dln(T)
P25_TJBS_S_047409,P25_TRANSFER_V1_RANK1,UNIT_ACTION,0.05,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,950.0,2.3089349453698205,FIRST_PASSAGE,1.735118093967592e-13,83.56138346136783,0.0,0.0,19.76949447511416,A_T=-A_K*dln(K_FP)/dln(T)
P25_TJBS_S_047409,P25_TRANSFER_V1_RANK1,UNIT_ACTION,0.05,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,975.0,2.2948491108923212,FIRST_PASSAGE,3.4337659857999847e-13,82.57858703586926,0.0,0.0,19.370098446403276,A_T=-A_K*dln(K_FP)/dln(T)
P25_TJBS_S_047409,P25_TRANSFER_V1_RANK1,UNIT_ACTION,0.05,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,1000.0,2.2813181147541073,FIRST_PASSAGE,6.566692005183978e-13,81.62399372998375,0.0,0.0,18.98343292688952,A_T=-A_K*dln(K_FP)/dln(T)
P25_TJBS_S_047409,P25_TRANSFER_V1_RANK1,UNIT_ACTION,0.05,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,1025.0,2.268309502046837,FIRST_PASSAGE,1.2165967069873136e-12,80.7102777363458,0.0,0.0,18.636156098364438,A_T=-A_K*dln(K_FP)/dln(T)
P25_TJBS_S_047409,P25_TRANSFER_V1_RANK1,UNIT_ACTION,0.05,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,1050.0,2.2557597774079516,FIRST_PASSAGE,2.1885175566890427e-12,79.75018493147246,0.0,0.0,18.28728631017142,A_T=-A_K*dln(K_FP)/dln(T)
P25_TJBS_S_047409,P25_TRANSFER_V1_RANK1,UNIT_ACTION,0.05,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,1075.0,2.2436687364593557,FIRST_PASSAGE,3.830505335700005e-12,78.83158403553826,0.0,0.0,17.93715464710177,A_T=-A_K*dln(K_FP)/dln(T)
P25_TJBS_S_047409,P25_TRANSFER_V1_RANK1,UNIT_ACTION,0.05,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,1100.0,2.232006289812955,FIRST_PASSAGE,6.535465157868347e-12,77.94626893032657,0.0,0.0,17.610008421389445,A_T=-A_K*dln(K_FP)/dln(T)
P25_TJBS_S_047409,P25_TRANSFER_V1_RANK1,UNIT_ACTION,0.05,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,1125.0,2.220740031414714,FIRST_PASSAGE,1.088804553043563e-11,77.07363287924194,0.0,0.0,17.29460217666291,A_T=-A_K*dln(K_FP)/dln(T)
P25_TJBS_S_047409,P25_TRANSFER_V1_RANK1,UNIT_ACTION,0.05,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,1150.0,2.2098519765993143,FIRST_PASSAGE,1.7739972988640376e-11,76.22724581116816,0.0,0.0,16.976038522365403,A_T=-A_K*dln(K_FP)/dln(T)
P25_TJBS_S_047409,P25_TRANSFER_V1_RANK1,UNIT_ACTION,0.05,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,1175.0,2.19933570568542,FIRST_PASSAGE,2.8307830868213936e-11,75.44522917032043,0.0,0.0,16.71186080081313,A_T=-A_K*dln(K_FP)/dln(T)
P25_TJBS_S_047409,P25_TRANSFER_V1_RANK1,UNIT_ACTION,0.05,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,1200.0,2.189116191689319,FIRST_PASSAGE,4.4296195349317945e-11,74.58092871884413,0.0,0.0,16.49890176366091,A_T=-A_K*dln(K_FP)/dln(T)
P25_TJBS_S_047409,P25_TRANSFER_V1_RANK1,SEED_1720,0.0005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,300.0,3.1650363962721078,FIRST_PASSAGE,1.6857983586151972e-35,73.9208276850986,0.0,0.0,41.472557118237326,A_T=-A_K*dln(K_FP)/dln(T)
P25_TJBS_S_047409,P25_TRANSFER_V1_RANK1,SEED_1720,0.0005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,325.0,3.0260476955454774,FIRST_PASSAGE,1.1187833212127374e-32,87.46281530072115,0.0,0.0,45.044760869460276,A_T=-A_K*dln(K_FP)/dln(T)
P25_TJBS_S_047409,P25_TRANSFER_V1_RANK1,SEED_1720,0.0005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,350.0,2.9219419266026248,FIRST_PASSAGE,2.9448597746529694e-30,95.78068157768298,0.0,0.0,42.776531441227455,A_T=-A_K*dln(K_FP)/dln(T)
P25_TJBS_S_047409,P25_TRANSFER_V1_RANK1,SEED_1720,0.0005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,375.0,2.837979748913737,FIRST_PASSAGE,3.6913802176044453e-28,100.69439543175261,0.0,0.0,40.8844806732073,A_T=-A_K*dln(K_FP)/dln(T)
P25_TJBS_S_047409,P25_TRANSFER_V1_RANK1,SEED_1720,0.0005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,400.0,2.7673452323692804,FIRST_PASSAGE,2.5303521868189463e-26,103.54074890200265,0.0,0.0,39.27220754998147,A_T=-A_K*dln(K_FP)/dln(T)
P25_TJBS_S_047409,P25_TRANSFER_V1_RANK1,SEED_1720,0.0005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,425.0,2.706168394709331,FIRST_PASSAGE,1.054687383271066e-24,104.78457279755192,0.0,0.0,37.77314588215715,A_T=-A_K*dln(K_FP)/dln(T)
P25_TJBS_S_047409,P25_TRANSFER_V1_RANK1,SEED_1720,0.0005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,450.0,2.6521588861773977,FIRST_PASSAGE,2.9036709977730956e-23,105.07096847202125,0.0,0.0,36.407849771137414,A_T=-A_K*dln(K_FP)/dln(T)
P25_TJBS_S_047409,P25_TRANSFER_V1_RANK1,SEED_1720,0.0005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,475.0,2.603758610495042,FIRST_PASSAGE,5.636967484759478e-22,104.67620570686177,0.0,0.0,35.150377651884305,A_T=-A_K*dln(K_FP)/dln(T)
P25_TJBS_S_047409,P25_TRANSFER_V1_RANK1,SEED_1720,0.0005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,500.0,2.5598984894429697,FIRST_PASSAGE,8.131202978915177e-21,103.8709998180516,0.0,0.0,34.02748714138924,A_T=-A_K*dln(K_FP)/dln(T)
P25_TJBS_S_047409,P25_TRANSFER_V1_RANK1,SEED_1720,0.0005,FRACTURE_ACCESSIBLE,FINAL_20000_POINT_LOG_K,525.0,2.5197298349102595,FIRST_PASSAGE,9.092415230460251e-20,102.55398242390163,0.0,0.0,32.9221708520049,A_T=-A_K*dln(K_FP)/dln(T)
