seed,protocol,row_name,cohesion,Kmax_Pa_sqrt_m,R,frequency_Hz,canonical_job_key,n_accepted_events,censored,censor_reason,cumulative_extension_m,terminal_cumulative_cycles,max_event_cumulative_cycles,cycle_horizon,hit_cycle_horizon
1001723,D2_confirm,COMPETING_REVERSIBLE,zero,21000000.0,-0.5,1000.0,0495343057ab9702c25f2cddda7f3800170510e6d1343fb2cd3f9ad37bf8b5c2,30,False,,0.00015000000000000007,401.64356792347525,401.64356792347525,1000000000000.0,False
1001723,D2_confirm,COMPETING_REVERSIBLE,zero,15000000.0,-0.5,1000.0,5435223ddfd80ca3edbcb3268057c4f802140ec31d88145ec160a9e0ce878ca3,30,False,,0.00015000000000000007,686.435051273644,686.435051273644,1000000000000.0,False
1001723,D2_confirm,COMPETING_REVERSIBLE,zero,18000000.0,-0.5,1000.0,5eb8a58affabfe51ded52536dd0f78d3e076d1778391def69f736bc921561fb6,30,False,,0.00015000000000000007,473.3323853703937,473.3323853703937,1000000000000.0,False
1720,D3,COMPETING_REVERSIBLE,finite,15000000.0,-0.5,316.22776601683796,246559c1960c83ca01755a208d2e67606eb4c3c9e9cbc3878e9e4a971b375fc1,30,False,,0.00015000000000000007,185.95510393517233,185.95510393517233,1000000000000.0,False
1720,D3,COMPETING_REVERSIBLE,finite,24300000.0,-0.5,316.22776601683796,3b5371f8d4e4249b9219dea2c390ab5501720e72487b471fd709f43b4ae1c78e,30,False,,0.00015000000000000007,87.41738010446566,87.41738010446566,1000000000000.0,False
1720,D3,COMPETING_REVERSIBLE,finite,21000000.0,-0.5,316.22776601683796,b83c0d0af945f1410eff09d565bfed853f9f4f9f37697ebb437cc706cdde5a62,30,False,,0.00015000000000000007,98.22367687587297,98.22367687587297,1000000000000.0,False
1720,D3,COMPETING_REVERSIBLE,finite,18000000.0,-0.5,316.22776601683796,daa359f07bd71cd4c4761c5e517ee0f4a7a660c2e18b88efb733199ed3f4383a,30,False,,0.00015000000000000007,118.1422256574908,118.1422256574908,1000000000000.0,False
1720,D3,COMPETING_REVERSIBLE,finite,12000000.0,-0.5,316.22776601683796,e1ddc131888f6096e9ea6909b6e34b5988b4a9c673c0ae406b040b54ad61b24c,30,False,,0.00015000000000000007,4038.654201323441,4038.654201323441,1000000000000.0,False
1720,D3,COMPETING_REVERSIBLE,zero,18000000.0,-0.5,316.22776601683796,32ff68fb0cd7925e607c02b4f2525cfdbe53a89f7a748e7fe1019bec999c7623,30,False,,0.00015000000000000007,112.01699445617693,112.01699445617693,1000000000000.0,False
1720,D3,COMPETING_REVERSIBLE,zero,12000000.0,-0.5,316.22776601683796,8904cd785db33ee20f8b68e52aa9d8dab9bbe0777f5dd636211c5fc767483dd5,30,False,,0.00015000000000000007,1616.5560641222758,1616.5560641222758,1000000000000.0,False
1720,D3,COMPETING_REVERSIBLE,zero,24300000.0,-0.5,316.22776601683796,e4ae105ab0463af6eadb1c61498e6ea3a0199ee3cc3638e18f3fba09f9d517d4,30,False,,0.00015000000000000007,85.3710855313116,85.3710855313116,1000000000000.0,False
1720,D3,COMPETING_REVERSIBLE,zero,21000000.0,-0.5,316.22776601683796,f0ac181728b90039d8c03eeb467ede74e39ad1a5c3b6cdc7282c68efb5b19526,30,False,,0.00015000000000000007,95.05139878868978,95.05139878868978,1000000000000.0,False
1720,D3,COMPETING_REVERSIBLE,zero,15000000.0,-0.5,316.22776601683796,f9b23ce6e9e1ca9abac75b37a6afb2d340110009f85c0147ae3b3e1c9891c831,30,False,,0.00015000000000000007,162.44903942686145,162.44903942686145,1000000000000.0,False
1001723,D3_confirm,COMPETING_REVERSIBLE,finite,15000000.0,-0.5,316.22776601683796,7cfc9c9d3658ca539b37d959d6e3bc67788fe7829597228e5a7da8e17349a0eb,30,False,,0.00015000000000000007,248.3668407747624,248.3668407747624,1000000000000.0,False
1001723,D3_confirm,COMPETING_REVERSIBLE,finite,18000000.0,-0.5,316.22776601683796,ac5de4e775b47e78afcd962f1b7d2b3d1ef51921f40dedaa81926c8c9fad4695,30,False,,0.00015000000000000007,157.83911064999432,157.83911064999432,1000000000000.0,False
1001723,D3_confirm,COMPETING_REVERSIBLE,finite,21000000.0,-0.5,316.22776601683796,ce185a54cbe9ffcd29aac26978eba70521695b3c3bd7050fffad412b4269d03d,30,False,,0.00015000000000000007,131.24688141238542,131.24688141238542,1000000000000.0,False
1001723,D3_confirm,COMPETING_REVERSIBLE,zero,15000000.0,-0.5,316.22776601683796,3d75dca58f846a36e582aff63d8c84f57a58ba35eb6c3465d4683c502922d2a5,30,False,,0.00015000000000000007,217.06982277991833,217.06982277991833,1000000000000.0,False
1001723,D3_confirm,COMPETING_REVERSIBLE,zero,21000000.0,-0.5,316.22776601683796,5d3f1040a83c867c616aecf5e5f15422a453799d4442f07f01b859fa0f6652a9,30,False,,0.00015000000000000007,127.01084821947268,127.01084821947268,1000000000000.0,False
1001723,D3_confirm,COMPETING_REVERSIBLE,zero,18000000.0,-0.5,316.22776601683796,78d75b0fe736177d1e1b701c4f9bc7452328191caad0cbc397f33fd407fa6e60,30,False,,0.00015000000000000007,149.68084280910057,149.68084280910057,1000000000000.0,False
1720,D5,PASSIVATION_LIMITED,finite,21000000.0,-0.5,1000.0,00d728b3d1512e8ee581723cf3c733ce6a4a882feb5849e715f077fa131542e7,30,False,,0.00015000000000000007,319.99621794138085,319.99621794138085,1000000000000.0,False
1720,D5,PASSIVATION_LIMITED,finite,15000000.0,-0.5,1000.0,12a1e3ae73ec753e9be281686d7bdf79daa3e15c9891b838f4ce4a56734eb462,30,False,,0.00015000000000000007,686.1666698423913,686.1666698423913,1000000000000.0,False
1720,D5,PASSIVATION_LIMITED,finite,12000000.0,-0.5,1000.0,1d8ee217debe56611118f3640e014856b2566549090eeb3d4a6ce995b368f61a,30,False,,0.00015000000000000007,79026.53421768977,79026.53421768977,1000000000000.0,False
1720,D5,PASSIVATION_LIMITED,finite,24300000.0,-0.5,1000.0,34fb6d57084b8860cfd438315bfd7617aca9693f95d4f88859509095d5393289,30,False,,0.00015000000000000007,282.4341041324153,282.4341041324153,1000000000000.0,False
1720,D5,PASSIVATION_LIMITED,finite,18000000.0,-0.5,1000.0,a16d5bf067f24241d7edfd1e3ed6849134b7e739b8e1d69ba4482577ea3b87f8,30,False,,0.00015000000000000007,391.52007390779585,391.52007390779585,1000000000000.0,False
1720,D5,PASSIVATION_LIMITED,zero,21000000.0,-0.5,1000.0,74dd992eca429f995930ffb863a045a489898b3e5ce02e9c3fbd71513c5d4102,30,False,,0.00015000000000000007,300.5789149572292,300.5789149572292,1000000000000.0,False
1720,D5,PASSIVATION_LIMITED,zero,24300000.0,-0.5,1000.0,acd005fcfeb8219cfcef1bc65fa2173559663d3c859aba7cd4b18e6e88cdc78e,30,False,,0.00015000000000000007,269.9670765999904,269.9670765999904,1000000000000.0,False
1720,D5,PASSIVATION_LIMITED,zero,12000000.0,-0.5,1000.0,cc30ed549f1fffe360ac227677ef3bd2a96556dc5e52e55dfad52e5d6edbdf01,30,False,,0.00015000000000000007,5111.999127937246,5111.999127937246,1000000000000.0,False
1720,D5,PASSIVATION_LIMITED,zero,15000000.0,-0.5,1000.0,cd34961bdcf5d123ef4d595ecea58e872b33af3adaad9046de1d2c087eba74e9,30,False,,0.00015000000000000007,513.7089682953762,513.7089682953762,1000000000000.0,False
1720,D5,PASSIVATION_LIMITED,zero,18000000.0,-0.5,1000.0,d56961c08afe7b57c60a9a1f1c828da0ce07c93bee766d2ad446f1cb118fdccd,30,False,,0.00015000000000000007,354.22883912797374,354.22883912797374,1000000000000.0,False
1001723,D5_confirm,PASSIVATION_LIMITED,finite,15000000.0,-0.5,1000.0,3febb3ae300ffd16f6660ed1e96ea5489e80bba8793b45c1897596c77804160c,30,False,,0.00015000000000000007,915.8280486368747,915.8280486368747,1000000000000.0,False
1001723,D5_confirm,PASSIVATION_LIMITED,finite,18000000.0,-0.5,1000.0,80a1e60bf48728accce86c2e1b6173901da6a9b6ec5c7e8ce150a4d01abcace5,30,False,,0.00015000000000000007,522.9786903863774,522.9786903863774,1000000000000.0,False
1001723,D5_confirm,PASSIVATION_LIMITED,finite,21000000.0,-0.5,1000.0,b68758849f3fda0801c22ce1cc2c44f4683c1764c17328f3005d15b8ab0edb62,30,False,,0.00015000000000000007,427.4273416098637,427.4273416098637,1000000000000.0,False
1001723,D5_confirm,PASSIVATION_LIMITED,zero,18000000.0,-0.5,1000.0,0b41425b21f1e551c90de2fb206c70b0f6dba9ddffe6ed770ea86be159d2f933,30,False,,0.00015000000000000007,473.3323853703937,473.3323853703937,1000000000000.0,False
1001723,D5_confirm,PASSIVATION_LIMITED,zero,15000000.0,-0.5,1000.0,779e5890248fff1994e9a891208571ace3f2bf1028bfa9fbe8f7033c0055f36c,30,False,,0.00015000000000000007,686.435051273644,686.435051273644,1000000000000.0,False
1001723,D5_confirm,PASSIVATION_LIMITED,zero,21000000.0,-0.5,1000.0,8001e2596deb0a5622513fc9d5bfe03d2f22bc56720741fae82590f38445dee1,30,False,,0.00015000000000000007,401.64356792347525,401.64356792347525,1000000000000.0,False
1720,D6_conditional_persistent,COMPETING_PERSISTENT,finite,12000000.0,-0.5,316.22776601683796,1b2d517b688e54687a05558a2f49fe493956722c26e77fef95c55c970a8959d9,30,False,,0.00015000000000000007,24957.798978517058,24957.798978517058,1000000000000.0,False
1720,D6_conditional_persistent,COMPETING_PERSISTENT,finite,15000000.0,-0.5,316.22776601683796,1e92a9316a4609f46240509e4e0081be71ff5e2b608a7c0e15e2165cad9fb448,30,False,,0.00015000000000000007,216.3886401522082,216.3886401522082,1000000000000.0,False
1720,D6_conditional_persistent,COMPETING_PERSISTENT,finite,24300000.0,-0.5,316.22776601683796,664f942742a6485fa18022e61b67fdc37a67e9f049f40605092d4bb7273c3f96,30,False,,0.00015000000000000007,89.21775971414594,89.21775971414594,1000000000000.0,False
1720,D6_conditional_persistent,COMPETING_PERSISTENT,finite,21000000.0,-0.5,316.22776601683796,a2c4082fb5decb2fb83c06d51a22914ef4718b024c254fd370e562848d38a782,30,False,,0.00015000000000000007,100.94019072435303,100.94019072435303,1000000000000.0,False
1720,D6_conditional_persistent,COMPETING_PERSISTENT,finite,18000000.0,-0.5,316.22776601683796,e47895bf415cfb41c1a49273c67047673adc35fb93ecce10607aa621609fea2c,30,False,,0.00015000000000000007,123.60825124503515,123.60825124503515,1000000000000.0,False
1720,D6_conditional_persistent,COMPETING_PERSISTENT,zero,18000000.0,-0.5,316.22776601683796,211ac7fe0e6d98b5624812f2f7815f6281ce5888c5d8527f624229d6696bfc49,30,False,,0.00015000000000000007,112.01699445617693,112.01699445617693,1000000000000.0,False
1720,D6_conditional_persistent,COMPETING_PERSISTENT,zero,15000000.0,-0.5,316.22776601683796,4c0ba15946ff89f23d378a726545540d70ffa950067ccd5c9d31a29fe84b7d79,30,False,,0.00015000000000000007,162.44903942686145,162.44903942686145,1000000000000.0,False
1720,D6_conditional_persistent,COMPETING_PERSISTENT,zero,24300000.0,-0.5,316.22776601683796,ad73e6e3edaaac94dd645190a77117b316094e6ba1d33e06133ade5d3deec8b7,30,False,,0.00015000000000000007,85.3710855313116,85.3710855313116,1000000000000.0,False
1720,D6_conditional_persistent,COMPETING_PERSISTENT,zero,21000000.0,-0.5,316.22776601683796,e15f9e37cac25967be6fddf7691621dd72c2205b78b3ae9c0da2f823620bdddf,30,False,,0.00015000000000000007,95.05139878868978,95.05139878868978,1000000000000.0,False
1720,D6_conditional_persistent,COMPETING_PERSISTENT,zero,12000000.0,-0.5,316.22776601683796,ffd86be4be9ecabb0a043a5eef73fbe661de22d985bf7308cecbb238024d69c7,30,False,,0.00015000000000000007,1616.5560641222758,1616.5560641222758,1000000000000.0,False
1001723,D6_confirm,COMPETING_PERSISTENT,finite,18000000.0,-0.5,316.22776601683796,a0bfc293d98a48e8c995defba38e6a448fa60a91dda9b7b98067ffc13b306213,30,False,,0.00015000000000000007,165.27307835840884,165.27307835840884,1000000000000.0,False
1001723,D6_confirm,COMPETING_PERSISTENT,finite,15000000.0,-0.5,316.22776601683796,eb5041ec66c836da76e1e196a5de7c63e2c3908252d4d4c1a562bcce75b3c525,30,False,,0.00015000000000000007,288.74696602228664,288.74696602228664,1000000000000.0,False
1001723,D6_confirm,COMPETING_PERSISTENT,finite,21000000.0,-0.5,316.22776601683796,ecc22984515a0fb492c38f717a19620b1f813d711050a3582c481db01adf9134,30,False,,0.00015000000000000007,134.97797480139388,134.97797480139388,1000000000000.0,False
1001723,D6_confirm,COMPETING_PERSISTENT,zero,15000000.0,-0.5,316.22776601683796,51fda80481269321138c0feb9ccd33d4bc2ab9c6730892bb925023ceff299fb1,30,False,,0.00015000000000000007,217.06982277991833,217.06982277991833,1000000000000.0,False
1001723,D6_confirm,COMPETING_PERSISTENT,zero,18000000.0,-0.5,316.22776601683796,c5cf55e5e6e1f4eae3e138d21494e62b2d2a906965a9cb02e900aff8bb2b33f7,30,False,,0.00015000000000000007,149.68084280910057,149.68084280910057,1000000000000.0,False
1001723,D6_confirm,COMPETING_PERSISTENT,zero,21000000.0,-0.5,316.22776601683796,fb5b3e5d2344b1dc6b1b8baea59d33161dcad1ab1f7a88f420c29c45bae397d4,30,False,,0.00015000000000000007,127.01084821947268,127.01084821947268,1000000000000.0,False
