case_id,matrix,material_class,candidate_id,temperature_K,theta_deg,rate_tag,loading_rate_factor,seed,pf_target_status,oneD_status,comparison_status,pf_initial_onset_native_KJ_MPa_sqrt_m,oneD_initial_onset_native_KJ_MPa_sqrt_m,onset_delta_oneD_minus_PF_MPa_sqrt_m,pf_physical_avalanche_count,oneD_physical_avalanche_count,pf_largest_avalanche_fraction,oneD_largest_avalanche_fraction,pf_maximum_tip_radius_um,oneD_maximum_tip_radius_um,pf_minimum_front_width_um,oneD_minimum_front_width_um,pf_maximum_backstress_GPa,oneD_maximum_backstress_GPa,pf_mobile_state_units,oneD_mobile_state_units,eventwise_K_not_compared_as_R_curve
canonical_theta0_shared__ceramiclike__T1250K__theta0__rate1x__seed3013711,CANONICAL_ORIENTATION_AND_RATE_SHARED,ceramic-like,oneD_v2_focused_ceramic_like_0018,1250.0,0.0,rate1x,1.0,3013711,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,13.745788687732558,19.534708372151233,5.7889196844186745,1,1,1.0,1.0,1.6243562459380874,4.835551743888765,0.19504927292641602,0.07870744569532559,6.156831999358663,14.378187955278214,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_theta0_shared__ceramiclike__T1300K__theta0__rate1x__seed3014720,CANONICAL_ORIENTATION_AND_RATE_SHARED,ceramic-like,oneD_v2_focused_ceramic_like_0018,1300.0,0.0,rate1x,1.0,3014720,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,13.074507768751278,18.70486175113286,5.630353982381582,2,1,0.9496846411050017,1.0,1.8648398513797713,5.838785624617958,0.16573555702002865,0.07007519897191783,7.250175539479005,16.362346985009935,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_theta0_rate__peak__T0300K__theta0__rate100x__seed3621,CANONICAL_STRAIN_RATE,Peak,v913_zeroD_sobol_0242980,300.0,0.0,rate100x,100.0,3621,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,24.657566060064042,24.890008832413535,0.2324427723494935,1,1,1.0,1.0,1.0000000000000007,1.0000411695502023,9.99999999999781,9.854079608517392,7.952769373491985e-08,0.014868021746647206,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_theta0_rate__peak__T0600K__theta0__rate100x__seed4630,CANONICAL_STRAIN_RATE,Peak,v913_zeroD_sobol_0242980,600.0,0.0,rate100x,100.0,4630,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,23.396630806183413,33.29587537412756,9.899244567944148,1,1,1.0,1.0,1.0001093568402688,2.0464400096585393,9.625843978218619,0.3628924521027944,0.03383181482054252,2.3550933496334676,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_theta0_rate__peak__T0800K__theta0__rate100x__seed5639,CANONICAL_STRAIN_RATE,Peak,v913_zeroD_sobol_0242980,800.0,0.0,rate100x,100.0,5639,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,23.40523690497847,42.571175445658916,19.165938540680447,1,1,1.0,1.0,1.0101791005597647,3.5958340168801675,3.455020919764601,0.23049812435733086,0.3264151245091311,3.996910402887194,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_theta0_rate__peak__T0900K__theta0__rate100x__seed6648,CANONICAL_STRAIN_RATE,Peak,v913_zeroD_sobol_0242980,900.0,0.0,rate100x,100.0,6648,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,26.834417931881593,47.43061634564993,20.596198413768338,2,1,0.9477371148534149,1.0,1.0023738985542217,5.552262349388589,6.06045638448941,0.17407716366609383,0.15771850670508833,5.158933194013888,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_theta0_rate__peak__T0950K__theta0__rate100x__seed7657,CANONICAL_STRAIN_RATE,Peak,v913_zeroD_sobol_0242980,950.0,0.0,rate100x,100.0,7657,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,31.58988440082266,52.99239807640104,21.40251367557838,1,1,1.0,1.0,1.0002016433228529,12.189977821901522,9.340560800050769,0.11104010568380411,0.04594857745537193,7.696436236329857,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_theta0_rate__peak__T1000K__theta0__rate100x__seed8666,CANONICAL_STRAIN_RATE,Peak,v913_zeroD_sobol_0242980,1000.0,0.0,rate100x,100.0,8666,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,39.010782738306325,58.782068751126026,19.7712860128197,1,1,1.0,1.0,2.016480295847699,23.40497659578885,0.3681110589957769,0.07847577881289337,3.2625083022494583,11.902654426055577,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_theta0_rate__peak__T1050K__theta0__rate100x__seed9675,CANONICAL_STRAIN_RATE,Peak,v913_zeroD_sobol_0242980,1050.0,0.0,rate100x,100.0,9675,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,52.31013115835163,65.37163708232099,13.061505923969357,1,1,1.0,1.0,3.2017756981439685,41.38882911106054,0.25019301601178656,0.058449823605233875,4.801908120896204,18.361298563777794,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_theta0_rate__peak__T1100K__theta0__rate100x__seed10684,CANONICAL_STRAIN_RATE,Peak,v913_zeroD_sobol_0242980,1100.0,0.0,rate100x,100.0,10684,TARGET_REACHED,RIGHT_CENSORED_DRIVE_MAP_BOUND,MATCHED_WITH_ONED_DRIVE_MAP_BOUND,55.02754056917508,82.95177835845084,27.924237789275757,1,1,1.0,1.0,1.8995822175813775,106.77223872832658,0.39110907912523407,0.03611873853327186,3.070396120663766,23.968956858595696,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_theta0_rate__peak__T1150K__theta0__rate100x__seed11693,CANONICAL_STRAIN_RATE,Peak,v913_zeroD_sobol_0242980,1150.0,0.0,rate100x,100.0,11693,TARGET_REACHED,RIGHT_CENSORED_DRIVE_MAP_BOUND,MATCHED_WITH_ONED_DRIVE_MAP_BOUND,54.00851204011629,84.70211648877148,30.693604448655194,1,1,1.0000000000000002,1.0,3.487745449738675,114.95247904381344,0.23533861238186596,0.034798196541709826,5.105182105595791,24.94359259113956,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_theta0_rate__peak__T1200K__theta0__rate100x__seed12702,CANONICAL_STRAIN_RATE,Peak,v913_zeroD_sobol_0242980,1200.0,0.0,rate100x,100.0,12702,TARGET_REACHED,RIGHT_CENSORED_DRIVE_MAP_BOUND,MATCHED_WITH_ONED_DRIVE_MAP_BOUND,51.57968663475556,83.56327822653265,31.983591591777085,1,1,1.0,1.0,3.7782141522848143,109.23450629014613,0.22270736974082866,0.035705540889165395,5.394888013270176,24.343621656902737,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_theta0_rate__peak__T1250K__theta0__rate100x__seed13711,CANONICAL_STRAIN_RATE,Peak,v913_zeroD_sobol_0242980,1250.0,0.0,rate100x,100.0,13711,TARGET_REACHED,RIGHT_CENSORED_DRIVE_MAP_BOUND,MATCHED_WITH_ONED_DRIVE_MAP_BOUND,52.31013115835163,82.44121051339583,30.1310793550442,1,1,1.0,1.0,1.0157706513142046,103.73270494752768,2.808923436074015,0.0366491559266567,0.41061811732063425,23.7495062811519,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_theta0_rate__peak__T1300K__theta0__rate100x__seed14720,CANONICAL_STRAIN_RATE,Peak,v913_zeroD_sobol_0242980,1300.0,0.0,rate100x,100.0,14720,TARGET_REACHED,RIGHT_CENSORED_DRIVE_MAP_BOUND,MATCHED_WITH_ONED_DRIVE_MAP_BOUND,50.95142645293991,81.32763123841342,30.376204785473504,1,1,1.0,1.0,1.1290444868925902,98.41342932494254,1.024675955282227,0.03763645956502054,1.166665175230043,23.1579418811973,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_theta0_rate__dbtt__T0300K__theta0__rate100x__seed1003621,CANONICAL_STRAIN_RATE,DBTT,v913_zeroD_sobol_0202500,300.0,0.0,rate100x,100.0,1003621,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,24.113915379304192,24.406733624824994,0.2928182455208024,2,1,0.9485816751841211,1.0,1.0,1.0000002120142315,9.999999999999995,9.999295287561145,3.726799759878006e-09,0.0013938326907992741,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_theta0_rate__dbtt__T0600K__theta0__rate100x__seed1004630,CANONICAL_STRAIN_RATE,DBTT,v913_zeroD_sobol_0202500,600.0,0.0,rate100x,100.0,1004630,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,23.9650210788148,24.10792676167777,0.14290568286297045,2,1,0.94690539407077,1.0,1.0000000000000384,1.0000012258013202,9.999999999871907,9.995927626871072,6.082628817420796e-07,0.002602481029065984,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_theta0_rate__dbtt__T0800K__theta0__rate100x__seed1005639,CANONICAL_STRAIN_RATE,DBTT,v913_zeroD_sobol_0202500,800.0,0.0,rate100x,100.0,1005639,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,23.364715502460747,23.57653212950826,0.21181662704751147,1,1,1.0,1.0,1.0000000000579732,1.0131062180412933,9.99999980728267,3.208549377142903,2.3593228797328993e-05,0.2510256889331276,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_theta0_rate__dbtt__T0900K__theta0__rate100x__seed1006648,CANONICAL_STRAIN_RATE,DBTT,v913_zeroD_sobol_0202500,900.0,0.0,rate100x,100.0,1006648,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,23.020858649321333,35.92087992501872,12.900021275697384,1,1,1.0,1.0,1.0000002113044983,2.456823798641044,9.999297646389023,0.3211522680504563,0.00142437183569624,2.6448523952450116,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_theta0_rate__dbtt__T0950K__theta0__rate100x__seed1007657,CANONICAL_STRAIN_RATE,DBTT,v913_zeroD_sobol_0202500,950.0,0.0,rate100x,100.0,1007657,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,21.80505656581596,46.076618720088206,24.271562154272246,2,1,0.9521513330003324,1.0,1.0031161496326824,15.977473540058071,5.705658709382657,0.10020687058149201,0.17297380000045276,8.755940839148412,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_theta0_rate__dbtt__T1000K__theta0__rate100x__seed1008666,CANONICAL_STRAIN_RATE,DBTT,v913_zeroD_sobol_0202500,1000.0,0.0,rate100x,100.0,1008666,TARGET_REACHED,RIGHT_CENSORED_DRIVE_MAP_BOUND,MATCHED_WITH_ONED_DRIVE_MAP_BOUND,58.645668975558095,94.91074303757439,36.265074062016296,2,3,0.949925223762923,0.8461538461538461,12.751590946163276,514.4419830190427,0.1131260079047795,0.017115605235702193,10.60842478483494,66.55686797185325,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_theta0_rate__dbtt__T1050K__theta0__rate100x__seed1009675,CANONICAL_STRAIN_RATE,DBTT,v913_zeroD_sobol_0202500,1050.0,0.0,rate100x,100.0,1009675,TARGET_REACHED,RIGHT_CENSORED_DRIVE_MAP_BOUND,MATCHED_WITH_ONED_DRIVE_MAP_BOUND,58.113443383799606,94.31562721327535,36.20218382947574,1,2,1.0,0.5,14.461090433005873,57.76700407931079,0.10569980906416987,0.05147363575374826,11.3624619895618,18.32693136215535,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_theta0_rate__dbtt__T1100K__theta0__rate100x__seed1010684,CANONICAL_STRAIN_RATE,DBTT,v913_zeroD_sobol_0202500,1100.0,0.0,rate100x,100.0,1010684,TARGET_REACHED,RIGHT_CENSORED_DRIVE_MAP_BOUND,MATCHED_WITH_ONED_DRIVE_MAP_BOUND,58.42724081054391,93.08135164481028,34.654110834266376,1,2,1.0,0.5,12.2573654360458,53.81271604583012,0.11558226274968693,0.05336581545910005,10.389401562735852,17.731667886825655,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_theta0_rate__dbtt__T1150K__theta0__rate100x__seed1011693,CANONICAL_STRAIN_RATE,DBTT,v913_zeroD_sobol_0202500,1150.0,0.0,rate100x,100.0,1011693,TARGET_REACHED,RIGHT_CENSORED_DRIVE_MAP_BOUND,MATCHED_WITH_ONED_DRIVE_MAP_BOUND,57.46341103760288,91.86467293840886,34.40126190080598,2,2,0.9491872511856909,0.5,14.849137483327429,50.13737370437649,0.10420861891930006,0.05532557913017364,11.531721284934152,17.159933117965238,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_theta0_rate__dbtt__T1200K__theta0__rate100x__seed1012702,CANONICAL_STRAIN_RATE,DBTT,v913_zeroD_sobol_0202500,1200.0,0.0,rate100x,100.0,1012702,TARGET_REACHED,RIGHT_CENSORED_DRIVE_MAP_BOUND,MATCHED_WITH_ONED_DRIVE_MAP_BOUND,56.85976665209415,90.60994982168211,33.750183169587956,2,3,0.9427840648548417,0.7777777777777778,12.516902635575013,71.57230369544767,0.11427267152340075,0.04616542208293143,10.516089385322195,22.88382075808773,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_theta0_rate__dbtt__T1250K__theta0__rate100x__seed1013711,CANONICAL_STRAIN_RATE,DBTT,v913_zeroD_sobol_0202500,1250.0,0.0,rate100x,100.0,1013711,TARGET_REACHED,RIGHT_CENSORED_DRIVE_MAP_BOUND,MATCHED_WITH_ONED_DRIVE_MAP_BOUND,56.73063653452362,89.37533606372783,32.64469952920421,2,3,0.7995868022516854,0.8461538461538461,13.500937428162457,554.2318689034797,0.1096834670062193,0.016488623465529713,10.95345705541506,69.26663224419539,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_theta0_rate__dbtt__T1300K__theta0__rate100x__seed1014720,CANONICAL_STRAIN_RATE,DBTT,v913_zeroD_sobol_0202500,1300.0,0.0,rate100x,100.0,1014720,TARGET_REACHED,RIGHT_CENSORED_DRIVE_MAP_BOUND,MATCHED_WITH_ONED_DRIVE_MAP_BOUND,53.053845461839536,88.11312209868167,35.059276636842135,2,3,0.8843007507911896,0.8461538461538461,15.581840762326104,531.1515127688446,0.10155703494864805,0.01684371821016765,11.832925147197152,67.8112548333259,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_theta0_rate__weakt__T0300K__theta0__rate100x__seed2003621,CANONICAL_STRAIN_RATE,weak-T,oneD_v2_focused_weak_T_0016,300.0,0.0,rate100x,100.0,2003621,TARGET_REACHED,RIGHT_CENSORED_DRIVE_MAP_BOUND,MATCHED_WITH_ONED_DRIVE_MAP_BOUND,23.965009228870958,45.26926565378814,21.30425642491718,1,1,1.0,1.0,2.0131307457981706,56.280634504193436,0.2783897944390423,0.037708766297435276,4.30123266931661,31.869824449989004,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_theta0_rate__weakt__T0600K__theta0__rate100x__seed2004630,CANONICAL_STRAIN_RATE,weak-T,oneD_v2_focused_weak_T_0016,600.0,0.0,rate100x,100.0,2004630,TARGET_REACHED,RIGHT_CENSORED_DRIVE_MAP_BOUND,MATCHED_WITH_ONED_DRIVE_MAP_BOUND,24.632315914683925,43.577180132256196,18.94486421757227,2,1,0.9482122635993022,1.0,2.7717276882431285,390.4463635814456,0.210589693885365,0.014207172596222298,5.678334980726839,65.81435611354557,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_theta0_rate__weakt__T0800K__theta0__rate100x__seed2005639,CANONICAL_STRAIN_RATE,weak-T,oneD_v2_focused_weak_T_0016,800.0,0.0,rate100x,100.0,2005639,TARGET_REACHED,RIGHT_CENSORED_DRIVE_MAP_BOUND,MATCHED_WITH_ONED_DRIVE_MAP_BOUND,24.416499546262465,41.28997542488269,16.873475878620226,2,1,0.951913058681162,1.0,3.2163294319133366,326.8589562043701,0.1882944129959665,0.015531613206036597,6.37762958312542,60.510237852959115,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_theta0_rate__weakt__T0900K__theta0__rate100x__seed2006648,CANONICAL_STRAIN_RATE,weak-T,oneD_v2_focused_weak_T_0016,900.0,0.0,rate100x,100.0,2006648,TARGET_REACHED,RIGHT_CENSORED_DRIVE_MAP_BOUND,MATCHED_WITH_ONED_DRIVE_MAP_BOUND,24.028180309703874,40.13289239758299,16.10471208787912,1,1,1.0,1.0,2.613228069833393,53.796325689867956,0.22068776332855228,0.038585740449747795,5.444246522677233,31.145446227851572,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_theta0_rate__weakt__T0950K__theta0__rate100x__seed2007657,CANONICAL_STRAIN_RATE,weak-T,oneD_v2_focused_weak_T_0016,950.0,0.0,rate100x,100.0,2007657,TARGET_REACHED,RIGHT_CENSORED_DRIVE_MAP_BOUND,MATCHED_WITH_ONED_DRIVE_MAP_BOUND,22.49797009648091,39.5987321193035,17.10076202282259,1,1,1.0,1.0,2.6426619311629174,57.07952595925291,0.21870259525821478,0.037439212970968645,5.493664070984584,32.099249712175315,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_theta0_rate__weakt__T1000K__theta0__rate100x__seed2008666,CANONICAL_STRAIN_RATE,weak-T,oneD_v2_focused_weak_T_0016,1000.0,0.0,rate100x,100.0,2008666,TARGET_REACHED,RIGHT_CENSORED_DRIVE_MAP_BOUND,MATCHED_WITH_ONED_DRIVE_MAP_BOUND,23.852475423754885,39.11852855738402,15.266053133629132,1,1,1.0,1.0,2.666779606382623,81.57933397547836,0.21711530897012116,0.031233306733233233,5.532919326904747,38.47729812732436,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_theta0_rate__weakt__T1050K__theta0__rate100x__seed2009675,CANONICAL_STRAIN_RATE,weak-T,oneD_v2_focused_weak_T_0016,1050.0,0.0,rate100x,100.0,2009675,TARGET_REACHED,RIGHT_CENSORED_DRIVE_MAP_BOUND,MATCHED_WITH_ONED_DRIVE_MAP_BOUND,23.841102887359728,38.621314240882526,14.780211353522798,1,1,1.0,1.0,3.0479685028557366,56.853623726614416,0.19587858264024052,0.037514847709755154,6.133322351957051,30.1872432431534,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_theta0_rate__weakt__T1100K__theta0__rate100x__seed2010684,CANONICAL_STRAIN_RATE,weak-T,oneD_v2_focused_weak_T_0016,1100.0,0.0,rate100x,100.0,2010684,TARGET_REACHED,RIGHT_CENSORED_DRIVE_MAP_BOUND,MATCHED_WITH_ONED_DRIVE_MAP_BOUND,23.544640919406746,38.456285241961325,14.91164432255458,2,1,0.8869479673468037,1.0,3.51474297261851,94.79560015768796,0.17677353755895936,0.028949353415111862,6.79644141849907,41.51298620873641,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_theta0_rate__weakt__T1150K__theta0__rate100x__seed2011693,CANONICAL_STRAIN_RATE,weak-T,oneD_v2_focused_weak_T_0016,1150.0,0.0,rate100x,100.0,2011693,TARGET_REACHED,RIGHT_CENSORED_DRIVE_MAP_BOUND,MATCHED_WITH_ONED_DRIVE_MAP_BOUND,23.437656168352262,37.37509288161915,13.93743671326689,1,1,1.0,1.0,2.8024876781510795,426.32563136360153,0.20878586375016311,0.01359473487353072,5.754678230612869,72.51747621410443,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_theta0_rate__weakt__T1200K__theta0__rate100x__seed2012702,CANONICAL_STRAIN_RATE,weak-T,oneD_v2_focused_weak_T_0016,1200.0,0.0,rate100x,100.0,2012702,TARGET_REACHED,RIGHT_CENSORED_DRIVE_MAP_BOUND,MATCHED_WITH_ONED_DRIVE_MAP_BOUND,23.21661080643935,36.300379834594104,13.083769028154755,1,1,1.0,1.0,2.7188045846747024,1749.5213026081651,0.21380575090731022,0.006704962601632245,5.619612041585793,138.85344344056188,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_theta0_rate__weakt__T1250K__theta0__rate100x__seed2013711,CANONICAL_STRAIN_RATE,weak-T,oneD_v2_focused_weak_T_0016,1250.0,0.0,rate100x,100.0,2013711,TARGET_REACHED,RIGHT_CENSORED_DRIVE_MAP_BOUND,MATCHED_WITH_ONED_DRIVE_MAP_BOUND,23.129548086842757,35.23483219571338,12.105284108870624,1,1,1.0,1.0,2.971154007131785,2138.6624506122907,0.19965724034370716,0.006064043069135975,6.013153168976971,151.58358881975903,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_theta0_rate__weakt__T1300K__theta0__rate100x__seed2014720,CANONICAL_STRAIN_RATE,weak-T,oneD_v2_focused_weak_T_0016,1300.0,0.0,rate100x,100.0,2014720,TARGET_REACHED,RIGHT_CENSORED_DRIVE_MAP_BOUND,MATCHED_WITH_ONED_DRIVE_MAP_BOUND,22.612698282728974,34.17855069343058,11.565852410701606,2,1,0.9498174807106841,1.0,3.4503319454022603,57.076576444735835,0.17908112331570286,0.03744019755766456,6.709716176179157,28.476908862497066,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_theta0_rate__ceramiclike__T0300K__theta0__rate100x__seed3003621,CANONICAL_STRAIN_RATE,ceramic-like,oneD_v2_focused_ceramic_like_0018,300.0,0.0,rate100x,100.0,3003621,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,16.375035817625474,16.63168380379894,0.2566479861734656,1,1,1.0,1.0,1.0,1.0000000160176648,10.0,9.999662975976388,6.28446084324367e-14,0.0009638803575289056,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_theta0_rate__ceramiclike__T0600K__theta0__rate100x__seed3004630,CANONICAL_STRAIN_RATE,ceramic-like,oneD_v2_focused_ceramic_like_0018,600.0,0.0,rate100x,100.0,3004630,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,17.018482143890157,19.54640830111698,2.5279261572268226,2,1,0.9460878691516346,1.0,1.0000002312344465,1.358802410957313,9.995137951091593,0.25725969850345315,0.003748852045772066,3.3029288353707753,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_theta0_rate__ceramiclike__T0800K__theta0__rate100x__seed3005639,CANONICAL_STRAIN_RATE,ceramic-like,oneD_v2_focused_ceramic_like_0018,800.0,0.0,rate100x,100.0,3005639,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,15.985796568068407,25.14579603534175,9.159999467273343,1,1,1.0,1.0,1.0468296533055106,2.589114281376736,0.7105320385523978,0.12227372998168085,1.6871028173734504,7.470525101022872,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_theta0_rate__ceramiclike__T0900K__theta0__rate100x__seed3006648,CANONICAL_STRAIN_RATE,ceramic-like,oneD_v2_focused_ceramic_like_0018,900.0,0.0,rate100x,100.0,3006648,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,18.00512100647769,26.527292097197034,8.522171090719343,1,1,1.0,1.0,1.1649822230706903,3.1436827225527373,0.37923821056536183,0.1052783018380997,3.166650635639398,9.172596239980061,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_theta0_rate__ceramiclike__T0950K__theta0__rate100x__seed3007657,CANONICAL_STRAIN_RATE,ceramic-like,oneD_v2_focused_ceramic_like_0018,950.0,0.0,rate100x,100.0,3007657,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,17.89872883540217,26.167950376614765,8.269221541212595,1,1,1.0,1.0,1.2887186139893403,3.2035948093113618,0.28676566960593186,0.10383742478992984,4.18908307289593,9.244054952556395,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_theta0_rate__ceramiclike__T1000K__theta0__rate100x__seed3008666,CANONICAL_STRAIN_RATE,ceramic-like,oneD_v2_focused_ceramic_like_0018,1000.0,0.0,rate100x,100.0,3008666,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,17.75080016597683,25.316477316004082,7.565677150027252,1,1,1.0,1.0,1.5348201053732629,3.1519326235841136,0.2107380094543037,0.10507632675970867,5.701450934617091,9.138446489369025,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_theta0_rate__ceramiclike__T1050K__theta0__rate100x__seed3009675,CANONICAL_STRAIN_RATE,ceramic-like,oneD_v2_focused_ceramic_like_0018,1050.0,0.0,rate100x,100.0,3009675,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,16.78571981500003,24.460661542466724,7.674941727466695,2,1,0.5240213446628907,1.0,1.4892363989521407,3.0970555845760113,0.2203324028305509,0.10644214523906449,5.453067609496905,9.802635474958363,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_theta0_rate__ceramiclike__T1100K__theta0__rate100x__seed3010684,CANONICAL_STRAIN_RATE,ceramic-like,oneD_v2_focused_ceramic_like_0018,1100.0,0.0,rate100x,100.0,3010684,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,15.786861151728845,23.586803347035083,7.7999421953062384,2,1,0.9483765060436243,1.0,1.4581947652326415,3.232831641212909,0.22766986386994145,0.10315543075052083,5.277235768020336,11.044996681521358,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_theta0_rate__ceramiclike__T1150K__theta0__rate100x__seed3011693,CANONICAL_STRAIN_RATE,ceramic-like,oneD_v2_focused_ceramic_like_0018,1150.0,0.0,rate100x,100.0,3011693,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,15.459077373808546,22.714272727855747,7.255195354047201,1,1,1.0,1.0,1.4666762404476201,3.9159857966870275,0.22559257932659033,0.09026778736119256,5.325853327237138,12.85870384759586,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_theta0_rate__ceramiclike__T1200K__theta0__rate100x__seed3012702,CANONICAL_STRAIN_RATE,ceramic-like,oneD_v2_focused_ceramic_like_0018,1200.0,0.0,rate100x,100.0,3012702,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,15.110743328913912,21.82829425224848,6.717550923334567,1,1,1.0,1.0,1.4478010967517236,4.6253072306818455,0.23029548336216193,0.08095740011112466,5.216948836781655,14.458938323640638,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_theta0_rate__ceramiclike__T1250K__theta0__rate100x__seed3013711,CANONICAL_STRAIN_RATE,ceramic-like,oneD_v2_focused_ceramic_like_0018,1250.0,0.0,rate100x,100.0,3013711,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,14.669048695638953,20.945718961821015,6.276670266182062,1,1,1.0,1.0,1.6691856709871349,5.0750279603832835,0.18840515605895264,0.07635987968971693,6.373944301962073,14.713464158843319,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_theta0_rate__ceramiclike__T1300K__theta0__rate100x__seed3014720,CANONICAL_STRAIN_RATE,ceramic-like,oneD_v2_focused_ceramic_like_0018,1300.0,0.0,rate100x,100.0,3014720,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,13.944040846924409,20.058159155379368,6.114118308454959,2,1,0.9496846411050017,1.0,1.943234153482927,6.576112224966332,0.15870066169961838,0.06527820255179313,7.571648314485625,17.498512277808405,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
