case_id,matrix,material_class,candidate_id,temperature_K,theta_deg,rate_tag,loading_rate_factor,seed,is_orientation_matrix_case,is_rate_matrix_case,target_extension_um,achieved_extension_um,target_status,numerical_event_count,physical_avalanche_count,largest_avalanche_extension_um,largest_avalanche_fraction,initial_onset_native_KJ_MPa_sqrt_m,final_reinitiation_native_KJ_MPa_sqrt_m,delta_K_reinit_MPa_sqrt_m,maximum_tip_radius_um,minimum_front_width_um,maximum_mobile_count,maximum_retained_count,maximum_backstress_GPa,maximum_absolute_shielding_MPa_sqrt_m,steps_sha256
canonical_theta0_rate__peak__T1050K__theta0__rate100x__seed9675,CANONICAL_STRAIN_RATE,Peak,v913_zeroD_sobol_0242980,1050.0,0.0,rate100x,100.0,9675,False,True,1000.0,1000.203110835197,TARGET_REACHED,225,1,1000.203110835197,1.0,52.31013115835163,nan,nan,3.2017756981439685,0.25019301601178656,7045.590106536737,253.05355690813224,4.801908120896204,0.0278694758718431,4f15f997015f207666a2d63cf087697dea03a170ef4284dc2292f16d956218f6
canonical_theta0_rate__peak__T1100K__theta0__rate100x__seed10684,CANONICAL_STRAIN_RATE,Peak,v913_zeroD_sobol_0242980,1100.0,0.0,rate100x,100.0,10684,False,True,1000.0,1016.280231244603,TARGET_REACHED,196,1,1016.280231244603,1.0,55.02754056917508,nan,nan,1.8995822175813775,0.39110907912523407,996.9006222425121,1671.3872293589152,3.070396120663766,0.18416189361470756,0a69ad79da789b602e5b894eae9bdf4b50736f6f5ce57c6afa9d755912744ff2
canonical_theta0_rate__peak__T1150K__theta0__rate100x__seed11693,CANONICAL_STRAIN_RATE,Peak,v913_zeroD_sobol_0242980,1150.0,0.0,rate100x,100.0,11693,False,True,1000.0,1012.3916445221486,TARGET_REACHED,211,1,1012.3916445221487,1.0000000000000002,54.00851204011629,nan,nan,3.487745449738675,0.23533861238186596,7528.7638660716,673.5351292233481,5.105182105595791,0.07473421525897692,405c9727b183a7d4ee8fc18173e7d296bddac362f0a5f8cd4817a04c3174dfb5
canonical_theta0_rate__peak__T1200K__theta0__rate100x__seed12702,CANONICAL_STRAIN_RATE,Peak,v913_zeroD_sobol_0242980,1200.0,0.0,rate100x,100.0,12702,False,True,1000.0,1005.2877647058981,TARGET_REACHED,183,1,1005.2877647058981,1.0,51.57968663475556,nan,nan,3.7782141522848143,0.22270736974082866,8221.995410825188,1141.6962089134786,5.394888013270176,0.12766956844085914,6636ea46c4df5a3ea47f3e80f5671a849b550a8c48117c179b17fa5fe738369a
canonical_theta0_rate__peak__T1250K__theta0__rate100x__seed13711,CANONICAL_STRAIN_RATE,Peak,v913_zeroD_sobol_0242980,1250.0,0.0,rate100x,100.0,13711,False,True,1000.0,1001.0997928055303,TARGET_REACHED,209,1,1001.0997928055303,1.0,52.31013115835163,nan,nan,1.0157706513142046,2.808923436074015,2.2205653048768688,46.114574183023755,0.41061811732063425,0.0051966787401435035,a001d8873397d0b64d64cd94d27fbc9758b16ccb1f86db973e37f07101aa880a
canonical_theta0_rate__peak__T1300K__theta0__rate100x__seed14720,CANONICAL_STRAIN_RATE,Peak,v913_zeroD_sobol_0242980,1300.0,0.0,rate100x,100.0,14720,False,True,1000.0,1000.5888159289698,TARGET_REACHED,174,1,1000.5888159289698,1.0,50.95142645293991,nan,nan,1.1290444868925902,1.024675955282227,11.772281204169145,343.5455683317927,1.166665175230043,0.04112016702531895,2be3799ec1b9af10d13ad5ff5fd8638ea536f8c3742c86a8b7d75fc2217a653c
canonical_theta0_rate__dbtt__T0300K__theta0__rate100x__seed1003621,CANONICAL_STRAIN_RATE,DBTT,v913_zeroD_sobol_0202500,300.0,0.0,rate100x,100.0,1003621,False,True,1000.0,1006.9175877122445,TARGET_REACHED,204,2,955.1435721244351,0.9485816751841211,24.113915379304192,24.164674113259483,0.05075873395529129,1.0,9.999999999999995,2.3126108314897423e-15,2.3470138277780182e-15,3.726799759878006e-09,2.583820479968728e-19,cad7a111f664784825323280aa504b2c07363703fe1d3791de8a9bac133cc8b6
canonical_theta0_rate__dbtt__T0600K__theta0__rate100x__seed1004630,CANONICAL_STRAIN_RATE,DBTT,v913_zeroD_sobol_0202500,600.0,0.0,rate100x,100.0,1004630,False,True,1000.0,1002.9838218043412,TARGET_REACHED,190,2,949.7307910322467,0.94690539407077,23.9650210788148,24.001972237416485,0.03695115860168485,1.0000000000000384,9.999999999871907,3.639701423958926e-13,1.20098023487089e-10,6.082628817420796e-07,1.6280582022833425e-14,a19d8352f882c2b055b1e624ea1ae90d849f3f6d120201d62c6e08cb7543c305
canonical_theta0_rate__dbtt__T0800K__theta0__rate100x__seed1005639,CANONICAL_STRAIN_RATE,DBTT,v913_zeroD_sobol_0202500,800.0,0.0,rate100x,100.0,1005639,False,True,1000.0,1010.7901267417702,TARGET_REACHED,230,1,1010.7901267417702,1.0,23.364715502460747,nan,nan,1.0000000000579732,9.99999980728267,7.678000025206038e-20,1.7862371418568073e-07,2.3593228797328993e-05,2.42025987805845e-11,f9b0eb387bbd8f54f60a29c62627db8a01c585211b9908e61865ae39ab75ccc2
canonical_theta0_rate__dbtt__T0900K__theta0__rate100x__seed1006648,CANONICAL_STRAIN_RATE,DBTT,v913_zeroD_sobol_0202500,900.0,0.0,rate100x,100.0,1006648,False,True,1000.0,1001.587574199563,TARGET_REACHED,197,1,1001.587574199563,1.0,23.020858649321333,nan,nan,1.0000002113044983,9.999297646389023,5.479244377565858e-19,0.0006861605867478201,0.00142437183569624,9.526290382819754e-08,a0095078ccee4269965e33d9fed01871fb199bc6fb0d96eec84e17ad353c349f
canonical_theta0_rate__dbtt__T0950K__theta0__rate100x__seed1007657,CANONICAL_STRAIN_RATE,DBTT,v913_zeroD_sobol_0202500,950.0,0.0,rate100x,100.0,1007657,False,True,1000.0,1000.7010524480751,TARGET_REACHED,204,2,952.8188410232702,0.9521513330003324,21.80505656581596,22.924815001847314,1.1197584360313542,1.0031161496326824,5.705658709382657,2.3631411135798623e-12,10.055297678315913,0.17297380000045276,0.001383835849223874,2502bcdd730c8502102649292a54f4bfa926ac0e2e7178d92e55ee6637ef46e6
canonical_theta0_rate__dbtt__T1000K__theta0__rate100x__seed1008666,CANONICAL_STRAIN_RATE,DBTT,v913_zeroD_sobol_0202500,1000.0,0.0,rate100x,100.0,1008666,False,True,1000.0,1001.089783124754,TARGET_REACHED,208,2,950.960436241558,0.949925223762923,58.645668975558095,49.228146576199535,-9.41752239935856,12.751590946163276,0.1131260079047795,0.10796778203740531,44414.73340860694,10.60842478483494,4.665942736387342,83ff34e25b23921400f18f883273a829253c876a6d5089c7d0043127d7c9d406
canonical_theta0_rate__dbtt__T1050K__theta0__rate100x__seed1009675,CANONICAL_STRAIN_RATE,DBTT,v913_zeroD_sobol_0202500,1050.0,0.0,rate100x,100.0,1009675,False,True,1000.0,1001.6035727935886,TARGET_REACHED,212,1,1001.6035727935886,1.0,58.113443383799606,nan,nan,14.461090433005873,0.10569980906416987,2.0698280424094608e-08,51613.87213377055,11.3624619895618,4.177857924290429,e08f75fad655773219cde484da9bf4198160d9c4795262e066c21b160adb9157
canonical_theta0_rate__dbtt__T1100K__theta0__rate100x__seed1010684,CANONICAL_STRAIN_RATE,DBTT,v913_zeroD_sobol_0202500,1100.0,0.0,rate100x,100.0,1010684,False,True,1000.0,1002.9830165158419,TARGET_REACHED,191,1,1002.9830165158419,1.0,58.42724081054391,nan,nan,12.2573654360458,0.11558226274968693,1.7439560908555417e-08,43937.7962364843,10.389401562735852,4.105835878143412,82839a4e153af0269bbeebbe9d218e982f76f9f151fb8f2c8840e819aa1a162e
canonical_theta0_rate__dbtt__T1150K__theta0__rate100x__seed1011693,CANONICAL_STRAIN_RATE,DBTT,v913_zeroD_sobol_0202500,1150.0,0.0,rate100x,100.0,1011693,False,True,1000.0,1004.5737824777509,TARGET_REACHED,193,2,953.5286272032686,0.9491872511856909,57.46341103760288,53.32960068832129,-4.133810349281589,14.849137483327429,0.10420861891930006,2.063734428007562e-08,52508.680038406674,11.531721284934152,4.039538714730061,201a64dc5db3bcf82ffae6c6b5dec9b4e058079b51783cb71e692ae0212ad9f3
canonical_theta0_rate__dbtt__T1200K__theta0__rate100x__seed1012702,CANONICAL_STRAIN_RATE,DBTT,v913_zeroD_sobol_0202500,1200.0,0.0,rate100x,100.0,1012702,False,True,1000.0,1007.6578665257346,TARGET_REACHED,189,2,950.0037793860895,0.9427840648548417,56.85976665209415,53.36841340702721,-3.4913532450669393,12.516902635575013,0.11427267152340075,1.7447291613771172e-08,44789.64604992805,10.516089385322195,3.8301090640894224,98408ca5bdbb93b971a04aa1394c280dc38f2db03bc36127094dfc4037984818
canonical_theta0_rate__dbtt__T1250K__theta0__rate100x__seed1013711,CANONICAL_STRAIN_RATE,DBTT,v913_zeroD_sobol_0202500,1250.0,0.0,rate100x,100.0,1013711,False,True,1000.0,1004.6916856759267,TARGET_REACHED,183,2,803.3382121984697,0.7995868022516854,56.73063653452362,51.64174498963321,-5.088891544890409,13.500937428162457,0.1096834670062193,1.856369635976182e-08,48031.40487259916,10.95345705541506,3.9375023749087554,db8e900ed017af67767dde9e2c1997c8ba1df13ae6ce3e68c2a1b591f60fd733
canonical_theta0_rate__dbtt__T1300K__theta0__rate100x__seed1014720,CANONICAL_STRAIN_RATE,DBTT,v913_zeroD_sobol_0202500,1300.0,0.0,rate100x,100.0,1014720,False,True,1000.0,1005.2904670500016,TARGET_REACHED,193,2,888.979114775542,0.8843007507911896,53.053845461839536,58.68284167358387,5.628996211744337,15.581840762326104,0.10155703494864805,2.1138475861088698e-08,55106.42916225821,11.832925147197152,3.637408684490583,eff198c91317c45cbb9df2f37f4a776ab635804177bcbf8450446d4c4395176b
canonical_theta0_rate__weakt__T0300K__theta0__rate100x__seed2003621,CANONICAL_STRAIN_RATE,weak-T,oneD_v2_focused_weak_T_0016,300.0,0.0,rate100x,100.0,2003621,False,True,1000.0,1008.105548644824,TARGET_REACHED,211,1,1008.105548644824,1.0,23.965009228870958,nan,nan,2.0131307457981706,0.2783897944390423,1625.5541032536237,7161.185745709947,4.30123266931661,0.7807815453969696,0f052d82701db062eb1790801a30d662a7bbd3a0beb040ea96138360359bf834
canonical_theta0_rate__weakt__T0600K__theta0__rate100x__seed2004630,CANONICAL_STRAIN_RATE,weak-T,oneD_v2_focused_weak_T_0016,600.0,0.0,rate100x,100.0,2004630,False,True,1000.0,1001.9421998619965,TARGET_REACHED,184,2,950.0538813268082,0.9482122635993022,24.632315914683925,20.74869307295864,-3.883622841725284,2.7717276882431285,0.210589693885365,448.8221500634995,13061.563853697546,5.678334980726839,0.9261741453177772,523410d8a8d367814433a9dee6a40b3474c83ee6b29a4bfee17a14a05a7dbeaf
canonical_theta0_rate__weakt__T0800K__theta0__rate100x__seed2005639,CANONICAL_STRAIN_RATE,weak-T,oneD_v2_focused_weak_T_0016,800.0,0.0,rate100x,100.0,2005639,False,True,1000.0,1000.442302150884,TARGET_REACHED,191,2,952.3340918744713,0.951913058681162,24.416499546262465,21.167457387687218,-3.2490421585752465,3.2163294319133366,0.1882944129959665,145.61199339781086,16143.807946751826,6.37762958312542,1.1305842449367394,79bda19baba20c1a9a9bede939b97da9966c55d84241418fd380e1c78900a3a0
canonical_theta0_rate__weakt__T0900K__theta0__rate100x__seed2006648,CANONICAL_STRAIN_RATE,weak-T,oneD_v2_focused_weak_T_0016,900.0,0.0,rate100x,100.0,2006648,False,True,1000.0,1000.9297499446932,TARGET_REACHED,188,1,1000.9297499446932,1.0,24.028180309703874,nan,nan,2.613228069833393,0.22068776332855228,56.845507083853754,11879.223809063951,5.444246522677233,1.2241322084691328,9279b42a24d06750ed860ef8aafa0ccf2429d214404c3e01e8a4e986b047a451
canonical_theta0_rate__weakt__T0950K__theta0__rate100x__seed2007657,CANONICAL_STRAIN_RATE,weak-T,oneD_v2_focused_weak_T_0016,950.0,0.0,rate100x,100.0,2007657,False,True,1000.0,1008.8811281050896,TARGET_REACHED,210,1,1008.8811281050896,1.0,22.49797009648091,nan,nan,2.6426619311629174,0.21870259525821478,57.30034867401005,11885.571646918706,5.493664070984584,1.2146783697199948,96789c009167576807845ceb900353f1c610c4ea3d1c9e7cb732db4f15b11bc0
canonical_theta0_rate__weakt__T1000K__theta0__rate100x__seed2008666,CANONICAL_STRAIN_RATE,weak-T,oneD_v2_focused_weak_T_0016,1000.0,0.0,rate100x,100.0,2008666,False,True,1000.0,1001.9561718961675,TARGET_REACHED,177,1,1001.9561718961675,1.0,23.852475423754885,nan,nan,2.666779606382623,0.21711530897012116,47.85346863194095,12185.859895360412,5.532919326904747,1.2848702042930658,1546e0d93f6d4fe153838ca4b1538e6e6f5856562873dec878e42227c0af4445
canonical_theta0_rate__weakt__T1050K__theta0__rate100x__seed2009675,CANONICAL_STRAIN_RATE,weak-T,oneD_v2_focused_weak_T_0016,1050.0,0.0,rate100x,100.0,2009675,False,True,1000.0,1001.5659258994483,TARGET_REACHED,201,1,1001.5659258994483,1.0,23.841102887359728,nan,nan,3.0479685028557366,0.19587858264024052,2791.6673675137745,15190.634609248893,6.133322351957051,1.3005745324102513,cc007ecd7ac0f89b17707c474111cb7cc15077c8dba200493d0e74f04076d949
canonical_theta0_rate__weakt__T1100K__theta0__rate100x__seed2010684,CANONICAL_STRAIN_RATE,weak-T,oneD_v2_focused_weak_T_0016,1100.0,0.0,rate100x,100.0,2010684,False,True,1000.0,1001.8000994403504,TARGET_REACHED,209,2,888.5445618864446,0.8869479673468037,23.544640919406746,21.364113232462035,-2.1805276869447106,3.51474297261851,0.17677353755895936,103.60481851917709,18326.154924292998,6.79644141849907,1.3414803898316627,61a8c9a3bed9cb35d58c2a915bd1a4a551e2c661d06d63ae099b6fb11f633cd7
canonical_theta0_rate__weakt__T1150K__theta0__rate100x__seed2011693,CANONICAL_STRAIN_RATE,weak-T,oneD_v2_focused_weak_T_0016,1150.0,0.0,rate100x,100.0,2011693,False,True,1000.0,1002.1890521598219,TARGET_REACHED,238,1,1002.1890521598219,1.0,23.437656168352262,nan,nan,2.8024876781510795,0.20878586375016311,107.9955830850185,13122.712904436044,5.754678230612869,1.3374350993611583,a0cc639f687ce0a1f6cc555675e5e89429a17cb06ad8cae10ab37926dad0ffc8
canonical_theta0_rate__weakt__T1200K__theta0__rate100x__seed2012702,CANONICAL_STRAIN_RATE,weak-T,oneD_v2_focused_weak_T_0016,1200.0,0.0,rate100x,100.0,2012702,False,True,1000.0,1004.7262696617743,TARGET_REACHED,205,1,1004.7262696617743,1.0,23.21661080643935,nan,nan,2.7188045846747024,0.21380575090731022,408.2203463862036,12696.15432361873,5.619612041585793,1.7848746770787098,91231f396cc8841bb565a108d954feedc19e5cb5f45dab129d71d42c6a3c3762
canonical_theta0_rate__weakt__T1250K__theta0__rate100x__seed2013711,CANONICAL_STRAIN_RATE,weak-T,oneD_v2_focused_weak_T_0016,1250.0,0.0,rate100x,100.0,2013711,False,True,1000.0,1006.4409864253365,TARGET_REACHED,199,1,1006.4409864253365,1.0,23.129548086842757,nan,nan,2.971154007131785,0.19965724034370716,356.48222424773417,14331.413481626118,6.013153168976971,1.7592519089501117,6559838d0d3f261ca9a030afa81f72bebd1d5645c55ed9df2e0a61588aff30ec
canonical_theta0_rate__weakt__T1300K__theta0__rate100x__seed2014720,CANONICAL_STRAIN_RATE,weak-T,oneD_v2_focused_weak_T_0016,1300.0,0.0,rate100x,100.0,2014720,False,True,1000.0,1003.0598700725584,TARGET_REACHED,193,2,952.7237987943035,0.9498174807106841,22.612698282728974,19.522597604292333,-3.0901006784366416,3.4503319454022603,0.17908112331570286,583.6146391114776,17872.09559739534,6.709716176179157,2.6286337844780236,655a8c1e00605978173c0ee793663cd4b0a36ee1225d18be1dfd76533ac6234d
canonical_theta0_rate__ceramiclike__T0300K__theta0__rate100x__seed3003621,CANONICAL_STRAIN_RATE,ceramic-like,oneD_v2_focused_ceramic_like_0018,300.0,0.0,rate100x,100.0,3003621,False,True,1000.0,1002.6378376880789,TARGET_REACHED,196,1,1002.6378376880789,1.0,16.375035817625474,nan,nan,1.0,10.0,2.033758045306755e-24,2.2588802099304162e-48,6.28446084324367e-14,3.242038751034088e-53,0a34a00c478a8a1c8e6882350400ca0cf16f16302bdffaa43f4d03f43ea8569e
canonical_theta0_rate__ceramiclike__T0600K__theta0__rate100x__seed3004630,CANONICAL_STRAIN_RATE,ceramic-like,oneD_v2_focused_ceramic_like_0018,600.0,0.0,rate100x,100.0,3004630,False,True,1000.0,1001.8668692381,TARGET_REACHED,208,2,947.8540914910933,0.9460878691516346,17.018482143890157,16.529628777689922,-0.48885336620023523,1.0000002312344465,9.995137951091593,0.005380429441696076,1.9031830703417335e-15,0.003748852045772066,2.778651672685232e-20,a372ec3d2dc160b6031ea0c54c364d1a85cb5a763c6a8a3152f12c1a66cf918b
canonical_theta0_rate__ceramiclike__T0800K__theta0__rate100x__seed3005639,CANONICAL_STRAIN_RATE,ceramic-like,oneD_v2_focused_ceramic_like_0018,800.0,0.0,rate100x,100.0,3005639,False,True,1000.0,1000.7423932256517,TARGET_REACHED,206,1,1000.7423932256517,1.0,15.985796568068407,nan,nan,1.0468296533055106,0.7105320385523978,928.1626908705364,3.363417316965529e-09,1.6871028173734504,3.6212148619511625e-13,49bd6b71d912ac22c90b25c3dca5e7cab0b0e79e22459d1ae714491012321aca
canonical_theta0_rate__ceramiclike__T0900K__theta0__rate100x__seed3006648,CANONICAL_STRAIN_RATE,ceramic-like,oneD_v2_focused_ceramic_like_0018,900.0,0.0,rate100x,100.0,3006648,False,True,1000.0,1003.4306165087715,TARGET_REACHED,210,1,1003.4306165087715,1.0,18.00512100647769,nan,nan,1.1649822230706903,0.37923821056536183,3068.9762096293125,3.87826748273827e-06,3.166650635639398,4.2592276506307606e-10,0fc6a26786a1bea933590921979883885e38a0ccb5cc1df23a548102cc44f6c1
canonical_theta0_rate__ceramiclike__T0950K__theta0__rate100x__seed3007657,CANONICAL_STRAIN_RATE,ceramic-like,oneD_v2_focused_ceramic_like_0018,950.0,0.0,rate100x,100.0,3007657,False,True,1000.0,1000.2533157009816,TARGET_REACHED,209,1,1000.2533157009816,1.0,17.89872883540217,nan,nan,1.2887186139893403,0.28676566960593186,5810.830785098113,2.978261699447902e-05,4.18908307289593,3.2709770866083265e-09,f6c8cb9b3368acdcb3a70cb5fbe25325f996314fe352e3ec179a73669f04ba26
canonical_theta0_rate__ceramiclike__T1000K__theta0__rate100x__seed3008666,CANONICAL_STRAIN_RATE,ceramic-like,oneD_v2_focused_ceramic_like_0018,1000.0,0.0,rate100x,100.0,3008666,False,True,1000.0,1010.1085907349245,TARGET_REACHED,195,1,1010.1085907349245,1.0,17.75080016597683,nan,nan,1.5348201053732629,0.2107380094543037,12800.73500959951,0.00027052642316908055,5.701450934617091,3.914657794010309e-09,e34c2ff366d79c23d744dd762a800ccccc2dc8f7a8f31444f887820bb549de93
canonical_theta0_rate__ceramiclike__T1050K__theta0__rate100x__seed3009675,CANONICAL_STRAIN_RATE,ceramic-like,oneD_v2_focused_ceramic_like_0018,1050.0,0.0,rate100x,100.0,3009675,False,True,1000.0,1003.0767248066406,TARGET_REACHED,219,2,525.6336141332242,0.5240213446628907,16.78571981500003,15.385391462737047,-1.4003283522629815,1.4892363989521407,0.2203324028305509,11829.456636615407,0.02948168151389683,5.453067609496905,4.2662846469041384e-07,8417701613b511ad18df5e1adfe2ab34fa8511a374a73b95107eee0ecd5b134d
canonical_theta0_rate__ceramiclike__T1100K__theta0__rate100x__seed3010684,CANONICAL_STRAIN_RATE,ceramic-like,oneD_v2_focused_ceramic_like_0018,1100.0,0.0,rate100x,100.0,3010684,False,True,1000.0,1002.030472146554,TARGET_REACHED,218,2,950.3021581235921,0.9483765060436243,15.786861151728845,15.40894646495936,-0.3779146867694845,1.4581947652326415,0.22766986386994145,11353.763357137253,0.008977615582072378,5.277235768020336,9.808456831781548e-07,e22ea3b4e7663ae97f8ed075f60b510f340652af42f0fc32cffa7d1c38a3c987
canonical_theta0_rate__ceramiclike__T1150K__theta0__rate100x__seed3011693,CANONICAL_STRAIN_RATE,ceramic-like,oneD_v2_focused_ceramic_like_0018,1150.0,0.0,rate100x,100.0,3011693,False,True,1000.0,1009.4547698375651,TARGET_REACHED,204,1,1009.4547698375651,1.0,15.459077373808546,nan,nan,1.4666762404476201,0.22559257932659033,11348.817120712385,0.0003607432710530052,5.325853327237138,2.3258628728840263e-08,0308ec047f519c1d569382b311c47e1bc234ff18d4819492d1b3b514dadf5913
canonical_theta0_rate__ceramiclike__T1200K__theta0__rate100x__seed3012702,CANONICAL_STRAIN_RATE,ceramic-like,oneD_v2_focused_ceramic_like_0018,1200.0,0.0,rate100x,100.0,3012702,False,True,1000.0,1000.70747857274,TARGET_REACHED,209,1,1000.70747857274,1.0,15.110743328913912,nan,nan,1.4478010967517236,0.23029548336216193,10770.877104202213,0.00023673700282083213,5.216948836781655,3.411867586485861e-09,0f0ee6bdf096ea3cde534a4186b21f94345028892e7ee5f4d97aef381ab51b87
canonical_theta0_rate__ceramiclike__T1250K__theta0__rate100x__seed3013711,CANONICAL_STRAIN_RATE,ceramic-like,oneD_v2_focused_ceramic_like_0018,1250.0,0.0,rate100x,100.0,3013711,False,True,1000.0,1005.9012672632243,TARGET_REACHED,203,1,1005.9012672632243,1.0,14.669048695638953,nan,nan,1.6691856709871349,0.18840515605895264,16106.97079409381,0.0001270340361902231,6.373944301962073,1.4012603351691036e-08,7deb71f493e4167ac1c4466362f88d69b83cbc964acfa6f0aa7aefef20eedf07
canonical_theta0_rate__ceramiclike__T1300K__theta0__rate100x__seed3014720,CANONICAL_STRAIN_RATE,ceramic-like,oneD_v2_focused_ceramic_like_0018,1300.0,0.0,rate100x,100.0,3014720,False,True,1000.0,1008.4362634012981,TARGET_REACHED,212,2,957.6964308855307,0.9496846411050017,13.944040846924409,13.575463758782053,-0.3685770881423558,1.943234153482927,0.15870066169961838,22984.1150134061,0.00036608093499392535,7.571648314485625,4.043102397716872e-08,3537bc20fee55642126b0d1a90d951fed4be27aa3e042ed64ee8a94ba8716c5b
canonical_single_crack_theta__peak__T0300K__theta15__rate1x__seed3621,CANONICAL_SINGLE_CRACK_THETA,Peak,v913_zeroD_sobol_0242980,300.0,15.0,rate1x,1.0,3621,True,False,1000.0,1003.7451056673675,TARGET_REACHED,220,2,962.8410744395737,0.9592485871195381,23.66103487757109,23.620487083674817,-0.040547793896273276,1.000000000000011,9.999999999959226,3.8988487413151395e-11,4.836207035321962e-15,3.352221837351048e-07,6.306587694370009e-20,d251e40b82f51b55c418af653873ec0c056bbc5bdd65755a43ccb962a6874d86
canonical_single_crack_theta__peak__T0600K__theta15__rate1x__seed4630,CANONICAL_SINGLE_CRACK_THETA,Peak,v913_zeroD_sobol_0242980,600.0,15.0,rate1x,1.0,4630,True,False,1000.0,1005.6305469396782,TARGET_REACHED,210,1,1005.6305469396782,1.0,22.49576943184996,nan,nan,1.001937921023925,6.449051311011653,6.129897879448394,1.2289531977431067e-05,0.14183609496308033,1.5749429663449552e-10,4b867d2eb46497362d0741a937640aac7475cb699e058b3c4c9ead7a87fbd05d
canonical_single_crack_theta__peak__T0800K__theta15__rate1x__seed5639,CANONICAL_SINGLE_CRACK_THETA,Peak,v913_zeroD_sobol_0242980,800.0,15.0,rate1x,1.0,5639,True,False,1000.0,1001.2559773986825,TARGET_REACHED,205,1,1001.2559773986826,1.0000000000000002,36.391033280047694,nan,nan,1.1746412416959326,0.8849580663107418,501.22578115339,1.0441359350348263,1.3515736022207676,9.392400993574671e-05,c5e4a6947775989a44c86d1efcb2a63082319de7c2642e92ba2859956125219e
canonical_single_crack_theta__peak__T0900K__theta15__rate1x__seed6648,CANONICAL_SINGLE_CRACK_THETA,Peak,v913_zeroD_sobol_0242980,900.0,15.0,rate1x,1.0,6648,True,False,1000.0,1005.946124239687,TARGET_REACHED,195,1,1005.946124239687,1.0,48.21480178412183,nan,nan,1.0003903108108492,8.829048705154129,0.08496755831743037,1.607173584727615,0.05258881387668323,2.506115584084743e-05,73675e48d818dd74d8d4f7470c92ac8b5570747c4d1df4d8cecd0b9c0088a39b
canonical_single_crack_theta__peak__T0950K__theta15__rate1x__seed7657,CANONICAL_SINGLE_CRACK_THETA,Peak,v913_zeroD_sobol_0242980,950.0,15.0,rate1x,1.0,7657,True,False,1000.0,1001.7195836391921,TARGET_REACHED,232,1,1001.7195836391921,1.0,47.79761106168791,nan,nan,1.0008368745502212,7.890917248428164,0.13068606060192836,3.4828050991912187,0.0788592450654549,0.000118299885462121,2395fc210e00c6beea045f4cf62ab89a8105d24d6d89244989601c5b18e4f58e
canonical_single_crack_theta__peak__T1000K__theta15__rate1x__seed8666,CANONICAL_SINGLE_CRACK_THETA,Peak,v913_zeroD_sobol_0242980,1000.0,15.0,rate1x,1.0,8666,True,False,1000.0,1000.9836655914506,TARGET_REACHED,220,1,1000.9836655914506,1.0,46.2820803734702,nan,nan,3.919053158648145,0.21646236247155576,9686.51646472569,1043.292693621404,5.539477462872967,0.09433691962635707,342769c79853a13ea8ef4e5788febd33ba4fcceb65e02f4319dd37a8fd868def
canonical_single_crack_theta__peak__T1050K__theta15__rate1x__seed9675,CANONICAL_SINGLE_CRACK_THETA,Peak,v913_zeroD_sobol_0242980,1050.0,15.0,rate1x,1.0,9675,True,False,1000.0,1003.7242923552011,TARGET_REACHED,241,1,1003.7242923552011,1.0,46.07137892736903,nan,nan,5.170623905143723,0.18104100842501733,12550.09780223756,4755.469527217301,6.621795015800875,0.43065998886886575,d266a4f5bb8975f7f0e12be4fe8092c847abf7d0dd8c02f06dbae9dc91112686
canonical_single_crack_theta__peak__T1100K__theta15__rate1x__seed10684,CANONICAL_SINGLE_CRACK_THETA,Peak,v913_zeroD_sobol_0242980,1100.0,15.0,rate1x,1.0,10684,True,False,1000.0,1002.0473188476233,TARGET_REACHED,204,1,1002.0473188476233,1.0,45.510772597797626,nan,nan,5.118217681527131,0.18190601710183857,11185.610140084598,6001.860124257172,6.590435866066559,0.5456435884174095,1c13b10e183eda7b1b6a73119a6c97f0fb46fe0b1ea01252e82cf923afb77e14
canonical_single_crack_theta__peak__T1150K__theta15__rate1x__seed11693,CANONICAL_SINGLE_CRACK_THETA,Peak,v913_zeroD_sobol_0242980,1150.0,15.0,rate1x,1.0,11693,True,False,1000.0,1015.8218322703536,TARGET_REACHED,222,1,1015.8218322703536,1.0,44.60390667486616,nan,nan,5.0559352314918895,0.18270806180661375,10429.614405271739,6679.819860842448,6.560866180134152,0.6158856208008483,1a88a395aa17c8a294b6b12281a0e4a6390c05649223a8ebafb4650ec6abd5d9
canonical_single_crack_theta__peak__T1200K__theta15__rate1x__seed12702,CANONICAL_SINGLE_CRACK_THETA,Peak,v913_zeroD_sobol_0242980,1200.0,15.0,rate1x,1.0,12702,True,False,1000.0,1004.8604731190748,TARGET_REACHED,195,1,1004.8604731190748,1.0,42.54889743743791,nan,nan,5.2122580866131925,0.18057745464664246,9926.241643191288,7661.915695558979,6.654088979809378,0.7273461543530818,7e594c265a02bd0d69f952b980cb0432d3911629de3f27189eeec0d7c8a00fd8
canonical_single_crack_theta__peak__T1250K__theta15__rate1x__seed13711,CANONICAL_SINGLE_CRACK_THETA,Peak,v913_zeroD_sobol_0242980,1250.0,15.0,rate1x,1.0,13711,True,False,1000.0,1003.2117428086736,TARGET_REACHED,220,1,1003.2117428086736,1.0,43.56883738174592,nan,nan,4.99736394414609,0.1856182949830004,8058.687602960708,8435.891808086317,6.457550787137365,0.8480614361312538,a933b1ab1ae095af3c2bc7982e4b6c9e8331ff8e65e33f1c2018e3559a5f7704
